8558.282208588962, -40.3050288540808
8742.331288343563, -41.34789777411369
8834.355828220863, -42.01154163231644
9018.404907975464, -42.76999175597672
9110.429447852764, -43.528441879637
9294.478527607369, -44.76092333058496
8558.282208588962, -40.39983511953834
9570.55214723927, -45.8037922506183
10122.699386503087, -46.37262984336353
9478.527607361966, -45.8037922506183
11134.96932515338, -45.23495465787306
10766.87116564418, -45.99340478153336
10766.87116564418, -45.614179719703216
11687.116564417183, -44.28689200329762
12239.263803680986, -43.623248145094806
13159.509202454015, -44.66611706512769
12791.411042944803, -44.00247320692495
12423.31288343559, -43.52844187963727
13343.558282208598, -45.614179719703216
13527.607361963199, -46.372629843363555
13711.6564417178, -47.415498763396556
13895.705521472404, -48.36356141797191
13711.6564417178, -47.69991755976916
14079.754601227001, -49.78565539983512
14447.852760736203, -47.88953009068429
14631.901840490804, -46.562242374278654
14815.950920245405, -45.614179719703216
15092.02453987731, -44.66611706512778
15276.073619631914, -40.77906018136852
15368.098159509218, -38.78812860676028
15184.04907975461, -40.494641384995916
15552.147239263815, -36.70239076669415
15736.196319018416, -34.42704039571312
15920.245398773017, -31.96207749381699
16104.294478527618, -30.63478977741137
16288.343558282219, -29.497114591920862
16564.417177914118, -30.255564715581215
16656.441717791422, -32.72052761747733
16840.490797546016, -35.18549051937346
16932.51533742332, -37.55564715581205
17024.539877300624, -39.736191261335534
17208.588957055224, -41.91673536685903
17300.61349693253, -44.002473206924975
17576.687116564426, -49.88046166529264
18680.98159509204, -48.83759274525967
19969.325153374237, -47.69991755976915
21073.61963190185, -45.80379225061829
22730.061349693256, -44.09727947238251
21717.79141104294, -45.04534212695795
20613.49693251535, -46.751854905193724
23190.184049079762, -42.76999175597692
23650.306748466268, -40.21022258862327
24110.429447852774, -43.43363561417972
24386.50306748467, -45.234954657873075
24662.57668711656, -46.08821104699096
25214.72392638038, -46.562242374278654
25858.895705521478, -45.89859851607579
26411.042944785288, -45.04534212695795
27331.28834355829, -43.718054410552355
28067.484662576695, -44.476504534212694
28435.58282208589, -45.89859851607585
28711.6564417178, -47.13107996702391
28895.705521472402, -48.07914262159933
29171.779141104307, -49.785655399835065
29263.80368098161, -48.268755152514444
29447.852760736198, -46.94146743610882
29723.926380368102, -45.99340478153336
30000.000000000007, -45.14014839241551
30092.02453987731, -43.528441879637256
30276.073619631912, -39.54657873042042
30460.122699386513, -36.32316570486404
30736.19631901841, -33.28936521022257
31012.269938650323, -31.108821104699075
31472.39263803682, -28.833470733718045
31656.441717791415, -30.065952184666102
31748.46625766872, -32.53091508656223
32116.56441717792, -39.64138499587796
32300.61349693253, -43.90766694146724
32392.638036809818, -46.37262984336384
32576.687116564426, -49.88046166529267
33588.95705521474, -48.83759274525967
34509.20245398774, -47.98433635614181
35245.39877300614, -47.510305028854035
35797.54601226996, -46.56224237427864
36349.69325153376, -45.614179719703216
37085.88957055214, -44.760923330585285
37822.085889570575, -44.002473206924975
38282.20858895707, -42.76999175597692
38742.33128834357, -40.49464138499586
39018.40490797548, -42.48557295960431
39110.429447852766, -43.81286067600989
39386.50306748468, -45.14014839241548
39662.576687116576, -45.993404781533386
40214.723926380386, -46.562242374278654
40858.89570552147, -46.08821104699089
41319.01840490799, -45.23495465787305
41779.1411042945, -44.381698268755144
42423.3128834356, -43.81286067600986
43067.484662576695, -44.28689200329761
43343.55828220859, -45.23495465787305
43619.631901840505, -46.277823577906005
43803.68098159511, -47.41549876339654
43987.73006134971, -48.458367683429515
44171.77914110432, -49.975267930750164
44355.828220858915, -48.93239901071723
44447.85276073621, -47.7947238252267
44631.90184049082, -46.751854905193724
45000.00000000002, -45.23495465787305
45184.049079754615, -43.33882934872217
45368.09815950922, -37.27122835943939
45552.14723926382, -35.185490519373445
45736.19631901841, -33.28936521022257
45920.24539877302, -31.77246496290188
46104.29447852763, -30.53998351195382
46472.39263803683, -28.928276999175594
46748.466257668726, -32.62572135201978
46932.515337423334, -37.84006595218466
47116.564417177935, -41.727122835943874
47300.613496932536, -45.803792250618315
47576.68711656444, -49.78565539983511
48588.957055214734, -48.837592745259656
49601.22699386505, -47.984336356141796
50429.44785276076, -47.41549876339651
50889.57055214725, -46.37262984336354
51993.86503067487, -44.85572959604286
52914.11042944788, -43.81286067600986
53374.23312883438, -42.295960428689156
53834.355828220876, -40.30502885408079
54110.42944785278, -42.201154163231635
54202.45398773008, -43.71805441055233
54478.52760736198, -45.04534212695795
54846.625766871184, -46.18301731244847
55306.7484662577, -46.751854905193724
56042.944785276086, -45.80379225061827
56687.11656441719, -44.666117065127764
57423.312883435596, -43.81286067600989
58251.53374233131, -44.666117065127764
