"Time (YYYY:MM:DD)","Range (km)"
2018:08:13:20:26:19.000,15783.069280
2018:08:13:20:36:19.000,15688.476785
2018:08:13:20:46:19.000,15588.469140
2018:08:13:20:56:19.000,15482.986582
2018:08:13:21:06:19.000,15371.965142
2018:08:13:21:16:19.000,15255.336417
2018:08:13:21:26:19.000,15133.027330
2018:08:13:21:36:19.000,15004.959855
2018:08:13:21:46:19.000,14871.050719
2018:08:13:21:56:19.000,14731.211080
2018:08:13:22:06:19.000,14585.346162
2018:08:13:22:16:19.000,14433.354864
2018:08:13:22:26:19.000,14275.129318
2018:08:13:22:36:19.000,14110.554410
2018:08:13:22:46:19.000,13939.507245
2018:08:13:22:56:19.000,13761.856556
2018:08:13:23:06:19.000,13577.462046
2018:08:13:23:16:19.000,13386.173661
2018:08:13:23:26:19.000,13187.830776
2018:08:13:23:36:19.000,12982.261290
2018:08:13:23:46:19.000,12769.280611
2018:08:13:23:56:19.000,12548.690524
2018:08:14:00:06:19.000,12320.277918
2018:08:14:00:16:19.000,12083.813351
2018:08:14:00:26:19.000,11839.049444
2018:08:14:00:36:19.000,11585.719058
2018:08:14:00:46:19.000,11323.533245
2018:08:14:00:56:19.000,11052.178925
2018:08:14:01:06:19.000,10771.316262
2018:08:14:01:16:19.000,10480.575698
2018:08:14:01:26:19.000,10179.554615
2018:08:14:01:36:19.000,9867.813584
2018:08:14:01:46:19.000,9544.872185
2018:08:14:01:56:19.000,9210.204433
2018:08:14:02:06:19.000,8863.233859
2018:08:14:02:16:19.000,8503.328474
2018:08:14:02:26:19.000,8129.796035
2018:08:14:02:36:19.000,7741.880462
2018:08:14:02:46:19.000,7338.761095
2018:08:14:02:56:19.000,6919.557986
2018:08:14:03:06:19.000,6483.349534
2018:08:14:03:16:19.000,6029.214933
2018:08:14:03:26:19.000,5556.326963
2018:08:14:03:36:19.000,5064.149261
2018:08:14:03:46:19.000,4552.858213
2018:08:14:03:56:19.000,4024.270436
2018:08:14:04:06:19.000,3483.969845
2018:08:14:04:16:19.000,2946.418683
2018:08:14:04:26:19.000,2447.462709
2018:08:14:04:36:19.000,2071.014080
2018:08:14:04:44:35.138,1959.386016
2018:08:14:20:26:29.446,15166.440457
2018:08:14:20:36:29.000,15026.313549
2018:08:14:20:46:29.000,14880.028495
2018:08:14:20:56:29.000,14727.584417
2018:08:14:21:06:29.000,14568.871360
2018:08:14:21:16:29.000,14403.771891
2018:08:14:21:26:29.000,14232.160533
2018:08:14:21:36:29.000,14053.903138
2018:08:14:21:46:29.000,13868.856195
2018:08:14:21:56:29.000,13676.866046
2018:08:14:22:06:29.000,13477.768021
2018:08:14:22:16:29.000,13271.385467
2018:08:14:22:26:29.000,13057.528649
2018:08:14:22:36:29.000,12835.993523
2018:08:14:22:46:29.000,12606.560351
2018:08:14:22:56:29.000,12368.992121
2018:08:14:23:06:29.000,12123.032774
2018:08:14:23:16:29.000,11868.405165
2018:08:14:23:26:29.000,11604.808759
2018:08:14:23:36:29.000,11331.916976
2018:08:14:23:46:29.000,11049.374159
2018:08:14:23:56:29.000,10756.792087
2018:08:15:00:06:29.000,10453.745955
2018:08:15:00:16:29.000,10139.769752
2018:08:15:00:26:29.000,9814.350931
2018:08:15:00:36:29.000,9476.924283
2018:08:15:00:46:29.000,9126.864938
2018:08:15:00:56:29.000,8763.480450
2018:08:15:01:06:29.000,8386.002017
2018:08:15:01:16:29.000,7993.575126
2018:08:15:01:26:29.000,7585.250313
2018:08:15:01:36:29.000,7159.975726
2018:08:15:01:46:29.000,6716.595015
2018:08:15:01:56:29.000,6253.858224
2018:08:15:02:06:29.000,5770.462210
2018:08:15:02:16:29.000,5265.157320
2018:08:15:02:26:29.000,4737.005364
2018:08:15:02:36:29.000,4185.996748
2018:08:15:02:46:29.000,3614.569784
2018:08:15:02:56:29.000,3031.557821
2018:08:15:03:06:29.000,2463.068584
2018:08:15:03:16:29.000,1982.152098
2018:08:15:03:26:29.000,1760.203023
2018:08:15:03:27:59.117,1763.534118
2018:08:15:22:40:02.186,10950.709736
2018:08:15:22:50:02.000,10643.180533
2018:08:15:23:00:02.000,10324.310804
2018:08:15:23:10:02.000,9993.640358
2018:08:15:23:20:02.000,9650.554560
2018:08:15:23:30:02.000,9294.369143
2018:08:15:23:40:02.000,8924.319584
2018:08:15:23:50:02.000,8539.548668
2018:08:16:00:00:02.000,8139.092119
2018:08:16:00:10:02.000,7721.862380
2018:08:16:00:20:02.000,7286.631229
2018:08:16:00:30:02.000,6832.013259
2018:08:16:00:40:02.000,6356.455377
2018:08:16:00:50:02.000,5858.244742
2018:08:16:01:00:02.000,5335.565128
2018:08:16:01:10:02.000,4786.675902
2018:08:16:01:20:02.000,4210.407003
2018:08:16:01:30:02.000,3607.510758
2018:08:16:01:40:02.000,2984.523979
2018:08:16:01:50:02.000,2365.660603
2018:08:16:02:00:02.000,1830.711421
2018:08:16:02:10:02.000,1596.643622
2018:08:16:02:10:57.321,1601.067721
2018:08:16:23:12:27.889,7018.407022
2018:08:16:23:22:27.000,6535.353493
2018:08:16:23:32:27.000,6027.406518
2018:08:16:23:42:27.000,5492.946227
2018:08:16:23:52:27.000,4929.477342
2018:08:17:00:02:27.000,4334.645885
2018:08:17:00:12:27.000,3707.245134
2018:08:17:00:22:27.000,3050.388500
2018:08:17:00:32:27.000,2382.232505
2018:08:17:00:42:27.000,1775.170001
2018:08:17:00:52:27.000,1468.600962
2018:08:17:00:53:31.576,1470.295279
2018:08:17:22:48:02.268,4279.404743
2018:08:17:22:58:02.000,3620.615842
2018:08:17:23:08:02.000,2925.768856
2018:08:17:23:18:02.000,2216.482586
2018:08:17:23:28:02.000,1592.033240
2018:08:17:23:35:36.923,1374.089492
2018:08:18:21:58:06.566,2461.580350
2018:08:18:22:08:06.000,1741.456943
2018:08:18:22:16:39.276,1335.788100
2018:08:23:15:57:45.021,1335.222624
2018:08:23:16:07:45.000,1837.754058
2018:08:23:16:16:13.658,2456.455924
2018:08:24:14:38:47.056,1373.232614
2018:08:24:14:48:47.000,1721.775521
2018:08:24:14:58:47.000,2385.743676
2018:08:24:15:08:47.000,3096.106978
2018:08:24:15:18:47.000,3783.300601
2018:08:24:15:26:13.947,4271.111051
2018:08:25:13:20:52.252,1469.236157
2018:08:25:13:30:52.000,1719.595593
2018:08:25:13:40:52.000,2310.422860
2018:08:25:13:50:52.000,2977.454711
2018:08:25:14:00:52.000,3637.109873
2018:08:25:14:10:52.000,4268.164816
2018:08:25:14:20:52.000,4866.646552
2018:08:25:14:30:52.000,5433.523163
2018:08:25:14:40:52.000,5971.100247
2018:08:25:14:50:52.000,6481.884665
2018:08:25:15:00:52.000,6968.224827
2018:08:25:15:01:38.177,7004.703130
2018:08:26:12:03:26.361,1599.793780
2018:08:26:12:13:26.000,1789.920188
2018:08:26:12:23:26.000,2309.029900
2018:08:26:12:33:26.000,2925.183506
2018:08:26:12:43:26.000,3549.527204
2018:08:26:12:53:26.000,4154.929576
2018:08:26:13:03:26.000,4733.931570
2018:08:26:13:13:26.000,5285.479448
2018:08:26:13:23:26.000,5810.649985
2018:08:26:13:33:26.000,6311.164510
2018:08:26:13:43:26.000,6788.846484
2018:08:26:13:53:26.000,7245.424665
2018:08:26:14:03:26.000,7682.469860
2018:08:26:14:13:26.000,8101.384359
2018:08:26:14:23:26.000,8503.411560
2018:08:26:14:33:26.000,8889.652313
2018:08:26:14:43:26.000,9261.082408
2018:08:26:14:53:26.000,9618.568991
2018:08:26:15:03:26.000,9962.885152
2018:08:26:15:13:26.000,10294.722558
2018:08:26:15:23:26.000,10614.702258
2018:08:26:15:33:26.000,10923.383878
2018:08:26:15:33:40.877,10930.898502
2018:08:27:10:46:24.394,1762.015432
2018:08:27:10:56:24.000,1924.338661
2018:08:27:11:06:24.000,2380.187815
2018:08:27:11:16:24.000,2942.253398
2018:08:27:11:26:24.000,3525.712649
2018:08:27:11:36:24.000,4099.946337
2018:08:27:11:46:24.000,4654.492236
2018:08:27:11:56:24.000,5186.303284
2018:08:27:12:06:24.000,5695.158410
2018:08:27:12:16:24.000,6181.913900
2018:08:27:12:26:24.000,6647.798448
2018:08:27:12:36:24.000,7094.119350
2018:08:27:12:46:24.000,7522.140525
2018:08:27:12:56:24.000,7933.035383
2018:08:27:13:06:24.000,8327.872996
2018:08:27:13:16:24.000,8707.618973
2018:08:27:13:26:24.000,9073.142467
2018:08:27:13:36:24.000,9425.225323
2018:08:27:13:46:24.000,9764.571517
2018:08:27:13:56:24.000,10091.816077
2018:08:27:14:06:24.000,10407.533155
2018:08:27:14:16:24.000,10712.243180
2018:08:27:14:26:24.000,11006.419120
2018:08:27:14:36:24.000,11290.491939
2018:08:27:14:46:24.000,11564.855328
2018:08:27:14:56:24.000,11829.869811
2018:08:27:15:06:24.000,12085.866316
2018:08:27:15:16:24.000,12333.149279
2018:08:27:15:26:24.000,12571.999343
2018:08:27:15:36:24.000,12802.675729
2018:08:27:15:46:24.000,13025.418302
2018:08:27:15:56:24.000,13240.449395
2018:08:27:16:06:24.000,13447.975407
2018:08:27:16:16:24.000,13648.188220
2018:08:27:16:26:24.000,13841.266458
2018:08:27:16:36:24.000,14027.376591
2018:08:27:16:46:24.000,14206.673935
2018:08:27:16:56:24.000,14379.303531
2018:08:27:17:06:24.000,14545.400937
2018:08:27:17:16:24.000,14705.092938
2018:08:27:17:26:24.000,14858.498182
2018:08:27:17:36:24.000,15005.727752
2018:08:27:17:46:24.000,15146.885685
2018:08:27:17:46:36.910,15149.857003
2018:08:28:09:29:48.150,1957.578936
2018:08:28:09:39:48.000,2119.006090
2018:08:28:09:49:48.000,2525.822715
2018:08:28:09:59:48.000,3035.898800
2018:08:28:10:09:48.000,3575.921254
2018:08:28:10:19:48.000,4115.136165
2018:08:28:10:29:48.000,4641.209718
2018:08:28:10:39:48.000,5149.457393
2018:08:28:10:49:48.000,5638.455205
2018:08:28:10:59:48.000,6108.200915
2018:08:28:11:09:48.000,6559.306317
2018:08:28:11:19:48.000,6992.627836
2018:08:28:11:29:48.000,7409.093445
2018:08:28:11:39:48.000,7809.621468
2018:08:28:11:49:48.000,8195.083855
2018:08:28:11:59:48.000,8566.291427
2018:08:28:12:09:48.000,8923.990021
2018:08:28:12:19:48.000,9268.861946
2018:08:28:12:29:48.000,9601.529894
2018:08:28:12:39:48.000,9922.561791
2018:08:28:12:49:48.000,10232.475866
2018:08:28:12:59:48.000,10531.745528
2018:08:28:13:09:48.000,10820.803894
2018:08:28:13:19:48.000,11100.047901
2018:08:28:13:29:48.000,11369.841992
2018:08:28:13:39:48.000,11630.521396
2018:08:28:13:49:48.000,11882.395035
2018:08:28:13:59:48.000,12125.748099
2018:08:28:14:09:48.000,12360.844322
2018:08:28:14:19:48.000,12587.927991
2018:08:28:14:29:48.000,12807.225733
2018:08:28:14:39:48.000,13018.948095
2018:08:28:14:49:48.000,13223.290946
2018:08:28:14:59:48.000,13420.436727
2018:08:28:15:09:48.000,13610.555564
2018:08:28:15:19:48.000,13793.806264
2018:08:28:15:29:48.000,13970.337204
2018:08:28:15:39:48.000,14140.287127
2018:08:28:15:49:48.000,14303.785864
2018:08:28:15:59:48.000,14460.954974
2018:08:28:16:09:48.000,14611.908327
2018:08:28:16:19:48.000,14756.752630
2018:08:28:16:29:48.000,14895.587900
2018:08:28:16:39:48.000,15028.507895
2018:08:28:16:49:48.000,15155.600504
2018:08:28:16:59:48.000,15276.948101
2018:08:28:17:09:48.000,15392.627865
2018:08:28:17:19:48.000,15502.712075
2018:08:28:17:29:48.000,15607.268375
2018:08:28:17:39:48.000,15706.360015
2018:08:28:17:49:48.000,15800.046075
2018:08:28:17:59:48.000,15888.381665
2018:08:28:18:09:48.000,15971.418109
2018:08:28:18:19:48.000,16049.203109
2018:08:28:18:29:48.000,16121.780902
2018:08:28:18:39:48.000,16189.192396
2018:08:28:18:49:48.000,16251.475295
2018:08:28:18:59:48.000,16308.664212
2018:08:28:19:09:48.000,16360.790777
2018:08:28:19:19:48.000,16407.883722
2018:08:28:19:29:48.000,16449.968968
2018:08:28:19:39:48.000,16487.069701
2018:08:28:19:49:48.000,16519.206432
2018:08:28:19:59:48.000,16546.397061
2018:08:28:20:09:48.000,16568.656922
2018:08:28:20:19:48.000,16585.998827
2018:08:28:20:29:48.000,16598.433101
2018:08:28:20:39:48.000,16605.967612
2018:08:28:20:49:48.000,16608.607792
2018:08:28:20:59:48.000,16606.356652
2018:08:28:21:09:48.000,16599.214792
2018:08:28:21:16:36.309,16591.557271
2018:08:29:08:13:43.104,2190.935773
2018:08:29:08:23:43.000,2371.397531
2018:08:29:08:33:43.000,2745.668549
2018:08:29:08:43:43.000,3210.763236
2018:08:29:08:53:43.000,3708.554649
2018:08:29:09:03:43.000,4211.354104
2018:08:29:09:13:43.000,4706.515421
2018:08:29:09:23:43.000,5188.404597
2018:08:29:09:33:43.000,5654.694408
2018:08:29:09:43:43.000,6104.652796
2018:08:29:09:53:43.000,6538.326502
2018:08:29:10:03:43.000,6956.137717
2018:08:29:10:13:43.000,7358.678938
2018:08:29:10:23:43.000,7746.606679
2018:08:29:10:33:43.000,8120.586171
2018:08:29:10:43:43.000,8481.263059
2018:08:29:10:53:43.000,8829.249677
2018:08:29:11:03:43.000,9165.119260
2018:08:29:11:13:43.000,9489.404474
2018:08:29:11:23:43.000,9802.598261
2018:08:29:11:33:43.000,10105.155843
2018:08:29:11:43:43.000,10397.497268
2018:08:29:11:53:43.000,10680.010134
2018:08:29:12:03:43.000,10953.052280
2018:08:29:12:13:43.000,11216.954356
2018:08:29:12:23:43.000,11472.022216
2018:08:29:12:33:43.000,11718.539105
2018:08:29:12:43:43.000,11956.767660
2018:08:29:12:53:43.000,12186.951708
2018:08:29:13:03:43.000,12409.317891
2018:08:29:13:13:43.000,12624.077128
2018:08:29:13:23:43.000,12831.425932
2018:08:29:13:33:43.000,13031.547584
2018:08:29:13:43:43.000,13224.613197
2018:08:29:13:53:43.000,13410.782672
2018:08:29:14:03:43.000,13590.205554
2018:08:29:14:13:43.000,13763.021808
2018:08:29:14:23:43.000,13929.362517
2018:08:29:14:33:43.000,14089.350517
2018:08:29:14:43:43.000,14243.100961
2018:08:29:14:53:43.000,14390.721843
2018:08:29:15:03:43.000,14532.314465
2018:08:29:15:13:43.000,14667.973863
2018:08:29:15:23:43.000,14797.789194
2018:08:29:15:33:43.000,14921.844088
2018:08:29:15:43:43.000,15040.216969
2018:08:29:15:53:43.000,15152.981348
2018:08:29:16:03:43.000,15260.206090
2018:08:29:16:13:43.000,15361.955655
2018:08:29:16:23:43.000,15458.290323
2018:08:29:16:33:43.000,15549.266394
2018:08:29:16:43:43.000,15634.936375
2018:08:29:16:53:43.000,15715.349147
2018:08:29:17:03:43.000,15790.550120
2018:08:29:17:13:43.000,15860.581374
2018:08:29:17:23:43.000,15925.481786
2018:08:29:17:33:43.000,15985.287144
2018:08:29:17:43:43.000,16040.030256
2018:08:29:17:53:43.000,16089.741041
2018:08:29:18:03:43.000,16134.446616
2018:08:29:18:13:43.000,16174.171375
2018:08:29:18:23:43.000,16208.937055
2018:08:29:18:33:43.000,16238.762793
2018:08:29:18:43:43.000,16263.665186
2018:08:29:18:53:43.000,16283.658331
2018:08:29:19:03:43.000,16298.753868
2018:08:29:19:13:43.000,16308.961006
2018:08:29:19:23:43.000,16314.286555
2018:08:29:19:33:43.000,16314.734943
2018:08:29:19:43:43.000,16310.308228
2018:08:29:19:53:43.000,16301.006107
2018:08:29:20:03:43.000,16286.825916
2018:08:29:20:13:43.000,16267.762626
2018:08:29:20:23:43.000,16243.808834
2018:08:29:20:33:43.000,16214.954743
2018:08:29:20:43:43.000,16181.188139
2018:08:29:20:53:43.000,16142.494367
2018:08:29:21:03:43.000,16098.856291
2018:08:29:21:13:43.000,16050.254253
2018:08:29:21:23:43.000,15996.666024
2018:08:29:21:33:43.000,15938.066752
2018:08:29:21:43:43.000,15874.428892
2018:08:29:21:53:43.000,15805.722143
2018:08:29:22:03:43.000,15731.913363
2018:08:29:22:13:43.000,15652.966485
2018:08:29:22:23:43.000,15568.842418
2018:08:29:22:33:43.000,15479.498946
2018:08:29:22:43:43.000,15384.890607
2018:08:29:22:53:43.000,15284.968567
2018:08:29:23:03:43.000,15179.680484
2018:08:29:23:13:43.000,15068.970352
2018:08:29:23:23:43.000,14952.778344
2018:08:29:23:33:43.000,14831.040627
2018:08:29:23:43:43.000,14703.689171
2018:08:29:23:53:16.497,14576.649001
2018:08:30:06:58:18.254,2469.354146
2018:08:30:07:08:18.000,2681.754572
2018:08:30:07:18:18.000,3038.945913
2018:08:30:07:28:18.000,3469.090948
2018:08:30:07:38:18.000,3929.344396
2018:08:30:07:48:18.000,4397.139793
2018:08:30:07:58:18.000,4861.014979
2018:08:30:08:08:18.000,5315.240546
2018:08:30:08:18:18.000,5757.049028
2018:08:30:08:28:18.000,6185.228836
2018:08:30:08:38:18.000,6599.398017
2018:08:30:08:48:18.000,6999.619115
2018:08:30:08:58:18.000,7386.189591
2018:08:30:09:08:18.000,7759.525362
2018:08:30:09:18:18.000,8120.095171
2018:08:30:09:28:18.000,8468.383406
2018:08:30:09:38:18.000,8804.869189
2018:08:30:09:48:18.000,9130.014925
2018:08:30:09:58:18.000,9444.260401
2018:08:30:10:08:18.000,9748.020158
2018:08:30:10:18:18.000,10041.682786
2018:08:30:10:28:18.000,10325.611335
2018:08:30:10:38:18.000,10600.144334
2018:08:30:10:48:18.000,10865.597140
2018:08:30:10:58:18.000,11122.263416
2018:08:30:11:08:18.000,11370.416647
2018:08:30:11:18:18.000,11610.311619
2018:08:30:11:28:18.000,11842.185823
2018:08:30:11:38:18.000,12066.260775
2018:08:30:11:48:18.000,12282.743246
2018:08:30:11:58:18.000,12491.826385
2018:08:30:12:08:18.000,12693.690751
2018:08:30:12:18:18.000,12888.505262
2018:08:30:12:28:18.000,13076.428052
2018:08:30:12:38:18.000,13257.607255
2018:08:30:12:48:18.000,13432.181722
2018:08:30:12:58:18.000,13600.281669
2018:08:30:13:08:18.000,13762.029267
2018:08:30:13:18:18.000,13917.539181
2018:08:30:13:28:18.000,14066.919062
2018:08:30:13:38:18.000,14210.269991
2018:08:30:13:48:18.000,14347.686889
2018:08:30:13:58:18.000,14479.258889
2018:08:30:14:08:18.000,14605.069675
2018:08:30:14:18:18.000,14725.197790
2018:08:30:14:28:18.000,14839.716924
2018:08:30:14:38:18.000,14948.696171
2018:08:30:14:48:18.000,15052.200266
2018:08:30:14:58:18.000,15150.289804
2018:08:30:15:08:18.000,15243.021436
2018:08:30:15:18:18.000,15330.448053
2018:08:30:15:28:18.000,15412.618951
2018:08:30:15:38:18.000,15489.579982
2018:08:30:15:48:18.000,15561.373695
2018:08:30:15:58:18.000,15628.039462
2018:08:30:16:08:18.000,15689.613590
2018:08:30:16:18:18.000,15746.129431
2018:08:30:16:28:18.000,15797.617471
2018:08:30:16:38:18.000,15844.105420
2018:08:30:16:48:18.000,15885.618285
2018:08:30:16:58:18.000,15922.178445
2018:08:30:17:08:18.000,15953.805705
2018:08:30:17:18:18.000,15980.517353
2018:08:30:17:28:18.000,16002.328210
2018:08:30:17:38:18.000,16019.250664
2018:08:30:17:48:18.000,16031.294707
2018:08:30:17:58:18.000,16038.467965
2018:08:30:18:08:18.000,16040.775714
2018:08:30:18:18:18.000,16038.220901
2018:08:30:18:28:18.000,16030.804150
2018:08:30:18:38:18.000,16018.523767
2018:08:30:18:48:18.000,16001.375741
2018:08:30:18:58:18.000,15979.353734
2018:08:30:19:08:18.000,15952.449067
2018:08:30:19:18:18.000,15920.650708
2018:08:30:19:28:18.000,15883.945239
2018:08:30:19:38:18.000,15842.316832
2018:08:30:19:48:18.000,15795.747209
2018:08:30:19:58:18.000,15744.215604
2018:08:30:20:08:18.000,15687.698708
2018:08:30:20:18:18.000,15626.170618
2018:08:30:20:28:18.000,15559.602777
2018:08:30:20:38:18.000,15487.963895
2018:08:30:20:48:18.000,15411.219883
2018:08:30:20:58:18.000,15329.333762
2018:08:30:21:08:18.000,15242.265569
2018:08:30:21:18:18.000,15149.972261
2018:08:30:21:28:18.000,15052.407598
2018:08:30:21:38:18.000,14949.522026
2018:08:30:21:48:18.000,14841.262545
2018:08:30:21:58:18.000,14727.572567
2018:08:30:22:08:18.000,14608.391766
2018:08:30:22:18:18.000,14483.655908
2018:08:30:22:28:18.000,14353.296681
2018:08:30:22:38:18.000,14217.241497
2018:08:30:22:48:18.000,14075.413293
2018:08:30:22:58:18.000,13927.730313
2018:08:30:23:08:18.000,13774.105872
2018:08:30:23:18:18.000,13614.448113
2018:08:30:23:28:18.000,13448.659744
2018:08:30:23:38:18.000,13276.637762
2018:08:30:23:48:18.000,13098.273170
2018:08:30:23:58:18.000,12913.450671
2018:08:31:00:08:18.000,12722.048370
2018:08:31:00:18:18.000,12523.937462
2018:08:31:00:28:18.000,12318.981926
2018:08:31:00:38:18.000,12107.038238
2018:08:31:00:48:18.000,11887.955104
2018:08:31:00:55:58.561,11714.843843
2018:08:31:05:43:47.148,2803.613025
2018:08:31:05:53:47.000,3054.401275
2018:08:31:06:03:47.000,3406.673684
2018:08:31:06:13:47.000,3812.373184
2018:08:31:06:23:47.000,4241.899539
2018:08:31:06:33:47.000,4678.443195
2018:08:31:06:43:47.000,5112.714988
2018:08:31:06:53:47.000,5539.645012
2018:08:31:07:03:47.000,5956.522579
2018:08:31:07:13:47.000,6361.970698
2018:08:31:07:23:47.000,6755.376001
2018:08:31:07:33:47.000,7136.565947
2018:08:31:07:43:47.000,7505.622297
2018:08:31:07:53:47.000,7862.771301
2018:08:31:08:03:47.000,8208.318048
2018:08:31:08:13:47.000,8542.606829
2018:08:31:08:23:47.000,8865.997085
2018:08:31:08:33:47.000,9178.848880
2018:08:31:08:43:47.000,9481.514243
2018:08:31:08:53:47.000,9774.332187
2018:08:31:09:03:47.000,10057.626029
2018:08:31:09:13:47.000,10331.702154
2018:08:31:09:23:47.000,10596.849688
2018:08:31:09:33:47.000,10853.340718
2018:08:31:09:43:47.000,11101.430851
2018:08:31:09:53:47.000,11341.359957
2018:08:31:10:03:47.000,11573.353012
2018:08:31:10:13:47.000,11797.620967
2018:08:31:10:23:47.000,12014.361630
2018:08:31:10:33:47.000,12223.760505
2018:08:31:10:43:47.000,12425.991608
2018:08:31:10:53:47.000,12621.218230
2018:08:31:11:03:47.000,12809.593646
2018:08:31:11:13:47.000,12991.261789
2018:08:31:11:23:47.000,13166.357854
2018:08:31:11:33:47.000,13335.008876
2018:08:31:11:43:47.000,13497.334248
2018:08:31:11:53:47.000,13653.446203
2018:08:31:12:03:47.000,13803.450263
2018:08:31:12:13:47.000,13947.445638
2018:08:31:12:23:47.000,14085.525605
2018:08:31:12:33:47.000,14217.777850
2018:08:31:12:43:47.000,14344.284785
2018:08:31:12:53:47.000,14465.123835
2018:08:31:13:03:47.000,14580.367706
2018:08:31:13:13:47.000,14690.084628
2018:08:31:13:23:47.000,14794.338580
2018:08:31:13:33:47.000,14893.189494
2018:08:31:13:43:47.000,14986.693449
2018:08:31:13:53:47.000,15074.902836
2018:08:31:14:03:47.000,15157.866524
2018:08:31:14:13:47.000,15235.630003
2018:08:31:14:23:47.000,15308.235517
2018:08:31:14:33:47.000,15375.722185
2018:08:31:14:43:47.000,15438.126114
2018:08:31:14:53:47.000,15495.480499
2018:08:31:15:03:47.000,15547.815714
2018:08:31:15:13:47.000,15595.159398
2018:08:31:15:23:47.000,15637.536524
2018:08:31:15:33:47.000,15674.969473
2018:08:31:15:43:47.000,15707.478090
2018:08:31:15:53:47.000,15735.079737
2018:08:31:16:03:47.000,15757.789338
2018:08:31:16:13:47.000,15775.619421
2018:08:31:16:23:47.000,15788.580151
2018:08:31:16:33:47.000,15796.679354
2018:08:31:16:43:47.000,15799.922545
2018:08:31:16:53:47.000,15798.312938
2018:08:31:17:03:47.000,15791.851460
2018:08:31:17:13:47.000,15780.536755
2018:08:31:17:23:47.000,15764.365184
2018:08:31:17:33:47.000,15743.330818
2018:08:31:17:43:47.000,15717.425428
2018:08:31:17:53:47.000,15686.638469
2018:08:31:18:03:47.000,15650.957055
2018:08:31:18:13:47.000,15610.365936
2018:08:31:18:23:47.000,15564.847459
2018:08:31:18:33:47.000,15514.381536
2018:08:31:18:43:47.000,15458.945590
2018:08:31:18:53:47.000,15398.514513
2018:08:31:19:03:47.000,15333.060601
2018:08:31:19:13:47.000,15262.553495
2018:08:31:19:23:47.000,15186.960107
2018:08:31:19:33:47.000,15106.244545
2018:08:31:19:43:47.000,15020.368024
2018:08:31:19:53:47.000,14929.288775
2018:08:31:20:03:47.000,14832.961945
2018:08:31:20:13:47.000,14731.339486
2018:08:31:20:23:47.000,14624.370036
2018:08:31:20:33:47.000,14511.998793
2018:08:31:20:43:47.000,14394.167382
2018:08:31:20:53:47.000,14270.813700
2018:08:31:21:03:47.000,14141.871770
2018:08:31:21:13:47.000,14007.271569
2018:08:31:21:23:47.000,13866.938854
2018:08:31:21:33:47.000,13720.794976
2018:08:31:21:43:47.000,13568.756686
2018:08:31:21:53:47.000,13410.735933
2018:08:31:22:03:47.000,13246.639650
2018:08:31:22:13:47.000,13076.369542
2018:08:31:22:23:47.000,12899.821869
2018:08:31:22:33:47.000,12716.887230
2018:08:31:22:43:47.000,12527.450355
2018:08:31:22:53:47.000,12331.389914
2018:08:31:23:03:47.000,12128.578358
2018:08:31:23:13:47.000,11918.881791
2018:08:31:23:23:47.000,11702.159919
2018:08:31:23:33:47.000,11478.266082
2018:08:31:23:43:47.000,11247.047419
2018:08:31:23:53:47.000,11008.345227
2018:09:01:00:03:47.000,10761.995565
2018:09:01:00:13:47.000,10507.830231
2018:09:01:00:23:47.000,10245.678234
2018:09:01:00:33:47.000,9975.367969
2018:09:01:00:43:47.000,9696.730366
2018:09:01:00:53:47.000,9409.603400
2018:09:01:00:57:45.845,9292.909209
2018:09:01:04:30:30.207,3209.297137
2018:09:01:04:40:30.000,3498.747487
2018:09:01:04:50:30.000,3853.720520
2018:09:01:05:00:30.000,4243.696773
2018:09:01:05:10:30.000,4649.519181
2018:09:01:05:20:30.000,5059.691377
2018:09:01:05:30:30.000,5467.436704
2018:09:01:05:40:30.000,5868.801386
2018:09:01:05:50:30.000,6261.516181
2018:09:01:06:00:30.000,6644.324969
2018:09:01:06:10:30.000,7016.586964
2018:09:01:06:20:30.000,7378.037916
2018:09:01:06:30:30.000,7728.644507
2018:09:01:06:40:30.000,8068.514203
2018:09:01:06:50:30.000,8397.838681
2018:09:01:07:00:30.000,8716.857956
2018:09:01:07:10:30.000,9025.837474
2018:09:01:07:20:30.000,9325.053445
2018:09:01:07:30:30.000,9614.783481
2018:09:01:07:40:30.000,9895.300688
2018:09:01:07:50:30.000,10166.870026
2018:09:01:08:00:30.000,10429.746151
2018:09:01:08:10:30.000,10684.172255
2018:09:01:08:20:30.000,10930.379547
2018:09:01:08:30:30.000,11168.587159
2018:09:01:08:40:30.000,11399.002330
2018:09:01:08:50:30.000,11621.820760
2018:09:01:09:00:30.000,11837.227063
2018:09:01:09:10:30.000,12045.395281
2018:09:01:09:20:30.000,12246.489418
2018:09:01:09:30:30.000,12440.663985
2018:09:01:09:40:30.000,12628.064527
2018:09:01:09:50:30.000,12808.828138
2018:09:01:10:00:30.000,12983.083949
2018:09:01:10:10:30.000,13150.953592
2018:09:01:10:20:30.000,13312.551632
2018:09:01:10:30:30.000,13467.985979
2018:09:01:10:40:30.000,13617.358264
2018:09:01:10:50:30.000,13760.764192
2018:09:01:11:00:30.000,13898.293871
2018:09:01:11:10:30.000,14030.032119
2018:09:01:11:20:30.000,14156.058737
2018:09:01:11:30:30.000,14276.448776
2018:09:01:11:40:30.000,14391.272777
2018:09:01:11:50:30.000,14500.596988
