"Time (YYYY:MM:DD)","Range (km)"
2018:05:17:23:22:43.000,14675.315487
2018:05:17:23:32:43.000,14612.214707
2018:05:17:23:42:43.000,14544.080427
2018:05:17:23:52:43.000,14470.879702
2018:05:18:00:02:43.000,14392.576862
2018:05:18:00:12:43.000,14309.133421
2018:05:18:00:22:43.000,14220.507994
2018:05:18:00:32:43.000,14126.656196
2018:05:18:00:42:43.000,14027.530544
2018:05:18:00:52:43.000,13923.080339
2018:05:18:01:02:43.000,13813.251553
2018:05:18:01:12:43.000,13697.986699
2018:05:18:01:22:43.000,13577.224698
2018:05:18:01:32:43.000,13450.900733
2018:05:18:01:42:43.000,13318.946103
2018:05:18:01:52:43.000,13181.288064
2018:05:18:02:02:43.000,13037.849665
2018:05:18:02:12:43.000,12888.549579
2018:05:18:02:22:43.000,12733.301929
2018:05:18:02:32:43.000,12572.016120
2018:05:18:02:42:43.000,12404.596659
2018:05:18:02:52:43.000,12230.942996
2018:05:18:03:02:43.000,12050.949371
2018:05:18:03:12:43.000,11864.504681
2018:05:18:03:22:43.000,11671.492384
2018:05:18:03:32:43.000,11471.790451
2018:05:18:03:42:43.000,11265.271384
2018:05:18:03:52:43.000,11051.802336
2018:05:18:04:02:43.000,10831.245367
2018:05:18:04:12:43.000,10603.457892
2018:05:18:04:22:43.000,10368.293382
2018:05:18:04:32:43.000,10125.602443
2018:05:18:04:42:43.000,9875.234373
2018:05:18:04:52:43.000,9617.039426
2018:05:18:05:02:43.000,9350.872016
2018:05:18:05:12:43.000,9076.595264
2018:05:18:05:22:43.000,8794.087397
2018:05:18:05:32:43.000,8503.250796
2018:05:18:05:42:43.000,8204.024775
2018:05:18:05:52:43.000,7896.403750
2018:05:18:06:02:43.000,7580.463190
2018:05:18:06:12:43.000,7256.396969
2018:05:18:06:22:43.000,6924.571562
2018:05:18:06:32:43.000,6585.605364
2018:05:18:06:42:43.000,6240.485779
2018:05:18:06:52:43.000,5890.743377
2018:05:18:07:02:43.000,5538.712043
2018:05:18:07:12:43.000,5187.916896
2018:05:18:07:22:43.000,4843.644234
2018:05:18:07:32:43.000,4513.745366
2018:05:18:07:42:43.000,4209.661206
2018:05:18:07:43:48.135,4178.834016
2018:05:18:10:00:37.504,5464.206183
2018:05:18:10:10:37.000,5798.716570
2018:05:18:10:20:37.000,6135.992453
2018:05:18:10:30:37.000,6472.312540
2018:05:18:10:40:37.000,6805.294787
2018:05:18:10:50:37.000,7133.305710
2018:05:18:11:00:37.000,7455.237891
2018:05:18:11:10:37.000,7770.353754
2018:05:18:11:20:37.000,8078.176339
2018:05:18:11:30:37.000,8378.412821
2018:05:18:11:40:37.000,8670.900710
2018:05:18:11:50:37.000,8955.569791
2018:05:18:12:00:37.000,9232.415019
2018:05:18:12:10:37.000,9501.477105
2018:05:18:12:20:37.000,9762.828525
2018:05:18:12:30:37.000,10016.563394
2018:05:18:12:40:37.000,10262.790105
2018:05:18:12:50:37.000,10501.625972
2018:05:18:13:00:37.000,10733.193320
2018:05:18:13:10:37.000,10957.616644
2018:05:18:13:20:37.000,11175.020539
2018:05:18:13:30:37.000,11385.528211
2018:05:18:13:40:37.000,11589.260418
2018:05:18:13:50:37.000,11786.334723
2018:05:18:14:00:37.000,11976.864983
2018:05:18:14:10:37.000,12160.961012
2018:05:18:14:20:37.000,12338.728384
2018:05:18:14:30:37.000,12510.268317
2018:05:18:14:40:37.000,12675.677641
2018:05:18:14:50:37.000,12835.048812
2018:05:18:15:00:37.000,12988.469964
2018:05:18:15:10:37.000,13136.024990
2018:05:18:15:20:37.000,13277.793633
2018:05:18:15:30:37.000,13413.851603
2018:05:18:15:40:37.000,13544.270687
2018:05:18:15:50:37.000,13669.118871
2018:05:18:16:00:37.000,13788.460457
2018:05:18:16:10:37.000,13902.356186
2018:05:18:16:20:37.000,14010.863352
2018:05:18:16:30:37.000,14114.035915
2018:05:18:16:40:37.000,14211.924608
2018:05:18:16:50:37.000,14304.577041
2018:05:18:17:00:37.000,14392.037799
2018:05:18:17:10:37.000,14474.348533
2018:05:18:17:20:37.000,14551.548048
2018:05:18:17:30:37.000,14623.672381
2018:05:18:17:40:37.000,14690.754880
2018:05:18:17:50:37.000,14752.826269
2018:05:18:18:00:37.000,14809.914714
2018:05:18:18:10:37.000,14862.045881
2018:05:18:18:20:37.000,14909.242990
2018:05:18:18:30:37.000,14951.526859
2018:05:18:18:40:37.000,14988.915950
2018:05:18:18:50:37.000,15021.426406
2018:05:18:19:00:37.000,15049.072080
2018:05:18:19:10:37.000,15071.864568
2018:05:18:19:20:37.000,15089.813226
2018:05:18:19:30:37.000,15102.925190
2018:05:18:19:40:37.000,15111.205391
2018:05:18:19:50:37.000,15114.656558
2018:05:18:20:00:37.000,15113.279229
2018:05:18:20:10:37.000,15107.071743
2018:05:18:20:20:37.000,15096.030237
2018:05:18:20:30:37.000,15080.148635
2018:05:18:20:40:37.000,15059.418632
2018:05:18:20:50:37.000,15033.829672
2018:05:18:21:00:37.000,15003.368927
2018:05:18:21:10:37.000,14968.021258
2018:05:18:21:20:37.000,14927.769186
2018:05:18:21:30:37.000,14882.592846
2018:05:18:21:40:37.000,14832.469940
2018:05:18:21:50:37.000,14777.375685
2018:05:18:22:00:37.000,14717.282749
2018:05:18:22:10:37.000,14652.161191
2018:05:18:22:20:37.000,14581.978380
2018:05:18:22:30:37.000,14506.698921
2018:05:18:22:40:37.000,14426.284565
2018:05:18:22:50:37.000,14340.694112
2018:05:18:23:00:37.000,14249.883307
2018:05:18:23:10:37.000,14153.804730
2018:05:18:23:20:37.000,14052.407672
2018:05:18:23:30:37.000,13945.638003
2018:05:18:23:40:37.000,13833.438030
2018:05:18:23:50:37.000,13715.746348
2018:05:19:00:00:37.000,13592.497672
2018:05:19:00:10:37.000,13463.622666
2018:05:19:00:20:37.000,13329.047757
2018:05:19:00:30:37.000,13188.694930
2018:05:19:00:40:37.000,13042.481528
2018:05:19:00:50:37.000,12890.320020
2018:05:19:01:00:37.000,12732.117776
2018:05:19:01:10:37.000,12567.776815
2018:05:19:01:20:37.000,12397.193563
2018:05:19:01:30:37.000,12220.258585
2018:05:19:01:40:37.000,12036.856335
2018:05:19:01:50:37.000,11846.864894
2018:05:19:02:00:37.000,11650.155729
2018:05:19:02:10:37.000,11446.593477
2018:05:19:02:20:37.000,11236.035759
2018:05:19:02:30:37.000,11018.333068
2018:05:19:02:40:37.000,10793.328744
2018:05:19:02:50:37.000,10560.859085
2018:05:19:03:00:37.000,10320.753662
2018:05:19:03:10:37.000,10072.835915
2018:05:19:03:20:37.000,9816.924146
2018:05:19:03:30:37.000,9552.833099
2018:05:19:03:40:37.000,9280.376339
2018:05:19:03:50:37.000,8999.369806
2018:05:19:04:00:37.000,8709.637029
2018:05:19:04:10:37.000,8411.016743
2018:05:19:04:20:37.000,8103.373994
2018:05:19:04:30:37.000,7786.616365
2018:05:19:04:40:37.000,7460.717784
2018:05:19:04:50:37.000,7125.753693
2018:05:19:05:00:37.000,6781.953460
2018:05:19:05:10:37.000,6429.779263
2018:05:19:05:20:37.000,6070.046166
2018:05:19:05:30:37.000,5704.106893
2018:05:19:05:40:37.000,5334.138972
2018:05:19:05:50:37.000,4963.593386
2018:05:19:06:00:37.000,4597.892819
2018:05:19:06:10:37.000,4245.492208
2018:05:19:06:20:37.000,3919.381072
2018:05:19:06:30:37.000,3638.843535
2018:05:19:06:34:58.147,3537.468003
2018:05:19:09:06:58.386,6705.342554
2018:05:19:09:16:58.000,7035.984329
2018:05:19:09:26:58.000,7361.561137
2018:05:19:09:36:58.000,7680.900297
2018:05:19:09:46:58.000,7993.359973
2018:05:19:09:56:58.000,8298.524545
2018:05:19:10:06:58.000,8596.140043
2018:05:19:10:16:58.000,8886.068034
2018:05:19:10:26:58.000,9168.252565
2018:05:19:10:36:58.000,9442.696357
2018:05:19:10:46:58.000,9709.443581
2018:05:19:10:56:58.000,9968.567336
2018:05:19:11:06:58.000,10220.160509
2018:05:19:11:16:58.000,10464.329088
2018:05:19:11:26:58.000,10701.187257
2018:05:19:11:36:58.000,10930.853796
2018:05:19:11:46:58.000,11153.449448
2018:05:19:11:56:58.000,11369.094990
2018:05:19:12:06:58.000,11577.909840
2018:05:19:12:16:58.000,11780.011055
2018:05:19:12:26:58.000,11975.512622
2018:05:19:12:36:58.000,12164.524971
2018:05:19:12:46:58.000,12347.154653
2018:05:19:12:56:58.000,12523.504135
2018:05:19:13:06:58.000,12693.671698
2018:05:19:13:16:58.000,12857.751391
2018:05:19:13:26:58.000,13015.833041
2018:05:19:13:36:58.000,13168.002299
2018:05:19:13:46:58.000,13314.340710
2018:05:19:13:56:58.000,13454.925800
2018:05:19:14:06:58.000,13589.831178
2018:05:19:14:16:58.000,13719.126644
2018:05:19:14:26:58.000,13842.878295
2018:05:19:14:36:58.000,13961.148646
2018:05:19:14:46:58.000,14073.996733
2018:05:19:14:56:58.000,14181.478227
2018:05:19:15:06:58.000,14283.645537
2018:05:19:15:16:58.000,14380.547915
2018:05:19:15:26:58.000,14472.231550
2018:05:19:15:36:58.000,14558.739662
2018:05:19:15:46:58.000,14640.112587
2018:05:19:15:56:58.000,14716.387861
2018:05:19:16:06:58.000,14787.600294
2018:05:19:16:16:58.000,14853.782040
2018:05:19:16:26:58.000,14914.962664
2018:05:19:16:36:58.000,14971.169202
2018:05:19:16:46:58.000,15022.426211
2018:05:19:16:56:58.000,15068.755824
2018:05:19:17:06:58.000,15110.177789
2018:05:19:17:16:58.000,15146.709513
2018:05:19:17:26:58.000,15178.366089
2018:05:19:17:36:58.000,15205.160333
2018:05:19:17:46:58.000,15227.102799
2018:05:19:17:56:58.000,15244.201808
2018:05:19:18:06:58.000,15256.463455
2018:05:19:18:16:58.000,15263.891619
2018:05:19:18:26:58.000,15266.487972
2018:05:19:18:36:58.000,15264.251977
2018:05:19:18:46:58.000,15257.180881
2018:05:19:18:56:58.000,15245.269707
2018:05:19:19:06:58.000,15228.511239
2018:05:19:19:16:58.000,15206.896001
2018:05:19:19:26:58.000,15180.412234
2018:05:19:19:36:58.000,15149.045862
2018:05:19:19:46:58.000,15112.780459
2018:05:19:19:56:58.000,15071.597205
2018:05:19:20:06:58.000,15025.474839
2018:05:19:20:16:58.000,14974.389604
2018:05:19:20:26:58.000,14918.315187
2018:05:19:20:36:58.000,14857.222652
2018:05:19:20:46:58.000,14791.080362
2018:05:19:20:56:58.000,14719.853901
2018:05:19:21:06:58.000,14643.505979
2018:05:19:21:16:58.000,14561.996336
2018:05:19:21:26:58.000,14475.281631
2018:05:19:21:36:58.000,14383.315327
2018:05:19:21:46:58.000,14286.047558
2018:05:19:21:56:58.000,14183.424995
2018:05:19:22:06:58.000,14075.390688
2018:05:19:22:16:58.000,13961.883907
2018:05:19:22:26:58.000,13842.839963
2018:05:19:22:36:58.000,13718.190016
2018:05:19:22:46:58.000,13587.860864
2018:05:19:22:56:58.000,13451.774726
2018:05:19:23:06:58.000,13309.848993
2018:05:19:23:16:58.000,13161.995976
2018:05:19:23:26:58.000,13008.122619
2018:05:19:23:36:58.000,12848.130205
2018:05:19:23:46:58.000,12681.914035
2018:05:19:23:56:58.000,12509.363086
2018:05:20:00:06:58.000,12330.359645
2018:05:20:00:16:58.000,12144.778933
2018:05:20:00:26:58.000,11952.488699
2018:05:20:00:36:58.000,11753.348802
2018:05:20:00:46:58.000,11547.210790
2018:05:20:00:56:58.000,11333.917465
2018:05:20:01:06:58.000,11113.302470
2018:05:20:01:16:58.000,10885.189902
2018:05:20:01:26:58.000,10649.393979
2018:05:20:01:36:58.000,10405.718805
2018:05:20:01:46:58.000,10153.958296
2018:05:20:01:56:58.000,9893.896332
2018:05:20:02:06:58.000,9625.307281
2018:05:20:02:16:58.000,9347.957052
2018:05:20:02:26:58.000,9061.604950
2018:05:20:02:36:58.000,8766.006723
2018:05:20:02:46:58.000,8460.919360
2018:05:20:02:56:58.000,8146.108538
2018:05:20:03:06:58.000,7821.360033
2018:05:20:03:16:58.000,7486.497166
2018:05:20:03:26:58.000,7141.407533
2018:05:20:03:36:58.000,6786.084201
2018:05:20:03:46:58.000,6420.689790
2018:05:20:03:56:58.000,6045.657354
2018:05:20:04:06:58.000,5661.851417
2018:05:20:04:16:58.000,5270.828911
2018:05:20:04:26:58.000,4875.267998
2018:05:20:04:36:58.000,4479.679794
2018:05:20:04:46:58.000,4091.587596
2018:05:20:04:56:58.000,3723.424276
2018:05:20:05:06:58.000,3395.301635
2018:05:20:05:16:58.000,3137.979872
2018:05:20:05:23:30.108,3027.544373
2018:05:20:08:28:04.624,8384.010070
2018:05:20:08:38:04.000,8686.149575
2018:05:20:08:48:04.000,8980.684395
2018:05:20:08:58:04.000,9267.267336
2018:05:20:09:08:04.000,9545.923949
2018:05:20:09:18:04.000,9816.717645
2018:05:20:09:28:04.000,10079.737936
2018:05:20:09:38:04.000,10335.091851
2018:05:20:09:48:04.000,10582.897671
2018:05:20:09:58:04.000,10823.280342
2018:05:20:10:08:04.000,11056.368131
2018:05:20:10:18:04.000,11282.290186
2018:05:20:10:28:04.000,11501.174774
2018:05:20:10:38:04.000,11713.148016
2018:05:20:10:48:04.000,11918.332993
2018:05:20:10:58:04.000,12116.849130
2018:05:20:11:08:04.000,12308.811776
2018:05:20:11:18:04.000,12494.331954
2018:05:20:11:28:04.000,12673.516207
2018:05:20:11:38:04.000,12846.466539
2018:05:20:11:48:04.000,13013.280413
2018:05:20:11:58:04.000,13174.050791
2018:05:20:12:08:04.000,13328.866214
2018:05:20:12:18:04.000,13477.810893
2018:05:20:12:28:04.000,13620.964822
2018:05:20:12:38:04.000,13758.403899
2018:05:20:12:48:04.000,13890.200049
2018:05:20:12:58:04.000,14016.421352
2018:05:20:13:08:04.000,14137.132166
2018:05:20:13:18:04.000,14252.393253
2018:05:20:13:28:04.000,14362.261901
2018:05:20:13:38:04.000,14466.792032
2018:05:20:13:48:04.000,14566.034321
2018:05:20:13:58:04.000,14660.036295
2018:05:20:14:08:04.000,14748.842435
2018:05:20:14:18:04.000,14832.494264
2018:05:20:14:28:04.000,14911.030443
2018:05:20:14:38:04.000,14984.486844
2018:05:20:14:48:04.000,15052.896627
2018:05:20:14:58:04.000,15116.290311
2018:05:20:15:08:04.000,15174.695837
2018:05:20:15:18:04.000,15228.138623
2018:05:20:15:28:04.000,15276.641621
2018:05:20:15:38:04.000,15320.225358
2018:05:20:15:48:04.000,15358.907981
2018:05:20:15:58:04.000,15392.705293
2018:05:20:16:08:04.000,15421.630782
2018:05:20:16:18:04.000,15445.695649
2018:05:20:16:28:04.000,15464.908825
2018:05:20:16:38:04.000,15479.276991
2018:05:20:16:48:04.000,15488.804586
2018:05:20:16:58:04.000,15493.493814
2018:05:20:17:08:04.000,15493.344644
2018:05:20:17:18:04.000,15488.354804
2018:05:20:17:28:04.000,15478.519775
2018:05:20:17:38:04.000,15463.832774
2018:05:20:17:48:04.000,15444.284734
2018:05:20:17:58:04.000,15419.864277
2018:05:20:18:08:04.000,15390.557689
2018:05:20:18:18:04.000,15356.348873
2018:05:20:18:28:04.000,15317.219318
2018:05:20:18:38:04.000,15273.148038
2018:05:20:18:48:04.000,15224.111525
2018:05:20:18:58:04.000,15170.083682
2018:05:20:19:08:04.000,15111.035753
2018:05:20:19:18:04.000,15046.936248
2018:05:20:19:28:04.000,14977.750853
2018:05:20:19:38:04.000,14903.442340
2018:05:20:19:48:04.000,14823.970456
2018:05:20:19:58:04.000,14739.291818
2018:05:20:20:08:04.000,14649.359782
2018:05:20:20:18:04.000,14554.124309
2018:05:20:20:28:04.000,14453.531815
2018:05:20:20:38:04.000,14347.525012
2018:05:20:20:48:04.000,14236.042728
2018:05:20:20:58:04.000,14119.019719
2018:05:20:21:08:04.000,13996.386459
2018:05:20:21:18:04.000,13868.068909
2018:05:20:21:28:04.000,13733.988277
2018:05:20:21:38:04.000,13594.060742
2018:05:20:21:48:04.000,13448.197168
2018:05:20:21:58:04.000,13296.302782
2018:05:20:22:08:04.000,13138.276830
2018:05:20:22:18:04.000,12974.012202
2018:05:20:22:28:04.000,12803.395026
2018:05:20:22:38:04.000,12626.304223
2018:05:20:22:48:04.000,12442.611027
2018:05:20:22:58:04.000,12252.178469
2018:05:20:23:08:04.000,12054.860815
2018:05:20:23:18:04.000,11850.502961
2018:05:20:23:28:04.000,11638.939791
2018:05:20:23:38:04.000,11419.995480
2018:05:20:23:48:04.000,11193.482775
2018:05:20:23:58:04.000,10959.202231
2018:05:21:00:08:04.000,10716.941432
2018:05:21:00:18:04.000,10466.474223
2018:05:21:00:28:04.000,10207.559965
2018:05:21:00:38:04.000,9939.942893
2018:05:21:00:48:04.000,9663.351640
2018:05:21:00:58:04.000,9377.499062
2018:05:21:01:08:04.000,9082.082564
2018:05:21:01:18:04.000,8776.785206
2018:05:21:01:28:04.000,8461.278083
2018:05:21:01:38:04.000,8135.224673
2018:05:21:01:48:04.000,7798.288319
2018:05:21:01:58:04.000,7450.144663
2018:05:21:02:08:04.000,7090.502011
2018:05:21:02:18:04.000,6719.134552
2018:05:21:02:28:04.000,6335.936747
2018:05:21:02:38:04.000,5941.013244
2018:05:21:02:48:04.000,5534.829686
2018:05:21:02:58:04.000,5118.470286
2018:05:21:03:08:04.000,4694.086920
2018:05:21:03:18:04.000,4265.698088
2018:05:21:03:28:04.000,3840.630282
2018:05:21:03:38:04.000,3432.102067
2018:05:21:03:48:04.000,3063.578047
2018:05:21:03:58:04.000,2774.587044
2018:05:21:04:08:04.000,2622.659286
2018:05:21:04:10:16.579,2613.883239
2018:05:21:08:16:17.079,10648.281697
2018:05:21:08:26:17.000,10896.448510
2018:05:21:08:36:17.000,11137.068508
2018:05:21:08:46:17.000,11370.261605
2018:05:21:08:56:17.000,11596.177262
2018:05:21:09:06:17.000,11814.960584
2018:05:21:09:16:17.000,12026.751717
2018:05:21:09:26:17.000,12231.685470
2018:05:21:09:36:17.000,12429.891114
2018:05:21:09:46:17.000,12621.492299
2018:05:21:09:56:17.000,12806.607061
2018:05:21:10:06:17.000,12985.347886
2018:05:21:10:16:17.000,13157.821827
2018:05:21:10:26:17.000,13324.130644
2018:05:21:10:36:17.000,13484.370961
2018:05:21:10:46:17.000,13638.634442
2018:05:21:10:56:17.000,13787.007965
2018:05:21:11:06:17.000,13929.573798
2018:05:21:11:16:17.000,14066.409779
2018:05:21:11:26:17.000,14197.589484
2018:05:21:11:36:17.000,14323.182393
2018:05:21:11:46:17.000,14443.254052
2018:05:21:11:56:17.000,14557.866219
2018:05:21:12:06:17.000,14667.077014
2018:05:21:12:16:17.000,14770.941050
2018:05:21:12:26:17.000,14869.509562
2018:05:21:12:36:17.000,14962.830527
2018:05:21:12:46:17.000,15050.948776
2018:05:21:12:56:17.000,15133.906094
2018:05:21:13:06:17.000,15211.741320
2018:05:21:13:16:17.000,15284.490436
2018:05:21:13:26:17.000,15352.186646
2018:05:21:13:36:17.000,15414.860451
2018:05:21:13:46:17.000,15472.539719
2018:05:21:13:56:17.000,15525.249747
2018:05:21:14:06:17.000,15573.013315
2018:05:21:14:16:17.000,15615.850733
2018:05:21:14:26:17.000,15653.779891
2018:05:21:14:36:17.000,15686.816289
2018:05:21:14:46:17.000,15714.973078
2018:05:21:14:56:17.000,15738.261077
2018:05:21:15:06:17.000,15756.688802
2018:05:21:15:16:17.000,15770.262478
2018:05:21:15:26:17.000,15778.986049
2018:05:21:15:36:17.000,15782.861187
2018:05:21:15:46:17.000,15781.887287
2018:05:21:15:56:17.000,15776.061465
2018:05:21:16:06:17.000,15765.378546
2018:05:21:16:16:17.000,15749.831048
2018:05:21:16:26:17.000,15729.409158
2018:05:21:16:36:17.000,15704.100707
2018:05:21:16:46:17.000,15673.891133
2018:05:21:16:56:17.000,15638.763444
2018:05:21:17:06:17.000,15598.698169
2018:05:21:17:16:17.000,15553.673307
2018:05:21:17:26:17.000,15503.664264
2018:05:21:17:36:17.000,15448.643789
2018:05:21:17:46:17.000,15388.581893
2018:05:21:17:56:17.000,15323.445770
2018:05:21:18:06:17.000,15253.199701
2018:05:21:18:16:17.000,15177.804953
2018:05:21:18:26:17.000,15097.219665
2018:05:21:18:36:17.000,15011.398725
2018:05:21:18:46:17.000,14920.293633
2018:05:21:18:56:17.000,14823.852355
2018:05:21:19:06:17.000,14722.019157
2018:05:21:19:16:17.000,14614.734430
2018:05:21:19:26:17.000,14501.934496
2018:05:21:19:36:17.000,14383.551394
2018:05:21:19:46:17.000,14259.512649
2018:05:21:19:56:17.000,14129.741020
2018:05:21:20:06:17.000,13994.154220
2018:05:21:20:16:17.000,13852.664617
2018:05:21:20:26:17.000,13705.178901
2018:05:21:20:36:17.000,13551.597719
2018:05:21:20:46:17.000,13391.815279
2018:05:21:20:56:17.000,13225.718916
2018:05:21:21:06:17.000,13053.188610
2018:05:21:21:16:17.000,12874.096463
2018:05:21:21:26:17.000,12688.306121
2018:05:21:21:36:17.000,12495.672139
2018:05:21:21:46:17.000,12296.039289
2018:05:21:21:56:17.000,12089.241786
2018:05:21:22:06:17.000,11875.102452
2018:05:21:22:16:17.000,11653.431790
2018:05:21:22:26:17.000,11424.026969
2018:05:21:22:36:17.000,11186.670717
2018:05:21:22:46:17.000,10941.130114
2018:05:21:22:56:17.000,10687.155285
2018:05:21:23:06:17.000,10424.477999
2018:05:21:23:16:17.000,10152.810182
2018:05:21:23:26:17.000,9871.842383
2018:05:21:23:36:17.000,9581.242229
2018:05:21:23:46:17.000,9280.652979
2018:05:21:23:56:17.000,8969.692312
2018:05:22:00:06:17.000,8647.951614
2018:05:22:00:16:17.000,8314.996181
2018:05:22:00:26:17.000,7970.367045
2018:05:22:00:36:17.000,7613.585567
2018:05:22:00:46:17.000,7244.162798
2018:05:22:00:56:17.000,6861.616940
2018:05:22:01:06:17.000,6465.504854
2018:05:22:01:16:17.000,6055.478131
2018:05:22:01:26:17.000,5631.383200
2018:05:22:01:36:17.000,5193.442312
2018:05:22:01:46:17.000,4742.587741
2018:05:22:01:56:17.000,4281.095978
2018:05:22:02:06:17.000,3813.828306
2018:05:22:02:16:17.000,3350.721357
2018:05:22:02:26:17.000,2911.792844
2018:05:22:02:36:17.000,2536.385299
2018:05:22:02:46:17.000,2294.456762
2018:05:22:02:55:50.602,2272.467401
2018:05:22:08:55:25.990,13503.942125
2018:05:22:09:05:25.000,13670.046010
2018:05:22:09:15:25.000,13830.304710
2018:05:22:09:25:25.000,13984.535630
2018:05:22:09:35:25.000,14132.830398
2018:05:22:09:45:25.000,14275.275457
2018:05:22:09:55:25.000,14411.952319
2018:05:22:10:05:25.000,14542.937797
2018:05:22:10:15:25.000,14668.304230
2018:05:22:10:25:25.000,14788.119685
2018:05:22:10:35:25.000,14902.448152
2018:05:22:10:45:25.000,15011.349717
2018:05:22:10:55:25.000,15114.880733
2018:05:22:11:05:25.000,15213.093966
2018:05:22:11:15:25.000,15306.038745
2018:05:22:11:25:25.000,15393.761085
2018:05:22:11:35:25.000,15476.303812
2018:05:22:11:45:25.000,15553.706671
2018:05:22:11:55:25.000,15626.006429
2018:05:22:12:05:25.000,15693.236966
2018:05:22:12:15:25.000,15755.429362
2018:05:22:12:25:25.000,15812.611969
2018:05:22:12:35:25.000,15864.810485
2018:05:22:12:45:25.000,15912.048012
2018:05:22:12:55:25.000,15954.345112
2018:05:22:13:05:25.000,15991.719855
2018:05:22:13:15:25.000,16024.187862
2018:05:22:13:25:25.000,16051.762338
2018:05:22:13:35:25.000,16074.454102
2018:05:22:13:45:25.000,16092.271614
2018:05:22:13:55:25.000,16105.220986
2018:05:22:14:05:25.000,16113.306002
2018:05:22:14:15:25.000,16116.528117
2018:05:22:14:25:25.000,16114.886460
2018:05:22:14:35:25.000,16108.377832
2018:05:22:14:45:25.000,16096.996688
2018:05:22:14:55:25.000,16080.735128
2018:05:22:15:05:25.000,16059.582866
2018:05:22:15:15:25.000,16033.527207
2018:05:22:15:25:25.000,16002.553009
2018:05:22:15:35:25.000,15966.642641
2018:05:22:15:45:25.000,15925.775933
2018:05:22:15:55:25.000,15879.930123
2018:05:22:16:05:25.000,15829.079788
2018:05:22:16:15:25.000,15773.196780
2018:05:22:16:25:25.000,15712.250137
2018:05:22:16:35:25.000,15646.206001
2018:05:22:16:45:25.000,15575.027517
2018:05:22:16:55:25.000,15498.674720
2018:05:22:17:05:25.000,15417.104423
2018:05:22:17:15:25.000,15330.270077
2018:05:22:17:25:25.000,15238.121631
2018:05:22:17:35:25.000,15140.605370
2018:05:22:17:45:25.000,15037.663743
2018:05:22:17:55:25.000,14929.235172
2018:05:22:18:05:25.000,14815.253839
2018:05:22:18:15:25.000,14695.649462
