"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:11:02:07.019,2018:05:18:07:44:25.496,74538.477
2018:05:18:09:59:54.304,2018:05:19:06:35:30.662,74136.359
2018:05:19:09:06:04.767,2018:05:20:05:23:59.287,73074.519
2018:05:20:08:26:55.003,2018:05:21:04:10:43.517,71028.513
2018:05:21:08:14:41.900,2018:05:22:02:56:16.156,67294.256
2018:05:22:08:53:09.323,2018:05:23:01:40:58.759,60469.436
2018:05:23:10:57:51.753,2018:05:24:00:25:06.218,48434.465
2018:05:24:14:22:43.517,2018:05:24:23:08:49.419,31565.902
2018:05:25:17:07:11.397,2018:05:25:21:52:17.068,17105.671
2018:05:26:18:06:30.860,2018:05:26:20:35:37.015,8946.155
2018:05:27:17:56:31.575,2018:05:27:19:18:57.792,4946.217
2018:05:28:17:12:42.415,2018:05:28:18:02:30.685,2988.271
2018:05:29:16:12:55.761,2018:05:29:16:46:33.450,2017.689
2018:05:30:15:05:16.505,2018:05:30:15:31:36.194,1579.689
2018:05:31:13:53:25.221,2018:05:31:14:18:29.154,1503.933
2018:06:01:12:39:10.930,2018:06:01:13:08:35.505,1764.575
2018:06:02:11:23:36.548,2018:06:02:12:04:32.057,2455.509
2018:06:03:10:07:20.411,2018:06:03:11:11:54.799,3874.388
2018:06:04:08:50:45.084,2018:06:04:10:43:10.432,6745.349
2018:06:05:07:34:04.254,2018:06:05:11:04:57.198,12652.944
2018:06:06:06:17:27.386,2018:06:06:12:59:54.655,24147.269
2018:06:07:05:01:02.438,2018:06:07:16:23:38.263,40955.825
2018:06:08:03:44:57.554,2018:06:08:19:13:12.552,55694.998
2018:06:09:02:29:22.437,2018:06:09:20:27:00.129,64657.692
2018:06:10:01:14:29.858,2018:06:10:20:34:13.945,69584.087
2018:06:11:00:00:37.901,2018:06:11:20:05:24.082,72286.181
2018:06:11:22:48:13.437,2018:06:12:19:17:16.616,73743.178
2018:06:12:21:37:58.367,2018:06:13:18:18:22.715,74424.348
2018:06:13:20:31:00.980,2018:06:14:17:13:08.505,74527.525
