"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:10:00:00.000,2018:05:17:12:21:51.901,8511.901
2018:05:17:13:10:44.774,2018:05:17:16:32:20.097,12095.323
2018:05:17:17:21:12.979,2018:05:17:20:42:48.298,12095.320
2018:05:17:21:31:41.183,2018:05:18:00:53:16.506,12095.323
2018:05:18:01:42:09.393,2018:05:18:05:03:44.720,12095.328
2018:05:18:05:52:37.606,2018:05:18:09:14:12.936,12095.330
2018:05:18:10:03:05.828,2018:05:18:13:24:41.162,12095.334
2018:05:18:14:13:34.052,2018:05:18:17:35:09.391,12095.339
2018:05:18:18:24:02.287,2018:05:18:21:45:37.623,12095.337
2018:05:18:22:34:30.524,2018:05:19:01:56:05.865,12095.341
2018:05:19:02:44:58.766,2018:05:19:06:06:34.113,12095.347
2018:05:19:06:55:27.018,2018:05:19:10:17:02.368,12095.350
2018:05:19:11:05:55.276,2018:05:19:14:27:30.630,12095.354
2018:05:19:15:16:23.540,2018:05:19:18:37:58.899,12095.359
2018:05:19:19:26:51.813,2018:05:19:22:48:27.177,12095.365
2018:05:19:23:37:20.092,2018:05:20:02:58:55.462,12095.370
2018:05:20:03:47:48.380,2018:05:20:07:09:23.752,12095.372
2018:05:20:07:58:16.672,2018:05:20:11:19:52.052,12095.380
2018:05:20:12:08:44.978,2018:05:20:15:30:20.361,12095.384
2018:05:20:16:19:13.287,2018:05:20:19:40:48.678,12095.391
2018:05:20:20:29:41.607,2018:05:20:23:51:17.003,12095.396
2018:05:21:00:40:09.937,2018:05:21:04:01:45.338,12095.401
2018:05:21:04:50:38.272,2018:05:21:08:12:13.677,12095.405
2018:05:21:09:01:06.616,2018:05:21:12:22:42.027,12095.411
2018:05:21:13:11:34.969,2018:05:21:16:33:10.385,12095.416
2018:05:21:17:22:03.328,2018:05:21:20:43:38.753,12095.425
2018:05:21:21:32:31.700,2018:05:22:00:54:07.125,12095.425
2018:05:22:01:43:00.076,2018:05:22:05:04:35.509,12095.433
2018:05:22:05:53:28.465,2018:05:22:09:15:03.901,12095.437
2018:05:22:10:03:56.860,2018:05:22:13:25:32.304,12095.444
2018:05:22:14:14:25.262,2018:05:22:17:36:00.710,12095.448
2018:05:22:18:24:53.674,2018:05:22:21:46:29.126,12095.452
2018:05:22:22:35:22.094,2018:05:23:01:56:57.551,12095.457
2018:05:23:02:45:50.522,2018:05:23:06:07:25.983,12095.461
2018:05:23:06:56:18.958,2018:05:23:10:17:54.423,12095.465
2018:05:23:11:06:47.402,2018:05:23:14:28:22.874,12095.472
2018:05:23:15:17:15.854,2018:05:23:18:38:51.327,12095.473
2018:05:23:19:27:44.314,2018:05:23:22:49:19.792,12095.479
2018:05:23:23:38:12.781,2018:05:24:02:59:48.263,12095.482
2018:05:24:03:48:41.255,2018:05:24:07:10:16.740,12095.485
2018:05:24:07:59:09.737,2018:05:24:11:20:45.224,12095.487
2018:05:24:12:09:38.226,2018:05:24:15:31:13.713,12095.487
2018:05:24:16:20:06.721,2018:05:24:19:41:42.213,12095.492
2018:05:24:20:30:35.224,2018:05:24:23:52:10.717,12095.494
2018:05:25:00:41:03.732,2018:05:25:04:02:39.227,12095.495
2018:05:25:04:51:32.247,2018:05:25:08:13:07.742,12095.495
2018:05:25:09:02:00.768,2018:05:25:12:23:36.264,12095.496
2018:05:25:13:12:29.295,2018:05:25:16:34:04.792,12095.497
2018:05:25:17:22:57.829,2018:05:25:20:44:33.325,12095.496
2018:05:25:21:33:26.366,2018:05:26:00:55:01.863,12095.496
2018:05:26:01:43:54.909,2018:05:26:05:05:30.405,12095.496
2018:05:26:05:54:23.457,2018:05:26:09:15:58.953,12095.495
2018:05:26:10:04:52.007,2018:05:26:13:26:27.505,12095.498
2018:05:26:14:15:20.564,2018:05:26:17:36:56.061,12095.497
2018:05:26:18:25:49.125,2018:05:26:21:47:24.620,12095.495
2018:05:26:22:36:17.692,2018:05:27:01:57:53.182,12095.489
2018:05:27:02:46:46.261,2018:05:27:06:08:21.748,12095.487
2018:05:27:06:57:14.834,2018:05:27:10:18:50.317,12095.483
2018:05:27:11:07:43.407,2018:05:27:14:29:18.889,12095.483
2018:05:27:15:18:11.987,2018:05:27:18:39:47.464,12095.477
2018:05:27:19:28:40.565,2018:05:27:22:50:16.040,12095.475
2018:05:27:23:39:09.147,2018:05:28:03:00:44.619,12095.471
2018:05:28:03:49:37.735,2018:05:28:07:11:13.199,12095.464
2018:05:28:08:00:06.319,2018:05:28:11:21:41.781,12095.462
2018:05:28:12:10:34.907,2018:05:28:15:32:10.364,12095.456
2018:05:28:16:21:03.499,2018:05:28:19:42:38.948,12095.448
2018:05:28:20:31:32.090,2018:05:28:23:53:07.532,12095.442
2018:05:29:00:42:00.678,2018:05:29:04:03:36.117,12095.439
2018:05:29:04:52:29.270,2018:05:29:08:14:04.702,12095.432
2018:05:29:09:02:57.861,2018:05:29:12:24:33.286,12095.425
