"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:12:41:27.460,2018:05:17:13:31:59.713,3032.253
2018:05:17:16:53:24.689,2018:05:17:17:43:57.401,3032.712
2018:05:17:21:05:21.920,2018:05:17:21:55:55.073,3033.153
2018:05:18:01:17:19.154,2018:05:18:02:07:52.729,3033.575
2018:05:18:05:29:16.391,2018:05:18:06:19:50.370,3033.979
2018:05:18:09:41:13.633,2018:05:18:10:31:47.995,3034.363
2018:05:18:13:53:10.879,2018:05:18:14:43:45.605,3034.726
2018:05:18:18:05:08.130,2018:05:18:18:55:43.199,3035.069
2018:05:18:22:17:05.386,2018:05:18:23:07:40.778,3035.392
2018:05:19:02:29:02.649,2018:05:19:03:19:38.342,3035.692
2018:05:19:06:40:59.919,2018:05:19:07:31:35.890,3035.972
2018:05:19:10:52:57.195,2018:05:19:11:43:33.424,3036.229
2018:05:19:15:04:54.480,2018:05:19:15:55:30.943,3036.463
2018:05:19:19:16:51.772,2018:05:19:20:07:28.447,3036.675
2018:05:19:23:28:49.073,2018:05:20:00:19:25.938,3036.864
2018:05:20:03:40:46.384,2018:05:20:04:31:23.414,3037.030
2018:05:20:07:52:43.703,2018:05:20:08:43:20.876,3037.173
2018:05:20:12:04:41.033,2018:05:20:12:55:18.326,3037.293
2018:05:20:16:16:38.373,2018:05:20:17:07:15.762,3037.389
2018:05:20:20:28:35.723,2018:05:20:21:19:13.185,3037.462
2018:05:21:00:40:33.084,2018:05:21:01:31:10.596,3037.512
2018:05:21:04:52:30.457,2018:05:21:05:43:07.995,3037.538
2018:05:21:09:04:27.841,2018:05:21:09:55:05.382,3037.541
2018:05:21:13:16:25.237,2018:05:21:14:07:02.758,3037.521
2018:05:21:17:28:22.645,2018:05:21:18:19:00.122,3037.477
2018:05:21:21:40:20.066,2018:05:21:22:30:57.477,3037.411
2018:05:22:01:52:17.499,2018:05:22:02:42:54.822,3037.322
2018:05:22:06:04:14.946,2018:05:22:06:54:52.157,3037.211
2018:05:22:10:16:12.405,2018:05:22:11:06:49.483,3037.078
2018:05:22:14:28:09.878,2018:05:22:15:18:46.800,3036.922
2018:05:22:18:40:07.364,2018:05:22:19:30:44.110,3036.746
2018:05:22:22:52:04.864,2018:05:22:23:42:41.412,3036.548
2018:05:23:03:04:02.377,2018:05:23:03:54:38.707,3036.329
2018:05:23:07:15:59.905,2018:05:23:08:06:35.995,3036.090
2018:05:23:11:27:57.446,2018:05:23:12:18:33.278,3035.832
2018:05:23:15:39:55.001,2018:05:23:16:30:30.555,3035.554
2018:05:23:19:51:52.570,2018:05:23:20:42:27.827,3035.257
2018:05:24:00:03:50.153,2018:05:24:00:54:25.094,3034.941
2018:05:24:04:15:47.750,2018:05:24:05:06:22.358,3034.608
2018:05:24:08:27:45.362,2018:05:24:09:18:19.619,3034.257
2018:05:24:12:39:42.986,2018:05:24:13:30:16.877,3033.890
2018:05:24:16:51:40.625,2018:05:24:17:42:14.133,3033.507
2018:05:24:21:03:38.278,2018:05:24:21:54:11.387,3033.109
2018:05:25:01:15:35.944,2018:05:25:02:06:08.640,3032.696
2018:05:25:05:27:33.624,2018:05:25:06:18:05.892,3032.269
2018:05:25:09:39:31.317,2018:05:25:10:30:03.145,3031.828
2018:05:25:13:51:29.023,2018:05:25:14:42:00.400,3031.377
2018:05:25:18:03:26.742,2018:05:25:18:53:57.658,3030.916
2018:05:25:22:15:24.474,2018:05:25:23:05:54.914,3030.440
2018:05:26:02:27:22.218,2018:05:26:03:17:52.172,3029.953
2018:05:26:06:39:19.975,2018:05:26:07:29:49.432,3029.457
2018:05:26:10:51:17.744,2018:05:26:11:41:46.696,3028.953
2018:05:26:15:03:15.524,2018:05:26:15:53:43.964,3028.440
2018:05:26:19:15:13.316,2018:05:26:20:05:41.236,3027.920
2018:05:26:23:27:11.119,2018:05:27:00:17:38.513,3027.394
2018:05:27:03:39:08.932,2018:05:27:04:29:35.795,3026.863
2018:05:27:07:51:06.756,2018:05:27:08:41:33.086,3026.329
2018:05:27:12:03:04.590,2018:05:27:12:53:30.381,3025.790
2018:05:27:16:15:02.434,2018:05:27:17:05:27.682,3025.248
2018:05:27:20:27:00.287,2018:05:27:21:17:24.991,3024.704
2018:05:28:00:38:58.149,2018:05:28:01:29:22.310,3024.161
2018:05:28:04:50:56.019,2018:05:28:05:41:19.635,3023.616
2018:05:28:09:02:53.902,2018:05:28:09:53:16.968,3023.067
2018:05:28:13:14:51.787,2018:05:28:14:05:14.311,3022.524
2018:05:28:17:26:49.680,2018:05:28:18:17:11.663,3021.983
2018:05:28:21:38:47.579,2018:05:28:22:29:09.024,3021.446
2018:05:29:01:50:45.484,2018:05:29:02:41:06.396,3020.912
2018:05:29:06:02:43.394,2018:05:29:06:53:03.779,3020.385
2018:05:29:10:14:41.310,2018:05:29:11:05:01.172,3019.862
2018:05:29:14:26:39.231,2018:05:29:15:16:58.577,3019.347
2018:05:29:18:38:37.155,2018:05:29:19:28:55.993,3018.838
2018:05:29:22:50:35.083,2018:05:29:23:40:53.421,3018.338
2018:05:30:03:02:33.014,2018:05:30:03:52:50.860,3017.846
2018:05:30:07:14:30.947,2018:05:30:08:04:48.312,3017.365
2018:05:30:11:26:28.883,2018:05:30:12:16:45.776,3016.893
2018:05:30:15:38:26.820,2018:05:30:16:28:43.253,3016.433
2018:05:30:19:50:24.757,2018:05:30:20:40:40.742,3015.985
2018:05:31:00:02:22.695,2018:05:31:00:52:38.244,3015.549
2018:05:31:04:14:20.633,2018:05:31:05:04:35.760,3015.126
2018:05:31:08:26:18.570,2018:05:31:09:16:33.288,3014.718
2018:05:31:12:38:16.506,2018:05:31:13:28:30.830,3014.323
2018:05:31:16:50:14.441,2018:05:31:17:40:28.385,3013.944
2018:05:31:21:02:12.373,2018:05:31:21:52:25.953,3013.581
2018:06:01:01:14:10.302,2018:06:01:02:04:23.535,3013.233
2018:06:01:05:26:08.228,2018:06:01:06:16:21.130,3012.902
2018:06:01:09:38:06.150,2018:06:01:10:28:18.738,3012.589
2018:06:01:13:50:04.067,2018:06:01:14:40:16.360,3012.293
2018:06:01:18:02:01.980,2018:06:01:18:52:13.995,3012.015
2018:06:01:22:13:59.888,2018:06:01:23:04:11.643,3011.755
2018:06:02:02:25:57.790,2018:06:02:03:16:09.304,3011.514
2018:06:02:06:37:55.686,2018:06:02:07:28:06.979,3011.293
2018:06:02:10:49:53.575,2018:06:02:11:40:04.666,3011.091
2018:06:02:15:01:51.457,2018:06:02:15:52:02.365,3010.908
2018:06:02:19:13:49.332,2018:06:02:20:04:00.077,3010.746
2018:06:02:23:25:47.199,2018:06:03:00:15:57.802,3010.603
2018:06:03:03:37:45.057,2018:06:03:04:27:55.538,3010.481
2018:06:03:07:49:42.907,2018:06:03:08:39:53.286,3010.379
2018:06:03:12:01:40.748,2018:06:03:12:51:51.046,3010.298
2018:06:03:16:13:38.579,2018:06:03:17:03:48.817,3010.238
2018:06:03:20:25:36.401,2018:06:03:21:15:46.599,3010.198
2018:06:04:00:37:34.213,2018:06:04:01:27:44.391,3010.178
2018:06:04:04:49:32.014,2018:06:04:05:39:42.194,3010.180
2018:06:04:09:01:29.805,2018:06:04:09:51:40.007,3010.201
2018:06:04:13:13:27.585,2018:06:04:14:03:37.829,3010.244
2018:06:04:17:25:25.354,2018:06:04:18:15:35.660,3010.306
2018:06:04:21:37:23.112,2018:06:04:22:27:33.501,3010.388
2018:06:05:01:49:20.858,2018:06:05:02:39:31.349,3010.491
2018:06:05:06:01:18.593,2018:06:05:06:51:29.206,3010.613
2018:06:05:10:13:16.316,2018:06:05:11:03:27.070,3010.754
2018:06:05:14:25:14.027,2018:06:05:15:15:24.941,3010.914
2018:06:05:18:37:11.726,2018:06:05:19:27:22.819,3011.093
2018:06:05:22:49:09.413,2018:06:05:23:39:20.703,3011.291
2018:06:06:03:01:07.087,2018:06:06:03:51:18.593,3011.506
2018:06:06:07:13:04.750,2018:06:06:08:03:16.488,3011.739
2018:06:06:11:25:02.400,2018:06:06:12:15:14.388,3011.988
2018:06:06:15:37:00.037,2018:06:06:16:27:12.292,3012.255
2018:06:06:19:48:57.663,2018:06:06:20:39:10.200,3012.537
2018:06:07:00:00:55.276,2018:06:07:00:51:08.111,3012.835
2018:06:07:04:12:52.877,2018:06:07:05:03:06.025,3013.148
2018:06:07:08:24:50.466,2018:06:07:09:15:03.946,3013.480
2018:06:07:12:36:48.042,2018:06:07:13:27:01.863,3013.821
2018:06:07:16:48:45.606,2018:06:07:17:38:59.782,3014.176
2018:06:07:21:00:43.159,2018:06:07:21:50:57.702,3014.543
2018:06:08:01:12:40.700,2018:06:08:02:02:55.622,3014.922
2018:06:08:05:24:38.229,2018:06:08:06:14:53.541,3015.311
2018:06:08:09:36:35.750,2018:06:08:10:26:51.459,3015.709
2018:06:08:13:48:33.257,2018:06:08:14:38:49.377,3016.120
2018:06:08:18:00:30.753,2018:06:08:18:50:47.292,3016.539
2018:06:08:22:12:28.238,2018:06:08:23:02:45.205,3016.967
2018:06:09:02:24:25.713,2018:06:09:03:14:43.115,3017.402
2018:06:09:06:36:23.181,2018:06:09:07:26:41.022,3017.841
2018:06:09:10:48:20.635,2018:06:09:11:38:38.925,3018.289
2018:06:09:15:00:18.081,2018:06:09:15:50:36.823,3018.743
2018:06:09:19:12:15.517,2018:06:09:20:02:34.717,3019.200
2018:06:09:23:24:12.945,2018:06:10:00:14:32.606,3019.661
2018:06:10:03:36:10.364,2018:06:10:04:26:30.489,3020.125
2018:06:10:07:48:07.775,2018:06:10:08:38:28.366,3020.591
2018:06:10:12:00:05.178,2018:06:10:12:50:26.237,3021.059
2018:06:10:16:12:02.574,2018:06:10:17:02:24.100,3021.526
2018:06:10:20:23:59.966,2018:06:10:21:14:21.957,3021.991
2018:06:11:00:35:57.351,2018:06:11:01:26:19.805,3022.455
2018:06:11:04:47:54.727,2018:06:11:05:38:17.646,3022.919
2018:06:11:08:59:52.097,2018:06:11:09:50:15.479,3023.381
2018:06:11:13:11:49.462,2018:06:11:14:02:13.303,3023.840
2018:06:11:17:23:46.823,2018:06:11:18:14:11.117,3024.295
2018:06:11:21:35:44.178,2018:06:11:22:26:08.923,3024.745
2018:06:12:01:47:41.530,2018:06:12:02:38:06.719,3025.190
2018:06:12:05:59:38.877,2018:06:12:06:50:04.506,3025.628
2018:06:12:10:11:36.222,2018:06:12:11:02:02.282,3026.060
2018:06:12:14:23:33.563,2018:06:12:15:14:00.048,3026.485
2018:06:12:18:35:30.903,2018:06:12:19:25:57.804,3026.901
2018:06:12:22:47:28.240,2018:06:12:23:37:55.549,3027.309
2018:06:13:02:59:25.576,2018:06:13:03:49:53.284,3027.708
2018:06:13:07:11:22.911,2018:06:13:08:01:51.007,3028.096
2018:06:13:11:23:20.245,2018:06:13:12:13:48.720,3028.475
2018:06:13:15:35:17.579,2018:06:13:16:25:46.421,3028.842
2018:06:13:19:47:14.914,2018:06:13:20:37:44.112,3029.198
2018:06:13:23:59:12.249,2018:06:14:00:49:41.791,3029.542
2018:06:14:04:11:09.585,2018:06:14:05:01:39.459,3029.874
2018:06:14:08:23:06.922,2018:06:14:09:13:37.115,3030.193
2018:06:14:12:35:04.262,2018:06:14:13:25:34.761,3030.499
2018:06:14:16:47:01.604,2018:06:14:17:37:32.395,3030.791
2018:06:14:20:58:58.948,2018:06:14:21:49:30.018,3031.070
2018:06:15:01:10:56.296,2018:06:15:02:01:27.630,3031.334
2018:06:15:05:22:53.647,2018:06:15:06:13:25.231,3031.583
2018:06:15:09:34:51.003,2018:06:15:10:25:22.821,3031.818
2018:06:15:13:46:48.362,2018:06:15:14:37:20.400,3032.037
2018:06:15:17:58:45.726,2018:06:15:18:49:17.968,3032.241
2018:06:15:22:10:43.096,2018:06:15:23:01:15.526,3032.430
2018:06:16:02:22:40.470,2018:06:16:03:13:13.073,3032.603
2018:06:16:06:34:37.850,2018:06:16:07:25:10.610,3032.760
2018:06:16:10:46:35.236,2018:06:16:11:37:08.137,3032.901
2018:06:16:14:58:32.628,2018:06:16:15:49:05.654,3033.026
2018:06:16:19:10:30.026,2018:06:16:20:01:03.161,3033.135
2018:06:16:23:22:27.431,2018:06:17:00:13:00.659,3033.228
2018:06:17:03:34:24.843,2018:06:17:04:24:58.148,3033.304
2018:06:17:07:46:22.263,2018:06:17:08:36:55.628,3033.365
2018:06:17:11:58:19.690,2018:06:17:12:48:53.099,3033.409
2018:06:17:16:10:17.124,2018:06:17:17:00:50.562,3033.437
2018:06:17:20:22:14.567,2018:06:17:21:12:48.017,3033.450
2018:06:18:00:34:12.018,2018:06:18:01:24:45.464,3033.446
