"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:12:36:31.963,2018:05:17:15:27:48.990,10277.027
2018:05:17:20:50:19.396,2018:05:17:23:41:35.930,10276.534
2018:05:18:05:04:06.851,2018:05:18:07:55:22.922,10276.071
2018:05:18:13:17:54.314,2018:05:18:16:09:09.978,10275.664
2018:05:18:21:31:41.781,2018:05:19:00:22:57.083,10275.302
2018:05:19:05:45:29.261,2018:05:19:08:36:44.233,10274.972
2018:05:19:13:59:16.737,2018:05:19:16:50:31.436,10274.699
2018:05:19:22:13:04.204,2018:05:20:01:04:18.688,10274.484
2018:05:20:06:26:51.667,2018:05:20:09:18:05.973,10274.306
2018:05:20:14:40:39.122,2018:05:20:17:31:53.300,10274.178
2018:05:20:22:54:26.552,2018:05:21:01:45:40.666,10274.114
2018:05:21:07:08:13.966,2018:05:21:09:59:28.058,10274.093
2018:05:21:15:22:01.360,2018:05:21:18:13:15.472,10274.112
2018:05:21:23:35:48.722,2018:05:22:02:27:02.917,10274.195
2018:05:22:07:49:36.048,2018:05:22:10:40:50.376,10274.328
2018:05:22:16:03:23.349,2018:05:22:18:54:37.844,10274.494
2018:05:23:00:17:10.609,2018:05:23:03:08:25.325,10274.716
2018:05:23:08:30:57.824,2018:05:23:11:22:12.816,10274.991
2018:05:23:16:44:45.002,2018:05:23:19:36:00.298,10275.296
2018:05:24:00:58:32.140,2018:05:24:03:49:47.780,10275.640
2018:05:24:09:12:19.223,2018:05:24:12:03:35.259,10276.036
2018:05:24:17:26:06.263,2018:05:24:20:17:22.721,10276.458
2018:05:25:01:39:53.258,2018:05:25:04:31:10.161,10276.903
2018:05:25:09:53:40.200,2018:05:25:12:44:57.586,10277.386
2018:05:25:18:07:27.086,2018:05:25:20:58:44.991,10277.905
2018:05:26:02:21:13.931,2018:05:26:05:12:32.359,10278.428
2018:05:26:10:35:00.721,2018:05:26:13:26:19.701,10278.980
2018:05:26:18:48:47.456,2018:05:26:21:40:07.012,10279.556
2018:05:27:03:02:34.146,2018:05:27:05:53:54.282,10280.136
2018:05:27:11:16:20.792,2018:05:27:14:07:41.507,10280.715
2018:05:27:19:30:07.382,2018:05:27:22:21:28.699,10281.317
2018:05:28:03:43:53.931,2018:05:28:06:35:15.842,10281.912
2018:05:28:11:57:40.440,2018:05:28:14:49:02.935,10282.495
2018:05:28:20:11:26.903,2018:05:28:23:02:49.984,10283.081
2018:05:29:04:25:13.321,2018:05:29:07:16:36.988,10283.667
2018:05:29:12:38:59.707,2018:05:29:15:30:23.934,10284.227
2018:05:29:20:52:46.063,2018:05:29:23:44:10.834,10284.771
2018:05:30:05:06:32.379,2018:05:30:07:57:57.687,10285.309
