"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:22:09:53:59.147,2018:06:06:08:40:13.646,1291574.499
2018:06:20:22:07:27.810,2018:07:05:18:09:21.318,1281713.508
2018:07:20:10:42:14.264,2018:07:27:17:45:38.137,630203.873
2018:07:27:22:53:17.894,2018:08:04:03:15:59.973,620562.079
2018:08:18:23:39:23.092,2018:09:02:12:54:34.014,1257310.922
2018:09:17:12:54:57.990,2018:10:01:23:54:05.415,1249147.425
2018:10:17:02:19:29.690,2018:10:31:12:45:52.682,1247182.992
2018:11:15:15:40:03.664,2018:11:30:03:32:15.721,1252332.057
2018:12:15:04:45:30.401,2018:12:29:19:41:52.907,1263382.506
2019:01:13:17:31:39.999,2019:01:21:03:05:43.005,639243.006
2019:01:21:07:26:18.579,2019:01:28:12:17:01.464,622242.885
2019:02:12:06:02:40.282,2019:02:27:04:12:10.817,1289370.535
2019:03:13:18:27:10.474,2019:03:28:18:35:25.934,1296495.460
2019:04:12:06:52:56.120,2019:04:27:07:03:04.290,1296608.169
2019:05:11:19:23:54.090,2019:05:17:10:00:00.000,484565.910

