"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:22:12:19:17.478,2018:06:06:06:35:02.778,1275345.300
2018:06:20:23:39:03.717,2018:07:05:17:15:31.794,1272988.078
2018:07:20:10:51:11.515,2018:07:27:17:47:34.326,629782.811
2018:07:27:22:56:05.064,2018:08:04:03:51:19.245,622514.181
2018:08:18:22:17:53.554,2018:09:02:14:54:23.584,1269390.030
2018:09:17:10:18:43.828,2018:10:02:02:51:14.786,1269150.958
2018:10:16:23:05:17.310,2018:10:31:15:55:40.912,1270223.602
2018:11:15:12:37:19.064,2018:11:30:06:03:48.796,1272389.732
2018:12:15:02:42:18.569,2018:12:29:20:53:52.592,1275094.022
2019:01:13:16:59:09.423,2019:01:21:03:06:51.028,641261.604
2019:01:21:07:21:46.146,2019:01:28:11:52:08.717,621022.571
2019:02:12:07:04:29.986,2019:02:27:02:23:00.689,1279110.703
2019:03:13:20:38:49.767,2019:03:28:15:59:09.174,1279219.407
2019:04:12:09:30:40.990,2019:04:27:04:28:22.174,1277861.184
2019:05:11:21:38:43.019,2019:05:17:10:00:00.000,476476.981

