"Time (YYYY:MM:DD)","Range (km)"
2018:07:09:08:18:30.000,4286.088615
2018:07:09:08:28:30.000,4175.042704
2018:07:09:08:38:30.000,4076.918466
2018:07:09:08:48:30.000,3994.307938
2018:07:09:08:58:30.000,3929.562029
2018:07:09:09:08:30.000,3884.642175
2018:07:09:09:18:30.000,3860.975569
2018:07:09:09:28:30.000,3859.337217
2018:07:09:09:38:30.000,3879.781292
2018:07:09:09:48:30.000,3921.636219
2018:07:09:09:58:30.000,3983.564538
2018:07:09:10:08:30.000,4063.674882
2018:07:09:10:18:30.000,4159.664310
2018:07:09:10:28:30.000,4268.967434
2018:07:09:10:38:30.000,4388.893193
2018:07:09:10:39:58.475,4407.311601
2018:07:09:16:22:17.316,4407.311156
2018:07:09:16:32:17.000,4286.126394
2018:07:09:16:42:17.000,4175.098043
2018:07:09:16:52:17.000,4076.991128
2018:07:09:17:02:17.000,3994.397177
2018:07:09:17:12:17.000,3929.666543
2018:07:09:17:22:17.000,3884.760101
2018:07:09:17:32:17.000,3861.104525
2018:07:09:17:42:17.000,3859.474401
2018:07:09:17:52:17.000,3879.923629
2018:07:09:18:02:17.000,3921.780526
2018:07:09:18:12:17.000,3983.707699
2018:07:09:18:22:17.000,4063.813989
2018:07:09:18:32:17.000,4159.796774
2018:07:09:18:42:17.000,4269.091049
2018:07:09:18:52:17.000,4389.006157
2018:07:09:18:53:44.945,4407.312093
2018:07:10:00:36:04.435,4407.312105
2018:07:10:00:46:04.000,4286.168722
2018:07:10:00:56:04.000,4175.156965
2018:07:10:01:06:04.000,4077.066285
2018:07:10:01:16:04.000,3994.487721
2018:07:10:01:26:04.000,3929.771101
2018:07:10:01:36:04.000,3884.876772
2018:07:10:01:46:04.000,3861.230932
2018:07:10:01:56:04.000,3859.607790
2018:07:10:02:06:04.000,3880.061014
2018:07:10:02:16:04.000,3921.918853
2018:07:10:02:26:04.000,3983.844003
2018:07:10:02:36:04.000,4063.945537
2018:07:10:02:46:04.000,4159.921158
2018:07:10:02:56:04.000,4269.206242
2018:07:10:03:06:04.000,4389.110532
2018:07:10:03:07:31.450,4407.311150
2018:07:10:08:49:51.584,4407.311656
2018:07:10:08:59:51.000,4286.214994
2018:07:10:09:09:51.000,4175.218806
2018:07:10:09:19:51.000,4077.143226
2018:07:10:09:29:51.000,3994.578827
2018:07:10:09:39:51.000,3929.874938
2018:07:10:09:49:51.000,3884.991418
2018:07:10:09:59:51.000,3861.354032
2018:07:10:10:09:51.000,3859.736657
2018:07:10:10:19:51.000,3880.192767
2018:07:10:10:29:51.000,3922.050577
2018:07:10:10:39:51.000,3983.972901
2018:07:10:10:49:51.000,4064.069057
2018:07:10:10:59:51.000,4160.037078
2018:07:10:11:09:51.000,4269.312721
2018:07:10:11:19:51.000,4389.206115
2018:07:10:11:21:18.002,4407.311398
2018:07:10:17:03:38.753,4407.311176
2018:07:10:17:13:38.000,4286.264600
2018:07:10:17:23:38.000,4175.282908
2018:07:10:17:33:38.000,4077.221252
2018:07:10:17:43:38.000,3994.669766
2018:07:10:17:53:38.000,3929.977313
2018:07:10:18:03:38.000,3885.103304
2018:07:10:18:13:38.000,3861.473111
2018:07:10:18:23:38.000,3859.860322
2018:07:10:18:33:38.000,3880.318259
2018:07:10:18:43:38.000,3922.175134
2018:07:10:18:53:38.000,3984.093904
2018:07:10:19:03:38.000,4064.184140
2018:07:10:19:13:38.000,4160.144212
2018:07:10:19:23:38.000,4269.410249
2018:07:10:19:33:38.000,4389.292759
2018:07:10:19:35:04.598,4407.311959
2018:07:11:01:17:25.939,4407.311121
2018:07:11:01:27:25.000,4286.316931
2018:07:11:01:37:25.000,4175.348617
2018:07:11:01:47:25.000,4077.299680
2018:07:11:01:57:25.000,3994.759837
2018:07:11:02:07:25.000,3930.077523
2018:07:11:02:17:25.000,3885.211736
2018:07:11:02:27:25.000,3861.587501
2018:07:11:02:37:25.000,3859.978161
2018:07:11:02:47:25.000,3880.436921
2018:07:11:02:57:25.000,3922.292023
2018:07:11:03:07:25.000,3984.206584
2018:07:11:03:17:25.000,4064.290442
2018:07:11:03:27:25.000,4160.242302
2018:07:11:03:37:25.000,4269.498656
2018:07:11:03:47:25.000,4389.370376
2018:07:11:03:48:51.230,4407.311128
2018:07:11:09:31:13.135,4407.311871
2018:07:11:09:41:13.000,4286.177196
2018:07:11:09:51:13.000,4175.240411
2018:07:11:10:01:13.000,4077.226704
2018:07:11:10:11:13.000,3994.725119
2018:07:11:10:21:13.000,3930.083172
2018:07:11:10:31:13.000,3885.258720
2018:07:11:10:41:13.000,3861.675481
2018:07:11:10:51:13.000,3860.105434
2018:07:11:11:01:13.000,3880.600485
2018:07:11:11:11:13.000,3922.487757
2018:07:11:11:21:13.000,3984.429519
2018:07:11:11:31:13.000,4064.535074
2018:07:11:11:41:13.000,4160.502898
2018:07:11:11:51:13.000,4269.769521
2018:07:11:12:01:13.000,4389.646054
2018:07:11:12:02:37.910,4407.311182
2018:07:11:17:45:00.351,4407.311186
2018:07:11:17:55:00.000,4286.233188
2018:07:11:18:05:00.000,4175.307455
2018:07:11:18:15:00.000,4077.303993
2018:07:11:18:25:00.000,3994.811489
2018:07:11:18:35:00.000,3930.177101
2018:07:11:18:45:00.000,3885.358356
2018:07:11:18:55:00.000,3861.778710
2018:07:11:19:05:00.000,3860.209978
2018:07:11:19:15:00.000,3880.704024
2018:07:11:19:25:00.000,3922.588053
2018:07:11:19:35:00.000,3984.524529
2018:07:11:19:45:00.000,4064.623031
2018:07:11:19:55:00.000,4160.582362
2018:07:11:20:05:00.000,4269.839393
2018:07:11:20:15:00.000,4389.705565
2018:07:11:20:16:24.635,4407.311746
2018:07:12:01:58:47.574,4407.311140
2018:07:12:02:08:47.000,4286.290121
2018:07:12:02:18:47.000,4175.374246
2018:07:12:02:28:47.000,4077.379779
2018:07:12:02:38:47.000,3994.895082
2018:07:12:02:48:47.000,3930.266990
2018:07:12:02:58:47.000,3885.452742
2018:07:12:03:08:47.000,3861.875573
2018:07:12:03:18:47.000,3860.307176
2018:07:12:03:28:47.000,3880.799403
2018:07:12:03:38:47.000,3922.679566
2018:07:12:03:48:47.000,3984.610336
2018:07:12:03:58:47.000,4064.701570
2018:07:12:04:08:47.000,4160.652389
2018:07:12:04:18:47.000,4269.899991
2018:07:12:04:28:47.000,4389.756129
2018:07:12:04:30:11.397,4407.311115
2018:07:12:10:12:34.800,4407.312043
2018:07:12:10:22:34.000,4286.347428
2018:07:12:10:32:34.000,4175.440209
2018:07:12:10:42:34.000,4077.453491
2018:07:12:10:52:34.000,3994.975340
2018:07:12:11:02:34.000,3930.352308
2018:07:12:11:12:34.000,3885.541386
2018:07:12:11:22:34.000,3861.965631
2018:07:12:11:32:34.000,3860.396647
2018:07:12:11:42:34.000,3880.886311
2018:07:12:11:52:34.000,3922.762060
2018:07:12:12:02:34.000,3984.686781
2018:07:12:12:12:34.000,4064.770611
2018:07:12:12:22:34.000,4160.712977
2018:07:12:12:32:34.000,4269.951386
2018:07:12:12:42:34.000,4389.797883
2018:07:12:12:43:58.204,4407.311166
2018:07:12:18:26:22.037,4407.311487
2018:07:12:18:36:22.000,4286.210471
2018:07:12:18:46:22.000,4175.330007
2018:07:12:18:56:22.000,4077.373541
2018:07:12:19:06:22.000,3994.928590
2018:07:12:19:16:22.000,3930.340935
2018:07:12:19:26:22.000,3885.566585
2018:07:12:19:36:22.000,3862.027462
2018:07:12:19:46:22.000,3860.493960
2018:07:12:19:56:22.000,3881.016783
2018:07:12:20:06:22.000,3922.922341
2018:07:12:20:16:22.000,3984.872719
2018:07:12:20:26:22.000,4064.977520
2018:07:12:20:36:22.000,4160.935907
2018:07:12:20:46:22.000,4270.185362
2018:07:12:20:56:22.000,4390.038089
2018:07:12:20:57:45.053,4407.311523
2018:07:13:02:40:09.276,4407.311162
2018:07:13:02:50:09.000,4286.266919
2018:07:13:03:00:09.000,4175.392710
2018:07:13:03:10:09.000,4077.441535
2018:07:13:03:20:09.000,3995.000682
2018:07:13:03:30:09.000,3930.415720
2018:07:13:03:40:09.000,3885.642494
2018:07:13:03:50:09.000,3862.102824
2018:07:13:04:00:09.000,3860.567090
2018:07:13:04:10:09.000,3881.086074
2018:07:13:04:20:09.000,3922.986347
2018:07:13:04:30:09.000,3984.930221
2018:07:13:04:40:09.000,4065.027567
2018:07:13:04:50:09.000,4160.977832
2018:07:13:05:00:09.000,4270.218768
2018:07:13:05:10:09.000,4390.062824
2018:07:13:05:11:31.943,4407.312063
2018:07:13:10:53:56.512,4407.311114
2018:07:13:11:03:56.000,4286.322163
2018:07:13:11:13:56.000,4175.453028
2018:07:13:11:23:56.000,4077.505950
2018:07:13:11:33:56.000,3995.068021
2018:07:13:11:43:56.000,3930.484638
2018:07:13:11:53:56.000,3885.711518
2018:07:13:12:03:56.000,3862.170418
2018:07:13:12:13:56.000,3860.631736
2018:07:13:12:23:56.000,3881.146355
2018:07:13:12:33:56.000,3923.041021
2018:07:13:12:43:56.000,3984.978277
2018:07:13:12:53:56.000,4065.068255
2018:07:13:13:03:56.000,4161.010665
2018:07:13:13:13:56.000,4270.243511
2018:07:13:13:23:56.000,4390.079461
2018:07:13:13:25:18.864,4407.311144
2018:07:13:19:07:43.744,4407.311697
2018:07:13:19:17:43.000,4286.375724
2018:07:13:19:27:43.000,4175.510502
2018:07:13:19:37:43.000,4077.566359
2018:07:13:19:47:43.000,3995.130224
2018:07:13:19:57:43.000,3930.547357
2018:07:13:20:07:43.000,3885.773385
2018:07:13:20:17:43.000,3862.230040
2018:07:13:20:27:43.000,3860.687767
2018:07:13:20:37:43.000,3881.197571
2018:07:13:20:47:43.000,3923.086385
2018:07:13:20:57:43.000,3985.016983
2018:07:13:21:07:43.000,4065.099745
2018:07:13:21:17:43.000,4161.034631
2018:07:13:21:27:43.000,4270.259870
2018:07:13:21:37:43.000,4390.088327
2018:07:13:21:39:05.828,4407.311344
2018:07:14:03:21:30.975,4407.311180
2018:07:14:03:31:30.000,4286.427144
2018:07:14:03:41:30.000,4175.564703
2018:07:14:03:51:30.000,4077.622372
2018:07:14:04:01:30.000,3995.186949
2018:07:14:04:11:30.000,3930.603593
2018:07:14:04:21:30.000,3885.827878
2018:07:14:04:31:30.000,3862.281543
2018:07:14:04:41:30.000,3860.735110
2018:07:14:04:51:30.000,3881.239726
2018:07:14:05:01:30.000,3923.122519
2018:07:14:05:11:30.000,3985.046488
2018:07:14:05:21:30.000,4065.122254
2018:07:14:05:31:30.000,4161.050004
2018:07:14:05:41:30.000,4270.268171
2018:07:14:05:51:30.000,4390.089790
2018:07:14:05:52:52.828,4407.311900
2018:07:14:11:35:18.197,4407.311125
2018:07:14:11:45:18.000,4286.281964
2018:07:14:11:55:18.000,4175.440509
2018:07:14:12:05:18.000,4077.522650
2018:07:14:12:15:18.000,3995.114797
2018:07:14:12:25:18.000,3930.561521
2018:07:14:12:35:18.000,3885.817604
2018:07:14:12:45:18.000,3862.303827
2018:07:14:12:55:18.000,3860.789655
2018:07:14:13:05:18.000,3881.325171
2018:07:14:13:15:18.000,3923.236530
2018:07:14:13:25:18.000,3985.185930
2018:07:14:13:35:18.000,4065.283409
2018:07:14:13:45:18.000,4161.228801
2018:07:14:13:55:18.000,4270.460402
2018:07:14:14:05:18.000,4390.291285
2018:07:14:14:06:39.854,4407.311124
2018:07:14:19:49:05.406,4407.311910
2018:07:14:19:59:05.000,4286.327832
2018:07:14:20:09:05.000,4175.487002
2018:07:14:20:19:05.000,4077.568843
2018:07:14:20:29:05.000,3995.159700
2018:07:14:20:39:05.000,3930.604112
2018:07:14:20:49:05.000,3885.856877
2018:07:14:20:59:05.000,3862.338844
2018:07:14:21:09:05.000,3860.819605
2018:07:14:21:19:05.000,3881.349416
2018:07:14:21:29:05.000,3923.254634
2018:07:14:21:39:05.000,3985.197673
2018:07:14:21:49:05.000,4065.288779
2018:07:14:21:59:05.000,4161.227974
2018:07:14:22:09:05.000,4270.453707
2018:07:14:22:19:05.000,4390.279169
2018:07:14:22:20:26.916,4407.311179
2018:07:15:04:02:52.610,4407.311350
2018:07:15:04:12:52.000,4286.370334
2018:07:15:04:22:52.000,4175.529114
2018:07:15:04:32:52.000,4077.609680
2018:07:15:04:42:52.000,3995.198339
2018:07:15:04:52:52.000,3930.639631
2018:07:15:05:02:52.000,3885.888401
2018:07:15:05:12:52.000,3862.365596
2018:07:15:05:22:52.000,3860.840956
2018:07:15:05:32:52.000,3881.364917
2018:07:15:05:42:52.000,3923.264043
2018:07:15:05:52:52.000,3985.200954
2018:07:15:06:02:52.000,4065.286088
2018:07:15:06:12:52.000,4161.219628
2018:07:15:06:22:52.000,4270.440153
2018:07:15:06:32:52.000,4390.260946
2018:07:15:06:34:14.008,4407.311683
2018:07:15:12:16:39.800,4407.311145
2018:07:15:12:26:39.000,4286.409108
2018:07:15:12:36:39.000,4175.566535
2018:07:15:12:46:39.000,4077.644907
2018:07:15:12:56:39.000,3995.230526
2018:07:15:13:06:39.000,3930.667962
2018:07:15:13:16:39.000,3885.912138
2018:07:15:13:26:39.000,3862.384126
2018:07:15:13:36:39.000,3860.853826
2018:07:15:13:46:39.000,3881.371870
2018:07:15:13:56:39.000,3923.265024
2018:07:15:14:06:39.000,3985.196103
2018:07:15:14:16:39.000,4065.275717
2018:07:15:14:26:39.000,4161.204190
2018:07:15:14:36:39.000,4270.420201
2018:07:15:14:46:39.000,4390.237100
2018:07:15:14:48:01.123,4407.311247
2018:07:15:20:30:26.969,4407.312067
2018:07:15:20:40:26.000,4286.443819
2018:07:15:20:50:26.000,4175.598982
2018:07:15:21:00:26.000,4077.674304
2018:07:15:21:10:26.000,3995.256108
2018:07:15:21:20:26.000,3930.689028
2018:07:15:21:30:26.000,3885.928090
2018:07:15:21:40:26.000,3862.394512
2018:07:15:21:50:26.000,3860.858376
2018:07:15:22:00:26.000,3881.370510
2018:07:15:22:10:26.000,3923.257879
2018:07:15:22:20:26.000,3985.183482
2018:07:15:22:30:26.000,4065.258081
2018:07:15:22:40:26.000,4161.182113
2018:07:15:22:50:26.000,4270.394334
2018:07:15:23:00:26.000,4390.208135
2018:07:15:23:01:48.263,4407.311161
2018:07:16:04:44:14.128,4407.311526
2018:07:16:04:54:14.000,4286.280148
2018:07:16:05:04:14.000,4175.451496
2018:07:16:05:14:14.000,4077.546714
2018:07:16:05:24:14.000,3995.151890
2018:07:16:05:34:14.000,3930.611221
2018:07:16:05:44:14.000,3885.879091
2018:07:16:05:54:14.000,3862.375886
2018:07:16:06:04:14.000,3860.870723
2018:07:16:06:14:14.000,3881.413409
2018:07:16:06:24:14.000,3923.329930
2018:07:16:06:34:14.000,3985.282427
2018:07:16:06:44:14.000,4065.380985
2018:07:16:06:54:14.000,4161.325572
2018:07:16:07:04:14.000,4270.554677
2018:07:16:07:14:14.000,4390.381597
2018:07:16:07:15:35.426,4407.311472
2018:07:16:12:58:01.268,4407.311167
2018:07:16:13:08:01.000,4286.305817
2018:07:16:13:18:01.000,4175.473250
2018:07:16:13:28:01.000,4077.563899
2018:07:16:13:38:01.000,3995.163928
2018:07:16:13:48:01.000,3930.617652
2018:07:16:13:58:01.000,3885.879606
2018:07:16:14:08:01.000,3862.370364
2018:07:16:14:18:01.000,3860.859242
2018:07:16:14:28:01.000,3881.396252
2018:07:16:14:38:01.000,3923.307563
2018:07:16:14:48:01.000,3985.255468
2018:07:16:14:58:01.000,4065.350158
2018:07:16:15:08:01.000,4161.291668
2018:07:16:15:18:01.000,4270.518506
2018:07:16:15:28:01.000,4390.343961
2018:07:16:15:29:22.610,4407.312033
2018:07:16:21:11:48.387,4407.311115
2018:07:16:21:21:48.000,4286.326561
2018:07:16:21:31:48.000,4175.489346
2018:07:16:21:41:48.000,4077.574771
2018:07:16:21:51:48.000,3995.169100
2018:07:16:22:01:48.000,3930.616789
2018:07:16:22:11:48.000,3885.872548
2018:07:16:22:21:48.000,3862.357151
2018:07:16:22:31:48.000,3860.840124
2018:07:16:22:41:48.000,3881.371681
2018:07:16:22:51:48.000,3923.278164
2018:07:16:23:01:48.000,3985.221997
2018:07:16:23:11:48.000,4065.313457
2018:07:16:23:21:48.000,4161.252616
2018:07:16:23:31:48.000,4270.477978
2018:07:16:23:41:48.000,4390.302797
2018:07:16:23:43:09.803,4407.311139
2018:07:17:05:25:35.481,4407.311744
2018:07:17:05:35:35.000,4286.342148
2018:07:17:05:45:35.000,4175.499616
2018:07:17:05:55:35.000,4077.579230
2018:07:17:06:05:35.000,3995.167382
2018:07:17:06:15:35.000,3930.608687
2018:07:17:06:25:35.000,3885.858051
2018:07:17:06:35:35.000,3862.336461
2018:07:17:06:45:35.000,3860.813659
2018:07:17:06:55:35.000,3881.340053
2018:07:17:07:05:35.000,3923.242147
2018:07:17:07:15:35.000,3985.182478
2018:07:17:07:25:35.000,4065.271383
2018:07:17:07:35:35.000,4161.208942
2018:07:17:07:45:35.000,4270.433634
2018:07:17:07:55:35.000,4390.258650
2018:07:17:07:56:57.014,4407.311186
2018:07:17:13:39:22.559,4407.311183
2018:07:17:13:49:22.000,4286.352368
2018:07:17:13:59:22.000,4175.503916
2018:07:17:14:09:22.000,4077.577207
2018:07:17:14:19:22.000,3995.158779
2018:07:17:14:29:22.000,3930.593432
2018:07:17:14:39:22.000,3885.836282
2018:07:17:14:49:22.000,3862.308539
2018:07:17:14:59:22.000,3860.780161
2018:07:17:15:09:22.000,3881.301748
2018:07:17:15:19:22.000,3923.199950
2018:07:17:15:29:22.000,3985.137392
2018:07:17:15:39:22.000,4065.224449
2018:07:17:15:49:22.000,4161.161185
2018:07:17:15:59:22.000,4270.386021
2018:07:17:16:09:22.000,4390.212067
2018:07:17:16:10:44.240,4407.311854
2018:07:17:21:53:09.610,4407.311129
2018:07:17:22:03:09.000,4286.357044
2018:07:17:22:13:09.000,4175.502136
2018:07:17:22:23:09.000,4077.568662
2018:07:17:22:33:09.000,3995.143330
2018:07:17:22:43:09.000,3930.571140
2018:07:17:22:53:09.000,3885.807435
2018:07:17:23:03:09.000,3862.273654
2018:07:17:23:13:09.000,3860.739972
2018:07:17:23:23:09.000,3881.257169
2018:07:17:23:33:09.000,3923.152025
2018:07:17:23:43:09.000,3985.087236
2018:07:17:23:53:09.000,4065.173183
2018:07:18:00:03:09.000,4161.109887
2018:07:18:00:13:09.000,4270.335690
2018:07:18:00:23:09.000,4390.163596
2018:07:18:00:24:31.467,4407.311120
2018:07:18:06:06:56.633,4407.311953
2018:07:18:06:16:56.000,4286.356025
2018:07:18:06:26:56.000,4175.494192
2018:07:18:06:36:56.000,4077.553586
2018:07:18:06:46:56.000,3995.121101
2018:07:18:06:56:56.000,3930.541958
2018:07:18:07:06:56.000,3885.771733
2018:07:18:07:16:56.000,3862.232101
2018:07:18:07:26:56.000,3860.693453
2018:07:18:07:36:56.000,3881.206738
2018:07:18:07:46:56.000,3923.098846
2018:07:18:07:56:56.000,3985.032518
2018:07:18:08:06:56.000,4065.118118
2018:07:18:08:16:56.000,4161.055598
2018:07:18:08:26:56.000,4270.283193
2018:07:18:08:36:56.000,4390.113780
2018:07:18:08:38:18.704,4407.311176
2018:07:18:14:20:43.636,4407.311386
2018:07:18:14:30:43.000,4286.349191
2018:07:18:14:40:43.000,4175.480033
2018:07:18:14:50:43.000,4077.532001
2018:07:18:15:00:43.000,3995.092192
2018:07:18:15:10:43.000,3930.506059
2018:07:18:15:20:43.000,3885.729424
2018:07:18:15:30:43.000,3862.184202
2018:07:18:15:40:43.000,3860.640990
2018:07:18:15:50:43.000,3881.150895
2018:07:18:16:00:43.000,3923.040897
2018:07:18:16:10:43.000,3984.973757
2018:07:18:16:20:43.000,4065.059795
2018:07:18:16:30:43.000,4160.998868
2018:07:18:16:40:43.000,4270.229080
2018:07:18:16:50:43.000,4390.063158
2018:07:18:16:52:05.946,4407.311637
2018:07:18:22:34:30.612,4407.311150
2018:07:18:22:44:30.000,4286.336452
2018:07:18:22:54:30.000,4175.459640
2018:07:18:23:04:30.000,4077.503959
2018:07:18:23:14:30.000,3995.056729
2018:07:18:23:24:30.000,3930.463647
2018:07:18:23:34:30.000,3885.680787
2018:07:18:23:44:30.000,3862.130301
2018:07:18:23:54:30.000,3860.582989
2018:07:19:00:04:30.000,3881.090098
2018:07:19:00:14:30.000,3922.978677
2018:07:19:00:24:30.000,3984.911481
2018:07:19:00:34:30.000,4064.998759
2018:07:19:00:44:30.000,4160.940247
2018:07:19:00:54:30.000,4270.173894
2018:07:19:01:04:30.000,4390.012261
2018:07:19:01:05:53.188,4407.312103
2018:07:19:06:48:17.556,4407.312089
2018:07:19:06:58:17.000,4286.317750
2018:07:19:07:08:17.000,4175.433021
2018:07:19:07:18:17.000,4077.469543
2018:07:19:07:28:17.000,3995.014870
2018:07:19:07:38:17.000,3930.414952
2018:07:19:07:48:17.000,3885.626120
2018:07:19:07:58:17.000,3862.070764
2018:07:19:08:08:17.000,3860.519872
2018:07:19:08:18:17.000,3881.024816
2018:07:19:08:28:17.000,3922.912691
2018:07:19:08:38:17.000,3984.846221
2018:07:19:08:48:17.000,4064.935555
2018:07:19:08:58:17.000,4160.880282
2018:07:19:09:08:17.000,4270.118175
2018:07:19:09:18:17.000,4389.961607
2018:07:19:09:19:40.423,4407.311156
2018:07:19:15:02:04.479,4407.311581
2018:07:19:15:12:04.000,4286.293056
2018:07:19:15:22:04.000,4175.400220
2018:07:19:15:32:04.000,4077.428868
2018:07:19:15:42:04.000,3994.966801
2018:07:19:15:52:04.000,3930.360231
2018:07:19:16:02:04.000,3885.565750
2018:07:19:16:12:04.000,3862.005977
2018:07:19:16:22:04.000,3860.452080
2018:07:19:16:32:04.000,3880.955535
2018:07:19:16:42:04.000,3922.843458
2018:07:19:16:52:04.000,3984.778514
2018:07:19:17:02:04.000,4064.870729
2018:07:19:17:12:04.000,4160.819516
2018:07:19:17:22:04.000,4270.062451
2018:07:19:17:32:04.000,4389.911705
2018:07:19:17:33:27.659,4407.311436
2018:07:19:23:15:51.374,4407.311171
2018:07:19:23:25:51.000,4286.262376
2018:07:19:23:35:51.000,4175.361309
2018:07:19:23:45:51.000,4077.382077
2018:07:19:23:55:51.000,3994.912737
2018:07:20:00:05:51.000,3930.299769
2018:07:20:00:15:51.000,3885.500025
2018:07:20:00:25:51.000,3861.936348
2018:07:20:00:35:51.000,3860.380068
2018:07:20:00:45:51.000,3880.882747
2018:07:20:00:55:51.000,3922.771498
2018:07:20:01:05:51.000,3984.708899
2018:07:20:01:15:51.000,4064.804821
2018:07:20:01:25:51.000,4160.758483
2018:07:20:01:35:51.000,4270.007243
2018:07:20:01:45:51.000,4389.863047
2018:07:20:01:47:14.890,4407.312003
2018:07:20:07:29:38.239,4407.311117
2018:07:20:07:39:38.000,4286.225747
2018:07:20:07:49:38.000,4175.316393
2018:07:20:07:59:38.000,4077.329343
2018:07:20:08:09:38.000,3994.852919
2018:07:20:08:19:38.000,3930.233874
2018:07:20:08:29:38.000,3885.429314
2018:07:20:08:39:38.000,3861.862299
2018:07:20:08:49:38.000,3860.304306
2018:07:20:08:59:38.000,3880.806959
2018:07:20:09:09:38.000,3922.697339
2018:07:20:09:19:38.000,3984.637912
2018:07:20:09:29:38.000,4064.738371
2018:07:20:09:39:38.000,4160.697711
2018:07:20:09:49:38.000,4269.953054
2018:07:20:09:59:38.000,4389.816112
2018:07:20:10:01:02.105,4407.311134
2018:07:20:15:43:25.074,4407.311805
2018:07:20:15:53:25.000,4286.183234
2018:07:20:16:03:25.000,4175.265605
2018:07:20:16:13:25.000,4077.270869
2018:07:20:16:23:25.000,3994.787617
2018:07:20:16:33:25.000,3930.162877
2018:07:20:16:43:25.000,3885.354007
2018:07:20:16:53:25.000,3861.784271
2018:07:20:17:03:25.000,3860.225274
2018:07:20:17:13:25.000,3880.728678
2018:07:20:17:23:25.000,3922.621508
2018:07:20:17:33:25.000,3984.566089
2018:07:20:17:43:25.000,4064.671907
2018:07:20:17:53:25.000,4160.637715
2018:07:20:18:03:25.000,4269.900377
2018:07:20:18:13:25.000,4389.771355
2018:07:20:18:14:49.314,4407.311185
2018:07:20:23:57:11.887,4407.311184
2018:07:21:00:07:11.000,4286.329104
2018:07:21:00:17:11.000,4175.383976
2018:07:21:00:27:11.000,4077.358008
2018:07:21:00:37:11.000,3994.840355
2018:07:21:00:47:11.000,3930.178838
2018:07:21:00:57:11.000,3885.331838
2018:07:21:01:07:11.000,3861.723805
2018:07:21:01:17:11.000,3860.127615
2018:07:21:01:27:11.000,3880.596163
2018:07:21:01:37:11.000,3922.457568
2018:07:21:01:47:11.000,3984.375009
2018:07:21:01:57:11.000,4064.458550
2018:07:21:02:07:11.000,4160.407239
2018:07:21:02:17:11.000,4269.657984
2018:07:21:02:27:11.000,4389.522094
2018:07:21:02:28:36.513,4407.311813
2018:07:21:08:10:58.670,4407.311133
2018:07:21:08:20:58.000,4286.275164
2018:07:21:08:30:58.000,4175.321978
2018:07:21:08:40:58.000,4077.288778
2018:07:21:08:50:58.000,3994.764995
2018:07:21:09:00:58.000,3930.098723
2018:07:21:09:10:58.000,3885.248579
2018:07:21:09:20:58.000,3861.639187
2018:07:21:09:30:58.000,3860.043512
2018:07:21:09:40:58.000,3880.514436
2018:07:21:09:50:58.000,3922.379964
2018:07:21:10:00:58.000,3984.303081
2018:07:21:10:10:58.000,4064.393593
2018:07:21:10:20:58.000,4160.350264
2018:07:21:10:30:58.000,4269.609711
2018:07:21:10:40:58.000,4389.482972
2018:07:21:10:42:23.691,4407.311117
2018:07:21:16:24:45.422,4407.312003
2018:07:21:16:34:45.000,4286.215725
2018:07:21:16:44:45.000,4175.254684
2018:07:21:16:54:45.000,4077.214571
2018:07:21:17:04:45.000,3994.685097
2018:07:21:17:14:45.000,3930.014623
2018:07:21:17:24:45.000,3885.161989
2018:07:21:17:34:45.000,3861.551979
2018:07:21:17:44:45.000,3859.957621
2018:07:21:17:54:45.000,3880.431760
2018:07:21:18:04:45.000,3922.302258
2018:07:21:18:14:45.000,3984.231877
2018:07:21:18:24:45.000,4064.330144
2018:07:21:18:34:45.000,4160.295516
2018:07:21:18:44:45.000,4269.564307
2018:07:21:18:54:45.000,4389.447275
2018:07:21:18:56:10.855,4407.311172
2018:07:22:00:38:32.155,4407.311442
2018:07:22:00:48:32.000,4286.150971
2018:07:22:00:58:32.000,4175.182338
2018:07:22:01:08:32.000,4077.135692
2018:07:22:01:18:32.000,3994.601020
2018:07:22:01:28:32.000,3929.926943
2018:07:22:01:38:32.000,3885.072516
2018:07:22:01:48:32.000,3861.462661
2018:07:22:01:58:32.000,3859.870445
2018:07:22:02:08:32.000,3880.348648
2018:07:22:02:18:32.000,3922.224962
2018:07:22:02:28:32.000,3984.161899
2018:07:22:02:38:32.000,4064.268681
2018:07:22:02:48:32.000,4160.243443
2018:07:22:02:58:32.000,4269.522183
2018:07:22:03:08:32.000,4389.415369
2018:07:22:03:09:58.003,4407.311596
2018:07:22:08:52:18.862,4407.311156
2018:07:22:09:02:18.000,4286.275363
2018:07:22:09:12:18.000,4175.280161
2018:07:22:09:22:18.000,4077.203674
2018:07:22:09:32:18.000,3994.636451
2018:07:22:09:42:18.000,3929.927888
2018:07:22:09:52:18.000,3885.038012
2018:07:22:10:02:18.000,3861.392863
2018:07:22:10:12:18.000,3859.766684
2018:07:22:10:22:18.000,3880.213381
2018:07:22:10:32:18.000,3922.061626
2018:07:22:10:42:18.000,3983.974680
2018:07:22:10:52:18.000,4064.062250
2018:07:22:11:02:18.000,4160.022690
2018:07:22:11:12:18.000,4269.291990
2018:07:22:11:22:18.000,4389.180429
2018:07:22:11:23:45.131,4407.312093
2018:07:22:17:06:05.537,4407.312104
2018:07:22:17:16:05.000,4286.200652
2018:07:22:17:26:05.000,4175.198554
