"Time (YYYY:MM:DD)","Range (km)"
2018:05:19:23:37:38.000,4229.548141
2018:05:19:23:47:38.000,4235.419255
2018:05:19:23:57:38.000,4255.596798
2018:05:20:00:07:38.000,4289.555971
2018:05:20:00:17:38.000,4336.432051
2018:05:20:00:27:38.000,4395.068086
2018:05:20:00:29:30.953,4407.311669
2018:05:20:07:01:26.992,4407.311584
2018:05:20:07:11:26.000,4346.718585
2018:05:20:07:21:26.000,4297.528885
2018:05:20:07:31:26.000,4261.057173
2018:05:20:07:41:26.000,4238.227233
2018:05:20:07:51:26.000,4229.630822
2018:05:20:08:01:26.000,4235.493504
2018:05:20:08:11:26.000,4255.661203
2018:05:20:08:21:26.000,4289.609412
2018:05:20:08:31:26.000,4336.473730
2018:05:20:08:41:26.000,4395.097537
2018:05:20:08:43:18.707,4407.311809
2018:05:20:15:15:15.741,4407.312101
2018:05:20:15:25:15.000,4346.707946
2018:05:20:15:35:15.000,4297.535306
2018:05:20:15:45:15.000,4261.080804
2018:05:20:15:55:15.000,4238.267797
2018:05:20:16:05:15.000,4229.687609
2018:05:20:16:15:15.000,4235.565388
2018:05:20:16:25:15.000,4255.746682
2018:05:20:16:35:15.000,4289.706674
2018:05:20:16:45:15.000,4336.580731
2018:05:20:16:55:15.000,4395.212087
2018:05:20:16:57:06.653,4407.311584
2018:05:20:23:29:04.354,4407.311713
2018:05:20:23:39:04.000,4346.679194
2018:05:20:23:49:04.000,4297.521617
2018:05:20:23:59:04.000,4261.082684
2018:05:21:00:09:04.000,4238.285378
2018:05:21:00:19:04.000,4229.720633
2018:05:21:00:29:04.000,4235.613200
2018:05:21:00:39:04.000,4255.808262
2018:05:21:00:49:04.000,4289.780677
2018:05:21:00:59:04.000,4336.665552
2018:05:21:01:09:04.000,4395.305930
2018:05:21:01:10:54.787,4407.311630
2018:05:21:07:42:52.808,4407.311780
2018:05:21:07:52:52.000,4346.723293
2018:05:21:08:02:52.000,4297.558722
2018:05:21:08:12:52.000,4261.111886
2018:05:21:08:22:52.000,4238.305961
2018:05:21:08:32:52.000,4229.732106
2018:05:21:08:42:52.000,4235.615327
2018:05:21:08:52:52.000,4255.801067
2018:05:21:09:02:52.000,4289.764441
2018:05:21:09:12:52.000,4336.640790
2018:05:21:09:22:52.000,4395.273360
2018:05:21:09:24:43.095,4407.311666
2018:05:21:15:56:41.102,4407.311584
2018:05:21:16:06:41.000,4346.655647
2018:05:21:16:16:41.000,4297.502765
2018:05:21:16:26:41.000,4261.068888
2018:05:21:16:36:41.000,4238.276912
2018:05:21:16:46:41.000,4229.717666
2018:05:21:16:56:41.000,4235.615789
2018:05:21:17:06:41.000,4255.816349
2018:05:21:17:16:41.000,4289.794095
2018:05:21:17:26:41.000,4336.684033
2018:05:21:17:36:41.000,4395.329120
2018:05:21:17:38:31.572,4407.312077
2018:05:22:00:10:29.220,4407.311862
2018:05:22:00:20:29.000,4346.659376
2018:05:22:00:30:29.000,4297.496557
2018:05:22:00:40:29.000,4261.052630
2018:05:22:00:50:29.000,4238.250761
2018:05:22:01:00:29.000,4229.682057
2018:05:22:01:10:29.000,4235.571426
2018:05:22:01:20:29.000,4255.764175
2018:05:22:01:30:29.000,4289.735255
2018:05:22:01:40:29.000,4336.619823
2018:05:22:01:50:29.000,4395.260932
2018:05:22:01:52:20.193,4407.311584
2018:05:22:08:24:17.163,4407.311950
2018:05:22:08:34:17.000,4346.642053
2018:05:22:08:44:17.000,4297.468162
2018:05:22:08:54:17.000,4261.013465
2018:05:22:09:04:17.000,4238.201429
2018:05:22:09:14:17.000,4229.623453
2018:05:22:09:24:17.000,4235.504712
2018:05:22:09:34:17.000,4255.690736
2018:05:22:09:44:17.000,4289.656640
2018:05:22:09:54:17.000,4336.537683
2018:05:22:10:04:17.000,4395.176955
2018:05:22:10:06:08.958,4407.311588
2018:05:22:16:38:04.926,4407.311584
2018:05:22:16:48:04.000,4346.695226
2018:05:22:16:58:04.000,4297.489095
2018:05:22:17:08:04.000,4261.001091
2018:05:22:17:18:04.000,4238.155523
2018:05:22:17:28:04.000,4229.544682
2018:05:22:17:38:04.000,4235.394626
2018:05:22:17:48:04.000,4255.551712
2018:05:22:17:58:04.000,4289.491778
2018:05:22:18:08:04.000,4336.350662
2018:05:22:18:18:04.000,4394.971872
2018:05:22:18:19:57.853,4407.311972
2018:05:23:00:51:52.494,4407.312007
2018:05:23:01:01:52.000,4346.634725
2018:05:23:01:11:52.000,4297.415946
2018:05:23:01:21:52.000,4260.916445
2018:05:23:01:31:52.000,4238.060878
2018:05:23:01:41:52.000,4229.441841
2018:05:23:01:51:52.000,4235.285634
2018:05:23:02:01:52.000,4255.438782
2018:05:23:02:11:52.000,4289.377200
2018:05:23:02:21:52.000,4336.236716
2018:05:23:02:31:52.000,4394.860752
2018:05:23:02:33:46.852,4407.311584
2018:05:23:09:05:39.879,4407.311604
2018:05:23:09:15:39.000,4346.644375
2018:05:23:09:25:39.000,4297.392247
2018:05:23:09:35:39.000,4260.859188
2018:05:23:09:45:39.000,4237.970729
2018:05:23:09:55:39.000,4229.320351
2018:05:23:10:05:39.000,4235.135209
2018:05:23:10:15:39.000,4255.262585
2018:05:23:10:25:39.000,4289.179021
2018:05:23:10:35:39.000,4336.020809
2018:05:23:10:45:39.000,4394.631655
2018:05:23:10:47:35.954,4407.311801
2018:05:23:17:19:27.067,4407.311583
2018:05:23:17:29:27.000,4346.540118
2018:05:23:17:39:27.000,4297.274704
2018:05:23:17:49:27.000,4260.730374
2018:05:23:17:59:27.000,4237.833022
2018:05:23:18:09:27.000,4229.176424
2018:05:23:18:19:27.000,4234.987930
2018:05:23:18:29:27.000,4255.114908
2018:05:23:18:39:27.000,4289.033875
2018:05:23:18:49:27.000,4335.880989
2018:05:23:18:59:27.000,4394.499733
2018:05:23:19:01:25.136,4407.311835
2018:05:24:01:33:14.057,4407.312100
2018:05:24:01:43:14.000,4346.506198
2018:05:24:01:53:14.000,4297.207265
2018:05:24:02:03:14.000,4260.630066
2018:05:24:02:13:14.000,4237.701375
2018:05:24:02:23:14.000,4229.015832
2018:05:24:02:33:14.000,4234.801578
2018:05:24:02:43:14.000,4254.906656
2018:05:24:02:53:14.000,4288.808094
2018:05:24:03:03:14.000,4335.642383
2018:05:24:03:13:14.000,4394.253156
2018:05:24:03:15:14.382,4407.311583
2018:05:24:09:47:00.862,4407.311725
2018:05:24:09:57:00.000,4346.543028
2018:05:24:10:07:00.000,4297.190575
2018:05:24:10:17:00.000,4260.559130
2018:05:24:10:27:00.000,4237.576859
2018:05:24:10:37:00.000,4228.839830
2018:05:24:10:47:00.000,4234.577570
2018:05:24:10:57:00.000,4254.639374
2018:05:24:11:07:00.000,4288.503320
2018:05:24:11:17:00.000,4335.306698
2018:05:24:11:27:00.000,4393.893658
2018:05:24:11:29:03.681,4407.311739
2018:05:24:18:00:47.473,4407.311571
2018:05:24:18:10:47.000,4346.466638
2018:05:24:18:20:47.000,4297.081419
2018:05:24:18:30:47.000,4260.418693
2018:05:24:18:40:47.000,4237.407491
2018:05:24:18:50:47.000,4228.644696
2018:05:24:19:00:47.000,4234.360548
2018:05:24:19:10:47.000,4254.404907
2018:05:24:19:20:47.000,4288.256240
2018:05:24:19:30:47.000,4335.052030
2018:05:24:19:40:47.000,4393.636436
2018:05:24:19:42:53.012,4407.311700
2018:05:25:02:14:33.894,4407.311582
2018:05:25:02:24:33.000,4346.462013
2018:05:25:02:34:33.000,4297.024474
2018:05:25:02:44:33.000,4260.309518
2018:05:25:02:54:33.000,4237.247539
2018:05:25:03:04:33.000,4228.436790
2018:05:25:03:14:33.000,4234.108805
2018:05:25:03:24:33.000,4254.114585
2018:05:25:03:34:33.000,4287.933516
2018:05:25:03:44:33.000,4334.703735
2018:05:25:03:54:33.000,4393.269782
2018:05:25:03:56:42.365,4407.312091
2018:05:25:10:28:20.127,4407.311895
2018:05:25:10:38:20.000,4346.345139
2018:05:25:10:48:20.000,4296.876471
2018:05:25:10:58:20.000,4260.132670
2018:05:25:11:08:20.000,4237.044954
2018:05:25:11:18:20.000,4228.212320
2018:05:25:11:28:20.000,4233.866916
2018:05:25:11:38:20.000,4253.860188
2018:05:25:11:48:20.000,4287.671772
2018:05:25:11:58:20.000,4334.439858
2018:05:25:12:08:20.000,4393.008849
2018:05:25:12:10:31.712,4407.311581
2018:05:25:18:42:06.182,4407.312086
2018:05:25:18:52:06.000,4346.301517
2018:05:25:19:02:06.000,4296.782587
2018:05:25:19:12:06.000,4259.989383
2018:05:25:19:22:06.000,4236.854434
2018:05:25:19:32:06.000,4227.978025
2018:05:25:19:42:06.000,4233.593494
2018:05:25:19:52:06.000,4253.553299
2018:05:25:20:02:06.000,4287.337854
2018:05:25:20:12:06.000,4334.085860
2018:05:25:20:22:06.000,4392.641961
2018:05:25:20:24:21.050,4407.311603
2018:05:26:02:55:52.069,4407.311581
2018:05:26:03:05:52.000,4346.239643
2018:05:26:03:15:52.000,4296.671783
2018:05:26:03:25:52.000,4259.830867
2018:05:26:03:35:52.000,4236.650701
2018:05:26:03:45:52.000,4227.732813
2018:05:26:03:55:52.000,4233.311670
2018:05:26:04:05:52.000,4253.240674
2018:05:26:04:15:52.000,4287.000945
2018:05:26:04:25:52.000,4333.731626
2018:05:26:04:35:52.000,4392.277530
2018:05:26:04:38:10.361,4407.312008
2018:05:26:11:09:37.781,4407.312043
2018:05:26:11:19:37.000,4346.253133
2018:05:26:11:29:37.000,4296.617593
2018:05:26:11:39:37.000,4259.708748
2018:05:26:11:49:37.000,4236.462157
2018:05:26:11:59:37.000,4227.481127
2018:05:26:12:09:37.000,4233.001821
2018:05:26:12:19:37.000,4252.879149
2018:05:26:12:29:37.000,4286.595468
2018:05:26:12:39:37.000,4333.290822
2018:05:26:12:49:37.000,4391.810571
2018:05:26:12:51:59.620,4407.311580
2018:05:26:19:23:23.342,4407.311641
2018:05:26:19:33:23.000,4346.157756
2018:05:26:19:43:23.000,4296.476502
2018:05:26:19:53:23.000,4259.523820
2018:05:26:20:03:23.000,4236.236467
2018:05:26:20:13:23.000,4227.218884
2018:05:26:20:23:23.000,4232.708234
2018:05:26:20:33:23.000,4252.560232
2018:05:26:20:43:23.000,4286.257794
2018:05:26:20:53:23.000,4332.941263
2018:05:26:21:03:23.000,4391.456036
2018:05:26:21:05:48.827,4407.312037
2018:05:27:03:37:08.750,4407.311595
2018:05:27:03:47:08.000,4346.140094
2018:05:27:03:57:08.000,4296.394719
2018:05:27:04:07:08.000,4259.378279
2018:05:27:04:17:08.000,4236.029194
2018:05:27:04:27:08.000,4226.953570
2018:05:27:04:37:08.000,4232.390133
2018:05:27:04:47:08.000,4252.195964
2018:05:27:04:57:08.000,4285.855066
2018:05:27:05:07:08.000,4332.508545
2018:05:27:05:17:08.000,4391.002222
2018:05:27:05:19:37.954,4407.311882
2018:05:27:11:50:54.018,4407.311579
2018:05:27:12:00:54.000,4346.015719
2018:05:27:12:10:54.000,4296.228508
2018:05:27:12:20:54.000,4259.172682
2018:05:27:12:30:54.000,4235.787759
2018:05:27:12:40:54.000,4226.680856
2018:05:27:12:50:54.000,4232.091564
2018:05:27:13:00:54.000,4251.877619
2018:05:27:13:10:54.000,4285.523440
2018:05:27:13:20:54.000,4332.170291
2018:05:27:13:30:54.000,4390.663909
2018:05:27:13:33:26.992,4407.311579
2018:05:27:20:04:39.154,4407.311808
2018:05:27:20:14:39.000,4345.971731
2018:05:27:20:24:39.000,4296.124568
2018:05:27:20:34:39.000,4259.009672
2018:05:27:20:44:39.000,4235.568118
2018:05:27:20:54:39.000,4226.408559
2018:05:27:21:04:39.000,4231.772008
2018:05:27:21:14:39.000,4251.517419
2018:05:27:21:24:39.000,4285.130155
2018:05:27:21:34:39.000,4331.752111
2018:05:27:21:44:39.000,4390.229329
2018:05:27:21:47:15.932,4407.311641
2018:05:28:04:18:24.174,4407.311809
2018:05:28:04:28:24.000,4345.916619
2018:05:28:04:38:24.000,4296.011785
2018:05:28:04:48:24.000,4258.840320
2018:05:28:04:58:24.000,4235.344794
2018:05:28:05:08:24.000,4226.135332
2018:05:28:05:18:24.000,4231.454295
2018:05:28:05:28:24.000,4251.161782
2018:05:28:05:38:24.000,4284.744031
2018:05:28:05:48:24.000,4331.343502
2018:05:28:05:58:24.000,4389.806491
2018:05:28:06:01:04.759,4407.311739
2018:05:28:12:32:09.089,4407.311578
2018:05:28:12:42:09.000,4345.851792
2018:05:28:12:52:09.000,4295.891677
2018:05:28:13:02:09.000,4258.666224
2018:05:28:13:12:09.000,4235.119440
2018:05:28:13:22:09.000,4225.862849
2018:05:28:13:32:09.000,4231.140087
2018:05:28:13:42:09.000,4250.812325
2018:05:28:13:52:09.000,4284.366606
2018:05:28:14:02:09.000,4330.945898
2018:05:28:14:12:09.000,4389.396700
2018:05:28:14:14:53.464,4407.312092
2018:05:28:20:45:53.904,4407.311984
2018:05:28:20:55:53.000,4345.872040
2018:05:28:21:05:53.000,4295.838858
2018:05:28:21:15:53.000,4258.539969
2018:05:28:21:25:53.000,4234.921266
2018:05:28:21:35:53.000,4225.596190
2018:05:28:21:45:53.000,4230.810211
2018:05:28:21:55:53.000,4250.426137
2018:05:28:22:05:53.000,4283.932354
2018:05:28:22:15:53.000,4330.472818
2018:05:28:22:25:53.000,4388.894633
2018:05:28:22:28:42.026,4407.311577
2018:05:29:04:59:38.645,4407.311599
2018:05:29:05:09:38.000,4345.792270
2018:05:29:05:19:38.000,4295.708861
2018:05:29:05:29:38.000,4258.361334
2018:05:29:05:39:38.000,4234.696885
2018:05:29:05:49:38.000,4225.330214
2018:05:29:05:59:38.000,4230.507919
2018:05:29:06:09:38.000,4250.093735
2018:05:29:06:19:38.000,4283.576725
2018:05:29:06:29:38.000,4330.101241
2018:05:29:06:39:38.000,4388.514505
2018:05:29:06:42:30.449,4407.311619
2018:05:29:13:13:23.313,4407.311576
2018:05:29:13:23:23.000,4345.707261
2018:05:29:13:33:23.000,4295.576256
2018:05:29:13:43:23.000,4258.182825
2018:05:29:13:53:23.000,4234.475404
2018:05:29:14:03:23.000,4225.069873
2018:05:29:14:13:23.000,4230.213887
2018:05:29:14:23:23.000,4249.772039
2018:05:29:14:33:23.000,4283.234008
2018:05:29:14:43:23.000,4329.744490
2018:05:29:14:53:23.000,4388.150790
2018:05:29:14:56:18.721,4407.312021
2018:05:29:21:27:07.922,4407.312085
2018:05:29:21:37:07.000,4345.712170
2018:05:29:21:47:07.000,4295.515975
2018:05:29:21:57:07.000,4258.057288
2018:05:29:22:07:07.000,4234.286226
2018:05:29:22:17:07.000,4224.820370
2018:05:29:22:27:07.000,4229.908988
2018:05:29:22:37:07.000,4249.418107
2018:05:29:22:47:07.000,4282.838565
2018:05:29:22:57:07.000,4329.315900
2018:05:29:23:07:07.000,4387.697914
2018:05:29:23:10:06.825,4407.311576
2018:05:30:05:40:52.496,4407.311747
2018:05:30:05:50:52.000,4345.621415
2018:05:30:06:00:52.000,4295.383015
2018:05:30:06:10:52.000,4257.883933
2018:05:30:06:20:52.000,4234.075379
2018:05:30:06:30:52.000,4224.575974
2018:05:30:06:40:52.000,4229.635899
2018:05:30:06:50:52.000,4249.121905
2018:05:30:07:00:52.000,4282.525336
2018:05:30:07:10:52.000,4328.991987
2018:05:30:07:20:52.000,4387.369681
2018:05:30:07:23:54.769,4407.312091
2018:05:30:13:54:37.039,4407.311776
2018:05:30:14:04:37.000,4345.530096
2018:05:30:14:14:37.000,4295.252221
2018:05:30:14:24:37.000,4257.715484
2018:05:30:14:34:37.000,4233.872122
2018:05:30:14:44:37.000,4224.341720
2018:05:30:14:54:37.000,4229.375302
2018:05:30:15:04:37.000,4248.840286
2018:05:30:15:14:37.000,4282.228467
2018:05:30:15:24:37.000,4328.685861
2018:05:30:15:34:37.000,4387.060290
2018:05:30:15:37:42.535,4407.311890
2018:05:30:22:08:21.569,4407.311575
2018:05:30:22:18:21.000,4345.533615
2018:05:30:22:28:21.000,4295.198715
2018:05:30:22:38:21.000,4257.604917
2018:05:30:22:48:21.000,4233.705926
2018:05:30:22:58:21.000,4224.122813
2018:05:30:23:08:21.000,4229.108007
2018:05:30:23:18:21.000,4248.530176
2018:05:30:23:28:21.000,4281.882126
2018:05:30:23:38:21.000,4328.310605
2018:05:30:23:48:21.000,4386.663864
2018:05:30:23:51:30.122,4407.311575
2018:05:31:06:22:06.094,4407.311934
2018:05:31:06:32:06.000,4345.445893
2018:05:31:06:42:06.000,4295.076955
2018:05:31:06:52:06.000,4257.450874
2018:05:31:07:02:06.000,4233.522236
2018:05:31:07:12:06.000,4223.912935
2018:05:31:07:22:06.000,4228.876114
2018:05:31:07:32:06.000,4248.280992
2018:05:31:07:42:06.000,4281.620739
2018:05:31:07:52:06.000,4328.042264
2018:05:31:08:02:06.000,4386.393787
2018:05:31:08:05:17.531,4407.311678
2018:05:31:14:35:50.638,4407.311579
2018:05:31:14:45:50.000,4345.456215
2018:05:31:14:55:50.000,4295.035640
2018:05:31:15:05:50.000,4257.357755
2018:05:31:15:15:50.000,4233.378473
2018:05:31:15:25:50.000,4223.721034
2018:05:31:15:35:50.000,4228.639863
2018:05:31:15:45:50.000,4248.005323
2018:05:31:15:55:50.000,4281.311515
2018:05:31:16:05:50.000,4327.706033
2018:05:31:16:15:50.000,4386.037505
2018:05:31:16:19:04.758,4407.311733
2018:05:31:22:49:35.204,4407.311574
2018:05:31:22:59:35.000,4345.378147
2018:05:31:23:09:35.000,4294.928844
2018:05:31:23:19:35.000,4257.223798
2018:05:31:23:29:35.000,4233.219666
2018:05:31:23:39:35.000,4223.540375
2018:05:31:23:49:35.000,4228.440946
2018:05:31:23:59:35.000,4247.792193
2018:06:01:00:09:35.000,4281.088515
2018:06:01:00:19:35.000,4327.477624
2018:06:01:00:29:35.000,4385.808108
2018:06:01:00:32:51.803,4407.312078
2018:06:01:07:03:19.806,4407.312061
2018:06:01:07:13:19.000,4345.401175
2018:06:01:07:23:19.000,4294.905433
2018:06:01:07:33:19.000,4257.153534
2018:06:01:07:43:19.000,4233.103323
2018:06:01:07:53:19.000,4223.379947
2018:06:01:08:03:19.000,4228.239595
2018:06:01:08:13:19.000,4247.554136
2018:06:01:08:23:19.000,4280.818843
2018:06:01:08:33:19.000,4327.182079
2018:06:01:08:43:19.000,4385.492847
2018:06:01:08:46:38.657,4407.311574
2018:06:01:15:17:04.467,4407.311696
2018:06:01:15:27:04.000,4345.338513
2018:06:01:15:37:04.000,4294.819101
2018:06:01:15:47:04.000,4257.044798
2018:06:01:15:57:04.000,4232.974061
2018:06:01:16:07:04.000,4223.232600
2018:06:01:16:17:04.000,4228.077094
2018:06:01:16:27:04.000,4247.379787
2018:06:01:16:37:04.000,4280.636193
2018:06:01:16:47:04.000,4326.994780
2018:06:01:16:57:04.000,4385.304516
2018:06:01:17:00:25.333,4407.311603
2018:06:01:23:30:49.190,4407.311553
2018:06:01:23:40:49.000,4345.285561
2018:06:01:23:50:49.000,4294.744876
2018:06:02:00:00:49.000,4256.950379
2018:06:02:00:10:49.000,4232.861070
2018:06:02:00:20:49.000,4223.103172
2018:06:02:00:30:49.000,4227.933801
2018:06:02:00:40:49.000,4247.225546
2018:06:02:00:50:49.000,4280.474144
2018:06:02:01:00:49.000,4326.828165
2018:06:02:01:10:49.000,4385.136560
2018:06:02:01:14:11.831,4407.311991
2018:06:02:07:44:33.989,4407.311573
2018:06:02:07:54:33.000,4345.337835
2018:06:02:08:04:33.000,4294.757890
2018:06:02:08:14:33.000,4256.923147
2018:06:02:08:24:33.000,4232.793606
2018:06:02:08:34:33.000,4222.996535
2018:06:02:08:44:33.000,4227.790083
2018:06:02:08:54:33.000,4247.047795
2018:06:02:09:04:33.000,4280.266230
2018:06:02:09:14:33.000,4326.594608
2018:06:02:09:24:33.000,4384.882327
2018:06:02:09:27:58.145,4407.311573
2018:06:02:15:58:18.872,4407.311880
2018:06:02:16:08:18.000,4345.308056
2018:06:02:16:18:18.000,4294.711303
2018:06:02:16:28:18.000,4256.860377
2018:06:02:16:38:18.000,4232.715705
2018:06:02:16:48:18.000,4222.904961
2018:06:02:16:58:18.000,4227.686656
2018:06:02:17:08:18.000,4246.934626
2018:06:02:17:18:18.000,4280.145637
2018:06:02:17:28:18.000,4326.469021
2018:06:02:17:38:18.000,4384.754198
2018:06:02:17:41:44.292,4407.311976
2018:06:03:00:12:03.854,4407.312098
2018:06:03:00:22:03.000,4345.291550
2018:06:03:00:32:03.000,4294.680032
2018:06:03:00:42:03.000,4256.814706
2018:06:03:00:52:03.000,4232.656371
2018:06:03:01:02:03.000,4222.833064
2018:06:03:01:12:03.000,4227.603622
2018:06:03:01:22:03.000,4246.842157
2018:06:03:01:32:03.000,4280.045639
2018:06:03:01:42:03.000,4326.363527
2018:06:03:01:52:03.000,4384.645289
2018:06:03:01:55:30.267,4407.311835
2018:06:03:08:25:48.952,4407.311573
2018:06:03:08:35:48.000,4345.289339
2018:06:03:08:45:48.000,4294.664956
2018:06:03:08:55:48.000,4256.786851
2018:06:03:09:05:48.000,4232.616144
2018:06:03:09:15:48.000,4222.781190
2018:06:03:09:25:48.000,4227.541130
2018:06:03:09:35:48.000,4246.770335
2018:06:03:09:45:48.000,4279.965987
2018:06:03:09:55:48.000,4326.277688
2018:06:03:10:05:48.000,4384.554986
2018:06:03:10:09:16.079,4407.311573
2018:06:03:16:39:34.158,4407.312028
2018:06:03:16:49:34.000,4345.208007
2018:06:03:16:59:34.000,4294.592788
2018:06:03:17:09:34.000,4256.725486
2018:06:03:17:19:34.000,4232.566978
2018:06:03:17:29:34.000,4222.745316
2018:06:03:17:39:34.000,4227.519283
2018:06:03:17:49:34.000,4246.762866
2018:06:03:17:59:34.000,4279.972854
2018:06:03:18:09:34.000,4326.298472
2018:06:03:18:19:34.000,4384.588931
2018:06:03:18:23:01.740,4407.311730
2018:06:04:00:53:19.499,4407.311643
2018:06:04:01:03:19.000,4345.237051
2018:06:04:01:13:19.000,4294.612301
2018:06:04:01:23:19.000,4256.734939
2018:06:04:01:33:19.000,4232.566075
2018:06:04:01:43:19.000,4222.734014
2018:06:04:01:53:19.000,4227.497799
2018:06:04:02:03:19.000,4246.731672
2018:06:04:02:13:19.000,4279.932651
2018:06:04:02:23:19.000,4326.250161
2018:06:04:02:33:19.000,4384.533566
2018:06:04:02:36:47.251,4407.311665
2018:06:04:09:07:04.970,4407.311654
2018:06:04:09:17:04.000,4345.282867
2018:06:04:09:27:04.000,4294.650001
2018:06:04:09:37:04.000,4256.763666
2018:06:04:09:47:04.000,4232.585165
2018:06:04:09:57:04.000,4222.743028
2018:06:04:10:07:04.000,4227.496549
2018:06:04:10:17:04.000,4246.720227
2018:06:04:10:27:04.000,4279.911332
2018:06:04:10:37:04.000,4326.219516
2018:06:04:10:47:04.000,4384.494341
2018:06:04:10:50:32.629,4407.312043
2018:06:04:17:20:50.582,4407.311573
2018:06:04:17:30:50.000,4345.251720
2018:06:04:17:40:50.000,4294.632255
2018:06:04:17:50:50.000,4256.759974
2018:06:04:18:00:50.000,4232.595824
2018:06:04:18:10:50.000,4222.767950
2018:06:04:18:20:50.000,4227.535256
2018:06:04:18:30:50.000,4246.771864
2018:06:04:18:40:50.000,4279.974711
2018:06:04:18:50:50.000,4326.293171
2018:06:04:19:00:50.000,4384.576594
2018:06:04:19:04:17.869,4407.311573
2018:06:05:01:34:36.340,4407.311808
2018:06:05:01:44:36.000,4345.238474
2018:06:05:01:54:36.000,4294.633462
2018:06:05:02:04:36.000,4256.775936
2018:06:05:02:14:36.000,4232.626456
2018:06:05:02:24:36.000,4222.812767
2018:06:05:02:34:36.000,4227.593381
2018:06:05:02:44:36.000,4246.842061
2018:06:05:02:54:36.000,4280.055435
2018:06:05:03:04:36.000,4326.382641
2018:06:05:03:14:36.000,4384.672868
2018:06:05:03:18:02.995,4407.311573
2018:06:05:09:48:22.251,4407.311857
2018:06:05:09:58:22.000,4345.243519
2018:06:05:10:08:22.000,4294.653822
2018:06:05:10:18:22.000,4256.811552
