"Time (YYYY:MM:DD)","Range (km)"
2018:07:14:00:10:40.000,3224.848129
2018:07:14:00:18:36.498,3055.235442
2018:07:14:03:35:48.197,8833.289950
2018:07:14:03:45:48.000,9129.457290
2018:07:14:03:55:48.000,9417.448441
2018:07:14:04:05:48.000,9697.243227
2018:07:14:04:15:48.000,9968.947956
2018:07:14:04:25:48.000,10232.687134
2018:07:14:04:35:48.000,10488.596526
2018:07:14:04:45:48.000,10736.818144
2018:07:14:04:55:48.000,10977.496655
2018:07:14:05:05:48.000,11210.776799
2018:07:14:05:15:48.000,11436.801558
2018:07:14:05:25:48.000,11655.710876
2018:07:14:05:35:48.000,11867.640771
2018:07:14:05:45:48.000,12072.722752
2018:07:14:05:55:48.000,12271.083447
2018:07:14:06:05:48.000,12462.844389
2018:07:14:06:15:48.000,12648.121923
2018:07:14:06:25:48.000,12827.027192
2018:07:14:06:35:48.000,12999.666184
2018:07:14:06:45:48.000,13166.139824
2018:07:14:06:55:48.000,13326.544091
2018:07:14:07:05:48.000,13480.970160
2018:07:14:07:15:48.000,13629.504544
2018:07:14:07:25:48.000,13772.229257
2018:07:14:07:35:48.000,13909.221970
2018:07:14:07:45:48.000,14040.556165
2018:07:14:07:55:48.000,14166.301291
2018:07:14:08:05:48.000,14286.522914
2018:07:14:08:15:48.000,14401.282859
2018:07:14:08:25:48.000,14510.639348
2018:07:14:08:35:48.000,14614.647129
2018:07:14:08:45:48.000,14713.357600
2018:07:14:08:55:48.000,14806.818924
2018:07:14:09:05:48.000,14895.076138
2018:07:14:09:15:48.000,14978.171257
2018:07:14:09:25:48.000,15056.143362
2018:07:14:09:35:48.000,15129.028691
2018:07:14:09:45:48.000,15196.860723
2018:07:14:09:55:48.000,15259.670244
2018:07:14:10:05:48.000,15317.485421
2018:07:14:10:15:48.000,15370.331861
2018:07:14:10:25:48.000,15418.232667
2018:07:14:10:35:48.000,15461.208484
2018:07:14:10:45:48.000,15499.277549
2018:07:14:10:55:48.000,15532.455723
2018:07:14:11:05:48.000,15560.756529
2018:07:14:11:15:48.000,15584.191174
2018:07:14:11:25:48.000,15602.768575
2018:07:14:11:35:48.000,15616.495373
2018:07:14:11:45:48.000,15625.375948
2018:07:14:11:55:48.000,15629.412419
2018:07:14:12:05:48.000,15628.604656
2018:07:14:12:15:48.000,15622.950262
2018:07:14:12:25:48.000,15612.444576
2018:07:14:12:35:48.000,15597.080653
2018:07:14:12:45:48.000,15576.849241
2018:07:14:12:55:48.000,15551.738763
2018:07:14:13:05:48.000,15521.735277
2018:07:14:13:15:48.000,15486.822447
2018:07:14:13:25:48.000,15446.981492
2018:07:14:13:35:48.000,15402.191141
2018:07:14:13:45:48.000,15352.427574
2018:07:14:13:55:48.000,15297.664360
2018:07:14:14:05:48.000,15237.872383
2018:07:14:14:15:48.000,15173.019766
2018:07:14:14:25:48.000,15103.071780
2018:07:14:14:35:48.000,15027.990753
2018:07:14:14:45:48.000,14947.735957
2018:07:14:14:55:48.000,14862.263498
2018:07:14:15:05:48.000,14771.526185
2018:07:14:15:15:48.000,14675.473393
2018:07:14:15:25:48.000,14574.050911
2018:07:14:15:35:48.000,14467.200777
2018:07:14:15:45:48.000,14354.861097
2018:07:14:15:55:48.000,14236.965848
2018:07:14:16:05:48.000,14113.444669
2018:07:14:16:15:48.000,13984.222622
2018:07:14:16:25:48.000,13849.219942
2018:07:14:16:35:48.000,13708.351764
2018:07:14:16:45:48.000,13561.527817
2018:07:14:16:55:48.000,13408.652103
2018:07:14:17:05:48.000,13249.622538
2018:07:14:17:15:48.000,13084.330566
2018:07:14:17:25:48.000,12912.660743
2018:07:14:17:35:48.000,12734.490271
2018:07:14:17:45:48.000,12549.688511
2018:07:14:17:55:48.000,12358.116438
2018:07:14:18:05:48.000,12159.626059
2018:07:14:18:15:48.000,11954.059788
2018:07:14:18:25:48.000,11741.249764
2018:07:14:18:35:48.000,11521.017126
2018:07:14:18:45:48.000,11293.171251
2018:07:14:18:55:48.000,11057.508940
2018:07:14:19:05:48.000,10813.813585
2018:07:14:19:15:48.000,10561.854328
2018:07:14:19:25:48.000,10301.385242
2018:07:14:19:35:48.000,10032.144588
2018:07:14:19:45:48.000,9753.854224
2018:07:14:19:55:48.000,9466.219296
2018:07:14:20:05:48.000,9168.928385
2018:07:14:20:15:48.000,8861.654420
2018:07:14:20:25:48.000,8544.056803
2018:07:14:20:35:48.000,8215.785456
2018:07:14:20:45:48.000,7876.487936
2018:07:14:20:55:48.000,7525.821432
2018:07:14:21:05:48.000,7163.472605
2018:07:14:21:15:48.000,6789.190216
2018:07:14:21:25:48.000,6402.838900
2018:07:14:21:35:48.000,6004.488557
2018:07:14:21:45:48.000,5594.565067
2018:07:14:21:55:48.000,5174.108988
2018:07:14:22:05:48.000,4745.228870
2018:07:14:22:15:48.000,4311.912015
2018:07:14:22:25:48.000,3881.495820
2018:07:14:22:35:48.000,3467.323893
2018:07:14:22:45:48.000,3093.258929
2018:07:14:22:55:48.000,2799.774854
2018:07:14:23:05:16.027,2649.607557
2018:07:15:03:31:14.623,11199.533498
2018:07:15:03:41:14.000,11435.057302
2018:07:15:03:51:14.000,11663.417700
2018:07:15:04:01:14.000,11884.523441
2018:07:15:04:11:14.000,12098.525562
2018:07:15:04:21:14.000,12305.568536
2018:07:15:04:31:14.000,12505.790232
2018:07:15:04:41:14.000,12699.321980
2018:07:15:04:51:14.000,12886.288695
2018:07:15:05:01:14.000,13066.809048
2018:07:15:05:11:14.000,13240.995665
2018:07:15:05:21:14.000,13408.955344
2018:07:15:05:31:14.000,13570.789276
2018:07:15:05:41:14.000,13726.593279
2018:07:15:05:51:14.000,13876.458011
2018:07:15:06:01:14.000,14020.469199
2018:07:15:06:11:14.000,14158.707845
2018:07:15:06:21:14.000,14291.250432
2018:07:15:06:31:14.000,14418.169114
2018:07:15:06:41:14.000,14539.531900
2018:07:15:06:51:14.000,14655.402830
2018:07:15:07:01:14.000,14765.842133
2018:07:15:07:11:14.000,14870.906382
2018:07:15:07:21:14.000,14970.648634
2018:07:15:07:31:14.000,15065.118564
2018:07:15:07:41:14.000,15154.362590
2018:07:15:07:51:14.000,15238.423980
2018:07:15:08:01:14.000,15317.342969
2018:07:15:08:11:14.000,15391.156843
2018:07:15:08:21:14.000,15459.900040
2018:07:15:08:31:14.000,15523.604224
2018:07:15:08:41:14.000,15582.298363
2018:07:15:08:51:14.000,15636.008792
2018:07:15:09:01:14.000,15684.759281
2018:07:15:09:11:14.000,15728.571082
2018:07:15:09:21:14.000,15767.462981
2018:07:15:09:31:14.000,15801.451337
2018:07:15:09:41:14.000,15830.550119
2018:07:15:09:51:14.000,15854.770937
2018:07:15:10:01:14.000,15874.123064
2018:07:15:10:11:14.000,15888.613456
2018:07:15:10:21:14.000,15898.246766
2018:07:15:10:31:14.000,15903.025351
2018:07:15:10:41:14.000,15902.949273
2018:07:15:10:51:14.000,15898.016296
2018:07:15:11:01:14.000,15888.221881
2018:07:15:11:11:14.000,15873.559165
2018:07:15:11:21:14.000,15854.018947
2018:07:15:11:31:14.000,15829.589657
2018:07:15:11:41:14.000,15800.257329
2018:07:15:11:51:14.000,15766.005558
2018:07:15:12:01:14.000,15726.815457
2018:07:15:12:11:14.000,15682.665607
2018:07:15:12:21:14.000,15633.531998
2018:07:15:12:31:14.000,15579.387957
2018:07:15:12:41:14.000,15520.204086
2018:07:15:12:51:14.000,15455.948168
2018:07:15:13:01:14.000,15386.585082
2018:07:15:13:11:14.000,15312.076700
2018:07:15:13:21:14.000,15232.381778
2018:07:15:13:31:14.000,15147.455832
2018:07:15:13:41:14.000,15057.251006
2018:07:15:13:51:14.000,14961.715925
2018:07:15:14:01:14.000,14860.795536
2018:07:15:14:11:14.000,14754.430928
2018:07:15:14:21:14.000,14642.559149
2018:07:15:14:31:14.000,14525.112987
2018:07:15:14:41:14.000,14402.020750
2018:07:15:14:51:14.000,14273.206009
2018:07:15:15:01:14.000,14138.587331
2018:07:15:15:11:14.000,13998.077973
2018:07:15:15:21:14.000,13851.585559
2018:07:15:15:31:14.000,13699.011722
2018:07:15:15:41:14.000,13540.251709
2018:07:15:15:51:14.000,13375.193949
2018:07:15:16:01:14.000,13203.719584
2018:07:15:16:11:14.000,13025.701947
2018:07:15:16:21:14.000,12841.005992
2018:07:15:16:31:14.000,12649.487667
2018:07:15:16:41:14.000,12450.993227
2018:07:15:16:51:14.000,12245.358469
2018:07:15:17:01:14.000,12032.407904
2018:07:15:17:11:14.000,11811.953840
2018:07:15:17:21:14.000,11583.795371
2018:07:15:17:31:14.000,11347.717283
2018:07:15:17:41:14.000,11103.488845
2018:07:15:17:51:14.000,10850.862509
2018:07:15:18:01:14.000,10589.572502
2018:07:15:18:11:14.000,10319.333330
2018:07:15:18:21:14.000,10039.838218
2018:07:15:18:31:14.000,9750.757520
2018:07:15:18:41:14.000,9451.737193
2018:07:15:18:51:14.000,9142.397457
2018:07:15:19:01:14.000,8822.331868
2018:07:15:19:11:14.000,8491.107192
2018:07:15:19:21:14.000,8148.264663
2018:07:15:19:31:14.000,7793.323705
2018:07:15:19:41:14.000,7425.789806
2018:07:15:19:51:14.000,7045.169546
2018:07:15:20:01:14.000,6650.997922
2018:07:15:20:11:14.000,6242.887155
2018:07:15:20:21:14.000,5820.613746
2018:07:15:20:31:14.000,5384.275294
2018:07:15:20:41:14.000,4934.578283
2018:07:15:20:51:14.000,4473.379704
2018:07:15:21:01:14.000,4004.736575
2018:07:15:21:11:14.000,3536.995315
2018:07:15:21:21:14.000,3086.989371
2018:07:15:21:31:14.000,2688.026795
2018:07:15:21:41:14.000,2401.394810
2018:07:15:21:50:44.464,2314.387118
2018:07:16:04:23:18.368,14091.889233
2018:07:16:04:33:18.000,14240.024663
2018:07:16:04:43:18.000,14382.381452
2018:07:16:04:53:18.000,14518.950090
2018:07:16:05:03:18.000,14649.808876
2018:07:16:05:13:18.000,14775.031480
2018:07:16:05:23:18.000,14894.687172
2018:07:16:05:33:18.000,15008.841027
2018:07:16:05:43:18.000,15117.554110
2018:07:16:05:53:18.000,15220.883659
2018:07:16:06:03:18.000,15318.883245
2018:07:16:06:13:18.000,15411.602920
2018:07:16:06:23:18.000,15499.089358
2018:07:16:06:33:18.000,15581.385981
2018:07:16:06:43:18.000,15658.533075
2018:07:16:06:53:18.000,15730.567898
2018:07:16:07:03:18.000,15797.524773
2018:07:16:07:13:18.000,15859.435181
2018:07:16:07:23:18.000,15916.327839
2018:07:16:07:33:18.000,15968.228771
2018:07:16:07:43:18.000,16015.161376
2018:07:16:07:53:18.000,16057.146481
2018:07:16:08:03:18.000,16094.202392
2018:07:16:08:13:18.000,16126.344942
2018:07:16:08:23:18.000,16153.587524
2018:07:16:08:33:18.000,16175.941121
2018:07:16:08:43:18.000,16193.414337
2018:07:16:08:53:18.000,16206.013408
2018:07:16:09:03:18.000,16213.742222
2018:07:16:09:13:18.000,16216.602320
2018:07:16:09:23:18.000,16214.592903
2018:07:16:09:33:18.000,16207.710823
2018:07:16:09:43:18.000,16195.950572
2018:07:16:09:53:18.000,16179.304272
2018:07:16:10:03:18.000,16157.761644
2018:07:16:10:13:18.000,16131.309985
2018:07:16:10:23:18.000,16099.934130
2018:07:16:10:33:18.000,16063.616411
2018:07:16:10:43:18.000,16022.336607
2018:07:16:10:53:18.000,15976.071889
2018:07:16:11:03:18.000,15924.796758
2018:07:16:11:13:18.000,15868.482967
2018:07:16:11:23:18.000,15807.099447
2018:07:16:11:33:18.000,15740.612215
2018:07:16:11:43:18.000,15668.984274
2018:07:16:11:53:18.000,15592.175506
2018:07:16:12:03:18.000,15510.142549
2018:07:16:12:13:18.000,15422.838664
2018:07:16:12:23:18.000,15330.213591
2018:07:16:12:33:18.000,15232.213389
2018:07:16:12:43:18.000,15128.780258
2018:07:16:12:53:18.000,15019.852351
2018:07:16:13:03:18.000,14905.363561
2018:07:16:13:13:18.000,14785.243289
2018:07:16:13:23:18.000,14659.416194
2018:07:16:13:33:18.000,14527.801916
2018:07:16:13:43:18.000,14390.314769
2018:07:16:13:53:18.000,14246.863409
2018:07:16:14:03:18.000,14097.350468
2018:07:16:14:13:18.000,13941.672146
2018:07:16:14:23:18.000,13779.717772
2018:07:16:14:33:18.000,13611.369311
2018:07:16:14:43:18.000,13436.500819
2018:07:16:14:53:18.000,13254.977852
2018:07:16:15:03:18.000,13066.656795
2018:07:16:15:13:18.000,12871.384135
2018:07:16:15:23:18.000,12668.995638
2018:07:16:15:33:18.000,12459.315446
2018:07:16:15:43:18.000,12242.155066
2018:07:16:15:53:18.000,12017.312244
2018:07:16:16:03:18.000,11784.569708
2018:07:16:16:13:18.000,11543.693768
2018:07:16:16:23:18.000,11294.432743
2018:07:16:16:33:18.000,11036.515219
2018:07:16:16:43:18.000,10769.648091
2018:07:16:16:53:18.000,10493.514391
2018:07:16:17:03:18.000,10207.770887
2018:07:16:17:13:18.000,9912.045430
2018:07:16:17:23:18.000,9605.934078
2018:07:16:17:33:18.000,9288.998022
2018:07:16:17:43:18.000,8960.760420
2018:07:16:17:53:18.000,8620.703305
2018:07:16:18:03:18.000,8268.264933
2018:07:16:18:13:18.000,7902.838201
2018:07:16:18:23:18.000,7523.771294
2018:07:16:18:33:18.000,7130.372676
2018:07:16:18:43:18.000,6721.924268
2018:07:16:18:53:18.000,6297.710053
2018:07:16:19:03:18.000,5857.073927
2018:07:16:19:13:18.000,5399.534117
2018:07:16:19:23:18.000,4925.010250
2018:07:16:19:33:18.000,4434.283223
2018:07:16:19:43:18.000,3929.957947
2018:07:16:19:53:18.000,3418.563668
2018:07:16:20:03:18.000,2915.314341
2018:07:16:20:13:18.000,2454.889563
2018:07:16:20:23:18.000,2112.006751
2018:07:16:20:33:18.000,2012.480617
2018:07:16:20:35:22.544,2033.702901
2018:07:17:06:46:50.064,16443.349106
2018:07:17:06:56:50.000,16473.521723
2018:07:17:07:06:50.000,16498.783425
2018:07:17:07:16:50.000,16519.141184
2018:07:17:07:26:50.000,16534.603017
2018:07:17:07:36:50.000,16545.174524
2018:07:17:07:46:50.000,16550.858895
2018:07:17:07:56:50.000,16551.656924
2018:07:17:08:06:50.000,16547.567006
2018:07:17:08:16:50.000,16538.585129
2018:07:17:08:26:50.000,16524.704867
2018:07:17:08:36:50.000,16505.917359
2018:07:17:08:46:50.000,16482.211283
2018:07:17:08:56:50.000,16453.572825
2018:07:17:09:06:50.000,16419.985642
2018:07:17:09:16:50.000,16381.430817
2018:07:17:09:26:50.000,16337.886803
2018:07:17:09:36:50.000,16289.329362
2018:07:17:09:46:50.000,16235.731503
2018:07:17:09:56:50.000,16177.063393
2018:07:17:10:06:50.000,16113.292280
2018:07:17:10:16:50.000,16044.382392
2018:07:17:10:26:50.000,15970.294832
2018:07:17:10:36:50.000,15890.987455
2018:07:17:10:46:50.000,15806.414742
2018:07:17:10:56:50.000,15716.527656
2018:07:17:11:06:50.000,15621.273482
2018:07:17:11:16:50.000,15520.595653
2018:07:17:11:26:50.000,15414.433562
2018:07:17:11:36:50.000,15302.722351
2018:07:17:11:46:50.000,15185.392681
2018:07:17:11:56:50.000,15062.370482
2018:07:17:12:06:50.000,14933.576672
2018:07:17:12:16:50.000,14798.926859
2018:07:17:12:26:50.000,14658.330998
2018:07:17:12:36:50.000,14511.693028
2018:07:17:12:46:50.000,14358.910464
2018:07:17:12:56:50.000,14199.873946
2018:07:17:13:06:50.000,14034.466744
2018:07:17:13:16:50.000,13862.564207
2018:07:17:13:26:50.000,13684.033155
2018:07:17:13:36:50.000,13498.731199
2018:07:17:13:46:50.000,13306.505988
2018:07:17:13:56:50.000,13107.194366
2018:07:17:14:06:50.000,12900.621431
2018:07:17:14:16:50.000,12686.599482
2018:07:17:14:26:50.000,12464.926835
2018:07:17:14:36:50.000,12235.386487
2018:07:17:14:46:50.000,11997.744622
2018:07:17:14:56:50.000,11751.748904
2018:07:17:15:06:50.000,11497.126559
2018:07:17:15:16:50.000,11233.582187
2018:07:17:15:26:50.000,10960.795285
2018:07:17:15:36:50.000,10678.417410
2018:07:17:15:46:50.000,10386.068964
2018:07:17:15:56:50.000,10083.335519
2018:07:17:16:06:50.000,9769.763638
2018:07:17:16:16:50.000,9444.856146
2018:07:17:16:26:50.000,9108.066802
2018:07:17:16:36:50.000,8758.794392
2018:07:17:16:46:50.000,8396.376332
2018:07:17:16:56:50.000,8020.082042
2018:07:17:17:06:50.000,7629.106706
2018:07:17:17:16:50.000,7222.566679
2018:07:17:17:26:50.000,6799.499150
2018:07:17:17:36:50.000,6358.871287
2018:07:17:17:46:50.000,5899.609679
2018:07:17:17:56:50.000,5420.672742
2018:07:17:18:06:50.000,4921.215683
2018:07:17:18:16:50.000,4400.961638
2018:07:17:18:26:50.000,3861.055441
2018:07:17:18:36:50.000,3306.120062
2018:07:17:18:46:50.000,2749.517232
2018:07:17:18:56:50.000,2227.429213
2018:07:17:19:06:50.000,1833.135640
2018:07:17:19:16:50.000,1747.848366
2018:07:17:19:19:24.476,1796.565065
2018:07:18:10:16:06.579,15652.072162
2018:07:18:10:26:06.000,15535.036100
2018:07:18:10:36:06.000,15412.176677
2018:07:18:10:46:06.000,15283.524289
2018:07:18:10:56:06.000,15148.993567
2018:07:18:11:06:06.000,15008.493365
2018:07:18:11:16:06.000,14861.926377
2018:07:18:11:26:06.000,14709.188716
2018:07:18:11:36:06.000,14550.169446
2018:07:18:11:46:06.000,14384.750060
2018:07:18:11:56:06.000,14212.803906
2018:07:18:12:06:06.000,14034.195549
2018:07:18:12:16:06.000,13848.780052
2018:07:18:12:26:06.000,13656.402185
2018:07:18:12:36:06.000,13456.895528
2018:07:18:12:46:06.000,13250.081470
2018:07:18:12:56:06.000,13035.768089
2018:07:18:13:06:06.000,12813.748874
2018:07:18:13:16:06.000,12583.801290
2018:07:18:13:26:06.000,12345.685150
2018:07:18:13:36:06.000,12099.140756
2018:07:18:13:46:06.000,11843.886780
2018:07:18:13:56:06.000,11579.617838
2018:07:18:14:06:06.000,11306.001698
2018:07:18:14:16:06.000,11022.676063
2018:07:18:14:26:06.000,10729.244852
2018:07:18:14:36:06.000,10425.273874
2018:07:18:14:46:06.000,10110.285806
2018:07:18:14:56:06.000,9783.754325
2018:07:18:15:06:06.000,9445.097264
2018:07:18:15:16:06.000,9093.668615
2018:07:18:15:26:06.000,8728.749217
2018:07:18:15:36:06.000,8349.535999
2018:07:18:15:46:06.000,7955.129723
2018:07:18:15:56:06.000,7544.521446
2018:07:18:16:06:06.000,7116.578469
2018:07:18:16:16:06.000,6670.031831
2018:07:18:16:26:06.000,6203.470243
2018:07:18:16:36:06.000,5715.351822
2018:07:18:16:46:06.000,5204.060179
2018:07:18:16:56:06.000,4668.069040
2018:07:18:17:06:06.000,4106.378780
2018:07:18:17:16:06.000,3519.672831
2018:07:18:17:26:06.000,2913.541591
2018:07:18:17:36:06.000,2308.253714
2018:07:18:17:46:06.000,1770.292559
2018:07:18:17:56:06.000,1490.675414
2018:07:18:18:03:00.504,1595.521855
2018:07:19:12:42:09.454,11759.725092
2018:07:19:12:52:09.000,11480.010524
2018:07:19:13:02:09.000,11190.045543
2018:07:19:13:12:09.000,10889.605808
2018:07:19:13:22:09.000,10578.215147
2018:07:19:13:32:09.000,10255.347323
2018:07:19:13:42:09.000,9920.418635
2018:07:19:13:52:09.000,9572.779103
2018:07:19:14:02:09.000,9211.701912
2018:07:19:14:12:09.000,8836.370749
2018:07:19:14:22:09.000,8445.864594
2018:07:19:14:32:09.000,8039.139450
2018:07:19:14:42:09.000,7615.006595
2018:07:19:14:52:09.000,7172.107128
2018:07:19:15:02:09.000,6708.883369
2018:07:19:15:12:09.000,6223.549764
2018:07:19:15:22:09.000,5714.071292
2018:07:19:15:32:09.000,5178.171320
2018:07:19:15:42:09.000,4613.428519
2018:07:19:15:52:09.000,4017.630814
2018:07:19:16:02:09.000,3389.896288
2018:07:19:16:12:09.000,2734.290364
2018:07:19:16:22:09.000,2072.698188
2018:07:19:16:32:09.000,1495.790697
2018:07:19:16:42:09.000,1303.701722
2018:07:19:16:46:18.485,1425.857937
2018:07:20:13:24:56.645,7840.625854
2018:07:20:13:34:56.000,7391.269596
2018:07:20:13:44:56.000,6920.067481
2018:07:20:13:54:56.000,6425.432141
2018:07:20:14:04:56.000,5904.944249
2018:07:20:14:14:56.000,5355.771253
2018:07:20:14:24:56.000,4774.653083
2018:07:20:14:34:56.000,4158.043216
2018:07:20:14:44:56.000,3502.786599
2018:07:20:14:54:56.000,2808.726606
2018:07:20:15:04:56.000,2089.205806
2018:07:20:15:14:56.000,1420.406007
2018:07:20:15:24:56.000,1141.672992
2018:07:20:15:29:25.179,1285.268097
2018:07:21:13:06:00.594,5057.973322
2018:07:21:13:16:00.000,4432.687027
2018:07:21:13:26:00.000,3763.474109
2018:07:21:13:36:00.000,3046.781619
2018:07:21:13:46:00.000,2285.594538
2018:07:21:13:56:00.000,1522.288027
2018:07:21:14:06:00.000,1025.662983
2018:07:21:14:12:27.508,1173.956137
2018:07:22:12:17:46.818,3257.096963
2018:07:22:12:27:46.000,2467.779946
2018:07:22:12:37:46.000,1644.019128
2018:07:22:12:47:46.000,990.495913
2018:07:22:12:55:34.891,1095.910144
2018:07:23:11:15:53.248,2121.078017
2018:07:23:11:25:53.000,1272.428110
2018:07:23:11:35:53.000,918.352351
2018:07:23:11:39:04.771,1064.168721
2018:07:24:10:07:10.702,1451.046776
2018:07:24:10:17:10.000,871.731154
2018:07:24:10:23:36.145,1121.413387
2018:07:25:08:54:26.469,1144.530500
2018:07:25:09:04:26.000,959.561286
2018:07:25:09:10:23.480,1382.648116
2018:07:26:07:39:12.845,1065.391933
2018:07:26:07:49:12.000,1043.794328
2018:07:26:07:59:12.000,1837.325098
2018:07:26:08:00:56.627,1990.821083
2018:07:27:06:22:48.672,1087.227550
2018:07:27:06:32:48.000,1080.327151
2018:07:27:06:42:48.000,1825.748843
2018:07:27:06:52:48.000,2655.061376
2018:07:27:06:57:41.615,3045.543116
2018:07:28:05:05:57.954,1159.093962
2018:07:28:05:15:57.000,1118.222183
2018:07:28:05:25:57.000,1787.401762
2018:07:28:05:35:57.000,2569.666397
2018:07:28:05:45:57.000,3322.122164
2018:07:28:05:55:57.000,4025.629268
2018:07:28:06:05:57.000,4681.815122
2018:07:28:06:06:37.446,4724.470109
2018:07:29:03:49:00.246,1265.421626
2018:07:29:03:59:00.000,1191.734867
2018:07:29:04:09:00.000,1769.324530
2018:07:29:04:19:00.000,2494.046198
2018:07:29:04:29:00.000,3209.579868
2018:07:29:04:39:00.000,3887.334763
2018:07:29:04:49:00.000,4524.496091
2018:07:29:04:59:00.000,5123.839543
2018:07:29:05:09:00.000,5689.121570
2018:07:29:05:19:00.000,6223.915660
2018:07:29:05:29:00.000,6731.347814
2018:07:29:05:39:00.000,7214.084564
2018:07:29:05:41:31.515,7332.358774
2018:07:30:02:32:05.671,1401.361456
2018:07:30:02:42:05.000,1315.704007
2018:07:30:02:52:05.000,1798.567682
2018:07:30:03:02:05.000,2455.303883
2018:07:30:03:12:05.000,3126.027612
2018:07:30:03:22:05.000,3772.146391
2018:07:30:03:32:05.000,4385.642035
2018:07:30:03:42:05.000,4966.517761
2018:07:30:03:52:05.000,5516.925686
2018:07:30:04:02:05.000,6039.443513
2018:07:30:04:12:05.000,6536.544149
2018:07:30:04:22:05.000,7010.446671
2018:07:30:04:32:05.000,7463.095443
2018:07:30:04:42:05.000,7896.181189
2018:07:30:04:52:05.000,8311.173210
2018:07:30:05:02:05.000,8709.351763
2018:07:30:05:12:05.000,9091.836987
2018:07:30:05:22:05.000,9459.613574
2018:07:30:05:32:05.000,9813.551398
2018:07:30:05:42:05.000,10154.422621
2018:07:30:05:52:05.000,10482.915861
2018:07:30:06:02:05.000,10799.647942
2018:07:30:06:11:41.678,11093.500940
2018:07:31:01:15:21.363,1566.215118
2018:07:31:01:25:21.000,1495.728885
2018:07:31:01:35:21.000,1896.545612
2018:07:31:01:45:21.000,2479.535668
2018:07:31:01:55:21.000,3097.884103
2018:07:31:02:05:21.000,3705.867254
2018:07:31:02:15:21.000,4290.303679
2018:07:31:02:25:21.000,4848.174035
2018:07:31:02:35:21.000,5379.815468
2018:07:31:02:45:21.000,5886.658989
2018:07:31:02:55:21.000,6370.417646
2018:07:31:03:05:21.000,6832.786127
2018:07:31:03:15:21.000,7275.334400
2018:07:31:03:25:21.000,7699.478138
2018:07:31:03:35:21.000,8106.479624
2018:07:31:03:45:21.000,8497.460030
2018:07:31:03:55:21.000,8873.415033
2018:07:31:04:05:21.000,9235.230411
2018:07:31:04:15:21.000,9583.696334
2018:07:31:04:25:21.000,9919.519951
2018:07:31:04:35:21.000,10243.336265
2018:07:31:04:45:21.000,10555.717451
2018:07:31:04:55:21.000,10857.180797
2018:07:31:05:05:21.000,11148.195475
2018:07:31:05:15:21.000,11429.188331
2018:07:31:05:25:21.000,11700.548818
2018:07:31:05:35:21.000,11962.633247
2018:07:31:05:45:21.000,12215.768432
2018:07:31:05:55:21.000,12460.254849
2018:07:31:06:05:21.000,12696.369365
2018:07:31:06:15:21.000,12924.367614
2018:07:31:06:25:21.000,13144.486077
2018:07:31:06:35:21.000,13356.943896
2018:07:31:06:45:21.000,13561.944468
2018:07:31:06:55:21.000,13759.676857
2018:07:31:07:05:21.000,13950.317035
2018:07:31:07:15:21.000,14134.028986
2018:07:31:07:25:21.000,14310.965684
2018:07:31:07:35:21.000,14481.269972
2018:07:31:07:45:21.000,14645.075336
2018:07:31:07:55:21.000,14802.506611
2018:07:31:08:05:21.000,14953.680603
2018:07:31:08:15:21.000,15098.706658
2018:07:31:08:20:20.570,15168.846792
2018:07:31:23:58:53.966,1761.930180
2018:08:01:00:08:53.000,1729.512869
2018:08:01:00:18:53.000,2070.381651
2018:08:01:00:28:53.000,2582.120601
2018:08:01:00:38:53.000,3143.795928
2018:08:01:00:48:53.000,3708.293650
2018:08:01:00:58:53.000,4258.625072
2018:08:01:01:08:53.000,4788.983974
2018:08:01:01:18:53.000,5297.868657
2018:08:01:01:28:53.000,5785.489352
2018:08:01:01:38:53.000,6252.725865
2018:08:01:01:48:53.000,6700.686589
2018:08:01:01:58:53.000,7130.517101
2018:08:01:02:08:53.000,7543.318035
2018:08:01:02:18:53.000,7940.112590
2018:08:01:02:28:53.000,8321.836946
2018:08:01:02:38:53.000,8689.341191
2018:08:01:02:48:53.000,9043.394792
2018:08:01:02:58:53.000,9384.693754
2018:08:01:03:08:53.000,9713.868080
2018:08:01:03:18:53.000,10031.488897
2018:08:01:03:28:53.000,10338.074976
2018:08:01:03:38:53.000,10634.098573
2018:08:01:03:48:53.000,10919.990590
2018:08:01:03:58:53.000,11196.145101
2018:08:01:04:08:53.000,11462.923327
2018:08:01:04:18:53.000,11720.657095
2018:08:01:04:28:53.000,11969.651879
2018:08:01:04:38:53.000,12210.189447
2018:08:01:04:48:53.000,12442.530197
2018:08:01:04:58:53.000,12666.915194
2018:08:01:05:08:53.000,12883.567980
2018:08:01:05:18:53.000,13092.696159
2018:08:01:05:28:53.000,13294.492806
2018:08:01:05:38:53.000,13489.137714
2018:08:01:05:48:53.000,13676.798506
2018:08:01:05:58:53.000,13857.631624
2018:08:01:06:08:53.000,14031.783207
2018:08:01:06:18:53.000,14199.389890
2018:08:01:06:28:53.000,14360.579509
2018:08:01:06:38:53.000,14515.471739
2018:08:01:06:48:53.000,14664.178668
2018:08:01:06:58:53.000,14806.805317
2018:08:01:07:08:53.000,14943.450106
2018:08:01:07:18:53.000,15074.205280
2018:08:01:07:28:53.000,15199.157288
2018:08:01:07:38:53.000,15318.387139
2018:08:01:07:48:53.000,15431.970713
2018:08:01:07:58:53.000,15539.979047
2018:08:01:08:08:53.000,15642.478603
