"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:10:00:00.000,2018:05:17:10:16:37.799,997.799
2018:05:17:11:05:30.677,2018:05:17:14:27:05.996,12095.319
2018:05:17:15:15:58.876,2018:05:17:18:37:34.198,12095.321
2018:05:17:19:26:27.079,2018:05:17:22:48:02.401,12095.322
2018:05:17:23:36:55.287,2018:05:18:02:58:30.611,12095.324
2018:05:18:03:47:23.500,2018:05:18:07:08:58.828,12095.329
2018:05:18:07:57:51.717,2018:05:18:11:19:27.049,12095.331
2018:05:18:12:08:19.938,2018:05:18:15:29:55.276,12095.338
2018:05:18:16:18:48.167,2018:05:18:19:40:23.505,12095.338
2018:05:18:20:29:16.402,2018:05:18:23:50:51.743,12095.342
2018:05:19:00:39:44.646,2018:05:19:04:01:19.988,12095.343
2018:05:19:04:50:12.891,2018:05:19:08:11:48.242,12095.352
2018:05:19:09:00:41.145,2018:05:19:12:22:16.501,12095.356
2018:05:19:13:11:09.406,2018:05:19:16:32:44.766,12095.360
2018:05:19:17:21:37.674,2018:05:19:20:43:13.041,12095.366
2018:05:19:21:32:05.950,2018:05:20:00:53:41.321,12095.371
2018:05:20:01:42:34.234,2018:05:20:05:04:09.609,12095.376
2018:05:20:05:53:02.525,2018:05:20:09:14:37.905,12095.381
2018:05:20:10:03:30.824,2018:05:20:13:25:06.210,12095.386
2018:05:20:14:13:59.131,2018:05:20:17:35:34.519,12095.388
2018:05:20:18:24:27.446,2018:05:20:21:46:02.839,12095.393
2018:05:20:22:34:55.770,2018:05:21:01:56:31.168,12095.398
2018:05:21:02:45:24.101,2018:05:21:06:06:59.508,12095.407
2018:05:21:06:55:52.442,2018:05:21:10:17:27.851,12095.409
2018:05:21:11:06:20.790,2018:05:21:14:27:56.207,12095.417
2018:05:21:15:16:49.147,2018:05:21:18:38:24.570,12095.422
2018:05:21:19:27:17.513,2018:05:21:22:48:52.938,12095.425
2018:05:21:23:37:45.887,2018:05:22:02:59:21.319,12095.433
2018:05:22:03:48:14.269,2018:05:22:07:09:49.707,12095.438
2018:05:22:07:58:42.660,2018:05:22:11:20:18.100,12095.440
2018:05:22:12:09:11.059,2018:05:22:15:30:46.507,12095.447
2018:05:22:16:19:39.467,2018:05:22:19:41:14.917,12095.450
2018:05:22:20:30:07.883,2018:05:22:23:51:43.337,12095.455
2018:05:23:00:40:36.307,2018:05:23:04:02:11.765,12095.458
2018:05:23:04:51:04.739,2018:05:23:08:12:40.204,12095.465
2018:05:23:09:01:33.179,2018:05:23:12:23:08.648,12095.469
2018:05:23:13:12:01.627,2018:05:23:16:33:37.097,12095.470
2018:05:23:17:22:30.083,2018:05:23:20:44:05.559,12095.476
2018:05:23:21:32:58.546,2018:05:24:00:54:34.026,12095.479
2018:05:24:01:43:27.017,2018:05:24:05:05:02.499,12095.481
2018:05:24:05:53:55.495,2018:05:24:09:15:30.980,12095.484
2018:05:24:10:04:23.981,2018:05:24:13:25:59.467,12095.487
2018:05:24:14:14:52.474,2018:05:24:17:36:27.962,12095.488
2018:05:24:18:25:20.973,2018:05:24:21:46:56.463,12095.490
2018:05:24:22:35:49.478,2018:05:25:01:57:24.970,12095.492
2018:05:25:02:46:17.990,2018:05:25:06:07:53.485,12095.495
