Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:03:14:55:59.571,2008:07:03:16:56:13.543,7213.971
2008:07:10:14:54:16.609,2008:07:10:15:40:50.679,2794.07
2008:07:12:22:10:50.740,2008:07:13:04:27:40.641,22609.902
2008:07:15:05:30:00.122,2008:07:17:03:17:15.844,164835.722
2008:07:17:12:52:57.120,2008:07:19:16:44:41.342,186704.222
2008:07:19:20:24:06.534,2008:07:22:01:19:50.437,190543.903
2008:07:22:04:17:47.381,2008:07:24:09:03:37.369,189949.988
2008:07:24:13:42:10.492,2008:07:26:16:31:39.843,182969.352
2008:07:27:17:07:11.079,2008:07:28:23:53:14.554,110763.475
2008:07:31:05:37:51.986,2008:07:31:07:11:14.420,5602.434
2008:08:07:05:09:04.373,2008:08:07:06:06:41.926,3457.553
2008:08:09:12:25:58.739,2008:08:09:20:46:36.280,30037.541
2008:08:11:19:45:27.274,2008:08:13:18:57:13.954,169906.68
2008:08:14:03:09:00.853,2008:08:16:07:13:41.396,187480.543
2008:08:16:10:41:38.205,2008:08:18:15:39:12.292,190654.087
2008:08:18:18:39:56.866,2008:08:20:23:20:23.251,189626.385
2008:08:21:04:28:22.774,2008:08:23:06:47:27.166,181144.393
2008:08:24:17:14:53.292,2008:08:25:14:08:34.179,75220.887
2008:08:27:20:13:21.724,2008:08:27:21:26:12.335,4370.611
2008:09:03:19:23:55.912,2008:09:03:20:34:56.088,4260.175
2008:09:06:02:41:08.581,2008:09:06:14:04:03.557,40974.976
2008:09:08:10:00:57.374,2008:09:10:10:18:07.599,173830.226
2008:09:10:17:25:10.894,2008:09:12:21:40:47.970,188137.076
2008:09:13:00:59:26.724,2008:09:15:05:58:07.815,190721.091
2008:09:15:09:03:09.180,2008:09:17:13:37:00.167,189230.987
2008:09:17:19:22:07.362,2008:09:19:21:03:10.624,178863.262
2008:09:21:15:04:38.401,2008:09:22:04:23:51.693,47953.292
2008:09:24:10:44:17.883,2008:09:24:11:41:06.632,3408.749
2008:10:01:09:38:50.514,2008:10:01:11:06:18.784,5248.27
2008:10:03:16:56:20.339,2008:10:04:08:57:47.265,57686.926
2008:10:06:00:16:30.707,2008:10:08:01:25:20.194,176929.487
2008:10:08:07:41:27.986,2008:10:10:12:06:20.533,188692.547
2008:10:10:15:17:34.572,2008:10:12:20:16:40.399,190745.827
2008:10:12:23:27:37.101,2008:10:15:03:53:29.068,188751.966
2008:10:15:10:26:05.806,2008:10:17:11:18:50.571,175964.765
2008:10:19:09:40:04.559,2008:10:19:18:39:07.182,32342.624
2008:10:22:01:11:55.800,2008:10:22:01:55:56.208,2640.408
2008:10:26:16:41:34.640,2008:10:26:16:47:25.439,350.799
2008:10:28:23:53:47.755,2008:10:29:01:41:51.936,6484.181
2008:10:31:07:11:34.144,2008:11:01:06:04:40.386,82386.242
2008:11:02:14:32:07.588,2008:11:04:16:22:25.413,179417.825
2008:11:04:21:57:52.963,2008:11:07:02:30:34.340,189161.377
2008:11:07:05:36:04.661,2008:11:09:10:34:52.816,190728.155
2008:11:09:13:53:36.697,2008:11:11:18:09:50.733,188174.036
2008:11:12:01:44:21.766,2008:11:14:01:34:27.294,172205.529
2008:11:16:02:32:41.677,2008:11:16:08:54:20.723,22899.046
2008:11:18:15:37:09.419,2008:11:18:16:10:39.072,2009.653
2008:11:23:06:54:29.304,2008:11:23:07:08:48.743,859.439
2008:11:25:14:08:47.343,2008:11:25:16:23:01.285,8053.942
2008:11:27:21:26:50.115,2008:11:29:04:03:30.269,110200.155
2008:11:30:04:47:48.342,2008:12:02:07:11:49.426,181441.084
2008:12:02:12:14:26.735,2008:12:04:16:53:41.351,189554.616
2008:12:04:19:55:00.345,2008:12:07:00:52:47.291,190666.946
2008:12:07:04:21:28.042,2008:12:09:08:26:05.779,187477.737
2008:12:09:17:23:18.724,2008:12:11:15:50:00.997,167202.273
2008:12:13:18:30:15.312,2008:12:13:23:09:32.326,16757.014
2008:12:16:06:00:39.798,2008:12:16:06:25:11.223,1471.425
2008:12:20:21:08:35.237,2008:12:20:21:29:42.774,1267.537
2008:12:23:04:23:49.055,2008:12:23:07:11:48.016,10078.962
2008:12:25:11:42:08.324,2008:12:27:00:17:36.338,131728.013
2008:12:27:19:03:33.278,2008:12:29:21:55:15.509,183102.231
2008:12:30:02:31:10.229,2009:01:01:07:15:50.059,189880.83
2009:01:01:10:14:24.362,2009:01:03:15:10:24.620,190560.259
2009:01:03:18:51:35.236,2009:01:05:22:42:13.676,186638.441
2009:01:06:09:33:35.584,2009:01:08:06:05:30.817,160315.232
2009:01:10:09:55:26.595,2009:01:10:13:24:40.936,12554.341
2009:01:12:20:23:02.808,2009:01:12:20:39:21.696,978.888
2009:01:17:11:23:01.423,2009:01:17:11:51:07.356,1685.933
2009:01:19:18:38:51.711,2009:01:19:22:11:06.623,12734.913
2009:01:22:01:57:27.831,2009:01:23:18:36:16.012,146328.181
2009:01:24:09:19:21.662,2009:01:26:12:33:58.063,184476.401
2009:01:26:16:48:03.397,2009:01:28:21:37:10.234,190146.838
2009:01:29:00:34:22.961,2009:01:31:05:27:48.317,190405.356
2009:01:31:09:24:32.083,2009:02:02:12:58:16.815,185624.733
2009:02:03:02:34:33.681,2009:02:04:20:20:58.857,150385.176
2009:02:07:01:00:15.223,2009:02:07:03:39:48.447,9573.224
2009:02:09:10:45:25.939,2009:02:09:10:52:26.954,421.014
2009:02:14:01:37:39.475,2009:02:14:02:13:28.369,2148.894
2009:02:16:08:53:57.145,2009:02:16:13:25:21.482,16284.337
2009:02:18:16:12:50.692,2009:02:20:11:39:42.815,156412.123
2009:02:20:23:35:15.764,2009:02:23:03:08:55.882,185620.118
2009:02:23:07:05:09.291,2009:02:25:11:57:47.480,190358.189
2009:02:25:14:55:00.146,2009:02:27:19:44:58.773,190198.627
