Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:18:13.778,2008:07:01:16:44:21.645,23167.867
2008:07:03:17:36:42.031,2008:07:05:17:08:52.544,171130.513
2008:07:06:00:59:31.875,2008:07:08:05:09:01.192,187769.316
2008:07:08:08:30:38.132,2008:07:10:13:30:28.348,190790.215
2008:07:10:16:22:57.805,2008:07:12:21:10:20.207,190042.402
2008:07:13:01:31:52.267,2008:07:15:04:36:48.565,183896.298
2008:07:15:20:27:39.438,2008:07:17:11:57:30.983,142191.545
2008:07:19:16:26:08.920,2008:07:19:19:14:43.912,10114.992
2008:07:26:17:20:12.581,2008:07:26:17:49:59.547,1786.966
2008:07:29:00:33:13.754,2008:07:29:09:45:28.239,33134.485
2008:07:31:07:52:06.565,2008:08:02:08:27:19.325,174912.76
2008:08:02:15:15:33.464,2008:08:04:19:35:21.840,188388.376
2008:08:04:22:48:02.724,2008:08:07:03:49:07.297,190864.573
2008:08:07:06:44:25.987,2008:08:09:11:26:48.587,189742.6
2008:08:09:16:11:29.554,2008:08:11:18:52:25.804,182456.25
2008:08:12:15:19:04.453,2008:08:14:02:12:42.177,125617.724
2008:08:16:07:19:43.958,2008:08:16:09:29:30.433,7786.475
2008:08:23:07:33:54.193,2008:08:23:08:18:53.650,2699.457
2008:08:25:14:48:16.559,2008:08:26:04:32:57.524,49480.965
2008:08:27:22:07:34.056,2008:08:29:23:31:58.820,177864.764
2008:08:30:05:31:40.874,2008:09:01:10:00:12.248,188911.374
2008:09:01:13:05:42.092,2008:09:03:18:07:24.301,190902.209
2008:09:03:21:06:44.778,2008:09:06:01:43:09.217,189384.439
2008:09:06:06:56:03.571,2008:09:08:09:07:59.522,180715.952
2008:09:09:12:25:30.327,2008:09:10:16:27:51.100,100940.774
2008:09:12:22:04:08.899,2008:09:12:23:44:12.068,6003.169
2008:09:19:21:48:04.698,2008:09:19:22:50:56.431,3771.734
2008:09:22:05:03:22.047,2008:09:23:02:25:43.298,76941.252
2008:09:24:12:23:04.722,2008:09:26:14:26:39.102,180214.38
2008:09:26:19:47:54.729,2008:09:29:00:23:47.660,189352.931
2008:09:29:03:23:38.247,2008:10:01:08:25:22.131,190903.884
2008:10:01:11:30:03.334,2008:10:03:15:59:22.884,188959.55
2008:10:03:21:47:00.601,2008:10:05:23:23:30.010,178589.409
2008:10:07:10:52:10.099,2008:10:08:06:42:57.801,71447.702
2008:10:10:12:41:59.205,2008:10:10:13:58:47.333,4608.128
2008:10:17:12:02:30.687,2008:10:17:13:27:42.605,5111.918
2008:10:19:19:18:30.156,2008:10:21:01:58:38.342,110408.186
2008:10:22:02:38:38.833,2008:10:24:05:13:52.693,182113.859
2008:10:24:10:04:15.759,2008:10:26:14:46:20.098,189724.338
2008:10:26:17:41:53.492,2008:10:28:22:43:03.047,190869.555
2008:10:29:01:54:32.894,2008:10:31:06:15:30.227,188457.333
2008:10:31:12:46:20.991,2008:11:02:13:38:57.468,175956.477
2008:11:04:07:28:55.172,2008:11:04:20:58:02.238,48547.067
2008:11:07:03:15:03.072,2008:11:07:04:13:13.639,3490.566
