Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:14:18.992,2008:07:01:10:14:28.741,9.749
2008:07:03:16:55:58.353,2008:07:03:16:56:08.261,9.909
2008:07:03:17:26:10.116,2008:07:03:17:26:20.007,9.89
2008:07:06:00:07:49.775,2008:07:06:00:07:59.543,9.769
2008:07:06:00:38:01.918,2008:07:06:00:38:11.953,10.035
2008:07:08:07:19:41.091,2008:07:08:07:19:50.721,9.63
2008:07:08:07:49:54.792,2008:07:08:07:50:04.982,10.191
2008:07:10:14:31:32.483,2008:07:10:14:31:41.987,9.505
2008:07:10:15:01:48.972,2008:07:10:15:01:59.331,10.36
2008:07:12:21:43:23.987,2008:07:12:21:43:33.373,9.386
2008:07:12:22:13:44.552,2008:07:12:22:13:55.097,10.545
2008:07:15:04:55:15.542,2008:07:15:04:55:24.824,9.281
2008:07:15:05:25:41.526,2008:07:15:05:25:52.277,10.751
2008:07:17:12:07:07.025,2008:07:17:12:07:16.224,9.199
2008:07:17:12:37:39.803,2008:07:17:12:37:50.784,10.981
2008:07:19:19:18:58.279,2008:07:19:19:19:07.410,9.131
2008:07:19:19:49:39.222,2008:07:19:19:49:50.457,11.235
2008:07:22:02:30:49.099,2008:07:22:02:30:58.184,9.084
2008:07:22:03:01:39.547,2008:07:22:03:01:51.060,11.513
2008:07:24:09:42:39.315,2008:07:24:09:42:48.360,9.046
2008:07:24:10:13:40.539,2008:07:24:10:13:52.352,11.813
2008:07:26:16:54:28.800,2008:07:26:16:54:37.833,9.033
2008:07:26:17:25:42.009,2008:07:26:17:25:54.141,12.132
2008:07:29:00:06:17.579,2008:07:29:00:06:26.606,9.027
2008:07:29:00:37:43.930,2008:07:29:00:37:56.397,12.467
2008:07:31:07:18:05.858,2008:07:31:07:18:14.888,9.03
2008:07:31:07:49:46.532,2008:07:31:07:49:59.339,12.807
2008:08:02:14:29:53.984,2008:08:02:14:30:03.028,9.045
2008:08:02:15:01:50.289,2008:08:02:15:02:03.458,13.169
2008:08:04:21:41:42.363,2008:08:04:21:41:51.421,9.058
2008:08:04:22:13:55.794,2008:08:04:22:14:09.339,13.546
2008:08:07:04:53:31.288,2008:08:07:04:53:40.380,9.091
2008:08:07:05:26:03.537,2008:08:07:05:26:17.483,13.946
2008:08:09:12:05:20.948,2008:08:09:12:05:30.082,9.133
2008:08:09:12:38:13.862,2008:08:09:12:38:28.237,14.376
2008:08:11:19:17:11.409,2008:08:11:19:17:20.611,9.203
2008:08:11:19:50:26.968,2008:08:11:19:50:41.819,14.851
2008:08:14:02:29:02.681,2008:08:14:02:29:11.965,9.284
2008:08:14:03:02:42.947,2008:08:14:03:02:58.311,15.364
2008:08:16:09:40:54.692,2008:08:16:09:41:04.086,9.394
2008:08:16:10:15:01.747,2008:08:16:10:15:17.670,15.923
2008:08:16:14:39:30.887,2008:08:16:15:26:52.846,2841.959
2008:08:16:17:11:21.238,2008:08:16:18:03:38.989,3137.751
2008:08:18:16:52:47.298,2008:08:18:16:52:56.829,9.531
2008:08:18:17:27:23.166,2008:08:18:17:27:39.706,16.54
2008:08:21:00:04:40.304,2008:08:21:00:04:50.000,9.696
2008:08:21:00:39:46.880,2008:08:21:00:40:04.084,17.204
2008:08:23:07:16:33.526,2008:08:23:07:16:43.413,9.887
2008:08:23:07:52:12.542,2008:08:23:07:52:30.455,17.913
2008:08:25:14:28:26.885,2008:08:25:14:28:36.986,10.101
2008:08:25:15:04:39.952,2008:08:25:15:04:58.619,18.667
2008:08:27:21:40:20.474,2008:08:27:21:40:30.817,10.343
2008:08:27:22:17:09.238,2008:08:27:22:17:28.695,19.457
2008:08:30:04:52:14.613,2008:08:30:04:52:25.217,10.604
2008:08:30:05:29:40.931,2008:08:30:05:30:01.223,20.292
2008:09:01:12:04:09.756,2008:09:01:12:04:20.646,10.89
2008:09:01:12:42:15.880,2008:09:01:12:42:37.051,21.171
2008:09:03:19:16:06.398,2008:09:03:19:16:17.601,11.202
2008:09:03:19:54:55.035,2008:09:03:19:55:17.145,22.11
2008:09:06:02:28:04.958,2008:09:06:02:28:16.521,11.562
