"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:10:36:50.421,2018:05:17:12:29:59.221,6788.800
2018:05:17:17:04:16.737,2018:05:17:18:57:26.133,6789.396
2018:05:17:23:31:43.040,2018:05:18:01:24:53.002,6789.963
2018:05:18:05:59:09.345,2018:05:18:07:52:19.836,6790.491
2018:05:18:12:26:35.644,2018:05:18:14:19:46.623,6790.979
2018:05:18:18:54:01.945,2018:05:18:20:47:13.378,6791.433
2018:05:19:01:21:28.256,2018:05:19:03:14:40.086,6791.830
2018:05:19:07:48:54.565,2018:05:19:09:42:06.760,6792.195
2018:05:19:14:16:20.891,2018:05:19:16:09:33.401,6792.510
2018:05:19:20:43:47.221,2018:05:19:22:37:00.003,6792.782
2018:05:20:03:11:13.570,2018:05:20:05:04:26.578,6793.008
2018:05:20:09:38:39.929,2018:05:20:11:31:53.115,6793.186
2018:05:20:16:06:06.306,2018:05:20:17:59:19.630,6793.324
2018:05:20:22:33:32.710,2018:05:21:00:26:46.110,6793.401
2018:05:21:05:00:59.127,2018:05:21:06:54:12.569,6793.442
2018:05:21:11:28:25.575,2018:05:21:13:21:39.007,6793.432
2018:05:21:17:55:52.041,2018:05:21:19:49:05.419,6793.377
2018:05:22:00:23:18.541,2018:05:22:02:16:31.817,6793.277
2018:05:22:06:50:45.064,2018:05:22:08:43:58.193,6793.129
2018:05:22:13:18:11.616,2018:05:22:15:11:24.561,6792.945
2018:05:22:19:45:38.207,2018:05:22:21:38:50.910,6792.703
2018:05:23:02:13:04.822,2018:05:23:04:06:17.252,6792.430
2018:05:23:08:40:31.479,2018:05:23:10:33:43.590,6792.111
2018:05:23:15:07:58.163,2018:05:23:17:01:09.918,6791.755
2018:05:23:21:35:24.889,2018:05:23:23:28:36.249,6791.361
2018:05:24:04:02:51.646,2018:05:24:05:56:02.574,6790.928
2018:05:24:10:30:18.439,2018:05:24:12:23:28.908,6790.469
2018:05:24:16:57:45.276,2018:05:24:18:50:55.238,6789.962
2018:05:24:23:25:12.143,2018:05:25:01:18:21.579,6789.436
2018:05:25:05:52:39.055,2018:05:25:07:45:47.932,6788.878
2018:05:25:12:20:05.998,2018:05:25:14:13:14.292,6788.294
2018:05:25:18:47:32.984,2018:05:25:20:40:40.671,6787.687
2018:05:26:01:15:00.004,2018:05:26:03:08:07.058,6787.054
2018:05:26:07:42:27.058,2018:05:26:09:35:33.471,6786.413
2018:05:26:14:09:54.156,2018:05:26:16:02:59.896,6785.740
2018:05:26:20:37:21.283,2018:05:26:22:30:26.345,6785.063
2018:05:27:03:04:48.451,2018:05:27:04:57:52.822,6784.370
2018:05:27:09:32:15.648,2018:05:27:11:25:19.318,6783.670
2018:05:27:15:59:42.882,2018:05:27:17:52:45.846,6782.964
2018:05:27:22:27:10.146,2018:05:28:00:20:12.397,6782.251
2018:05:28:04:54:37.436,2018:05:28:06:47:38.984,6781.548
2018:05:28:11:22:04.764,2018:05:28:13:15:05.595,6780.831
2018:05:28:17:49:32.113,2018:05:28:19:42:32.240,6780.127
2018:05:29:00:16:59.494,2018:05:29:02:09:58.922,6779.428
2018:05:29:06:44:26.894,2018:05:29:08:37:25.632,6778.739
2018:05:29:13:11:54.321,2018:05:29:15:04:52.384,6778.063
2018:05:29:19:39:21.767,2018:05:29:21:32:19.164,6777.398
2018:05:30:02:06:49.228,2018:05:30:03:59:45.988,6776.760
2018:05:30:08:34:16.714,2018:05:30:10:27:12.842,6776.128
2018:05:30:15:01:44.208,2018:05:30:16:54:39.732,6775.524
2018:05:30:21:29:11.721,2018:05:30:23:22:06.664,6774.944
2018:05:31:03:56:39.240,2018:05:31:05:49:33.628,6774.388
2018:05:31:10:24:06.766,2018:05:31:12:17:00.634,6773.868
2018:05:31:16:51:34.307,2018:05:31:18:44:27.669,6773.363
2018:05:31:23:19:01.843,2018:06:01:01:11:54.748,6772.905
2018:06:01:05:46:29.389,2018:06:01:07:39:21.855,6772.466
2018:06:01:12:13:56.929,2018:06:01:14:06:48.998,6772.069
2018:06:01:18:41:24.471,2018:06:01:20:34:16.178,6771.707
2018:06:02:01:08:52.005,2018:06:02:03:01:43.386,6771.381
2018:06:02:07:36:19.531,2018:06:02:09:29:10.632,6771.101
2018:06:02:14:03:47.055,2018:06:02:15:56:37.901,6770.846
2018:06:02:20:31:14.561,2018:06:02:22:24:05.203,6770.641
2018:06:03:02:58:42.061,2018:06:03:04:51:32.534,6770.473
2018:06:03:09:26:09.541,2018:06:03:11:18:59.888,6770.347
2018:06:03:15:53:37.008,2018:06:03:17:46:27.271,6770.263
2018:06:03:22:21:04.455,2018:06:04:00:13:54.671,6770.217
2018:06:04:04:48:31.877,2018:06:04:06:41:22.099,6770.222
2018:06:04:11:15:59.286,2018:06:04:13:08:49.539,6770.253
2018:06:04:17:43:26.665,2018:06:04:19:36:16.999,6770.335
2018:06:05:00:10:54.025,2018:06:05:02:03:44.478,6770.453
2018:06:05:06:38:21.353,2018:06:05:08:31:11.965,6770.612
2018:06:05:13:05:48.659,2018:06:05:14:58:39.469,6770.810
2018:06:05:19:33:15.933,2018:06:05:21:26:06.976,6771.042
2018:06:06:02:00:43.175,2018:06:06:03:53:34.497,6771.322
2018:06:06:08:28:10.394,2018:06:06:10:21:02.016,6771.621
2018:06:06:14:55:37.576,2018:06:06:16:48:29.539,6771.963
2018:06:06:21:23:04.732,2018:06:06:23:15:57.066,6772.335
2018:06:07:03:50:31.850,2018:06:07:05:43:24.587,6772.738
2018:06:07:10:17:58.939,2018:06:07:12:10:52.111,6773.172
2018:06:07:16:45:25.995,2018:06:07:18:38:19.622,6773.627
2018:06:07:23:12:53.014,2018:06:08:01:05:47.132,6774.118
2018:06:08:05:40:20.007,2018:06:08:07:33:14.626,6774.618
2018:06:08:12:07:46.962,2018:06:08:14:00:42.108,6775.146
2018:06:08:18:35:13.889,2018:06:08:20:28:09.582,6775.692
2018:06:09:01:02:40.780,2018:06:09:02:55:37.034,6776.253
2018:06:09:07:30:07.639,2018:06:09:09:23:04.475,6776.836
2018:06:09:13:57:34.474,2018:06:09:15:50:31.890,6777.416
2018:06:09:20:25:01.272,2018:06:09:22:17:59.292,6778.020
2018:06:10:02:52:28.047,2018:06:10:04:45:26.665,6778.617
2018:06:10:09:19:54.789,2018:06:10:11:12:54.014,6779.226
2018:06:10:15:47:21.508,2018:06:10:17:40:21.344,6779.836
2018:06:10:22:14:48.197,2018:06:11:00:07:48.642,6780.445
2018:06:11:04:42:14.861,2018:06:11:06:35:15.919,6781.058
2018:06:11:11:09:41.509,2018:06:11:13:02:43.160,6781.651
2018:06:11:17:37:08.127,2018:06:11:19:30:10.376,6782.249
2018:06:12:00:04:34.732,2018:06:12:01:57:37.564,6782.832
2018:06:12:06:32:01.312,2018:06:12:08:25:04.718,6783.405
2018:06:12:12:59:27.881,2018:06:12:14:52:31.846,6783.965
2018:06:12:19:26:54.429,2018:06:12:21:19:58.936,6784.507
2018:06:13:01:54:20.963,2018:06:13:03:47:26.002,6785.039
2018:06:13:08:21:47.492,2018:06:13:10:14:53.029,6785.537
2018:06:13:14:49:14.003,2018:06:13:16:42:20.028,6786.025
2018:06:13:21:16:40.513,2018:06:13:23:09:46.998,6786.485
2018:06:14:03:44:07.009,2018:06:14:05:37:13.933,6786.923
2018:06:14:10:11:33.507,2018:06:14:12:04:40.842,6787.336
2018:06:14:16:38:59.997,2018:06:14:18:32:07.716,6787.718
2018:06:14:23:06:26.483,2018:06:15:00:59:34.567,6788.083
2018:06:15:05:33:52.978,2018:06:15:07:27:01.383,6788.405
2018:06:15:12:01:19.467,2018:06:15:13:54:28.172,6788.704
2018:06:15:18:28:45.967,2018:06:15:20:21:54.938,6788.971
2018:06:16:00:56:12.467,2018:06:16:02:49:21.674,6789.207
2018:06:16:07:23:38.979,2018:06:16:09:16:48.392,6789.413
2018:06:16:13:51:05.496,2018:06:16:15:44:15.079,6789.583
2018:06:16:20:18:32.021,2018:06:16:22:11:41.752,6789.731
2018:06:17:02:45:58.565,2018:06:17:04:39:08.397,6789.832
2018:06:17:09:13:25.115,2018:06:17:11:06:35.024,6789.909
2018:06:17:15:40:51.686,2018:06:17:17:34:01.637,6789.951
2018:06:17:22:08:18.267,2018:06:18:00:01:28.229,6789.962
2018:06:18:04:35:44.871,2018:06:18:06:28:54.812,6789.942
2018:06:18:11:03:11.489,2018:06:18:12:56:21.375,6789.886
2018:06:18:17:30:38.124,2018:06:18:19:23:47.934,6789.810
2018:06:18:23:58:04.787,2018:06:19:01:51:14.476,6789.690
2018:06:19:06:25:31.463,2018:06:19:08:18:41.011,6789.547
2018:06:19:12:52:58.169,2018:06:19:14:46:07.543,6789.374
2018:06:19:19:20:24.892,2018:06:19:21:13:34.065,6789.173
2018:06:20:01:47:51.643,2018:06:20:03:41:00.590,6788.947
2018:06:20:08:15:18.415,2018:06:20:10:08:27.106,6788.691
2018:06:20:14:42:45.209,2018:06:20:16:35:53.629,6788.421
2018:06:20:21:10:12.035,2018:06:20:23:03:20.147,6788.112
2018:06:21:03:37:38.880,2018:06:21:05:30:46.669,6787.789
2018:06:21:10:05:05.757,2018:06:21:11:58:13.200,6787.443
2018:06:21:16:32:32.654,2018:06:21:18:25:39.731,6787.078
2018:06:21:22:59:59.579,2018:06:22:00:53:06.277,6786.698
2018:06:22:05:27:26.531,2018:06:22:07:20:32.824,6786.293
2018:06:22:11:54:53.504,2018:06:22:13:47:59.390,6785.887
2018:06:22:18:22:20.509,2018:06:22:20:15:25.961,6785.452
2018:06:23:00:49:47.533,2018:06:23:02:42:52.546,6785.013
2018:06:23:07:17:14.587,2018:06:23:09:10:19.150,6784.563
2018:06:23:13:44:41.661,2018:06:23:15:37:45.764,6784.103
2018:06:23:20:12:08.757,2018:06:23:22:05:12.401,6783.645
2018:06:24:02:39:35.883,2018:06:24:04:32:39.049,6783.166
2018:06:24:09:07:03.023,2018:06:24:11:00:05.719,6782.696
2018:06:24:15:34:30.192,2018:06:24:17:27:32.412,6782.220
2018:06:24:22:01:57.375,2018:06:24:23:54:59.120,6781.745
2018:06:25:04:29:24.583,2018:06:25:06:22:25.856,6781.273
2018:06:25:10:56:51.804,2018:06:25:12:49:52.607,6780.803
2018:06:25:17:24:19.043,2018:06:25:19:17:19.389,6780.346
