"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:17:27:23.044,2018:05:18:23:12:39.488,20716.444
2018:05:19:07:14:27.941,2018:05:19:12:59:44.422,20716.481
2018:05:19:21:01:32.907,2018:05:20:02:46:49.413,20716.506
2018:05:20:10:48:37.931,2018:05:20:16:33:54.458,20716.527
2018:05:21:00:35:43.006,2018:05:21:06:20:59.541,20716.535
2018:05:21:14:22:48.109,2018:05:21:20:08:04.654,20716.545
2018:05:22:04:09:53.231,2018:05:22:09:55:09.779,20716.548
2018:05:22:17:56:58.353,2018:05:22:23:42:14.901,20716.548
2018:05:23:07:44:03.467,2018:05:23:13:29:20.009,20716.543
2018:05:23:21:31:08.552,2018:05:24:03:16:25.080,20716.527
2018:05:24:11:18:13.597,2018:05:24:17:03:30.104,20716.507
2018:05:25:01:05:18.595,2018:05:25:06:50:35.069,20716.474
2018:05:25:14:52:23.526,2018:05:25:20:37:39.972,20716.446
2018:05:26:04:39:28.388,2018:05:26:10:24:44.805,20716.416
2018:05:26:18:26:33.176,2018:05:27:00:11:49.570,20716.393
2018:05:27:08:13:37.894,2018:05:27:13:58:54.257,20716.362
2018:05:27:22:00:42.540,2018:05:28:03:45:58.873,20716.333
2018:05:28:11:47:47.121,2018:05:28:17:33:03.421,20716.300
2018:05:29:01:34:51.633,2018:05:29:07:20:07.904,20716.272
2018:05:29:15:21:56.086,2018:05:29:21:07:12.336,20716.250
2018:05:30:05:09:00.486,2018:05:30:10:54:16.720,20716.234
2018:05:30:18:56:04.848,2018:05:31:00:41:21.071,20716.223
2018:05:31:08:43:09.174,2018:05:31:14:28:25.385,20716.211
2018:05:31:22:30:13.474,2018:06:01:04:15:29.675,20716.202
2018:06:01:12:17:17.758,2018:06:01:18:02:33.945,20716.187
2018:06:02:02:04:22.024,2018:06:02:07:49:38.207,20716.183
2018:06:02:15:51:26.282,2018:06:02:21:36:42.464,20716.182
2018:06:03:05:38:30.535,2018:06:03:11:23:46.724,20716.189
2018:06:03:19:25:34.791,2018:06:04:01:10:50.982,20716.190
2018:06:04:09:12:39.051,2018:06:04:14:57:55.243,20716.192
2018:06:04:22:59:43.320,2018:06:05:04:44:59.507,20716.187
2018:06:05:12:46:47.589,2018:06:05:18:32:03.779,20716.189
2018:06:06:02:33:51.865,2018:06:06:08:19:08.057,20716.192
2018:06:06:16:20:56.144,2018:06:06:22:06:12.342,20716.198
2018:06:07:06:08:00.434,2018:06:07:11:53:16.640,20716.206
2018:06:07:19:55:04.730,2018:06:08:01:40:20.940,20716.210
2018:06:08:09:42:09.035,2018:06:08:15:27:25.249,20716.214
2018:06:08:23:29:13.355,2018:06:09:05:14:29.567,20716.211
2018:06:09:13:16:17.684,2018:06:09:19:01:33.902,20716.218
2018:06:10:03:03:22.029,2018:06:10:08:48:38.256,20716.227
2018:06:10:16:50:26.395,2018:06:10:22:35:42.642,20716.247
2018:06:11:06:37:30.795,2018:06:11:12:22:47.057,20716.262
2018:06:11:20:24:35.232,2018:06:12:02:09:51.513,20716.281
2018:06:12:10:11:39.721,2018:06:12:15:56:56.016,20716.295
2018:06:12:23:58:44.260,2018:06:13:05:44:00.581,20716.321
2018:06:13:13:45:48.862,2018:06:13:19:31:05.211,20716.350
2018:06:14:03:32:53.530,2018:06:14:09:18:09.914,20716.384
2018:06:14:17:19:58.277,2018:06:14:23:05:14.697,20716.420
2018:06:15:07:07:03.098,2018:06:15:12:52:19.550,20716.451
2018:06:15:20:54:07.993,2018:06:16:02:39:24.474,20716.480
2018:06:16:10:41:12.960,2018:06:16:16:26:29.458,20716.498
2018:06:17:00:28:17.980,2018:06:17:06:13:34.499,20716.519
2018:06:17:14:15:23.046,2018:06:17:20:00:39.581,20716.535
2018:06:18:04:02:28.142,2018:06:18:09:47:44.693,20716.551
2018:06:18:17:49:33.258,2018:06:18:23:34:49.811,20716.554
2018:06:19:07:36:38.374,2018:06:19:13:21:54.923,20716.549
2018:06:19:21:23:43.480,2018:06:20:03:09:00.014,20716.534
2018:06:20:11:10:48.553,2018:06:20:16:56:05.068,20716.515
2018:06:21:00:57:53.583,2018:06:21:06:43:10.078,20716.494
2018:06:21:14:44:58.559,2018:06:21:20:30:15.033,20716.474
2018:06:22:04:32:03.479,2018:06:22:10:17:19.931,20716.452
2018:06:22:18:19:08.334,2018:06:23:00:04:24.758,20716.424
2018:06:23:08:06:13.121,2018:06:23:13:51:29.516,20716.395
2018:06:23:21:53:17.845,2018:06:24:03:38:34.204,20716.359
2018:06:24:11:40:22.497,2018:06:24:17:25:38.829,20716.332
2018:06:25:01:27:27.087,2018:06:25:07:12:43.393,20716.307
2018:06:25:15:14:31.615,2018:06:25:20:59:47.907,20716.292
2018:06:26:05:01:36.095,2018:06:26:10:46:52.367,20716.272
2018:06:26:18:48:40.530,2018:06:27:00:33:56.785,20716.255
2018:06:27:08:35:44.931,2018:06:27:14:21:01.167,20716.237
2018:06:27:22:22:49.295,2018:06:28:04:08:05.517,20716.222
2018:06:28:12:09:53.635,2018:06:28:17:55:09.848,20716.213
2018:06:29:01:56:57.952,2018:06:29:07:42:14.162,20716.210
2018:06:29:15:44:02.259,2018:06:29:21:29:18.469,20716.210
2018:06:30:05:31:06.556,2018:06:30:11:16:22.763,20716.207
2018:06:30:19:18:10.847,2018:07:01:01:03:27.052,20716.205
2018:07:01:09:05:15.137,2018:07:01:14:50:31.333,20716.196
2018:07:01:22:52:19.420,2018:07:02:04:37:35.615,20716.195
2018:07:02:12:39:23.701,2018:07:02:18:24:39.896,20716.194
2018:07:03:02:26:27.978,2018:07:03:08:11:44.180,20716.202
2018:07:03:16:13:32.256,2018:07:03:21:58:48.458,20716.201
2018:07:04:06:00:36.534,2018:07:04:11:45:52.735,20716.201
2018:07:04:19:47:40.816,2018:07:05:01:32:57.010,20716.194
2018:07:05:09:34:45.094,2018:07:05:15:20:01.288,20716.194
2018:07:05:23:21:49.374,2018:07:06:05:07:05.571,20716.197
2018:07:06:13:08:53.657,2018:07:06:18:54:09.861,20716.204
2018:07:07:02:55:57.954,2018:07:07:08:41:14.169,20716.214
2018:07:07:16:43:02.267,2018:07:07:22:28:18.490,20716.223
2018:07:08:06:30:06.602,2018:07:08:12:15:22.837,20716.235
2018:07:08:20:17:10.973,2018:07:09:02:02:27.215,20716.242
2018:07:09:10:04:15.377,2018:07:09:15:49:31.638,20716.261
2018:07:09:23:51:19.830,2018:07:10:05:36:36.115,20716.285
