"Time (YYYY:MM:DD)","Range (km)"
2018:10:04:21:23:58.000,3162.701749
2018:10:04:22:23:58.000,4283.349597
2018:10:04:22:29:30.551,4407.312095
2018:10:05:03:31:37.728,4407.312028
2018:10:05:04:31:37.000,3232.150001
2018:10:05:05:31:37.000,3162.564177
2018:10:05:06:31:37.000,4283.082345
2018:10:05:06:37:10.267,4407.311307
2018:10:05:11:39:17.452,4407.312106
2018:10:05:12:39:17.000,3232.088564
2018:10:05:13:39:17.000,3162.616804
2018:10:05:14:39:17.000,4283.183765
2018:10:05:14:44:49.997,4407.312106
2018:10:05:19:46:57.187,4407.311138
2018:10:05:20:46:57.000,3232.028911
2018:10:05:21:46:57.000,3162.667937
2018:10:05:22:46:57.000,4283.282371
2018:10:05:22:52:29.732,4407.312036
2018:10:06:03:54:36.924,4407.312090
2018:10:06:04:54:36.000,3232.194795
2018:10:06:05:54:36.000,3162.525892
2018:10:06:06:54:36.000,4283.006706
2018:10:06:07:00:09.468,4407.310355
2018:10:06:12:02:16.668,4407.311995
2018:10:06:13:02:16.000,3232.137510
2018:10:06:14:02:16.000,3162.575014
2018:10:06:15:02:16.000,4283.101640
2018:10:06:15:07:49.218,4407.312106
2018:10:06:20:09:56.414,4407.312106
2018:10:06:21:09:56.000,3232.080822
2018:10:06:22:09:56.000,3162.623654
2018:10:06:23:09:56.000,4283.195728
2018:10:06:23:15:28.965,4407.311986
2018:10:07:04:17:36.166,4407.310468
2018:10:07:05:17:36.000,3232.024339
2018:10:07:06:17:36.000,3162.672146
2018:10:07:07:17:36.000,4283.289617
2018:10:07:07:23:08.713,4407.312077
2018:10:07:12:25:15.909,4407.312051
2018:10:07:13:25:15.000,3232.191825
2018:10:07:14:25:15.000,3162.528794
2018:10:07:15:25:15.000,4283.011822
2018:10:07:15:30:48.456,4407.310835
2018:10:07:20:32:55.655,4407.311979
2018:10:07:21:32:55.000,3232.134618
2018:10:07:22:32:55.000,3162.577909
2018:10:07:23:32:55.000,4283.107129
2018:10:07:23:38:28.203,4407.312106
2018:10:08:04:40:35.397,4407.311672
2018:10:08:05:40:35.000,3232.076556
2018:10:08:06:40:35.000,3162.627777
2018:10:08:07:40:35.000,4283.203966
2018:10:08:07:46:07.943,4407.312014
2018:10:08:12:48:15.132,4407.312103
2018:10:08:13:48:15.000,3232.017345
2018:10:08:14:48:15.000,3162.678648
2018:10:08:15:48:15.000,4283.302809
2018:10:08:15:53:47.677,4407.312104
2018:10:08:20:55:54.863,4407.312012
2018:10:08:21:55:54.000,3232.180868
2018:10:08:22:55:54.000,3162.538718
2018:10:08:23:55:54.000,4283.031963
2018:10:09:00:01:27.404,4407.311741
2018:10:09:05:03:34.586,4407.312106
2018:10:09:06:03:34.000,3232.118606
2018:10:09:07:03:34.000,3162.592187
2018:10:09:08:03:34.000,4283.135984
2018:10:09:08:09:07.125,4407.311979
2018:10:09:13:11:14.305,4407.310788
2018:10:09:14:11:14.000,3232.054547
2018:10:09:15:11:14.000,3162.647210
2018:10:09:16:11:14.000,4283.243045
2018:10:09:16:16:46.838,4407.312054
2018:10:09:21:18:54.008,4407.312074
2018:10:09:22:18:54.000,3231.988556
2018:10:09:23:18:54.000,3162.703900
2018:10:10:00:18:54.000,4283.353358
2018:10:10:00:24:26.537,4407.310496
2018:10:10:05:26:33.706,4407.311985
2018:10:10:06:26:33.000,3232.144661
2018:10:10:07:26:33.000,3162.570301
2018:10:10:08:26:33.000,4283.094961
2018:10:10:08:32:06.235,4407.312106
2018:10:10:13:34:13.394,4407.312106
2018:10:10:14:34:13.000,3232.074528
2018:10:10:15:34:13.000,3162.630508
2018:10:10:16:34:13.000,4283.212152
2018:10:10:16:39:45.920,4407.311996
2018:10:10:21:41:53.078,4407.310346
2018:10:10:22:41:53.000,3232.002286
2018:10:10:23:41:53.000,3162.692533
2018:10:11:00:41:53.000,4283.332855
2018:10:11:00:47:25.596,4407.312091
2018:10:11:05:49:32.743,4407.312034
2018:10:11:06:49:32.000,3232.152066
2018:10:11:07:49:32.000,3162.564335
2018:10:11:08:49:32.000,4283.084945
2018:10:11:08:55:05.260,4407.311189
2018:10:11:13:57:12.403,4407.312106
2018:10:11:14:57:12.000,3232.075619
2018:10:11:15:57:12.000,3162.629925
2018:10:11:16:57:12.000,4283.212572
2018:10:11:17:02:44.919,4407.312106
2018:10:11:22:04:52.056,4407.311256
2018:10:11:23:04:52.000,3231.997154
2018:10:12:00:04:52.000,3162.697254
2018:10:12:01:04:52.000,4283.343537
2018:10:12:01:10:24.567,4407.312031
2018:10:12:06:12:31.697,4407.312094
2018:10:12:07:12:31.000,3232.140866
2018:10:12:08:12:31.000,3162.574221
2018:10:12:09:12:31.000,4283.105610
2018:10:12:09:18:04.201,4407.310338
2018:10:12:14:20:11.331,4407.311998
2018:10:12:15:20:11.000,3232.058562
2018:10:12:16:20:11.000,3162.644801
2018:10:12:17:20:11.000,4283.242861
2018:10:12:17:25:43.837,4407.312106
2018:10:12:22:27:50.957,4407.312106
2018:10:12:23:27:50.000,3232.198636
2018:10:13:00:27:50.000,3162.524895
2018:10:13:01:27:50.000,4283.010924
2018:10:13:01:33:23.460,4407.311984
2018:10:13:06:35:30.579,4407.310533
2018:10:13:07:35:30.000,3232.112860
2018:10:13:08:35:30.000,3162.598413
2018:10:13:09:35:30.000,4283.153847
2018:10:13:09:41:03.076,4407.312071
2018:10:13:14:43:10.187,4407.312058
2018:10:13:15:43:10.000,3232.025512
2018:10:13:16:43:10.000,3162.673296
2018:10:13:17:43:10.000,4283.299364
2018:10:13:17:48:42.681,4407.310731
2018:10:13:22:50:49.792,4407.311980
2018:10:13:23:50:49.000,3232.160820
2018:10:14:00:50:49.000,3162.557428
2018:10:14:01:50:49.000,4283.075210
2018:10:14:01:56:22.287,4407.312106
2018:10:14:06:58:29.390,4407.311832
2018:10:14:07:58:29.000,3232.070579
2018:10:14:08:58:29.000,3162.634760
2018:10:14:09:58:29.000,4283.225448
2018:10:14:10:04:01.883,4407.312009
2018:10:14:15:06:08.982,4407.312105
2018:10:14:16:06:08.000,3232.203187
2018:10:14:17:06:08.000,3162.521213
2018:10:14:18:06:08.000,4283.005732
2018:10:14:18:11:41.474,4407.312101
2018:10:14:23:13:48.569,4407.312018
2018:10:15:00:13:48.000,3232.110387
2018:10:15:01:13:48.000,3162.600712
2018:10:15:02:13:48.000,4283.160151
2018:10:15:02:19:21.057,4407.311575
2018:10:15:07:21:28.151,4407.312106
2018:10:15:08:21:28.000,3232.016429
2018:10:15:09:21:28.000,3162.681231
2018:10:15:10:21:28.000,4283.316498
2018:10:15:10:27:00.638,4407.311979
2018:10:15:15:29:07.730,4407.310913
2018:10:15:16:29:07.000,3232.145491
2018:10:15:17:29:07.000,3162.570685
2018:10:15:18:29:07.000,4283.102584
2018:10:15:18:34:40.213,4407.312047
2018:10:15:23:36:47.299,4407.312081
2018:10:16:00:36:47.000,3232.049326
2018:10:16:01:36:47.000,3162.653080
2018:10:16:02:36:47.000,4283.262560
2018:10:16:02:42:19.779,4407.310426
2018:10:16:07:44:26.866,4407.311988
2018:10:16:08:44:26.000,3232.176263
2018:10:16:09:44:26.000,3162.544369
2018:10:16:10:44:26.000,4283.052170
2018:10:16:10:49:59.349,4407.312106
2018:10:16:15:52:06.428,4407.312106
2018:10:16:16:52:06.000,3232.078003
2018:10:16:17:52:06.000,3162.628549
2018:10:16:18:52:06.000,4283.215607
2018:10:16:18:57:38.909,4407.311992
2018:10:16:23:59:45.991,4407.310382
2018:10:17:00:59:45.000,3232.202876
2018:10:17:01:59:45.000,3162.521622
2018:10:17:02:59:45.000,4283.008657
2018:10:17:03:05:18.466,4407.312086
2018:10:17:08:07:25.539,4407.312041
2018:10:17:09:07:25.000,3232.102538
2018:10:17:10:07:25.000,3162.607580
2018:10:17:11:07:25.000,4283.175549
2018:10:17:11:12:58.014,4407.311028
2018:10:17:16:15:05.088,4407.312106
2018:10:17:17:15:05.000,3232.001159
2018:10:17:18:15:05.000,3162.694471
2018:10:17:19:15:05.000,4283.344212
2018:10:17:19:20:37.564,4407.312106
2018:10:18:00:22:44.633,4407.311436
2018:10:18:01:22:44.000,3232.122829
2018:10:18:02:22:44.000,3162.590267
2018:10:18:03:22:44.000,4283.142586
2018:10:18:03:28:17.105,4407.312023
2018:10:18:08:30:24.170,4407.312098
2018:10:18:09:30:24.000,3232.019240
2018:10:18:10:30:24.000,3162.679056
2018:10:18:11:30:24.000,4283.314945
2018:10:18:11:35:56.642,4407.312106
2018:10:18:16:38:03.704,4407.312004
2018:10:18:17:38:03.000,3232.138634
2018:10:18:18:38:03.000,3162.576824
2018:10:18:19:38:03.000,4283.117143
2018:10:18:19:43:36.173,4407.311977
2018:10:19:00:45:43.231,4407.312106
2018:10:19:01:45:43.000,3232.032678
2018:10:19:02:45:43.000,3162.667650
2018:10:19:03:45:43.000,4283.293468
2018:10:19:03:51:15.699,4407.311981
2018:10:19:08:53:22.758,4407.310645
2018:10:19:09:53:22.000,3232.149623
2018:10:19:10:53:22.000,3162.567536
2018:10:19:11:53:22.000,4283.099780
2018:10:19:11:58:55.220,4407.312063
2018:10:19:17:01:02.271,4407.312066
2018:10:19:18:01:02.000,3232.041125
2018:10:19:19:01:02.000,3162.660553
2018:10:19:20:01:02.000,4283.280366
2018:10:19:20:06:34.731,4407.310604
2018:10:20:01:08:41.782,4407.311982
2018:10:20:02:08:41.000,3232.155446
2018:10:20:03:08:41.000,3162.562706
2018:10:20:04:08:41.000,4283.091075
2018:10:20:04:14:14.243,4407.312106
2018:10:20:09:16:21.287,4407.312052
2018:10:20:10:16:21.000,3232.044248
2018:10:20:11:16:21.000,3162.658049
2018:10:20:12:16:21.000,4283.276178
2018:10:20:12:21:53.746,4407.312002
2018:10:20:17:24:00.785,4407.312106
2018:10:20:18:24:00.000,3232.155812
2018:10:20:19:24:00.000,3162.562580
2018:10:20:20:24:00.000,4283.091495
2018:10:20:20:29:33.242,4407.312097
2018:10:21:01:31:40.278,4407.312026
2018:10:21:02:31:40.000,3232.041819
2018:10:21:03:31:40.000,3162.660332
2018:10:21:04:31:40.000,4283.281260
2018:10:21:04:37:12.730,4407.311366
2018:10:21:09:39:19.763,4407.312106
2018:10:21:10:39:19.000,3232.150575
2018:10:21:11:39:19.000,3162.567279
2018:10:21:12:39:19.000,4283.101248
2018:10:21:12:44:52.216,4407.312106
2018:10:21:17:46:59.246,4407.311092
2018:10:21:18:46:59.000,3232.033795
2018:10:21:19:46:59.000,3162.667432
2018:10:21:20:46:59.000,4283.295639
2018:10:21:20:52:31.693,4407.312038
2018:10:22:01:54:38.717,4407.312088
2018:10:22:02:54:38.000,3232.139819
2018:10:22:03:54:38.000,3162.576723
2018:10:22:04:54:38.000,4283.120143
2018:10:22:05:00:11.160,4407.310364
2018:10:22:10:02:18.185,4407.311994
2018:10:22:11:02:18.000,3232.020411
2018:10:22:12:02:18.000,3162.679136
2018:10:22:13:02:18.000,4283.318869
2018:10:22:13:07:50.631,4407.312106
2018:10:22:18:09:57.648,4407.312106
2018:10:22:19:09:57.000,3232.123947
2018:10:22:20:09:57.000,3162.590555
2018:10:22:21:09:57.000,4283.147447
2018:10:22:21:15:30.091,4407.311987
2018:10:23:02:17:37.110,4407.310458
2018:10:23:03:17:37.000,3232.002254
2018:10:23:04:17:37.000,3162.694932
2018:10:23:05:17:37.000,4283.349903
2018:10:23:05:23:09.547,4407.312077
2018:10:23:10:25:16.559,4407.312051
2018:10:23:11:25:16.000,3232.103746
2018:10:23:12:25:16.000,3162.608088
2018:10:23:13:25:16.000,4283.181777
2018:10:23:13:30:48.996,4407.310845
2018:10:23:18:32:56.008,4407.311979
2018:10:23:19:32:56.000,3231.980323
2018:10:23:20:32:56.000,3162.713947
2018:10:23:21:32:56.000,4283.387003
2018:10:23:21:38:28.448,4407.312106
2018:10:24:02:40:35.456,4407.311671
2018:10:24:03:40:35.000,3232.080436
2018:10:24:04:40:35.000,3162.628263
2018:10:24:05:40:35.000,4283.221027
2018:10:24:05:46:07.893,4407.312014
2018:10:24:10:48:14.900,4407.312103
2018:10:24:11:48:14.000,3232.180200
2018:10:24:12:48:14.000,3162.542905
2018:10:24:13:48:14.000,4283.055583
2018:10:24:13:53:47.338,4407.312104
2018:10:24:18:55:54.345,4407.312012
2018:10:24:19:55:54.000,3232.055680
2018:10:24:20:55:54.000,3162.649641
2018:10:24:21:55:54.000,4283.262357
2018:10:24:22:01:26.781,4407.311724
2018:10:25:03:03:33.789,4407.312106
2018:10:25:04:03:33.000,3232.155471
2018:10:25:05:03:33.000,3162.564228
2018:10:25:06:03:33.000,4283.096673
2018:10:25:06:09:06.227,4407.311979
2018:10:25:11:11:13.239,4407.310807
2018:10:25:12:11:13.000,3232.031552
2018:10:25:13:11:13.000,3162.670435
2018:10:25:14:11:13.000,4283.302256
2018:10:25:14:16:45.675,4407.312053
2018:10:25:19:18:52.686,4407.312076
2018:10:25:20:18:52.000,3232.132537
2018:10:25:21:18:52.000,3162.583963
2018:10:25:22:18:52.000,4283.134369
2018:10:25:22:24:25.122,4407.310480
2018:10:26:03:26:32.140,4407.311986
2018:10:26:04:26:32.000,3232.010454
2018:10:26:05:26:32.000,3162.688579
2018:10:26:06:26:32.000,4283.336691
2018:10:26:06:32:04.583,4407.312106
2018:10:26:11:34:11.600,4407.312106
2018:10:26:12:34:11.000,3232.113917
2018:10:26:13:34:11.000,3162.599948
2018:10:26:14:34:11.000,4283.164457
2018:10:26:14:39:44.046,4407.311995
2018:10:26:19:41:51.073,4407.310354
2018:10:26:20:41:51.000,3231.994981
2018:10:26:21:41:51.000,3162.701847
2018:10:26:22:41:51.000,4283.361337
2018:10:26:22:47:23.517,4407.312090
2018:10:27:03:49:30.546,4407.312036
2018:10:27:04:49:30.000,3232.102241
2018:10:27:05:49:30.000,3162.609933
2018:10:27:06:49:30.000,4283.182574
2018:10:27:06:55:02.995,4407.311137
2018:10:27:11:57:10.033,4407.312106
2018:10:27:12:57:10.000,3231.987747
2018:10:27:13:57:10.000,3162.708007
2018:10:27:14:57:10.000,4283.371873
2018:10:27:15:02:42.489,4407.312106
2018:10:27:20:04:49.534,4407.311316
2018:10:27:21:04:49.000,3232.100056
2018:10:27:22:04:49.000,3162.611744
2018:10:27:23:04:49.000,4283.184532
2018:10:27:23:10:21.992,4407.312028
2018:10:28:04:12:29.044,4407.312095
2018:10:28:05:12:29.000,3231.991180
2018:10:28:06:12:29.000,3162.704990
2018:10:28:07:12:29.000,4283.364329
2018:10:28:07:18:01.505,4407.310334
2018:10:28:12:20:08.570,4407.312000
2018:10:28:13:20:08.000,3232.109618
2018:10:28:14:20:08.000,3162.603467
2018:10:28:15:20:08.000,4283.166663
2018:10:28:15:25:41.041,4407.312106
2018:10:28:20:27:48.111,4407.312106
2018:10:28:21:27:48.000,3232.007310
2018:10:28:22:27:48.000,3162.691074
2018:10:28:23:27:48.000,4283.335428
2018:10:28:23:33:20.587,4407.311983
2018:10:29:04:35:27.672,4407.310572
2018:10:29:05:35:27.000,3232.132688
2018:10:29:06:35:27.000,3162.583615
2018:10:29:07:35:27.000,4283.126157
2018:10:29:07:41:00.150,4407.312068
2018:10:29:12:43:07.241,4407.312061
2018:10:29:13:43:07.000,3232.037584
2018:10:29:14:43:07.000,3162.665045
2018:10:29:15:43:07.000,4283.282894
2018:10:29:15:48:39.725,4407.310681
2018:10:29:20:50:46.831,4407.311981
2018:10:29:21:50:46.000,3232.170357
2018:10:29:22:50:46.000,3162.551277
2018:10:29:23:50:46.000,4283.061335
2018:10:29:23:56:19.325,4407.312106
2018:10:30:04:58:26.437,4407.311911
2018:10:30:05:58:26.000,3232.082712
2018:10:30:06:58:26.000,3162.626320
2018:10:30:07:58:26.000,4283.205691
2018:10:30:08:03:58.937,4407.312006
2018:10:30:13:06:06.059,4407.312106
2018:10:30:14:06:06.000,3231.998780
2018:10:30:15:06:06.000,3162.698219
2018:10:30:16:06:06.000,4283.343941
2018:10:30:16:11:38.566,4407.312100
2018:10:30:21:13:45.698,4407.312020
2018:10:30:22:13:45.000,3232.142586
2018:10:30:23:13:45.000,3162.575014
2018:10:31:00:13:45.000,4283.104150
2018:10:31:00:19:18.209,4407.311502
2018:10:31:05:21:25.353,4407.312106
2018:10:31:06:21:25.000,3232.065710
2018:10:31:07:21:25.000,3162.640876
2018:10:31:08:21:25.000,4283.230783
2018:10:31:08:26:57.870,4407.312106
2018:10:31:13:29:05.025,4407.310968
2018:10:31:14:29:05.000,3231.992115
2018:10:31:15:29:05.000,3162.703962
2018:10:31:16:29:05.000,4283.352071
2018:10:31:16:34:37.544,4407.312044
2018:10:31:21:36:44.705,4407.312083
2018:10:31:22:36:44.000,3232.145683
2018:10:31:23:36:44.000,3162.572437
2018:11:01:00:36:44.000,4283.096313
2018:11:01:00:42:17.228,4407.310404
2018:11:01:05:44:24.400,4407.311990
2018:11:01:06:44:24.000,3232.077865
2018:11:01:07:44:24.000,3162.630583
2018:11:01:08:44:24.000,4283.208188
2018:11:01:08:49:56.932,4407.312106
2018:11:01:13:52:04.107,4407.312106
2018:11:01:14:52:04.000,3232.012502
2018:11:01:15:52:04.000,3162.686656
2018:11:01:16:52:04.000,4283.316115
2018:11:01:16:57:36.641,4407.311990
2018:11:01:21:59:43.827,4407.310397
2018:11:01:22:59:43.000,3232.173388
2018:11:01:23:59:43.000,3162.548920
2018:11:02:00:59:43.000,4283.048556
2018:11:02:01:05:16.361,4407.312084
2018:11:02:06:07:23.547,4407.312043
2018:11:02:07:07:23.000,3232.111873
2018:11:02:08:07:23.000,3162.601702
2018:11:02:09:07:23.000,4283.150317
2018:11:02:09:12:56.084,4407.310987
2018:11:02:14:15:03.278,4407.312106
2018:11:02:15:15:03.000,3232.051745
2018:11:02:16:15:03.000,3162.653322
2018:11:02:17:15:03.000,4283.249912
2018:11:02:17:20:35.820,4407.312106
2018:11:02:22:22:43.015,4407.311477
2018:11:02:23:22:43.000,3231.992628
2018:11:03:00:22:43.000,3162.704099
2018:11:03:01:22:43.000,4283.347963
2018:11:03:01:28:15.556,4407.312021
2018:11:03:06:30:22.751,4407.312099
2018:11:03:07:30:22.000,3232.158272
2018:11:03:08:30:22.000,3162.562320
2018:11:03:09:30:22.000,4283.072983
2018:11:03:09:35:55.295,4407.312106
2018:11:03:14:38:02.491,4407.312005
2018:11:03:15:38:02.000,3232.100037
2018:11:03:16:38:02.000,3162.612335
2018:11:03:17:38:02.000,4283.169783
2018:11:03:17:43:35.035,4407.311946
2018:11:03:22:45:42.231,4407.312106
2018:11:03:23:45:42.000,3232.041721
2018:11:04:00:45:42.000,3162.662436
2018:11:04:01:45:42.000,4283.266830
2018:11:04:01:51:14.774,4407.311981
2018:11:04:06:53:21.973,4407.310657
2018:11:04:07:53:21.000,3232.207145
2018:11:04:08:53:21.000,3162.520889
2018:11:04:09:53:21.000,4282.992557
2018:11:04:09:58:54.511,4407.312062
2018:11:04:15:01:01.704,4407.312066
2018:11:04:16:01:01.000,3232.147690
2018:11:04:17:01:01.000,3162.571948
2018:11:04:18:01:01.000,4283.091658
2018:11:04:18:06:34.241,4407.310597
2018:11:04:23:08:41.435,4407.311982
2018:11:05:00:08:41.000,3232.087255
2018:11:05:01:08:41.000,3162.623857
2018:11:05:02:08:41.000,4283.192469
2018:11:05:02:14:13.974,4407.312106
2018:11:05:07:16:21.161,4407.312055
2018:11:05:08:16:21.000,3232.025605
2018:11:05:09:16:21.000,3162.676817
2018:11:05:10:16:21.000,4283.295369
2018:11:05:10:21:53.697,4407.312002
2018:11:05:15:24:00.880,4407.312106
2018:11:05:16:24:00.000,3232.186680
2018:11:05:17:24:00.000,3162.538978
2018:11:05:18:24:00.000,4283.028573
2018:11:05:18:29:33.415,4407.312097
2018:11:05:23:31:40.593,4407.312025
2018:11:06:00:31:40.000,3232.122013
2018:11:06:01:31:40.000,3162.594491
2018:11:06:02:31:40.000,4283.136545
2018:11:06:02:37:13.122,4407.311376
2018:11:06:07:39:20.298,4407.312106
2018:11:06:08:39:20.000,3232.055644
2018:11:06:09:39:20.000,3162.651469
2018:11:06:10:39:20.000,4283.247379
2018:11:06:10:44:52.826,4407.312106
2018:11:06:15:46:59.997,4407.311075
2018:11:06:16:46:59.000,3232.211632
2018:11:06:17:46:59.000,3162.517979
2018:11:06:18:46:59.000,4282.989109
2018:11:06:18:52:32.520,4407.312039
2018:11:06:23:54:39.684,4407.312087
2018:11:07:00:54:39.000,3232.141597
2018:11:07:01:54:39.000,3162.578057
2018:11:07:02:54:39.000,4283.106021
2018:11:07:03:00:12.201,4407.310369
2018:11:07:08:02:19.364,4407.311993
2018:11:07:09:02:19.000,3232.069690
2018:11:07:10:02:19.000,3162.639745
2018:11:07:11:02:19.000,4283.226047
2018:11:07:11:07:51.883,4407.312106
2018:11:07:16:09:59.036,4407.312106
2018:11:07:17:09:59.000,3231.995917
2018:11:07:18:09:59.000,3162.703041
2018:11:07:19:09:59.000,4283.349171
2018:11:07:19:15:31.552,4407.311987
2018:11:08:00:17:38.704,4407.310442
2018:11:08:01:17:38.000,3232.144426
2018:11:08:02:17:38.000,3162.575880
2018:11:08:03:17:38.000,4283.103236
2018:11:08:03:23:11.213,4407.312079
2018:11:08:08:25:18.356,4407.312049
2018:11:08:09:25:18.000,3232.066990
2018:11:08:10:25:18.000,3162.642270
2018:11:08:11:25:18.000,4283.232370
2018:11:08:11:30:50.863,4407.310881
2018:11:08:16:32:58.004,4407.311979
2018:11:08:17:32:58.000,3231.987825
2018:11:08:18:32:58.000,3162.710153
2018:11:08:19:32:58.000,4283.364361
2018:11:08:19:38:30.511,4407.312106
2018:11:09:00:40:37.645,4407.311614
2018:11:09:01:40:37.000,3232.131120
2018:11:09:02:40:37.000,3162.587419
2018:11:09:03:40:37.000,4283.126980
2018:11:09:03:46:10.149,4407.312016
2018:11:09:08:48:17.277,4407.312102
2018:11:09:09:48:17.000,3232.048691
2018:11:09:10:48:17.000,3162.658059
2018:11:09:11:48:17.000,4283.264305
2018:11:09:11:53:49.780,4407.312105
2018:11:09:16:55:56.904,4407.312010
2018:11:09:17:55:56.000,3232.188910
2018:11:09:18:55:56.000,3162.537971
2018:11:09:19:55:56.000,4283.031989
2018:11:09:20:01:29.403,4407.311794
2018:11:10:01:03:36.524,4407.312106
2018:11:10:02:03:36.000,3232.103543
2018:11:10:03:03:36.000,3162.611091
2018:11:10:04:03:36.000,4283.174107
2018:11:10:04:09:09.022,4407.311980
2018:11:10:09:11:16.142,4407.310755
2018:11:10:10:11:16.000,3232.016846
2018:11:10:11:11:16.000,3162.685371
2018:11:10:12:11:16.000,4283.318429
2018:11:10:12:16:48.634,4407.312056
2018:11:10:17:18:55.747,4407.312073
2018:11:10:18:18:55.000,3232.153013
2018:11:10:19:18:55.000,3162.568714
2018:11:10:20:18:55.000,4283.092734
2018:11:10:20:24:28.236,4407.310516
2018:11:11:01:26:35.350,4407.311984
2018:11:11:02:26:35.000,3232.063821
2018:11:11:03:26:35.000,3162.645104
2018:11:11:04:26:35.000,4283.241135
2018:11:11:04:32:07.842,4407.312106
2018:11:11:09:34:14.948,4407.312106
2018:11:11:10:34:14.000,3232.197627
2018:11:11:11:34:14.000,3162.530483
2018:11:11:12:34:14.000,4283.019341
2018:11:11:12:39:47.438,4407.311997
2018:11:11:17:41:54.545,4407.310342
2018:11:11:18:41:54.000,3232.106145
2018:11:11:19:41:54.000,3162.608814
2018:11:11:20:41:54.000,4283.171503
2018:11:11:20:47:27.029,4407.312092
2018:11:12:01:49:34.128,4407.312032
2018:11:12:02:49:34.000,3232.013583
2018:11:12:03:49:34.000,3162.688099
2018:11:12:04:49:34.000,4283.325478
2018:11:12:04:55:06.613,4407.311220
2018:11:12:09:57:13.711,4407.312106
2018:11:12:10:57:13.000,3232.144076
2018:11:12:11:57:13.000,3162.576288
2018:11:12:12:57:13.000,4283.109142
2018:11:12:13:02:46.196,4407.312106
2018:11:12:18:04:53.292,4407.311227
2018:11:12:19:04:53.000,3232.049342
2018:11:12:20:04:53.000,3162.657423
2018:11:12:21:04:53.000,4283.266714
2018:11:12:21:10:25.773,4407.312032
2018:11:13:02:12:32.863,4407.312093
2018:11:13:03:12:32.000,3232.177667
2018:11:13:04:12:32.000,3162.547490
2018:11:13:05:12:32.000,4283.054006
2018:11:13:05:18:05.340,4407.310341
2018:11:13:10:20:12.432,4407.311997
2018:11:13:11:20:12.000,3232.080714
2018:11:13:12:20:12.000,3162.630522
2018:11:13:13:20:12.000,4283.215274
2018:11:13:13:25:44.911,4407.312106
2018:11:13:18:27:51.994,4407.312106
2018:11:13:19:27:51.000,3232.206774
2018:11:13:20:27:51.000,3162.522552
2018:11:13:21:27:51.000,4283.006369
2018:11:13:21:33:24.472,4407.311984
2018:11:14:02:35:31.557,4407.310521
2018:11:14:03:35:31.000,3232.107467
2018:11:14:04:35:31.000,3162.607602
2018:11:14:05:35:31.000,4283.171575
2018:11:14:05:41:04.028,4407.312072
2018:11:14:10:43:11.105,4407.312057
2018:11:14:11:43:11.000,3232.006930
2018:11:14:12:43:11.000,3162.693747
2018:11:14:13:43:11.000,4283.338877
2018:11:14:13:48:43.575,4407.310746
2018:11:14:18:50:50.652,4407.311980
2018:11:14:19:50:50.000,3232.129227
2018:11:14:20:50:50.000,3162.588988
2018:11:14:21:50:50.000,4283.136258
2018:11:14:21:56:23.123,4407.312106
2018:11:15:02:58:30.193,4407.311810
2018:11:15:03:58:30.000,3232.026024
2018:11:15:04:58:30.000,3162.677427
2018:11:15:05:58:30.000,4283.308034
2018:11:15:06:04:02.661,4407.312009
2018:11:15:11:06:09.726,4407.312105
2018:11:15:12:06:09.000,3232.145543
2018:11:15:13:06:09.000,3162.575073
2018:11:15:14:06:09.000,4283.110087
2018:11:15:14:11:42.193,4407.312102
2018:11:15:19:13:49.254,4407.312017
2018:11:15:20:13:49.000,3232.039438
2018:11:15:21:13:49.000,3162.666011
2018:11:15:22:13:49.000,4283.286729
2018:11:15:22:19:21.717,4407.311592
2018:11:16:03:21:28.775,4407.312106
2018:11:16:04:21:28.000,3232.155950
2018:11:16:05:21:28.000,3162.566258
2018:11:16:06:21:28.000,4283.093832
2018:11:16:06:27:01.236,4407.311979
2018:11:16:11:29:08.292,4407.310902
2018:11:16:12:29:08.000,3232.046732
2018:11:16:13:29:08.000,3162.659879
2018:11:16:14:29:08.000,4283.275685
2018:11:16:14:34:40.748,4407.312048
2018:11:16:19:36:47.795,4407.312080
2018:11:16:20:36:47.000,3232.160050
2018:11:16:21:36:47.000,3162.562883
2018:11:16:22:36:47.000,4283.088134
2018:11:16:22:42:20.247,4407.310430
2018:11:17:03:44:27.295,4407.311988
2018:11:17:04:44:27.000,3232.047574
2018:11:17:05:44:27.000,3162.659313
2018:11:17:06:44:27.000,4283.275431
2018:11:17:06:49:59.748,4407.312106
2018:11:17:11:52:06.786,4407.312106
2018:11:17:12:52:06.000,3232.157597
2018:11:17:13:52:06.000,3162.565157
2018:11:17:14:52:06.000,4283.093373
2018:11:17:14:57:39.237,4407.311992
2018:11:17:19:59:46.276,4407.310380
2018:11:17:20:59:46.000,3232.041823
2018:11:17:21:59:46.000,3162.664432
2018:11:17:22:59:46.000,4283.286159
2018:11:17:23:05:18.719,4407.312086
2018:11:18:04:07:25.748,4407.312041
2018:11:18:05:07:25.000,3232.148579
2018:11:18:06:07:25.000,3162.573087
2018:11:18:07:07:25.000,4283.109522
2018:11:18:07:12:58.191,4407.311032
2018:11:18:12:15:05.218,4407.312106
2018:11:18:13:15:05.000,3232.029615
2018:11:18:14:15:05.000,3162.675113
2018:11:18:15:15:05.000,4283.307591
2018:11:18:15:20:37.661,4407.312106
2018:11:18:20:22:44.684,4407.311435
2018:11:18:21:22:44.000,3232.133296
