"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:11:02:09.442,2018:05:17:16:12:13.635,18604.193
2018:05:17:18:16:47.146,2018:05:17:23:26:51.349,18604.203
2018:05:18:01:31:24.860,2018:05:18:06:41:29.068,18604.208
2018:05:18:08:46:02.580,2018:05:18:13:56:06.796,18604.216
2018:05:18:16:00:40.312,2018:05:18:21:10:44.531,18604.219
2018:05:18:23:15:18.047,2018:05:19:04:25:22.275,18604.228
2018:05:19:06:29:55.795,2018:05:19:11:40:00.025,18604.230
2018:05:19:13:44:33.548,2018:05:19:18:54:37.784,18604.236
2018:05:19:20:59:11.308,2018:05:20:02:09:15.549,18604.241
2018:05:20:04:13:49.075,2018:05:20:09:23:53.326,18604.250
2018:05:20:11:28:26.846,2018:05:20:16:38:31.101,18604.254
2018:05:20:18:43:04.624,2018:05:20:23:53:08.881,18604.257
2018:05:21:01:57:42.406,2018:05:21:07:07:46.667,18604.262
2018:05:21:09:12:20.190,2018:05:21:14:22:24.454,18604.263
2018:05:21:16:26:57.980,2018:05:21:21:37:02.245,18604.266
2018:05:21:23:41:35.773,2018:05:22:04:51:40.036,18604.263
2018:05:22:06:56:13.565,2018:05:22:12:06:17.829,18604.264
2018:05:22:14:10:51.355,2018:05:22:19:20:55.623,18604.267
2018:05:22:21:25:29.147,2018:05:23:02:35:33.412,18604.266
2018:05:23:04:40:06.934,2018:05:23:09:50:11.199,18604.266
2018:05:23:11:54:44.720,2018:05:23:17:04:48.983,18604.263
2018:05:23:19:09:22.501,2018:05:24:00:19:26.762,18604.261
2018:05:24:02:24:00.277,2018:05:24:07:34:04.536,18604.258
2018:05:24:09:38:38.055,2018:05:24:14:48:42.305,18604.250
2018:05:24:16:53:15.822,2018:05:24:22:03:20.068,18604.246
2018:05:25:00:07:53.583,2018:05:25:05:17:57.829,18604.246
2018:05:25:07:22:31.336,2018:05:25:12:32:35.576,18604.240
2018:05:25:14:37:09.082,2018:05:25:19:47:13.316,18604.234
2018:05:25:21:51:46.820,2018:05:26:03:01:51.049,18604.229
2018:05:26:05:06:24.550,2018:05:26:10:16:28.773,18604.222
2018:05:26:12:21:02.273,2018:05:26:17:31:06.490,18604.217
2018:05:26:19:35:39.990,2018:05:27:00:45:44.198,18604.208
2018:05:27:02:50:17.696,2018:05:27:08:00:21.898,18604.202
2018:05:27:10:04:55.393,2018:05:27:15:14:59.593,18604.200
2018:05:27:17:19:33.084,2018:05:27:22:29:37.277,18604.193
2018:05:28:00:34:10.763,2018:05:28:05:44:14.952,18604.189
2018:05:28:07:48:48.438,2018:05:28:12:58:52.620,18604.182
2018:05:28:15:03:26.103,2018:05:28:20:13:30.281,18604.178
2018:05:28:22:18:03.760,2018:05:29:03:28:07.934,18604.174
2018:05:29:05:32:41.417,2018:05:29:10:42:45.582,18604.165
2018:05:29:12:47:19.063,2018:05:29:17:57:23.223,18604.160
2018:05:29:20:01:56.704,2018:05:30:01:12:00.860,18604.156
2018:05:30:03:16:34.337,2018:05:30:08:26:38.494,18604.156
2018:05:30:10:31:11.967,2018:05:30:15:41:16.119,18604.152
2018:05:30:17:45:49.592,2018:05:30:22:55:53.742,18604.150
2018:05:31:01:00:27.213,2018:05:31:06:10:31.359,18604.145
2018:05:31:08:15:04.831,2018:05:31:13:25:08.975,18604.144
2018:05:31:15:29:42.448,2018:05:31:20:39:46.587,18604.138
2018:05:31:22:44:20.061,2018:06:01:03:54:24.197,18604.137
2018:06:01:05:58:57.670,2018:06:01:11:09:01.808,18604.139
2018:06:01:13:13:35.279,2018:06:01:18:23:39.416,18604.137
2018:06:01:20:28:12.884,2018:06:02:01:38:17.021,18604.137
2018:06:02:03:42:50.490,2018:06:02:08:52:54.625,18604.135
2018:06:02:10:57:28.093,2018:06:02:16:07:32.229,18604.136
2018:06:02:18:12:05.696,2018:06:02:23:22:09.831,18604.136
2018:06:03:01:26:43.304,2018:06:03:06:36:47.436,18604.131
2018:06:03:08:41:20.908,2018:06:03:13:51:25.039,18604.131
2018:06:03:15:55:58.513,2018:06:03:21:06:02.643,18604.131
2018:06:03:23:10:36.116,2018:06:04:04:20:40.251,18604.135
2018:06:04:06:25:13.721,2018:06:04:11:35:17.855,18604.135
2018:06:04:13:39:51.325,2018:06:04:18:49:55.461,18604.136
2018:06:04:20:54:28.931,2018:06:05:02:04:33.065,18604.134
2018:06:05:04:09:06.537,2018:06:05:09:19:10.673,18604.136
2018:06:05:11:23:44.147,2018:06:05:16:33:48.279,18604.132
2018:06:05:18:38:21.755,2018:06:05:23:48:25.888,18604.133
2018:06:06:01:52:59.363,2018:06:06:07:03:03.497,18604.134
2018:06:06:09:07:36.973,2018:06:06:14:17:41.110,18604.137
2018:06:06:16:22:14.582,2018:06:06:21:32:18.720,18604.138
2018:06:06:23:36:52.194,2018:06:07:04:46:56.331,18604.137
2018:06:07:06:51:29.804,2018:06:07:12:01:33.943,18604.139
2018:06:07:14:06:07.414,2018:06:07:19:16:11.554,18604.140
2018:06:07:21:20:45.032,2018:06:08:02:30:49.169,18604.136
2018:06:08:04:35:22.646,2018:06:08:09:45:26.783,18604.137
2018:06:08:11:50:00.262,2018:06:08:17:00:04.399,18604.137
2018:06:08:19:04:37.878,2018:06:09:00:14:42.020,18604.142
2018:06:09:02:19:15.496,2018:06:09:07:29:19.636,18604.140
2018:06:09:09:33:53.114,2018:06:09:14:43:57.259,18604.145
2018:06:09:16:48:30.736,2018:06:09:21:58:34.880,18604.144
2018:06:10:00:03:08.359,2018:06:10:05:13:12.506,18604.147
2018:06:10:07:17:45.988,2018:06:10:12:27:50.133,18604.146
2018:06:10:14:32:23.617,2018:06:10:19:42:27.764,18604.148
2018:06:10:21:47:01.248,2018:06:11:02:57:05.399,18604.151
2018:06:11:05:01:38.884,2018:06:11:10:11:43.042,18604.157
2018:06:11:12:16:16.523,2018:06:11:17:26:20.684,18604.161
2018:06:11:19:30:54.168,2018:06:12:00:40:58.332,18604.163
2018:06:12:02:45:31.817,2018:06:12:07:55:35.985,18604.169
2018:06:12:10:00:09.470,2018:06:12:15:10:13.644,18604.173
2018:06:12:17:14:47.137,2018:06:12:22:24:51.311,18604.174
2018:06:13:00:29:24.805,2018:06:13:05:39:28.984,18604.179
2018:06:13:07:44:02.481,2018:06:13:12:54:06.666,18604.185
2018:06:13:14:58:40.163,2018:06:13:20:08:44.358,18604.195
2018:06:13:22:13:17.855,2018:06:14:03:23:22.053,18604.198
2018:06:14:05:27:55.553,2018:06:14:10:37:59.761,18604.207
2018:06:14:12:42:33.262,2018:06:14:17:52:37.474,18604.211
2018:06:14:19:57:10.978,2018:06:15:01:07:15.197,18604.220
2018:06:15:03:11:48.705,2018:06:15:08:21:52.928,18604.222
2018:06:15:10:26:26.439,2018:06:15:15:36:30.668,18604.229
2018:06:15:17:41:04.180,2018:06:15:22:51:08.415,18604.235
2018:06:16:00:55:41.930,2018:06:16:06:05:46.175,18604.244
2018:06:16:08:10:19.686,2018:06:16:13:20:23.935,18604.250
2018:06:16:15:24:57.451,2018:06:16:20:35:01.702,18604.251
2018:06:16:22:39:35.219,2018:06:17:03:49:39.478,18604.259
2018:06:17:05:54:12.993,2018:06:17:11:04:17.255,18604.263
2018:06:17:13:08:50.777,2018:06:17:18:18:55.039,18604.262
2018:06:17:20:23:28.561,2018:06:18:01:33:32.825,18604.265
2018:06:18:03:38:06.348,2018:06:18:08:48:10.614,18604.266
2018:06:18:10:52:44.135,2018:06:18:16:02:48.407,18604.271
2018:06:18:18:07:21.926,2018:06:18:23:17:26.196,18604.270
2018:06:19:01:21:59.714,2018:06:19:06:32:03.986,18604.272
2018:06:19:08:36:37.504,2018:06:19:13:46:41.773,18604.269
2018:06:19:15:51:15.289,2018:06:19:21:01:19.559,18604.269
2018:06:19:23:05:53.077,2018:06:20:04:15:57.340,18604.263
2018:06:20:06:20:30.858,2018:06:20:11:30:35.119,18604.261
2018:06:20:13:35:08.634,2018:06:20:18:45:12.892,18604.258
2018:06:20:20:49:46.406,2018:06:21:01:59:50.665,18604.258
2018:06:21:04:04:24.171,2018:06:21:09:14:28.425,18604.254
2018:06:21:11:19:01.931,2018:06:21:16:29:06.179,18604.248
2018:06:21:18:33:39.684,2018:06:21:23:43:43.929,18604.245
2018:06:22:01:48:17.429,2018:06:22:06:58:21.669,18604.239
2018:06:22:09:02:55.172,2018:06:22:14:12:59.404,18604.231
2018:06:22:16:17:32.904,2018:06:22:21:27:37.129,18604.225
2018:06:22:23:32:10.629,2018:06:23:04:42:14.848,18604.220
2018:06:23:06:46:48.344,2018:06:23:11:56:52.562,18604.218
2018:06:23:14:01:26.054,2018:06:23:19:11:30.265,18604.211
2018:06:23:21:16:03.753,2018:06:24:02:26:07.961,18604.208
2018:06:24:04:30:41.449,2018:06:24:09:40:45.648,18604.199
2018:06:24:11:45:19.132,2018:06:24:16:55:23.329,18604.197
2018:06:24:18:59:56.814,2018:06:25:00:10:01.002,18604.188
2018:06:25:02:14:34.486,2018:06:25:07:24:38.670,18604.184
2018:06:25:09:29:12.151,2018:06:25:14:39:16.330,18604.179
2018:06:25:16:43:49.811,2018:06:25:21:53:53.990,18604.179
2018:06:25:23:58:27.463,2018:06:26:05:08:31.638,18604.175
2018:06:26:07:13:05.111,2018:06:26:12:23:09.281,18604.170
2018:06:26:14:27:42.754,2018:06:26:19:37:46.922,18604.168
2018:06:26:21:42:20.392,2018:06:27:02:52:24.555,18604.164
2018:06:27:04:56:58.027,2018:06:27:10:07:02.188,18604.161
2018:06:27:12:11:35.660,2018:06:27:17:21:39.815,18604.155
2018:06:27:19:26:13.288,2018:06:28:00:36:17.440,18604.153
2018:06:28:02:40:50.911,2018:06:28:07:50:55.065,18604.154
2018:06:28:09:55:28.534,2018:06:28:15:05:32.685,18604.152
2018:06:28:17:10:06.151,2018:06:28:22:20:10.303,18604.152
2018:06:29:00:24:43.769,2018:06:29:05:34:47.918,18604.150
2018:06:29:07:39:21.384,2018:06:29:12:49:25.533,18604.149
2018:06:29:14:53:59.002,2018:06:29:20:04:03.146,18604.144
2018:06:29:22:08:36.615,2018:06:30:03:18:40.759,18604.144
2018:06:30:05:23:14.227,2018:06:30:10:33:18.370,18604.143
2018:06:30:12:37:51.839,2018:06:30:17:47:55.986,18604.147
2018:06:30:19:52:29.449,2018:07:01:01:02:33.595,18604.146
2018:07:01:03:07:07.059,2018:07:01:08:17:11.204,18604.144
2018:07:01:10:21:44.669,2018:07:01:15:31:48.814,18604.145
2018:07:01:17:36:22.278,2018:07:01:22:46:26.422,18604.144
2018:07:02:00:50:59.889,2018:07:02:06:01:04.033,18604.144
2018:07:02:08:05:37.501,2018:07:02:13:15:41.641,18604.140
2018:07:02:15:20:15.111,2018:07:02:20:30:19.251,18604.140
2018:07:02:22:34:52.719,2018:07:03:03:44:56.862,18604.143
2018:07:03:05:49:30.329,2018:07:03:10:59:34.471,18604.142
2018:07:03:13:04:07.936,2018:07:03:18:14:12.079,18604.144
2018:07:03:20:18:45.545,2018:07:04:01:28:49.687,18604.142
2018:07:04:03:33:23.153,2018:07:04:08:43:27.296,18604.143
2018:07:04:10:48:00.759,2018:07:04:15:58:04.903,18604.144
2018:07:04:18:02:38.373,2018:07:04:23:12:42.512,18604.139
2018:07:05:01:17:15.981,2018:07:05:06:27:20.120,18604.139
2018:07:05:08:31:53.590,2018:07:05:13:41:57.734,18604.144
2018:07:05:15:46:31.198,2018:07:05:20:56:35.341,18604.143
2018:07:05:23:01:08.807,2018:07:06:04:11:12.950,18604.143
2018:07:06:06:15:46.417,2018:07:06:11:25:50.561,18604.144
2018:07:06:13:30:24.028,2018:07:06:18:40:28.171,18604.143
2018:07:06:20:45:01.640,2018:07:07:01:55:05.785,18604.145
2018:07:07:03:59:39.257,2018:07:07:09:09:43.399,18604.143
2018:07:07:11:14:16.872,2018:07:07:16:24:21.017,18604.144
2018:07:07:18:28:54.489,2018:07:07:23:38:58.639,18604.150
2018:07:08:01:43:32.111,2018:07:08:06:53:36.262,18604.151
2018:07:08:08:58:09.732,2018:07:08:14:08:13.887,18604.155
2018:07:08:16:12:47.360,2018:07:08:21:22:51.517,18604.157
2018:07:08:23:27:24.990,2018:07:09:04:37:29.151,18604.161
2018:07:09:06:42:02.624,2018:07:09:11:52:06.789,18604.165
2018:07:09:13:56:40.270,2018:07:09:19:06:44.435,18604.165
2018:07:09:21:11:17.917,2018:07:10:02:21:22.086,18604.169
2018:07:10:04:25:55.571,2018:07:10:09:35:59.749,18604.179
2018:07:10:11:40:33.230,2018:07:10:16:50:37.413,18604.183
2018:07:10:18:55:10.897,2018:07:11:00:05:15.085,18604.188
2018:07:11:02:09:48.572,2018:07:11:07:19:52.767,18604.195
2018:07:11:09:24:26.255,2018:07:11:14:34:30.455,18604.199
2018:07:11:16:39:03.947,2018:07:11:21:49:08.154,18604.207
2018:07:11:23:53:41.651,2018:07:12:05:03:45.861,18604.210
2018:07:12:07:08:19.361,2018:07:12:12:18:23.577,18604.216
2018:07:12:14:22:57.078,2018:07:12:19:33:01.305,18604.226
2018:07:12:21:37:34.807,2018:07:13:02:47:39.039,18604.232
2018:07:13:04:52:12.541,2018:07:13:10:02:16.780,18604.239
2018:07:13:12:06:50.285,2018:07:13:17:16:54.529,18604.244
2018:07:13:19:21:28.036,2018:07:14:00:31:32.286,18604.251
2018:07:14:02:36:05.793,2018:07:14:07:46:10.049,18604.256
2018:07:14:09:50:43.563,2018:07:14:15:00:47.820,18604.256
2018:07:14:17:05:21.334,2018:07:14:22:15:25.594,18604.260
2018:07:15:00:19:59.111,2018:07:15:05:30:03.374,18604.263
2018:07:15:07:34:36.890,2018:07:15:12:44:41.160,18604.270
2018:07:15:14:49:14.674,2018:07:15:19:59:18.943,18604.269
2018:07:15:22:03:52.459,2018:07:16:03:13:56.732,18604.273
2018:07:16:05:18:30.246,2018:07:16:10:28:34.518,18604.272
2018:07:16:12:33:08.033,2018:07:16:17:43:12.307,18604.273
2018:07:16:19:47:45.823,2018:07:17:00:57:50.092,18604.269
2018:07:17:03:02:23.608,2018:07:17:08:12:27.876,18604.268
2018:07:17:10:17:01.390,2018:07:17:15:27:05.657,18604.266
2018:07:17:17:31:39.171,2018:07:17:22:41:43.438,18604.267
2018:07:18:00:46:16.945,2018:07:18:05:56:21.209,18604.264
2018:07:18:08:00:54.717,2018:07:18:13:10:58.974,18604.257
2018:07:18:15:15:32.482,2018:07:18:20:25:36.738,18604.257
2018:07:18:22:30:10.240,2018:07:19:03:40:14.493,18604.253
2018:07:19:05:44:47.999,2018:07:19:10:54:52.243,18604.244
2018:07:19:12:59:25.746,2018:07:19:18:09:29.985,18604.239
2018:07:19:20:14:03.487,2018:07:20:01:24:07.722,18604.234
2018:07:20:03:28:41.220,2018:07:20:08:38:45.453,18604.233
2018:07:20:10:43:18.948,2018:07:20:15:53:23.174,18604.226
2018:07:20:17:57:56.666,2018:07:20:23:08:00.890,18604.224
2018:07:21:01:12:34.380,2018:07:21:06:22:38.596,18604.216
2018:07:21:08:27:12.084,2018:07:21:13:37:16.298,18604.213
2018:07:21:15:41:49.786,2018:07:21:20:51:53.991,18604.205
2018:07:21:22:56:27.478,2018:07:22:04:06:31.679,18604.200
2018:07:22:06:11:05.163,2018:07:22:11:21:09.360,18604.196
2018:07:22:13:25:42.844,2018:07:22:18:35:47.039,18604.196
2018:07:22:20:40:20.516,2018:07:23:01:50:24.707,18604.192
2018:07:23:03:54:58.185,2018:07:23:09:05:02.369,18604.184
2018:07:23:11:09:35.846,2018:07:23:16:19:40.030,18604.184
2018:07:23:18:24:13.502,2018:07:23:23:34:17.683,18604.181
2018:07:24:01:38:51.160,2018:07:24:06:48:55.334,18604.174
2018:07:24:08:53:28.809,2018:07:24:14:03:32.980,18604.171
2018:07:24:16:08:06.454,2018:07:24:21:18:10.622,18604.168
2018:07:24:23:22:44.095,2018:07:25:04:32:48.265,18604.170
2018:07:25:06:37:21.734,2018:07:25:11:47:25.900,18604.166
2018:07:25:13:51:59.368,2018:07:25:19:02:03.534,18604.166
2018:07:25:21:06:37.003,2018:07:26:02:16:41.164,18604.162
2018:07:26:04:21:14.631,2018:07:26:09:31:18.794,18604.163
2018:07:26:11:35:52.263,2018:07:26:16:45:56.420,18604.157
2018:07:26:18:50:29.890,2018:07:27:00:00:34.046,18604.156
2018:07:27:02:05:07.514,2018:07:27:07:15:11.669,18604.155
2018:07:27:09:19:45.138,2018:07:27:14:29:49.296,18604.158
2018:07:27:16:34:22.759,2018:07:27:21:44:26.916,18604.157
2018:07:27:23:49:00.381,2018:07:28:04:59:04.534,18604.152
