"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:10:00:00.000,2018:07:27:18:54:40.847,6166480.847
2018:07:27:21:17:20.215,2018:08:16:09:55:57.744,1687117.529
2018:08:16:10:03:00.986,2018:08:16:21:09:42.600,40001.614
2018:08:16:21:19:54.214,2018:08:17:08:23:50.078,39835.865
2018:08:17:08:36:25.079,2018:08:17:19:38:09.016,39703.937
2018:08:17:19:52:44.742,2018:08:18:06:52:35.251,39590.509
2018:08:18:07:08:57.377,2018:08:18:18:07:06.681,39489.304
2018:08:18:18:25:05.081,2018:08:19:05:21:42.091,39397.009
2018:08:19:05:41:09.102,2018:08:19:16:36:20.689,39311.587
2018:08:19:16:57:10.227,2018:08:20:03:51:01.939,39231.712
2018:08:20:04:13:09.000,2018:08:20:15:05:45.454,39156.454
2018:08:20:15:29:05.833,2018:08:21:02:20:30.951,39085.118
2018:08:21:02:45:01.011,2018:08:21:13:35:18.205,39017.195
2018:08:21:14:00:54.767,2018:08:22:00:50:07.049,38952.282
2018:08:22:01:16:47.285,2018:08:22:12:04:57.345,38890.060
2018:08:22:12:32:38.707,2018:08:22:23:19:48.993,38830.287
2018:08:22:23:48:29.162,2018:08:23:10:34:41.901,38772.739
2018:08:23:11:04:18.743,2018:08:23:21:49:35.990,38717.247
2018:08:23:22:20:07.539,2018:08:24:09:04:31.213,38663.673
2018:08:24:09:35:55.616,2018:08:24:20:19:27.509,38611.894
2018:08:24:20:51:43.037,2018:08:25:07:34:24.842,38561.805
2018:08:25:08:07:29.859,2018:08:25:18:49:23.172,38513.313
2018:08:25:19:23:16.126,2018:08:26:06:04:22.476,38466.350
2018:08:26:06:39:01.883,2018:08:26:17:19:22.724,38420.841
2018:08:26:17:54:47.158,2018:08:27:04:34:23.894,38376.736
2018:08:27:05:10:31.989,2018:08:27:15:49:25.966,38333.977
2018:08:27:16:26:16.403,2018:08:28:03:04:28.927,38292.524
2018:08:28:03:42:00.428,2018:08:28:14:19:32.759,38252.331
2018:08:28:14:57:44.085,2018:08:29:01:34:37.450,38213.365
2018:08:29:02:13:27.399,2018:08:29:12:49:42.990,38175.591
2018:08:29:13:29:10.381,2018:08:30:00:04:49.362,38138.981
2018:08:30:00:44:53.056,2018:08:30:11:19:56.561,38103.505
2018:08:30:12:00:35.439,2018:08:30:22:35:04.571,38069.132
2018:08:30:23:16:17.544,2018:08:31:09:50:13.391,38035.847
2018:08:31:10:31:59.384,2018:08:31:21:05:23.002,38003.618
2018:08:31:21:47:40.974,2018:09:01:08:20:33.400,37972.427
2018:09:01:09:03:22.323,2018:09:01:19:35:44.573,37942.250
2018:09:01:20:19:03.444,2018:09:02:06:50:56.509,37913.065
2018:09:02:07:34:44.347,2018:09:02:18:06:09.200,37884.854
2018:09:02:18:50:25.039,2018:09:03:05:21:22.635,37857.597
2018:09:03:06:06:05.532,2018:09:03:16:36:36.803,37831.272
2018:09:03:17:21:45.833,2018:09:04:03:51:51.688,37805.856
2018:09:04:04:37:25.951,2018:09:04:15:07:07.282,37781.331
2018:09:04:15:53:05.889,2018:09:05:02:22:23.571,37757.682
2018:09:05:03:08:45.661,2018:09:05:13:37:40.541,37734.880
2018:09:05:14:24:25.270,2018:09:06:00:52:58.178,37712.908
2018:09:06:01:40:04.718,2018:09:06:12:08:16.470,37691.751
2018:09:06:12:55:44.019,2018:09:06:23:23:35.401,37671.383
2018:09:07:00:11:23.170,2018:09:07:10:38:54.959,37651.788
2018:09:07:11:27:02.180,2018:09:07:21:54:15.129,37632.949
2018:09:07:22:42:41.054,2018:09:08:09:09:35.899,37614.845
2018:09:08:09:58:19.795,2018:09:08:20:24:57.256,37597.461
2018:09:08:21:13:58.408,2018:09:09:07:40:19.189,37580.781
2018:09:09:08:29:36.897,2018:09:09:18:55:41.687,37564.791
2018:09:09:19:45:15.261,2018:09:10:06:11:04.742,37549.481
2018:09:10:07:00:53.508,2018:09:10:17:26:28.345,37534.838
2018:09:10:18:16:31.640,2018:09:11:04:41:52.491,37520.851
2018:09:11:05:32:09.654,2018:09:11:15:57:17.175,37507.520
2018:09:11:16:47:47.559,2018:09:12:03:12:42.392,37494.833
2018:09:12:04:03:25.355,2018:09:12:14:28:08.143,37482.788
2018:09:12:15:19:03.041,2018:09:13:01:43:34.424,37471.384
2018:09:13:02:34:40.618,2018:09:13:12:59:01.240,37460.622
2018:09:13:13:50:18.092,2018:09:14:00:14:28.587,37450.496
2018:09:14:01:05:55.462,2018:09:14:11:29:56.472,37441.011
