"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:14:12:58.015,2018:05:18:17:01:04.667,10086.652
2018:05:18:21:42:32.405,2018:05:19:00:30:39.059,10086.655
2018:05:19:05:12:06.805,2018:05:19:08:00:13.464,10086.658
2018:05:19:12:41:41.222,2018:05:19:15:29:47.884,10086.662
2018:05:19:20:11:15.642,2018:05:19:22:59:22.309,10086.667
2018:05:20:03:40:50.071,2018:05:20:06:28:56.744,10086.672
2018:05:20:11:10:24.510,2018:05:20:13:58:31.186,10086.676
2018:05:20:18:39:58.957,2018:05:20:21:28:05.636,10086.679
2018:05:21:02:09:33.410,2018:05:21:04:57:40.091,10086.681
2018:05:21:09:39:07.869,2018:05:21:12:27:14.551,10086.683
2018:05:21:17:08:42.331,2018:05:21:19:56:49.015,10086.684
2018:05:22:00:38:16.796,2018:05:22:03:26:23.481,10086.684
2018:05:22:08:07:51.262,2018:05:22:10:55:57.947,10086.685
2018:05:22:15:37:25.728,2018:05:22:18:25:32.412,10086.684
2018:05:22:23:07:00.192,2018:05:23:01:55:06.874,10086.682
2018:05:23:06:36:34.653,2018:05:23:09:24:41.332,10086.679
2018:05:23:14:06:09.110,2018:05:23:16:54:15.786,10086.676
2018:05:23:21:35:43.566,2018:05:24:00:23:50.240,10086.673
2018:05:24:05:05:18.010,2018:05:24:07:53:24.682,10086.672
2018:05:24:12:34:52.446,2018:05:24:15:22:59.116,10086.670
2018:05:24:20:04:26.873,2018:05:24:22:52:33.542,10086.668
2018:05:25:03:34:01.293,2018:05:25:06:22:07.957,10086.664
2018:05:25:11:03:35.702,2018:05:25:13:51:42.363,10086.660
2018:05:25:18:33:10.101,2018:05:25:21:21:16.757,10086.656
2018:05:26:02:02:44.489,2018:05:26:04:50:51.141,10086.652
2018:05:26:09:32:18.865,2018:05:26:12:20:25.512,10086.647
2018:05:26:17:01:53.229,2018:05:26:19:49:59.872,10086.643
