"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:18:39:44.449,2018:05:18:09:00:42.768,51658.318
2018:05:19:02:21:33.997,2018:05:19:16:42:32.700,51658.703
2018:05:20:10:03:24.353,2018:05:21:00:24:23.353,51659.000
2018:05:21:17:45:15.273,2018:05:22:08:06:14.407,51659.134
2018:05:23:01:27:06.373,2018:05:23:15:48:05.446,51659.073
2018:05:24:09:08:57.220,2018:05:24:23:29:56.066,51658.845
2018:05:25:16:50:47.468,2018:05:26:07:11:45.956,51658.489
2018:05:27:00:32:36.890,2018:05:27:14:53:34.976,51658.087
2018:05:28:08:14:25.431,2018:05:28:22:35:23.141,51657.710
2018:05:29:15:56:13.181,2018:05:30:06:17:10.589,51657.408
2018:05:30:23:38:00.323,2018:05:31:13:58:57.527,51657.204
2018:06:01:07:19:47.075,2018:06:01:21:40:44.170,51657.095
2018:06:02:15:01:33.636,2018:06:03:05:22:30.695,51657.060
2018:06:03:22:43:20.151,2018:06:04:13:04:17.222,51657.071
2018:06:05:06:25:06.706,2018:06:05:20:46:03.808,51657.102
2018:06:06:14:06:53.334,2018:06:07:04:27:50.472,51657.138
2018:06:07:21:48:40.044,2018:06:08:12:09:37.226,51657.182
2018:06:09:05:30:26.862,2018:06:09:19:51:24.116,51657.254
2018:06:10:13:12:13.868,2018:06:11:03:33:11.255,51657.387
2018:06:11:20:54:01.224,2018:06:12:11:14:58.832,51657.608
2018:06:13:04:35:49.148,2018:06:13:18:56:47.090,51657.942
2018:06:14:12:17:37.862,2018:06:15:02:38:36.209,51658.347
2018:06:15:19:59:27.476,2018:06:16:10:20:26.215,51658.739
2018:06:17:03:41:17.901,2018:06:17:18:02:16.920,51659.020
2018:06:18:11:23:08.841,2018:06:19:01:44:07.960,51659.119
2018:06:19:19:04:59.881,2018:06:20:09:25:58.904,51659.023
2018:06:21:02:46:50.604,2018:06:21:17:07:49.371,51658.767
2018:06:22:10:28:40.695,2018:06:23:00:49:39.112,51658.417
2018:06:23:18:10:29.988,2018:06:24:08:31:28.032,51658.044
2018:06:25:01:52:18.475,2018:06:25:16:13:16.183,51657.709
2018:06:26:09:34:06.263,2018:06:26:23:55:03.711,51657.448
2018:06:27:17:15:53.529,2018:06:28:07:36:50.803,51657.275
2018:06:29:00:57:40.461,2018:06:29:15:18:37.638,51657.178
2018:06:30:08:39:27.215,2018:06:30:23:00:24.349,51657.134
2018:07:01:16:21:13.893,2018:07:02:06:42:11.010,51657.117
2018:07:03:00:03:00.540,2018:07:03:14:23:57.652,51657.112
2018:07:04:07:44:47.167,2018:07:04:22:05:44.281,51657.115
2018:07:05:15:26:33.797,2018:07:06:05:47:30.926,51657.129
2018:07:06:23:08:20.482,2018:07:07:13:29:17.671,51657.189
2018:07:08:06:50:07.342,2018:07:08:21:11:04.674,51657.331
2018:07:09:14:31:54.580,2018:07:10:04:52:52.163,51657.583
2018:07:10:22:13:42.443,2018:07:11:12:34:40.388,51657.945
2018:07:12:05:55:31.153,2018:07:12:20:16:29.522,51658.369
2018:07:13:13:37:20.796,2018:07:14:03:58:19.559,51658.763
2018:07:14:21:19:11.244,2018:07:15:11:40:10.272,51659.028
2018:07:16:05:01:02.165,2018:07:16:19:22:01.265,51659.100
2018:07:17:12:42:53.125,2018:07:18:03:03:52.105,51658.980
2018:07:18:20:24:43.725,2018:07:19:10:45:42.444,51658.718
2018:07:20:04:06:33.693,2018:07:20:18:27:32.078,51658.385
2018:07:21:11:48:22.915,2018:07:22:02:09:20.964,51658.049
2018:07:22:19:30:11.415,2018:07:23:09:51:09.173,51657.758
2018:07:24:03:11:59.316,2018:07:24:17:32:56.844,51657.528
2018:07:25:10:53:46.770,2018:07:26:01:14:44.147,51657.377
2018:07:26:18:35:33.928,2018:07:27:08:56:31.211,51657.282
2018:07:28:02:17:20.901,2018:07:28:16:38:18.120,51657.219
2018:07:29:09:59:07.743,2018:07:30:00:20:04.909,51657.166
2018:07:30:17:40:54.468,2018:07:31:08:01:51.582,51657.114
2018:08:01:01:22:41.079,2018:08:01:15:43:38.148,51657.068
2018:08:02:09:04:27.605,2018:08:02:23:25:24.660,51657.055
2018:08:03:16:46:14.135,2018:08:04:07:07:11.244,51657.108
2018:08:05:00:28:00.841,2018:08:05:14:48:58.105,51657.264
2018:08:06:08:09:47.963,2018:08:06:22:30:45.505,51657.541
2018:08:07:15:51:35.768,2018:08:08:06:12:33.695,51657.926
2018:08:08:23:33:24.466,2018:08:09:13:54:22.827,51658.361
2018:08:10:07:15:14.111,2018:08:10:21:36:12.860,51658.749
2018:08:11:14:57:04.541,2018:08:12:05:18:03.535,51658.995
2018:08:12:22:38:55.393,2018:08:13:12:59:54.448,51659.054
2018:08:14:06:20:46.245,2018:08:14:20:41:45.166,51658.921
2018:08:15:14:02:36.716,2018:08:16:04:23:35.379,51658.663
2018:08:16:21:44:26.577,2018:08:17:12:05:24.932,51658.355
2018:08:18:05:26:15.756,2018:08:18:19:47:13.814,51658.058
2018:08:19:13:08:04.304,2018:08:20:03:29:02.114,51657.810
2018:08:20:20:49:52.340,2018:08:21:11:10:49.962,51657.622
2018:08:22:04:31:39.996,2018:08:22:18:52:37.484,51657.488
2018:08:23:12:13:27.379,2018:08:24:02:34:24.767,51657.388
2018:08:24:19:55:14.551,2018:08:25:10:16:11.851,51657.299
2018:08:26:03:37:01.527,2018:08:26:17:57:58.734,51657.207
2018:08:27:11:18:48.294,2018:08:28:01:39:45.404,51657.110
2018:08:28:19:00:34.852,2018:08:29:09:21:31.880,51657.028
2018:08:30:02:42:21.252,2018:08:30:17:03:18.245,51656.994
2018:08:31:10:24:07.625,2018:09:01:00:45:04.674,51657.049
2018:09:01:18:05:54.195,2018:09:02:08:26:51.411,51657.216
2018:09:03:01:47:41.230,2018:09:03:16:08:38.752,51657.522
2018:09:04:09:29:29.010,2018:09:04:23:50:26.938,51657.928
2018:09:05:17:11:17.719,2018:09:06:07:32:16.082,51658.363
2018:09:07:00:53:07.366,2018:09:07:15:14:06.101,51658.734
2018:09:08:08:34:57.753,2018:09:08:22:55:56.707,51658.954
2018:09:09:16:16:48.513,2018:09:10:06:37:47.495,51658.982
2018:09:10:23:58:39.226,2018:09:11:14:19:38.067,51658.841
2018:09:12:07:40:29.551,2018:09:12:22:01:28.145,51658.594
2018:09:13:15:22:19.301,2018:09:14:05:43:17.616,51658.315
2018:09:14:23:04:08.440,2018:09:15:13:25:06.497,51658.057
2018:09:16:06:45:57.035,2018:09:16:21:06:54.881,51657.846
2018:09:17:14:27:45.196,2018:09:18:04:48:42.882,51657.686
2018:09:18:22:09:33.025,2018:09:19:12:30:30.585,51657.560
2018:09:20:05:51:20.588,2018:09:20:20:12:18.036,51657.448
2018:09:21:13:33:07.902,2018:09:22:03:54:05.233,51657.331
2018:09:22:21:14:54.944,2018:09:23:11:35:52.153,51657.210
2018:09:24:04:56:41.697,2018:09:24:19:17:38.772,51657.076
2018:09:25:12:38:28.163,2018:09:26:02:59:25.129,51656.966
2018:09:26:20:20:14.421,2018:09:27:10:41:11.345,51656.924
2018:09:28:04:02:00.648,2018:09:28:18:22:57.641,51656.992
2018:09:29:11:43:47.109,2018:09:30:02:04:44.308,51657.199
2018:09:30:19:25:34.112,2018:10:01:09:46:31.649,51657.537
2018:10:02:03:07:21.925,2018:10:02:17:28:19.885,51657.961
2018:10:03:10:49:10.692,2018:10:04:01:10:09.081,51658.389
2018:10:04:18:31:00.369,2018:10:05:08:51:59.100,51658.731
2018:10:06:02:12:50.716,2018:10:06:16:33:49.631,51658.915
2018:10:07:09:54:41.361,2018:10:08:00:15:40.280,51658.919
2018:10:08:17:36:31.916,2018:10:09:07:57:30.688,51658.772
2018:10:10:01:18:22.084,2018:10:10:15:39:20.624,51658.540
2018:10:11:09:00:11.720,2018:10:11:23:21:10.010,51658.290
2018:10:12:16:42:00.818,2018:10:13:07:02:58.878,51658.060
2018:10:14:00:23:49.449,2018:10:14:14:44:47.329,51657.881
2018:10:15:08:05:37.708,2018:10:15:22:26:35.446,51657.739
2018:10:16:15:47:25.665,2018:10:17:06:08:23.279,51657.614
2018:10:17:23:29:13.345,2018:10:18:13:50:10.829,51657.484
2018:10:19:07:11:00.729,2018:10:19:21:31:58.066,51657.337
2018:10:20:14:52:47.776,2018:10:21:05:13:44.948,51657.172
2018:10:21:22:34:34.455,2018:10:22:12:55:31.464,51657.009
2018:10:23:06:16:20.791,2018:10:23:20:37:17.676,51656.885
2018:10:24:13:58:06.897,2018:10:25:04:19:03.745,51656.847
2018:10:25:21:39:52.996,2018:10:26:12:00:49.936,51656.941
2018:10:27:05:21:39.392,2018:10:27:19:42:36.577,51657.184
2018:10:28:13:03:26.415,2018:10:29:03:24:23.973,51657.558
2018:10:29:20:45:14.317,2018:10:30:11:06:12.313,51657.996
2018:10:31:04:27:03.191,2018:10:31:18:48:01.605,51658.414
2018:11:01:12:08:52.926,2018:11:02:02:29:51.652,51658.726
2018:11:02:19:50:43.249,2018:11:03:10:11:42.119,51658.870
2018:11:04:03:32:33.788,2018:11:04:17:53:32.635,51658.847
2018:11:05:11:14:24.192,2018:11:06:01:35:22.889,51658.697
2018:11:06:18:56:14.217,2018:11:07:09:17:12.701,51658.484
2018:11:08:02:38:03.759,2018:11:08:16:59:02.025,51658.266
2018:11:09:10:19:52.833,2018:11:10:00:40:50.909,51658.076
2018:11:10:18:01:41.510,2018:11:11:08:22:39.432,51657.923
2018:11:12:01:43:29.861,2018:11:12:16:04:27.652,51657.791
2018:11:13:09:25:17.923,2018:11:13:23:46:15.580,51657.657
2018:11:14:17:07:05.678,2018:11:15:07:28:03.182,51657.504
2018:11:16:00:48:53.077,2018:11:16:15:09:50.402,51657.324
2018:11:17:08:30:40.066,2018:11:17:22:51:37.195,51657.128
2018:11:18:16:12:26.623,2018:11:19:06:33:23.566,51656.944
2018:11:19:23:54:12.797,2018:11:20:14:15:09.611,51656.814
2018:11:21:07:35:58.745,2018:11:21:21:56:55.529,51656.783
2018:11:22:15:17:44.728,2018:11:23:05:38:41.633,51656.906
2018:11:23:22:59:31.083,2018:11:24:13:20:28.272,51657.189
2018:11:25:06:41:18.152,2018:11:25:21:02:15.749,51657.597
2018:11:26:14:23:06.167,2018:11:27:04:44:04.216,51658.048
2018:11:27:22:04:55.167,2018:11:28:12:25:53.614,51658.447
2018:11:29:05:46:44.982,2018:11:29:20:07:43.698,51658.716
2018:11:30:13:28:35.297,2018:12:01:03:49:34.118,51658.821
2018:12:01:21:10:25.750,2018:12:02:11:31:24.527,51658.777
2018:12:03:04:52:16.037,2018:12:03:19:13:14.668,51658.631
2018:12:04:12:34:05.969,2018:12:05:02:55:04.412,51658.443
2018:12:05:20:15:55.480,2018:12:06:10:36:53.738,51658.258
2018:12:07:03:57:44.595,2018:12:07:18:18:42.694,51658.099
2018:12:08:11:39:33.373,2018:12:09:02:00:31.335,51657.962
2018:12:09:19:21:21.853,2018:12:10:09:42:19.683,51657.830
2018:12:11:03:03:10.029,2018:12:11:17:24:07.707,51657.678
2018:12:12:10:44:57.845,2018:12:13:01:05:55.347,51657.502
2018:12:13:18:26:45.233,2018:12:14:08:47:42.519,51657.285
2018:12:15:02:08:32.130,2018:12:15:16:29:29.187,51657.057
2018:12:16:09:50:18.530,2018:12:17:00:11:15.384,51656.854
2018:12:17:17:32:04.518,2018:12:18:07:53:01.243,51656.725
2018:12:19:01:13:50.291,2018:12:19:15:34:47.012,51656.721
2018:12:20:08:55:36.150,2018:12:20:23:16:33.028,51656.878
2018:12:21:16:37:22.462,2018:12:22:06:58:19.660,51657.198
2018:12:23:00:19:09.568,2018:12:23:14:40:07.203,51657.635
2018:12:24:08:00:57.675,2018:12:24:22:21:55.772,51658.097
2018:12:25:15:42:46.777,2018:12:26:06:03:45.258,51658.482
