"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:14:52:54.217,2018:05:18:18:16:52.804,12238.587
2018:05:18:23:39:40.326,2018:05:19:03:03:38.923,12238.597
2018:05:19:08:26:26.457,2018:05:19:11:50:25.060,12238.603
2018:05:19:17:13:12.604,2018:05:19:20:37:11.211,12238.607
2018:05:20:01:59:58.771,2018:05:20:05:23:57.382,12238.611
2018:05:20:10:46:44.946,2018:05:20:14:10:43.564,12238.618
2018:05:20:19:33:31.132,2018:05:20:22:57:29.757,12238.625
2018:05:21:04:20:17.331,2018:05:21:07:44:15.959,12238.628
2018:05:21:13:07:03.537,2018:05:21:16:31:02.164,12238.627
2018:05:21:21:53:49.753,2018:05:22:01:17:48.380,12238.627
2018:05:22:06:40:35.965,2018:05:22:10:04:34.595,12238.630
2018:05:22:15:27:22.177,2018:05:22:18:51:20.808,12238.631
2018:05:23:00:14:08.389,2018:05:23:03:38:07.019,12238.630
2018:05:23:09:00:54.596,2018:05:23:12:24:53.219,12238.624
2018:05:23:17:47:40.799,2018:05:23:21:11:39.419,12238.619
2018:05:24:02:34:26.986,2018:05:24:05:58:25.604,12238.618
2018:05:24:11:21:13.163,2018:05:24:14:45:11.777,12238.614
2018:05:24:20:07:59.327,2018:05:24:23:31:57.936,12238.608
2018:05:25:04:54:45.476,2018:05:25:08:18:44.075,12238.598
2018:05:25:13:41:31.614,2018:05:25:17:05:30.205,12238.591
2018:05:25:22:28:17.726,2018:05:26:01:52:16.313,12238.587
2018:05:26:07:15:03.822,2018:05:26:10:39:02.403,12238.581
2018:05:26:16:01:49.900,2018:05:26:19:25:48.473,12238.573
2018:05:27:00:48:35.959,2018:05:27:04:12:34.521,12238.562
2018:05:27:09:35:22.004,2018:05:27:12:59:20.559,12238.555
2018:05:27:18:22:08.022,2018:05:27:21:46:06.573,12238.551
2018:05:28:03:08:54.025,2018:05:28:06:32:52.570,12238.544
2018:05:28:11:55:40.011,2018:05:28:15:19:38.548,12238.537
2018:05:28:20:42:25.981,2018:05:29:00:06:24.508,12238.527
2018:05:29:05:29:11.938,2018:05:29:08:53:10.460,12238.522
2018:05:29:14:15:57.874,2018:05:29:17:39:56.394,12238.520
2018:05:29:23:02:43.801,2018:05:30:02:26:42.316,12238.515
2018:05:30:07:49:29.715,2018:05:30:11:13:28.224,12238.509
