"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:10:00:00.000,2018:07:27:18:38:01.034,6079081.034
2018:07:27:21:55:07.846,2018:08:26:09:28:30.482,2547202.636
2018:08:26:09:35:41.961,2018:08:26:16:18:57.670,24195.708
2018:08:26:16:30:17.465,2018:08:26:23:10:00.539,23983.073
2018:08:26:23:24:17.292,2018:08:27:06:01:19.795,23822.503
2018:08:27:06:18:00.741,2018:08:27:12:52:49.103,23688.362
2018:08:27:13:11:34.149,2018:08:27:19:44:25.424,23571.275
2018:08:27:20:05:00.551,2018:08:28:02:36:07.020,23466.469
2018:08:28:02:58:21.688,2018:08:28:09:27:52.787,23371.100
2018:08:28:09:51:38.664,2018:08:28:16:19:41.964,23283.299
2018:08:28:16:44:52.239,2018:08:28:23:11:34.010,23201.771
2018:08:28:23:38:02.955,2018:08:29:06:03:28.515,23125.560
2018:08:29:06:31:11.223,2018:08:29:12:55:25.165,23053.942
2018:08:29:13:24:17.357,2018:08:29:19:47:23.711,22986.355
2018:08:29:20:17:21.608,2018:08:30:02:39:23.947,22922.339
2018:08:30:03:10:24.179,2018:08:30:09:31:25.710,22861.531
2018:08:30:10:03:25.233,2018:08:30:16:23:28.859,22803.625
2018:08:30:16:56:24.912,2018:08:30:23:15:33.275,22748.363
2018:08:30:23:49:23.338,2018:08:31:06:07:38.861,22695.523
2018:08:31:06:42:20.605,2018:08:31:12:59:45.529,22644.924
2018:08:31:13:35:16.799,2018:08:31:19:51:53.202,22596.402
2018:08:31:20:28:12.003,2018:09:01:02:44:01.813,22549.810
2018:09:01:03:21:06.281,2018:09:01:09:36:11.304,22505.023
2018:09:01:10:13:59.690,2018:09:01:16:28:21.622,22461.932
2018:09:01:17:06:52.284,2018:09:01:23:20:32.720,22420.436
2018:09:01:23:59:44.110,2018:09:02:06:12:44.555,22380.445
2018:09:02:06:52:35.210,2018:09:02:13:04:57.088,22341.878
2018:09:02:13:45:25.624,2018:09:02:19:57:10.285,22304.661
2018:09:02:20:38:15.383,2018:09:03:02:49:24.113,22268.729
2018:09:03:03:31:04.521,2018:09:03:09:41:38.542,22234.021
2018:09:03:10:23:53.071,2018:09:03:16:33:53.546,22200.475
2018:09:03:17:16:41.057,2018:09:03:23:26:09.099,22168.043
2018:09:04:00:09:28.502,2018:09:04:06:18:25.178,22136.677
2018:09:04:07:02:15.430,2018:09:04:13:10:41.761,22106.331
2018:09:04:13:55:01.863,2018:09:04:20:02:58.828,22076.965
2018:09:04:20:47:47.821,2018:09:05:02:55:16.361,22048.540
2018:09:05:03:40:33.322,2018:09:05:09:47:34.337,22021.015
2018:09:05:10:33:18.383,2018:09:05:16:39:52.746,21994.363
2018:09:05:17:26:03.021,2018:09:05:23:32:11.565,21968.544
2018:09:06:00:18:47.250,2018:09:06:06:24:30.785,21943.535
2018:09:06:07:11:31.086,2018:09:06:13:16:50.390,21919.304
2018:09:06:14:04:14.541,2018:09:06:20:09:10.368,21895.827
2018:09:06:20:56:57.628,2018:09:07:03:01:30.702,21873.073
2018:09:07:03:49:40.359,2018:09:07:09:53:51.385,21851.026
2018:09:07:10:42:22.746,2018:09:07:16:46:12.402,21829.657
2018:09:07:17:35:04.797,2018:09:07:23:38:33.742,21808.945
2018:09:08:00:27:46.525,2018:09:08:06:30:55.401,21788.876
2018:09:08:07:20:27.937,2018:09:08:13:23:17.361,21769.423
2018:09:08:14:13:09.043,2018:09:08:20:15:39.618,21750.575
2018:09:08:21:05:49.851,2018:09:09:03:08:02.164,21732.313
2018:09:09:03:58:30.369,2018:09:09:10:00:24.992,21714.623
2018:09:09:10:51:10.602,2018:09:09:16:52:48.090,21697.488
2018:09:09:17:43:50.559,2018:09:09:23:45:11.453,21680.894
2018:09:10:00:36:30.247,2018:09:10:06:37:35.076,21664.829
2018:09:10:07:29:09.669,2018:09:10:13:29:58.950,21649.281
2018:09:10:14:21:48.830,2018:09:10:20:22:23.074,21634.244
