"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:13:35:04.853,2018:05:18:15:49:30.376,8065.523
2018:05:18:19:51:38.891,2018:05:18:22:06:04.412,8065.521
2018:05:19:02:08:12.936,2018:05:19:04:22:38.464,8065.527
2018:05:19:08:24:46.987,2018:05:19:10:39:12.517,8065.530
2018:05:19:14:41:21.047,2018:05:19:16:55:46.578,8065.531
2018:05:19:20:57:55.108,2018:05:19:23:12:20.639,8065.531
2018:05:20:03:14:29.177,2018:05:20:05:28:54.713,8065.536
2018:05:20:09:31:03.251,2018:05:20:11:45:28.788,8065.538
2018:05:20:15:47:37.333,2018:05:20:18:02:02.869,8065.536
2018:05:20:22:04:11.411,2018:05:21:00:18:36.950,8065.539
2018:05:21:04:20:45.498,2018:05:21:06:35:11.039,8065.542
2018:05:21:10:37:19.586,2018:05:21:12:51:45.128,8065.543
2018:05:21:16:53:53.681,2018:05:21:19:08:19.220,8065.540
2018:05:21:23:10:27.768,2018:05:22:01:24:53.312,8065.544
2018:05:22:05:27:01.862,2018:05:22:07:41:27.406,8065.544
2018:05:22:11:43:35.955,2018:05:22:13:58:01.498,8065.544
2018:05:22:18:00:10.047,2018:05:22:20:14:35.591,8065.544
2018:05:23:00:16:44.138,2018:05:23:02:31:09.682,8065.544
2018:05:23:06:33:18.228,2018:05:23:08:47:43.771,8065.543
2018:05:23:12:49:52.316,2018:05:23:15:04:17.857,8065.541
2018:05:23:19:06:26.399,2018:05:23:21:20:51.940,8065.541
2018:05:24:01:23:00.480,2018:05:24:03:37:26.019,8065.539
2018:05:24:07:39:34.556,2018:05:24:09:54:00.089,8065.533
2018:05:24:13:56:08.628,2018:05:24:16:10:34.163,8065.535
2018:05:24:20:12:42.694,2018:05:24:22:27:08.227,8065.533
2018:05:25:02:29:16.757,2018:05:25:04:43:42.287,8065.530
2018:05:25:08:45:50.810,2018:05:25:11:00:16.335,8065.525
2018:05:25:15:02:24.860,2018:05:25:17:16:50.386,8065.526
2018:05:25:21:18:58.901,2018:05:25:23:33:24.425,8065.524
2018:05:26:03:35:32.940,2018:05:26:05:49:58.459,8065.519
2018:05:26:09:52:06.966,2018:05:26:12:06:32.482,8065.517
2018:05:26:16:08:40.989,2018:05:26:18:23:06.505,8065.516
2018:05:26:22:25:15.003,2018:05:27:00:39:40.517,8065.513
2018:05:27:04:41:49.016,2018:05:27:06:56:14.523,8065.508
2018:05:27:10:58:23.012,2018:05:27:13:12:48.521,8065.508
2018:05:27:17:14:57.008,2018:05:27:19:29:22.514,8065.506
2018:05:27:23:31:30.995,2018:05:28:01:45:56.499,8065.503
2018:05:28:05:48:04.976,2018:05:28:08:02:30.478,8065.502
2018:05:28:12:04:38.951,2018:05:28:14:19:04.451,8065.500
2018:05:28:18:21:12.920,2018:05:28:20:35:38.418,8065.498
2018:05:29:00:37:46.884,2018:05:29:02:52:12.378,8065.494
2018:05:29:06:54:20.841,2018:05:29:09:08:46.335,8065.494
2018:05:29:13:10:54.794,2018:05:29:15:25:20.285,8065.492
2018:05:29:19:27:28.741,2018:05:29:21:41:54.231,8065.490
2018:05:30:01:44:02.685,2018:05:30:03:58:28.172,8065.487
2018:05:30:08:00:36.623,2018:05:30:10:15:02.109,8065.486
2018:05:30:14:17:10.559,2018:05:30:16:31:36.044,8065.484
2018:05:30:20:33:44.489,2018:05:30:22:48:09.969,8065.480
2018:05:31:02:50:18.418,2018:05:31:05:04:43.900,8065.482
2018:05:31:09:06:52.343,2018:05:31:11:21:17.824,8065.481
