"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:10:00:00.000,2018:07:27:18:42:43.882,6079363.882
2018:07:27:22:06:05.795,2018:08:22:18:12:27.414,2232381.619
2018:08:22:18:16:44.295,2018:08:22:23:52:08.907,20124.611
2018:08:23:00:00:27.633,2018:08:23:05:32:32.976,19925.343
2018:08:23:05:43:28.393,2018:08:23:11:13:13.055,19784.663
2018:08:23:11:26:13.144,2018:08:23:16:54:02.343,19669.199
2018:08:23:17:08:48.688,2018:08:23:22:34:57.831,19569.143
2018:08:23:22:51:18.034,2018:08:24:04:15:57.881,19479.848
2018:08:24:04:33:42.821,2018:08:24:09:57:01.473,19398.652
2018:08:24:10:16:04.066,2018:08:24:15:38:07.931,19323.865
2018:08:24:15:58:22.449,2018:08:24:21:19:16.770,19254.321
2018:08:24:21:40:38.452,2018:08:25:03:00:27.635,19189.183
2018:08:25:03:22:52.433,2018:08:25:08:41:40.254,19127.821
2018:08:25:09:05:04.665,2018:08:25:14:22:54.409,19069.744
2018:08:25:14:47:15.362,2018:08:25:20:04:09.930,19014.567
2018:08:25:20:29:24.698,2018:08:26:01:45:26.675,18961.977
2018:08:26:02:11:32.812,2018:08:26:07:26:44.527,18911.715
2018:08:26:07:53:39.823,2018:08:26:13:08:03.390,18863.566
2018:08:26:13:35:45.827,2018:08:26:18:49:23.180,18817.352
2018:08:26:19:17:50.911,2018:08:27:00:30:43.822,18772.911
2018:08:27:00:59:55.142,2018:08:27:06:12:05.257,18730.115
2018:08:27:06:41:58.589,2018:08:27:11:53:27.428,18688.839
2018:08:27:12:24:01.307,2018:08:27:17:34:50.288,18648.981
2018:08:27:18:06:03.335,2018:08:27:23:16:13.795,18610.460
2018:08:27:23:48:04.724,2018:08:28:04:57:37.910,18573.186
2018:08:28:05:30:05.511,2018:08:28:10:39:02.600,18537.089
2018:08:28:11:12:05.729,2018:08:28:16:20:27.834,18502.105
2018:08:28:16:54:05.408,2018:08:28:22:01:53.584,18468.175
2018:08:28:22:36:04.577,2018:08:29:03:43:19.824,18435.247
2018:08:29:04:18:03.261,2018:08:29:09:24:46.533,18403.272
2018:08:29:10:00:01.483,2018:08:29:15:06:13.688,18372.205
2018:08:29:15:41:59.265,2018:08:29:20:47:41.271,18342.007
2018:08:29:21:23:56.626,2018:08:30:02:29:09.264,18312.638
2018:08:30:03:05:53.582,2018:08:30:08:10:37.650,18284.067
2018:08:30:08:47:50.151,2018:08:30:13:52:06.413,18256.262
2018:08:30:14:29:46.350,2018:08:30:19:33:35.540,18229.190
2018:08:30:20:11:42.192,2018:08:31:01:15:05.018,18202.825
2018:08:31:01:53:37.692,2018:08:31:06:56:34.833,18177.141
2018:08:31:07:35:32.859,2018:08:31:12:38:04.974,18152.115
2018:08:31:13:17:27.707,2018:08:31:18:19:35.431,18127.724
2018:08:31:18:59:22.246,2018:09:01:00:01:06.193,18103.947
2018:09:01:00:41:16.487,2018:09:01:05:42:37.252,18080.766
2018:09:01:06:23:10.439,2018:09:01:11:24:08.594,18058.155
2018:09:01:12:05:04.112,2018:09:01:17:05:40.215,18036.103
2018:09:01:17:46:57.513,2018:09:01:22:47:12.105,18014.592
2018:09:01:23:28:50.652,2018:09:02:04:28:44.257,17993.604
2018:09:02:05:10:43.537,2018:09:02:10:10:16.661,17973.125
2018:09:02:10:52:36.173,2018:09:02:15:51:49.314,17953.141
2018:09:02:16:34:28.569,2018:09:02:21:33:22.208,17933.639
2018:09:02:22:16:20.732,2018:09:03:03:14:55.334,17914.602
2018:09:03:03:58:12.667,2018:09:03:08:56:28.685,17896.018
2018:09:03:09:40:04.380,2018:09:03:14:38:02.261,17877.881
2018:09:03:15:21:55.878,2018:09:03:20:19:36.049,17860.170
2018:09:03:21:03:47.167,2018:09:04:02:01:10.050,17842.884
2018:09:04:02:45:38.250,2018:09:04:07:42:44.254,17826.004
2018:09:04:08:27:29.134,2018:09:04:13:24:18.656,17809.521
2018:09:04:14:09:19.824,2018:09:04:19:05:53.256,17793.432
2018:09:04:19:51:10.324,2018:09:05:00:47:28.041,17777.717
2018:09:05:01:33:00.638,2018:09:05:06:29:03.016,17762.377
2018:09:05:07:14:50.772,2018:09:05:12:10:38.168,17747.397
2018:09:05:12:56:40.730,2018:09:05:17:52:13.497,17732.768
2018:09:05:18:38:30.514,2018:09:05:23:33:48.997,17718.483
2018:09:06:00:20:20.129,2018:09:06:05:15:24.665,17704.536
2018:09:06:06:02:09.577,2018:09:06:10:57:00.497,17690.920
2018:09:06:11:43:58.867,2018:09:06:16:38:36.489,17677.623
2018:09:06:17:25:47.998,2018:09:06:22:20:12.638,17664.639
2018:09:06:23:07:36.975,2018:09:07:04:01:48.939,17651.963
2018:09:07:04:49:25.801,2018:09:07:09:43:25.389,17639.588
2018:09:07:10:31:14.478,2018:09:07:15:25:01.985,17627.506
2018:09:07:16:13:03.011,2018:09:07:21:06:38.724,17615.713
2018:09:07:21:54:51.403,2018:09:08:02:48:15.602,17604.199
2018:09:08:03:36:39.650,2018:09:08:08:29:52.617,17592.966
2018:09:08:09:18:27.766,2018:09:08:14:11:29.765,17581.999
2018:09:08:15:00:15.742,2018:09:08:19:53:07.044,17571.303
2018:09:08:20:42:03.588,2018:09:09:01:34:44.452,17560.864
2018:09:09:02:23:51.304,2018:09:09:07:16:21.986,17550.682
2018:09:09:08:05:38.894,2018:09:09:12:57:59.643,17540.749
2018:09:09:13:47:26.356,2018:09:09:18:39:37.422,17531.065
2018:09:09:19:29:13.695,2018:09:10:00:21:15.319,17521.624
2018:09:10:01:11:00.912,2018:09:10:06:02:53.334,17512.422
2018:09:10:06:52:48.009,2018:09:10:11:44:31.464,17503.456
2018:09:10:12:34:34.987,2018:09:10:17:26:09.708,17494.721
2018:09:10:18:16:21.847,2018:09:10:23:07:48.063,17486.216
2018:09:10:23:58:08.593,2018:09:11:04:49:26.529,17477.937
2018:09:11:05:39:55.223,2018:09:11:10:31:05.104,17469.881
2018:09:11:11:21:41.741,2018:09:11:16:12:43.787,17462.046
2018:09:11:17:03:28.147,2018:09:11:21:54:22.576,17454.429
2018:09:11:22:45:14.442,2018:09:12:03:36:01.470,17447.028
2018:09:12:04:27:00.627,2018:09:12:09:17:40.469,17439.842
2018:09:12:10:08:46.703,2018:09:12:14:59:19.571,17432.868
2018:09:12:15:50:32.671,2018:09:12:20:40:58.776,17426.105
2018:09:12:21:32:18.531,2018:09:13:02:22:38.083,17419.551
2018:09:13:03:14:04.286,2018:09:13:08:04:17.491,17413.205
2018:09:13:08:55:49.934,2018:09:13:13:45:56.999,17407.066
2018:09:13:14:37:35.476,2018:09:13:19:27:36.608,17401.132
2018:09:13:20:19:20.914,2018:09:14:01:09:16.317,17395.403
2018:09:14:02:01:06.247,2018:09:14:06:50:56.125,17389.878
2018:09:14:07:42:51.476,2018:09:14:12:32:36.032,17384.555
2018:09:14:13:24:36.602,2018:09:14:18:14:16.038,17379.435
2018:09:14:19:06:21.625,2018:09:14:23:55:56.142,17374.517
2018:09:15:00:48:06.544,2018:09:15:05:37:36.345,17369.801
2018:09:15:06:29:51.361,2018:09:15:11:19:16.646,17365.285
2018:09:15:12:11:36.075,2018:09:15:17:00:57.045,17360.970
2018:09:15:17:53:20.686,2018:09:15:22:42:37.546,17356.859
2018:09:15:23:35:05.196,2018:09:16:04:24:18.140,17352.944
2018:09:16:05:16:49.603,2018:09:16:10:05:58.833,17349.230
2018:09:16:10:58:33.909,2018:09:16:15:47:39.627,17345.718
2018:09:16:16:40:18.112,2018:09:16:21:29:20.521,17342.409
2018:09:16:22:22:02.213,2018:09:17:03:11:01.510,17339.297
2018:09:17:04:03:46.212,2018:09:17:08:52:42.599,17336.387
2018:09:17:09:45:30.107,2018:09:17:14:34:23.788,17333.681
2018:09:17:15:27:13.901,2018:09:17:20:16:05.076,17331.175
2018:09:17:21:08:57.594,2018:09:18:01:57:46.464,17328.869
2018:09:18:02:50:41.189,2018:09:18:07:39:27.951,17326.763
2018:09:18:08:32:24.676,2018:09:18:13:21:09.539,17324.863
2018:09:18:14:14:08.063,2018:09:18:19:02:51.228,17323.165
2018:09:18:19:55:51.345,2018:09:19:00:44:33.018,17321.672
2018:09:19:01:37:34.523,2018:09:19:06:26:14.909,17320.386
2018:09:19:07:19:17.602,2018:09:19:12:07:56.902,17319.300
2018:09:19:13:01:00.575,2018:09:19:17:49:38.997,17318.421
2018:09:19:18:42:43.446,2018:09:19:23:31:21.194,17317.748
2018:09:20:00:24:26.212,2018:09:20:05:13:03.495,17317.283
2018:09:20:06:06:08.875,2018:09:20:10:54:45.899,17317.024
2018:09:20:11:47:51.433,2018:09:20:16:36:28.409,17316.976
2018:09:20:17:29:33.885,2018:09:20:22:18:11.022,17317.137
2018:09:20:23:11:16.236,2018:09:21:03:59:53.739,17317.503
2018:09:21:04:52:58.478,2018:09:21:09:41:36.562,17318.085
2018:09:21:10:34:40.616,2018:09:21:15:23:19.489,17318.873
2018:09:21:16:16:22.652,2018:09:21:21:05:02.524,17319.873
2018:09:21:21:58:04.579,2018:09:22:02:46:45.667,17321.088
2018:09:22:03:39:46.399,2018:09:22:08:28:28.917,17322.518
2018:09:22:09:21:28.112,2018:09:22:14:10:12.275,17324.163
2018:09:22:15:03:09.717,2018:09:22:19:51:55.742,17326.025
2018:09:22:20:44:51.217,2018:09:23:01:33:39.318,17328.100
2018:09:23:02:26:32.610,2018:09:23:07:15:23.003,17330.394
2018:09:23:08:08:13.893,2018:09:23:12:57:06.800,17332.907
2018:09:23:13:49:55.067,2018:09:23:18:38:50.707,17335.639
2018:09:23:19:31:36.133,2018:09:24:00:20:34.725,17338.593
2018:09:24:01:13:17.089,2018:09:24:06:02:18.856,17341.767
2018:09:24:06:54:57.935,2018:09:24:11:44:03.101,17345.165
2018:09:24:12:36:38.672,2018:09:24:17:25:47.456,17348.784
2018:09:24:18:18:19.297,2018:09:24:23:07:31.926,17352.629
2018:09:24:23:59:59.812,2018:09:25:04:49:16.512,17356.700
2018:09:25:05:41:40.215,2018:09:25:10:31:01.212,17360.997
2018:09:25:11:23:20.506,2018:09:25:16:12:46.027,17365.521
2018:09:25:17:05:00.685,2018:09:25:21:54:30.959,17370.274
2018:09:25:22:46:40.752,2018:09:26:03:36:16.008,17375.256
2018:09:26:04:28:20.705,2018:09:26:09:18:01.174,17380.469
2018:09:26:10:10:00.544,2018:09:26:14:59:46.457,17385.913
2018:09:26:15:51:40.270,2018:09:26:20:41:31.860,17391.590
2018:09:26:21:33:19.880,2018:09:27:02:23:17.381,17397.501
2018:09:27:03:14:59.376,2018:09:27:08:05:03.022,17403.646
2018:09:27:08:56:38.756,2018:09:27:13:46:48.783,17410.027
2018:09:27:14:38:18.020,2018:09:27:19:28:34.665,17416.645
2018:09:27:20:19:57.167,2018:09:28:01:10:20.668,17423.501
2018:09:28:02:01:36.197,2018:09:28:06:52:06.794,17430.597
2018:09:28:07:43:15.109,2018:09:28:12:33:53.042,17437.932
2018:09:28:13:24:53.903,2018:09:28:18:15:39.413,17445.509
2018:09:28:19:06:32.578,2018:09:28:23:57:25.908,17453.329
2018:09:29:00:48:11.134,2018:09:29:05:39:12.527,17461.393
2018:09:29:06:29:49.569,2018:09:29:11:20:59.272,17469.702
2018:09:29:12:11:27.883,2018:09:29:17:02:46.142,17478.259
2018:09:29:17:53:06.076,2018:09:29:22:44:33.139,17487.063
2018:09:29:23:34:44.146,2018:09:30:04:26:20.263,17496.117
2018:09:30:05:16:22.093,2018:09:30:10:08:07.515,17505.422
2018:09:30:10:57:59.915,2018:09:30:15:49:54.896,17514.980
2018:09:30:16:39:37.613,2018:09:30:21:31:42.406,17524.793
2018:09:30:22:21:15.185,2018:10:01:03:13:30.047,17534.862
2018:10:01:04:02:52.629,2018:10:01:08:55:17.819,17545.190
2018:10:01:09:44:29.945,2018:10:01:14:37:05.724,17555.778
2018:10:01:15:26:07.133,2018:10:01:20:18:53.762,17566.629
2018:10:01:21:07:44.188,2018:10:02:02:00:41.934,17577.746
2018:10:02:02:49:21.113,2018:10:02:07:42:30.242,17589.129
2018:10:02:08:30:57.904,2018:10:02:13:24:18.687,17600.783
2018:10:02:14:12:34.561,2018:10:02:19:06:07.270,17612.709
2018:10:02:19:54:11.081,2018:10:03:00:47:55.993,17624.912
2018:10:03:01:35:47.466,2018:10:03:06:29:44.858,17637.391
2018:10:03:07:17:23.709,2018:10:03:12:11:33.865,17650.156
2018:10:03:12:58:59.810,2018:10:03:17:53:23.016,17663.207
2018:10:03:18:40:35.767,2018:10:03:23:35:12.314,17676.548
2018:10:04:00:22:11.575,2018:10:04:05:17:01.761,17690.186
2018:10:04:06:03:47.238,2018:10:04:10:58:51.360,17704.122
2018:10:04:11:45:22.753,2018:10:04:16:40:41.110,17718.358
2018:10:04:17:26:58.107,2018:10:04:22:22:31.016,17732.909
2018:10:04:23:08:33.312,2018:10:05:04:04:21.078,17747.765
2018:10:05:04:50:08.355,2018:10:05:09:46:11.305,17762.950
2018:10:05:10:31:43.234,2018:10:05:15:28:01.695,17778.461
2018:10:05:16:13:17.948,2018:10:05:21:09:52.252,17794.304
2018:10:05:21:54:52.492,2018:10:06:02:51:42.978,17810.485
2018:10:06:03:36:26.863,2018:10:06:08:33:33.882,17827.019
2018:10:06:09:18:01.056,2018:10:06:14:15:24.964,17843.908
2018:10:06:14:59:35.067,2018:10:06:19:57:16.226,17861.159
2018:10:06:20:41:08.892,2018:10:07:01:39:07.681,17878.789
2018:10:07:02:22:42.525,2018:10:07:07:20:59.323,17896.798
2018:10:07:08:04:15.961,2018:10:07:13:02:51.166,17915.205
2018:10:07:13:45:49.195,2018:10:07:18:44:43.212,17934.017
2018:10:07:19:27:22.221,2018:10:08:00:26:35.466,17953.245
2018:10:08:01:08:55.033,2018:10:08:06:08:27.937,17972.904
2018:10:08:06:50:27.624,2018:10:08:11:50:20.630,17993.006
2018:10:08:12:31:59.988,2018:10:08:17:32:13.553,18013.565
2018:10:08:18:13:32.117,2018:10:08:23:14:06.712,18034.595
2018:10:08:23:55:04.003,2018:10:09:04:56:00.114,18056.111
2018:10:09:05:36:35.639,2018:10:09:10:37:53.770,18078.132
2018:10:09:11:18:07.014,2018:10:09:16:19:47.690,18100.675
2018:10:09:16:59:38.121,2018:10:09:22:01:41.881,18123.759
2018:10:09:22:41:08.950,2018:10:10:03:43:36.355,18147.405
2018:10:10:04:22:39.489,2018:10:10:09:25:31.122,18171.632
2018:10:10:10:04:09.729,2018:10:10:15:07:26.194,18196.465
2018:10:10:15:45:39.656,2018:10:10:20:49:21.584,18221.928
2018:10:10:21:27:09.258,2018:10:11:02:31:17.305,18248.047
2018:10:11:03:08:38.523,2018:10:11:08:13:13.372,18274.849
2018:10:11:08:50:07.437,2018:10:11:13:55:09.800,18302.364
2018:10:11:14:31:35.982,2018:10:11:19:37:06.606,18330.624
2018:10:11:20:13:04.143,2018:10:12:01:19:03.808,18359.666
2018:10:12:01:54:31.899,2018:10:12:07:01:01.425,18389.526
2018:10:12:07:35:59.234,2018:10:12:12:42:59.479,18420.245
2018:10:12:13:17:26.126,2018:10:12:18:24:57.992,18451.866
2018:10:12:18:58:52.552,2018:10:13:00:06:56.990,18484.437
2018:10:13:00:40:18.487,2018:10:13:05:48:56.499,18518.012
2018:10:13:06:21:43.903,2018:10:13:11:30:56.552,18552.648
2018:10:13:12:03:08.770,2018:10:13:17:12:57.180,18588.410
2018:10:13:17:44:33.055,2018:10:13:22:54:58.421,18625.366
2018:10:13:23:25:56.721,2018:10:14:04:37:00.317,18663.596
2018:10:14:05:07:19.729,2018:10:14:10:19:02.913,18703.184
2018:10:14:10:48:42.029,2018:10:14:16:01:06.262,18744.234
2018:10:14:16:30:03.569,2018:10:14:21:43:10.421,18786.852
2018:10:14:22:11:24.292,2018:10:15:03:25:15.464,18831.172
2018:10:15:03:52:44.128,2018:10:15:09:07:21.464,18877.337
2018:10:15:09:34:03.000,2018:10:15:14:49:28.516,18925.516
2018:10:15:15:15:20.817,2018:10:15:20:31:36.725,18975.907
2018:10:15:20:56:37.471,2018:10:16:02:13:46.219,19028.747
2018:10:16:02:37:52.835,2018:10:16:07:55:57.151,19084.316
2018:10:16:08:19:06.754,2018:10:16:13:38:09.715,19142.962
2018:10:16:14:00:19.037,2018:10:16:19:20:24.149,19205.111
2018:10:16:19:41:29.448,2018:10:17:01:02:40.757,19271.309
2018:10:17:01:22:37.682,2018:10:17:06:44:59.937,19342.256
2018:10:17:07:03:43.335,2018:10:17:12:27:22.245,19418.909
2018:10:17:12:44:45.860,2018:10:17:18:09:48.466,19502.606
2018:10:17:18:25:44.466,2018:10:17:23:52:19.805,19595.339
2018:10:18:00:06:37.951,2018:10:18:05:34:58.280,19700.328
2018:10:18:05:47:24.296,2018:10:18:11:17:47.797,19823.501
2018:10:18:11:27:59.597,2018:10:18:17:00:58.355,19978.757
2018:10:18:17:08:13.855,2018:10:18:22:45:52.991,20259.137
2018:10:18:22:46:44.029,2019:01:21:04:03:07.797,8140583.769
2019:01:21:06:24:53.253,2019:02:18:12:19:34.737,2440481.483
2019:02:18:12:24:03.942,2019:02:18:17:59:14.065,20110.122
2019:02:18:18:07:49.394,2019:02:18:23:39:36.332,19906.938
2019:02:18:23:50:51.914,2019:02:19:05:20:14.958,19763.044
2019:02:19:05:33:38.081,2019:02:19:11:01:03.026,19644.945
2019:02:19:11:16:14.812,2019:02:19:16:41:57.474,19542.663
2019:02:19:16:58:45.168,2019:02:19:22:22:56.628,19451.460
2019:02:19:22:41:10.829,2019:02:20:04:03:59.439,19368.610
2019:02:20:04:23:32.835,2019:02:20:09:45:05.211,19292.376
2019:02:20:10:05:51.884,2019:02:20:15:26:13.456,19221.572
2019:02:20:15:48:08.471,2019:02:20:21:07:23.806,19155.335
2019:02:20:21:30:22.962,2019:02:21:02:48:35.971,19093.009
2019:02:21:03:12:35.641,2019:02:21:08:29:49.741,19034.100
2019:02:21:08:54:46.726,2019:02:21:14:11:04.934,18978.208
2019:02:21:14:36:56.397,2019:02:21:19:52:21.402,18925.005
2019:02:21:20:19:04.799,2019:02:22:01:33:39.026,18874.228
2019:02:22:02:01:12.051,2019:02:22:07:14:57.705,18825.654
2019:02:22:07:43:18.260,2019:02:22:12:56:17.350,18779.091
2019:02:22:13:25:23.507,2019:02:22:18:37:37.886,18734.379
2019:02:22:19:07:27.872,2019:02:23:00:18:59.249,18691.377
2019:02:23:00:49:31.420,2019:02:23:06:00:21.383,18649.963
2019:02:23:06:31:34.206,2019:02:23:11:41:44.235,18610.030
2019:02:23:12:13:36.283,2019:02:23:17:23:07.761,18571.478
2019:02:23:17:55:37.693,2019:02:23:23:04:31.921,18534.228
2019:02:23:23:37:38.477,2019:02:24:04:45:56.678,18498.200
2019:02:24:05:19:38.672,2019:02:24:10:27:21.999,18463.327
2019:02:24:11:01:38.310,2019:02:24:16:08:47.855,18429.545
2019:02:24:16:43:37.421,2019:02:24:21:50:14.220,18396.799
