"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:10:00:00.000,2018:07:27:17:15:50.405,6074150.405
2018:07:27:22:46:34.089,2018:08:24:17:44:48.703,2401094.614
2018:08:24:17:51:17.412,2018:08:24:23:59:29.643,22092.231
2018:08:25:00:09:43.605,2018:08:25:06:14:42.893,21899.288
2018:08:25:06:27:37.489,2018:08:25:12:30:10.922,21753.433
2018:08:25:12:45:16.599,2018:08:25:18:45:47.994,21631.395
2018:08:25:19:02:46.670,2018:08:26:01:01:31.362,21524.692
2018:08:26:01:20:10.450,2018:08:26:07:17:19.458,21429.008
2018:08:26:07:37:29.507,2018:08:26:13:33:11.283,21341.775
2018:08:26:13:54:44.841,2018:08:26:19:49:06.154,21261.313
2018:08:26:20:11:57.134,2018:08:27:02:05:03.586,21186.452
2018:08:27:02:29:06.875,2018:08:27:08:21:03.204,21116.329
2018:08:27:08:46:14.433,2018:08:27:14:37:04.727,21050.294
2018:08:27:15:03:20.092,2018:08:27:20:53:07.933,20987.841
2018:08:27:21:20:24.076,2018:08:28:03:09:12.642,20928.566
2018:08:28:03:37:26.567,2018:08:28:09:25:18.698,20872.131
2018:08:28:09:54:27.715,2018:08:28:15:41:25.982,20818.267
2018:08:28:16:11:27.643,2018:08:28:21:57:34.387,20766.744
2018:08:28:22:28:26.458,2018:08:29:04:13:43.824,20717.366
2018:08:29:04:45:24.247,2018:08:29:10:29:54.218,20669.971
2018:08:29:11:02:21.095,2018:08:29:16:46:05.494,20624.400
2018:08:29:17:19:17.059,2018:08:29:23:02:17.599,20580.540
2018:08:29:23:36:12.207,2018:08:30:05:18:30.479,20538.272
2018:08:30:05:53:06.590,2018:08:30:11:34:44.087,20497.497
2018:08:30:12:10:00.253,2018:08:30:17:50:58.382,20458.129
2018:08:30:18:26:53.237,2018:08:31:00:07:13.326,20420.089
2018:08:31:00:43:45.581,2018:08:31:06:23:28.886,20383.305
2018:08:31:07:00:37.319,2018:08:31:12:39:45.030,20347.711
2018:08:31:13:17:28.481,2018:08:31:18:56:01.730,20313.250
2018:08:31:19:34:19.094,2018:09:01:01:12:18.962,20279.868
2018:09:01:01:51:09.186,2018:09:01:07:28:36.701,20247.514
2018:09:01:08:07:58.783,2018:09:01:13:44:54.925,20216.141
2018:09:01:14:24:47.899,2018:09:01:20:01:13.614,20185.715
2018:09:01:20:41:36.560,2018:09:02:02:17:32.750,20156.189
2018:09:02:02:58:24.785,2018:09:02:08:33:52.315,20127.530
2018:09:02:09:15:12.589,2018:09:02:14:50:12.293,20099.704
2018:09:02:15:31:59.988,2018:09:02:21:06:32.668,20072.680
2018:09:02:21:48:46.997,2018:09:03:03:22:53.427,20046.429
2018:09:03:04:05:33.632,2018:09:03:09:39:14.555,20020.923
2018:09:03:10:22:19.905,2018:09:03:15:55:36.042,19996.137
2018:09:03:16:39:05.828,2018:09:03:22:11:57.872,19972.044
2018:09:03:22:55:51.414,2018:09:04:04:28:20.037,19948.623
2018:09:04:05:12:36.674,2018:09:04:10:44:42.522,19925.848
2018:09:04:11:29:21.617,2018:09:04:17:01:05.321,19903.704
2018:09:04:17:46:06.254,2018:09:04:23:17:28.420,19882.166
2018:09:05:00:02:50.595,2018:09:05:05:33:51.814,19861.219
2018:09:05:06:19:34.648,2018:09:05:11:50:15.494,19840.846
2018:09:05:12:36:18.422,2018:09:05:18:06:39.450,19821.028
2018:09:05:18:53:01.925,2018:09:06:00:23:03.671,19801.746
2018:09:06:01:09:45.164,2018:09:06:06:39:28.155,19782.990
2018:09:06:07:26:28.147,2018:09:06:12:55:52.889,19764.741
2018:09:06:13:43:10.882,2018:09:06:19:12:17.866,19746.984
2018:09:06:19:59:53.373,2018:09:07:01:28:43.083,19729.710
2018:09:07:02:16:35.629,2018:09:07:07:45:08.532,19712.903
2018:09:07:08:33:17.655,2018:09:07:14:01:34.209,19696.554
2018:09:07:14:49:59.456,2018:09:07:20:18:00.102,19680.646
2018:09:07:21:06:41.035,2018:09:08:02:34:26.209,19665.174
2018:09:08:03:23:22.408,2018:09:08:08:50:52.524,19650.116
2018:09:08:09:40:03.568,2018:09:08:15:07:19.042,19635.474
2018:09:08:15:56:44.524,2018:09:08:21:23:45.758,19621.233
2018:09:08:22:13:25.280,2018:09:09:03:40:12.667,19607.387
2018:09:09:04:30:05.839,2018:09:09:09:56:39.765,19593.926
2018:09:09:10:46:46.211,2018:09:09:16:13:07.048,19580.837
2018:09:09:17:03:26.390,2018:09:09:22:29:34.511,19568.121
2018:09:09:23:20:06.387,2018:09:10:04:46:02.152,19555.765
2018:09:10:05:36:46.203,2018:09:10:11:02:29.966,19543.763
2018:09:10:11:53:25.842,2018:09:10:17:18:57.951,19532.109
2018:09:10:18:10:05.305,2018:09:10:23:35:26.103,19520.798
2018:09:11:00:26:44.596,2018:09:11:05:51:54.419,19509.824
2018:09:11:06:43:23.716,2018:09:11:12:08:22.898,19499.182
2018:09:11:13:00:02.669,2018:09:11:18:24:51.538,19488.869
2018:09:11:19:16:41.455,2018:09:12:00:41:20.333,19478.878
