"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:10:00:00.000,2018:07:27:19:07:30.295,6080850.295
2018:07:27:22:19:04.988,2018:08:30:07:15:30.001,2883385.012
2018:08:30:07:25:02.831,2018:08:30:15:59:35.349,30872.519
2018:08:30:16:14:28.099,2018:08:31:00:44:26.826,30598.727
2018:08:31:01:03:07.268,2018:08:31:09:29:39.818,30392.550
2018:08:31:09:51:24.943,2018:08:31:18:15:06.124,30221.181
2018:08:31:18:39:29.333,2018:09:01:03:00:41.784,30072.450
2018:09:01:03:27:24.392,2018:09:01:11:46:24.525,29940.133
2018:09:01:12:15:12.394,2018:09:01:20:32:12.888,29820.494
2018:09:01:21:02:54.798,2018:09:02:05:18:05.878,29711.079
2018:09:02:05:50:32.602,2018:09:02:14:04:02.767,29610.165
2018:09:02:14:38:06.528,2018:09:02:22:50:03.018,29516.490
2018:09:02:23:25:37.117,2018:09:03:07:36:06.202,29429.084
2018:09:03:08:13:04.793,2018:09:03:16:22:11.991,29347.197
2018:09:03:17:00:29.886,2018:09:04:01:08:20.106,29270.220
2018:09:04:01:47:52.674,2018:09:04:09:54:30.324,29197.650
2018:09:04:10:35:13.380,2018:09:04:18:40:42.453,29129.074
2018:09:04:19:22:32.189,2018:09:05:03:26:56.336,29064.147
2018:09:05:04:09:49.263,2018:09:05:12:13:11.830,29002.567
2018:09:05:12:57:04.737,2018:09:05:20:59:28.816,28944.079
2018:09:05:21:44:18.735,2018:09:06:05:45:47.188,28888.452
2018:09:06:06:31:31.359,2018:09:06:14:32:06.851,28835.492
2018:09:06:15:18:42.700,2018:09:06:23:18:27.724,28785.024
2018:09:07:00:05:52.841,2018:09:07:08:04:49.731,28736.889
2018:09:07:08:53:01.848,2018:09:07:16:51:12.806,28690.957
2018:09:07:17:40:09.794,2018:09:08:01:37:36.889,28647.095
2018:09:08:02:27:16.731,2018:09:08:10:24:01.925,28605.194
2018:09:08:11:14:22.714,2018:09:08:19:10:27.866,28565.153
2018:09:08:20:01:27.788,2018:09:09:03:56:54.668,28526.880
2018:09:09:04:48:31.996,2018:09:09:12:43:22.290,28490.294
2018:09:09:13:35:35.377,2018:09:09:21:29:50.696,28455.319
2018:09:09:22:22:37.965,2018:09:10:06:16:19.854,28421.890
2018:09:10:07:09:39.790,2018:09:10:15:02:49.733,28389.943
2018:09:10:15:56:40.882,2018:09:10:23:49:20.310,28359.428
2018:09:11:00:43:41.264,2018:09:11:08:35:51.557,28330.293
2018:09:11:09:30:40.960,2018:09:11:17:22:23.456,28302.496
2018:09:11:18:17:39.990,2018:09:12:02:08:55.988,28275.998
2018:09:12:03:04:38.371,2018:09:12:10:55:29.133,28250.761
2018:09:12:11:51:36.122,2018:09:12:19:42:02.876,28226.754
2018:09:12:20:38:33.256,2018:09:13:04:28:37.210,28203.955
2018:09:13:05:25:29.784,2018:09:13:13:15:12.118,28182.335
2018:09:13:14:12:25.717,2018:09:13:22:01:47.590,28161.873
2018:09:13:22:59:21.070,2018:09:14:06:48:23.620,28142.550
2018:09:14:07:46:15.850,2018:09:14:15:35:00.200,28124.350
2018:09:14:16:33:10.065,2018:09:15:00:21:37.322,28107.257
2018:09:15:01:20:03.719,2018:09:15:09:08:14.982,28091.263
2018:09:15:10:06:56.817,2018:09:15:17:54:53.176,28076.359
2018:09:15:18:53:49.370,2018:09:16:02:41:31.899,28062.529
2018:09:16:03:40:41.378,2018:09:16:11:28:11.149,28049.771
2018:09:16:12:27:32.845,2018:09:16:20:14:50.923,28038.078
2018:09:16:21:14:23.774,2018:09:17:05:01:31.221,28027.447
2018:09:17:06:01:14.168,2018:09:17:13:48:12.041,28017.873
2018:09:17:14:48:04.026,2018:09:17:22:34:53.384,28009.358
2018:09:17:23:34:53.354,2018:09:18:07:21:35.249,28001.895
2018:09:18:08:21:42.152,2018:09:18:16:08:17.636,27995.484
2018:09:18:17:08:30.417,2018:09:19:00:55:00.551,27990.135
2018:09:19:01:55:18.149,2018:09:19:09:41:43.989,27985.840
2018:09:19:10:42:05.349,2018:09:19:18:28:27.957,27982.608
2018:09:19:19:28:52.015,2018:09:20:03:15:12.455,27980.440
2018:09:20:04:15:38.145,2018:09:20:12:01:57.489,27979.344
