Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:08:07:44:04.426,2008:07:08:08:31:06.430,2822.005
2008:07:10:15:00:02.248,2008:07:10:21:59:16.722,25154.474
2008:07:12:22:18:56.325,2008:07:14:20:34:10.778,166514.453
2008:07:15:05:41:35.905,2008:07:17:09:35:52.082,186856.177
2008:07:17:13:12:07.047,2008:07:19:18:08:33.671,190586.624
2008:07:19:21:03:40.384,2008:07:22:01:51:53.333,190092.95
2008:07:22:06:16:42.768,2008:07:24:09:19:46.591,183783.824
2008:07:25:05:33:36.553,2008:07:26:16:41:11.063,126454.51
2008:07:28:22:21:18.367,2008:07:28:23:58:40.582,5842.215
2008:08:04:21:58:43.763,2008:08:04:22:58:01.427,3557.664
2008:08:07:05:15:07.599,2008:08:07:14:38:43.913,33816.315
2008:08:09:12:34:21.162,2008:08:11:12:06:18.928,171117.766
2008:08:11:19:57:35.935,2008:08:14:00:04:13.673,187597.738
2008:08:14:03:29:29.690,2008:08:16:08:27:47.566,190697.876
2008:08:16:11:25:17.279,2008:08:18:16:08:36.317,189799.038
2008:08:18:20:59:18.905,2008:08:20:23:35:32.009,182173.104
2008:08:22:04:30:06.391,2008:08:23:06:56:28.200,95181.809
2008:08:25:12:59:27.066,2008:08:25:14:13:29.944,4442.878
2008:09:01:12:13:28.625,2008:09:01:13:27:35.570,4446.944
2008:09:03:19:30:14.905,2008:09:04:08:28:56.980,46722.075
2008:09:06:02:49:48.838,2008:09:08:03:21:45.354,174716.516
2008:09:08:10:13:41.896,2008:09:10:14:30:49.246,188227.35
2008:09:10:17:47:07.880,2008:09:12:22:46:36.306,190768.426
2008:09:13:01:47:50.567,2008:09:15:06:25:10.644,189440.077
2008:09:15:11:48:17.037,2008:09:17:13:51:13.625,180176.587
2008:09:19:04:29:52.977,2008:09:19:21:11:43.072,60110.095
2008:09:22:03:32:14.887,2008:09:22:04:28:13.140,3358.252
2008:09:29:02:28:17.702,2008:09:29:04:00:41.314,5543.612
2008:10:01:09:45:24.216,2008:10:02:04:11:03.932,66339.717
2008:10:03:17:05:19.636,2008:10:05:18:25:03.458,177583.822
2008:10:06:00:29:54.487,2008:10:08:04:55:56.659,188762.172
2008:10:08:08:05:03.873,2008:10:10:13:05:03.096,190799.222
