Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:00:00.000,2008:07:03:14:34:12.266,189252.266
2008:07:03:16:13:14.608,2008:07:05:21:54:51.528,193296.921
2008:07:05:23:29:16.606,2008:07:08:05:14:46.986,193530.38
2008:07:08:06:44:52.722,2008:07:10:12:34:04.513,193751.791
2008:07:10:14:00:06.677,2008:07:12:19:52:47.332,193960.655
2008:07:12:21:15:00.740,2008:07:15:03:10:57.373,194156.632
2008:07:15:04:29:36.455,2008:07:17:10:28:35.983,194339.528
2008:07:17:11:43:55.020,2008:07:19:17:45:44.242,194509.222
2008:07:19:18:57:57.423,2008:07:22:01:02:23.213,194665.79
2008:07:22:02:11:44.591,2008:07:24:08:18:34.241,194809.651
2008:07:24:09:25:17.529,2008:07:26:15:34:19.245,194941.716
2008:07:26:16:38:37.436,2008:07:28:22:49:40.933,195063.496
2008:07:28:23:51:45.839,2008:07:31:06:04:42.810,195176.971
2008:07:31:07:04:44.557,2008:08:02:13:19:28.733,195284.176
2008:08:02:14:17:35.542,2008:08:04:20:34:02.051,195386.509
2008:08:04:21:30:20.452,2008:08:07:03:48:25.014,195484.561
2008:08:07:04:43:00.428,2008:08:09:11:02:38.838,195578.41
2008:08:09:11:55:36.115,2008:08:11:18:16:44.076,195667.961
2008:08:11:19:08:07.860,2008:08:14:01:30:40.899,195753.039
2008:08:14:02:20:35.808,2008:08:16:08:44:29.231,195833.423
2008:08:16:09:33:00.005,2008:08:17:03:19:30.211,63990.205
2008:08:17:07:35:18.051,2008:08:18:15:58:08.831,116570.78
2008:08:18:16:45:20.399,2008:08:20:23:11:39.440,195979.041
2008:08:20:23:57:36.918,2008:08:23:06:25:01.014,196044.096
2008:08:23:07:09:49.578,2008:08:25:13:38:13.922,196104.345
2008:08:25:14:21:58.574,2008:08:27:20:51:19.050,196160.476
2008:08:27:21:34:04.333,2008:08:30:04:04:17.671,196213.338
2008:08:30:04:46:07.470,2008:09:01:11:17:11.156,196263.686
2008:09:01:11:58:08.656,2008:09:03:18:30:00.657,196312.001
2008:09:03:19:10:08.474,2008:09:06:01:42:46.928,196358.454
2008:09:06:02:22:07.314,2008:09:08:08:55:30.364,196403.05
2008:09:08:09:34:05.421,2008:09:10:16:08:11.115,196445.694
2008:09:10:16:46:02.906,2008:09:12:23:20:49.147,196486.24
2008:09:12:23:57:59.782,2008:09:15:06:33:24.234,196524.452
2008:09:15:07:09:55.961,2008:09:17:13:45:56.020,196560.059
2008:09:17:14:21:51.259,2008:09:19:20:58:24.142,196592.883
2008:09:19:21:33:45.464,2008:09:22:04:10:48.421,196622.957
2008:09:22:04:45:38.444,2008:09:24:11:23:08.989,196650.545
2008:09:24:11:57:30.221,2008:09:26:18:35:26.295,196676.074
2008:09:26:19:09:21.010,2008:09:29:01:47:40.956,196699.946
2008:09:29:02:21:11.139,2008:10:01:08:59:53.612,196722.473
2008:10:01:09:33:00.977,2008:10:03:16:12:04.792,196743.816
2008:10:03:16:44:50.853,2008:10:05:23:24:14.854,196764.001
2008:10:05:23:56:41.017,2008:10:08:06:36:24.007,196782.99
2008:10:08:07:08:31.634,2008:10:10:13:48:32.322,196800.688
2008:10:10:14:20:22.787,2008:10:12:21:00:39.741,196816.954
2008:10:12:21:32:14.468,2008:10:15:04:12:46.039,196831.571
2008:10:15:04:44:06.544,2008:10:17:11:24:50.876,196844.332
2008:10:17:11:55:58.761,2008:10:19:18:36:53.930,196855.169
2008:10:19:19:07:50.845,2008:10:22:01:48:55.060,196864.216
2008:10:22:02:19:42.636,2008:10:24:09:00:54.374,196871.738
2008:10:24:09:31:34.152,2008:10:26:16:12:52.148,196877.996
2008:10:26:16:43:25.579,2008:10:28:23:24:48.755,196883.176
2008:10:28:23:55:17.198,2008:10:31:06:36:44.572,196887.374
2008:10:31:07:07:09.325,2008:11:02:13:48:39.920,196890.595
2008:11:02:14:19:02.271,2008:11:04:21:00:35.040,196892.769
2008:11:04:21:30:56.302,2008:11:07:04:12:30.096,196893.794
2008:11:07:04:42:51.626,2008:11:09:11:24:25.161,196893.535
2008:11:09:11:54:48.373,2008:11:11:18:36:20.168,196891.795
2008:11:11:19:06:46.548,2008:11:14:01:48:14.908,196888.359
2008:11:14:02:18:45.968,2008:11:16:09:00:09.058,196883.091
2008:11:16:09:30:46.293,2008:11:18:16:12:02.354,196876.062
