Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:00:00.000,2008:07:01:10:16:15.258,975.258
2008:07:01:11:10:53.927,2008:07:03:17:28:53.571,195479.645
2008:07:03:18:25:13.305,2008:07:06:00:41:37.998,195384.693
2008:07:06:01:39:45.638,2008:07:08:07:54:30.097,195284.459
2008:07:08:08:54:34.055,2008:07:10:15:07:31.282,195177.228
2008:07:10:16:09:41.334,2008:07:12:22:20:42.818,195061.484
2008:07:12:23:25:09.836,2008:07:15:05:34:05.859,194936.023
2008:07:15:06:41:01.597,2008:07:17:12:47:41.450,194799.853
2008:07:17:13:57:18.331,2008:07:19:20:01:30.481,194652.15
2008:07:19:21:14:01.305,2008:07:22:03:15:33.651,194492.346
2008:07:22:04:31:11.277,2008:07:24:10:29:51.536,194320.259
2008:07:24:11:48:48.677,2008:07:26:17:44:24.876,194136.199
2008:07:26:19:06:54.159,2008:07:29:00:59:15.053,193940.894
2008:07:29:02:25:29.653,2008:07:31:08:14:24.835,193735.183
2008:07:31:09:44:39.701,2008:08:02:15:29:58.812,193519.111
2008:08:02:17:04:32.222,2008:08:04:22:46:03.156,193290.934
2008:08:05:00:25:17.762,2008:08:07:06:02:44.964,193047.203
2008:08:07:07:47:07.998,2008:08:09:13:20:11.926,192783.928
2008:08:09:15:10:14.957,2008:08:11:20:38:32.391,192497.434
2008:08:11:22:34:51.011,2008:08:14:03:57:55.437,192184.426
2008:08:14:06:01:08.882,2008:08:16:11:18:30.639,191841.756
2008:08:16:13:29:21.010,2008:08:16:16:54:04.997,12283.987
2008:08:16:20:12:06.682,2008:08:18:18:40:27.541,167300.858
2008:08:18:20:59:38.561,2008:08:21:02:03:55.305,191056.745
2008:08:21:04:32:10.831,2008:08:23:09:29:03.240,190612.408
2008:08:23:12:07:06.312,2008:08:25:16:56:02.719,190136.407
2008:08:25:19:44:36.047,2008:08:28:00:25:10.407,189634.36
2008:08:28:03:24:58.728,2008:08:30:07:56:51.829,189113.101
2008:08:30:11:08:45.559,2008:09:01:15:31:43.414,188577.854
2008:09:01:18:56:41.848,2008:09:03:23:10:32.025,188030.177
2008:09:04:02:49:44.192,2008:09:06:06:54:13.555,187469.362
2008:09:06:10:48:56.510,2008:09:08:14:43:52.227,186895.717
2008:09:08:18:55:27.455,2008:09:10:22:40:39.847,186312.392
2008:09:11:03:10:27.637,2008:09:13:06:45:52.224,185724.586
2008:09:13:11:35:02.954,2008:09:15:15:00:40.420,185137.467
2008:09:15:20:10:01.663,2008:09:17:23:25:57.540,184555.876
2008:09:18:04:55:38.915,2008:09:20:08:02:08.915,183990
2008:09:20:13:51:30.743,2008:09:22:16:49:14.376,183463.633
2008:09:22:22:56:46.536,2008:09:25:01:47:00.727,183014.191
2008:09:25:08:10:31.496,2008:09:27:10:55:13.233,182681.737
2008:09:27:17:32:01.836,2008:09:29:20:13:35.445,182493.609
2008:09:30:03:00:41.037,2008:10:02:05:41:33.363,182452.326
2008:10:02:12:35:37.311,2008:10:04:15:17:52.610,182535.299
2008:10:04:22:15:17.284,2008:10:07:01:00:24.063,182706.778
2008:10:07:07:57:13.660,2008:10:09:10:46:05.178,182931.518
2008:10:09:17:38:11.361,2008:10:11:20:31:12.675,183181.314
2008:10:12:03:14:25.793,2008:10:14:06:11:41.114,183435.322
2008:10:14:12:42:08.058,2008:10:16:15:43:31.463,183683.404
2008:10:16:21:57:59.726,2008:10:19:01:03:36.524,183936.797
2008:10:19:06:59:55.760,2008:10:21:10:10:22.922,184227.162
2008:10:21:15:47:29.510,2008:10:23:19:03:53.312,184583.802
2008:10:24:00:21:36.203,2008:10:26:03:45:12.851,185016.648
2008:10:26:08:43:53.156,2008:10:28:12:15:51.616,185518.459
2008:10:28:16:56:06.148,2008:10:30:20:37:19.353,186073.204
2008:10:31:00:59:50.913,2008:11:02:04:50:53.201,186662.288
2008:11:02:08:56:26.593,2008:11:04:12:57:34.970,187268.377
2008:11:04:16:46:56.341,2008:11:06:20:58:13.195,187876.855
2008:11:07:00:32:10.609,2008:11:09:04:53:25.838,188475.23
2008:11:09:08:12:50.081,2008:11:11:12:43:41.751,189051.67
2008:11:11:15:49:27.373,2008:11:13:20:29:22.232,189594.859
2008:11:13:23:22:28.722,2008:11:16:04:10:45.943,190097.22
2008:11:16:06:52:17.524,2008:11:18:11:48:15.935,190558.411
2008:11:18:14:19:18.371,2008:11:20:19:22:21.757,190983.387
2008:11:20:21:43:57.604,2008:11:23:02:53:35.379,191377.774
2008:11:23:05:06:40.628,2008:11:25:10:22:26.644,191746.016
2008:11:25:12:27:49.583,2008:11:27:17:49:21.088,192091.505
2008:11:27:19:47:42.592,2008:11:30:01:14:39.440,192416.848
2008:11:30:03:06:33.955,2008:12:02:08:38:37.873,192723.918
2008:12:02:10:24:34.663,2008:12:04:16:01:28.606,193013.943
2008:12:04:17:41:53.010,2008:12:06:23:23:20.588,193287.578
2008:12:07:00:58:35.169,2008:12:09:06:44:19.952,193544.783
2008:12:09:08:14:45.568,2008:12:11:14:04:30.203,193784.635
2008:12:11:15:30:27.109,2008:12:13:21:23:52.807,194005.698
2008:12:13:22:45:41.554,2008:12:16:04:42:28.971,194207.417
2008:12:16:06:00:30.452,2008:12:18:12:00:21.529,194391.077
2008:12:18:13:14:56.013,2008:12:20:19:17:35.104,194559.091
2008:12:20:20:29:01.144,2008:12:23:02:34:15.031,194713.887
2008:12:23:03:42:48.904,2008:12:25:09:50:26.487,194857.582
2008:12:25:10:56:22.149,2008:12:27:17:06:14.113,194991.965
2008:12:27:18:09:43.365,2008:12:30:00:21:41.902,195118.538
2008:12:30:01:22:54.656,2009:01:01:07:36:52.119,195238.462
2009:01:01:08:35:56.728,2009:01:03:14:51:49.274,195352.546
2009:01:03:15:48:52.904,2009:01:05:22:06:34.103,195461.199
2009:01:05:23:01:43.128,2009:01:08:05:21:07.503,195564.375
2009:01:08:06:14:27.933,2009:01:10:12:35:29.497,195661.563
2009:01:10:13:27:07.447,2009:01:12:19:49:39.516,195752.068
2009:01:12:20:39:41.508,2009:01:15:03:03:37.158,195835.65
2009:01:15:03:52:10.025,2009:01:17:10:17:22.743,195912.719
2009:01:17:11:04:33.216,2009:01:19:17:30:57.247,195984.031
2009:01:19:18:16:51.573,2009:01:22:00:44:21.953,196050.38
2009:01:22:01:29:05.735,2009:01:24:07:57:38.208,196112.473
2009:01:24:08:41:16.358,2009:01:26:15:10:47.352,196170.994
2009:01:26:15:53:24.094,2009:01:28:22:23:50.631,196226.537
2009:01:28:23:05:29.562,2009:01:31:05:36:49.142,196279.58
2009:01:31:06:17:33.321,2009:02:02:12:49:43.743,196330.422
2009:02:02:13:29:35.825,2009:02:04:20:02:34.936,196379.112
2009:02:04:20:41:37.361,2009:02:07:03:15:22.815,196425.454
2009:02:07:03:53:38.027,2009:02:09:10:28:07.068,196469.041
2009:02:09:11:05:37.694,2009:02:09:13:31:36.216,8758.522
2009:02:09:17:38:23.127,2009:02:11:17:40:47.176,172944.049
2009:02:11:18:17:36.110,2009:02:14:00:53:22.784,196546.674
2009:02:14:01:29:33.068,2009:02:16:08:05:53.883,196580.816
2009:02:16:08:41:28.528,2009:02:18:15:18:20.726,196612.198
2009:02:18:15:53:22.583,2009:02:20:22:30:43.741,196641.157
2009:02:20:23:05:15.419,2009:02:23:05:43:03.423,196668.004
2009:02:23:06:17:07.276,2009:02:25:12:55:20.351,196693.075
