Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:25:07.278,2008:07:03:17:04:48.588,196781.31
2008:07:03:17:37:12.440,2008:07:06:00:16:36.800,196764.36
2008:07:06:00:49:19.296,2008:07:08:07:28:25.567,196746.27
2008:07:08:08:01:28.435,2008:07:10:14:40:15.106,196726.671
2008:07:10:15:13:40.265,2008:07:12:21:52:05.498,196705.233
2008:07:12:22:25:55.000,2008:07:15:05:03:56.737,196681.738
2008:07:15:05:38:12.720,2008:07:17:12:15:48.761,196656.042
2008:07:17:12:50:33.380,2008:07:19:19:27:41.448,196628.068
2008:07:19:20:02:56.822,2008:07:22:02:39:34.633,196597.812
2008:07:22:03:15:22.771,2008:07:24:09:51:28.150,196565.38
2008:07:24:10:27:50.907,2008:07:26:17:03:21.886,196530.979
2008:07:26:17:40:20.970,2008:07:29:00:15:15.869,196494.9
2008:07:29:00:52:52.948,2008:07:31:07:27:10.344,196457.396
2008:07:31:08:05:27.241,2008:08:02:14:39:05.767,196418.526
2008:08:02:15:18:04.703,2008:08:04:21:51:02.686,196377.983
2008:08:04:22:30:46.397,2008:08:07:05:03:01.588,196335.191
2008:08:07:05:43:33.316,2008:08:09:12:15:02.846,196289.529
2008:08:09:12:56:26.248,2008:08:11:19:27:06.732,196240.484
2008:08:11:20:09:25.777,2008:08:14:02:39:13.439,196187.661
2008:08:14:03:22:32.304,2008:08:16:09:51:23.065,196130.761
2008:08:16:10:35:46.021,2008:08:16:14:40:26.758,14680.737
2008:08:16:17:42:42.558,2008:08:18:17:03:35.593,170453.036
2008:08:18:17:49:06.836,2008:08:21:00:15:50.898,196004.062
2008:08:21:01:02:34.385,2008:08:23:07:28:08.833,195934.448
2008:08:23:08:16:08.239,2008:08:25:14:40:29.380,195861.141
2008:08:25:15:29:48.215,2008:08:27:21:52:52.816,195784.601
2008:08:27:22:43:34.757,2008:08:30:05:05:19.794,195705.037
2008:08:30:05:57:29.170,2008:09:01:12:17:51.350,195622.18
2008:09:01:13:11:33.516,2008:09:03:19:30:28.665,195535.149
2008:09:03:20:25:50.232,2008:09:06:02:43:12.968,195442.735
2008:09:06:03:40:21.763,2008:09:08:09:56:05.437,195343.674
2008:09:08:10:55:10.428,2008:09:10:17:09:07.224,195236.797
2008:09:10:18:10:18.403,2008:09:13:00:22:19.405,195121.002
2008:09:13:01:25:47.632,2008:09:15:07:35:42.889,194995.257
2008:09:15:08:41:39.554,2008:09:17:14:49:18.250,194858.697
2008:09:17:15:57:54.833,2008:09:19:22:03:05.801,194710.968
2008:09:19:23:14:33.467,2008:09:22:05:17:05.921,194552.454
2008:09:22:06:31:35.526,2008:09:24:12:31:19.533,194384.007
2008:09:24:13:49:02.210,2008:09:26:19:45:48.565,194206.356
2008:09:26:21:06:56.662,2008:09:29:03:00:36.119,194019.457
2008:09:29:04:25:24.274,2008:10:01:10:15:46.467,193822.193
2008:10:01:11:44:32.471,2008:10:03:17:31:24.846,193612.375
2008:10:03:19:04:30.147,2008:10:06:00:47:37.347,193387.199
2008:10:06:02:25:27.284,2008:10:08:08:04:30.948,193143.664
2008:10:08:09:47:34.832,2008:10:10:15:22:13.555,192878.723
2008:10:10:17:11:04.621,2008:10:12:22:40:53.764,192589.143
2008:10:13:00:36:08.675,2008:10:15:06:00:40.129,192271.454
2008:10:15:08:02:57.711,2008:10:17:13:21:40.371,191922.66
2008:10:17:15:31:39.810,2008:10:19:20:44:01.763,191541.953
2008:10:19:23:02:21.487,2008:10:22:04:07:53.171,191131.684
2008:10:22:06:35:11.529,2008:10:24:11:33:27.497,190695.968
2008:10:24:14:10:24.944,2008:10:26:19:01:03.546,190238.602
2008:10:26:21:48:25.326,2008:10:29:02:31:07.377,189762.051
