Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:00:00.000,2008:07:02:08:29:19.920,80959.92
2008:07:02:16:00:59.623,2008:07:04:18:00:39.100,179979.478
2008:07:05:01:34:11.966,2008:07:07:03:34:18.899,180006.933
2008:07:07:11:04:49.375,2008:07:09:13:08:31.540,180222.165
2008:07:09:20:30:56.049,2008:07:11:22:40:41.356,180585.307
2008:07:12:05:50:11.868,2008:07:14:08:07:53.131,181061.263
2008:07:14:15:00:23.542,2008:07:16:17:27:23.393,181619.851
2008:07:16:23:59:48.939,2008:07:19:02:37:02.183,182233.244
2008:07:19:08:47:28.248,2008:07:21:11:35:25.729,182877.48
2008:07:21:17:23:06.043,2008:07:23:20:22:01.535,183535.491
2008:07:24:01:47:07.637,2008:07:26:04:57:06.119,184198.482
2008:07:26:10:00:31.155,2008:07:28:13:21:36.382,184865.228
2008:07:28:18:04:36.982,2008:07:30:21:36:56.315,185539.333
2008:07:31:02:00:56.012,2008:08:02:05:44:38.586,186222.574
2008:08:02:09:50:56.144,2008:08:04:13:46:04.165,186908.022
2008:08:04:17:35:49.593,2008:08:06:21:42:11.316,187581.722
2008:08:07:01:16:28.170,2008:08:09:05:33:38.656,188230.487
2008:08:09:08:53:27.703,2008:08:11:13:20:53.434,188845.731
2008:08:11:16:27:14.704,2008:08:13:21:04:17.314,189422.61
2008:08:13:23:58:10.692,2008:08:16:04:44:08.842,189958.15
2008:08:16:07:26:34.048,2008:08:17:01:58:04.623,66690.575
2008:08:17:05:45:10.506,2008:08:18:12:20:44.671,110134.164
2008:08:18:14:52:41.010,2008:08:20:19:54:20.970,190899.959
2008:08:20:22:16:46.661,2008:08:23:03:25:15.111,191308.45
2008:08:23:05:39:05.926,2008:08:25:10:53:46.646,191680.721
2008:08:25:12:59:54.057,2008:08:27:18:20:16.959,192022.903
2008:08:27:20:19:26.359,2008:08:30:01:45:07.604,192341.245
2008:08:30:03:37:57.288,2008:09:01:09:08:37.852,192640.564
2008:09:01:10:55:39.202,2008:09:03:16:31:02.655,192923.453
2008:09:03:18:12:41.526,2008:09:05:23:52:32.311,193190.785
2008:09:06:01:29:10.795,2008:09:08:07:13:13.593,193442.798
2008:09:08:08:45:11.446,2008:09:10:14:33:11.019,193679.572
2008:09:10:16:00:46.595,2008:09:12:21:52:27.638,193901.043
2008:09:12:23:15:58.494,2008:09:15:05:11:05.396,194106.903
2008:09:15:06:30:48.760,2008:09:17:12:29:05.517,194296.757
2008:09:17:13:45:18.582,2008:09:19:19:46:29.251,194470.669
2008:09:19:20:59:29.125,2008:09:22:03:03:18.743,194629.618
2008:09:22:04:13:21.907,2008:09:24:10:19:37.395,194775.487
2008:09:24:11:26:58.968,2008:09:26:17:35:29.529,194910.561
2008:09:26:18:40:22.696,2008:09:29:00:50:59.697,195037.001
2008:09:29:01:53:35.483,2008:10:01:08:06:11.982,195156.499
2008:10:01:09:06:39.434,2008:10:03:15:21:09.549,195270.115
2008:10:03:16:19:36.174,2008:10:05:22:35:54.611,195378.437
2008:10:05:23:32:26.845,2008:10:08:05:50:28.582,195481.737
2008:10:08:06:45:12.204,2008:10:10:13:04:52.298,195580.094
2008:10:10:13:57:52.737,2008:10:12:20:19:06.086,195673.349
2008:10:12:21:10:28.676,2008:10:15:03:33:09.788,195761.112
2008:10:15:04:23:00.035,2008:10:17:10:47:02.938,195842.904
2008:10:17:11:35:26.667,2008:10:19:18:00:45.227,195918.561
2008:10:19:18:47:48.500,2008:10:22:01:14:16.944,195988.444
2008:10:22:02:00:05.720,2008:10:24:08:27:39.041,196053.32
2008:10:24:09:12:18.808,2008:10:26:15:40:52.850,196114.041
2008:10:26:16:24:28.417,2008:10:28:22:53:59.796,196171.379
2008:10:28:23:36:35.244,2008:10:31:06:07:01.175,196225.931
2008:10:31:06:48:39.924,2008:11:02:13:19:58.024,196278.1
2008:11:02:14:00:42.988,2008:11:04:20:32:51.088,196328.1
2008:11:04:21:12:44.831,2008:11:07:03:45:40.847,196376.016
2008:11:07:04:24:45.733,2008:11:09:10:58:27.543,196421.81
2008:11:09:11:36:45.848,2008:11:11:18:11:11.117,196465.269
2008:11:11:18:48:45.189,2008:11:14:01:23:51.210,196506.021
2008:11:14:02:00:43.600,2008:11:16:08:36:27.310,196543.709
2008:11:16:09:12:40.813,2008:11:18:15:48:59.072,196578.26
2008:11:18:16:24:36.621,2008:11:20:23:01:26.551,196609.929
2008:11:20:23:36:31.018,2008:11:23:06:13:50.138,196639.12
2008:11:23:06:48:24.173,2008:11:25:13:26:10.406,196666.232
2008:11:25:14:00:16.364,2008:11:27:20:38:27.957,196691.593
