Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:25:45.064,2008:07:03:09:40:14.621,170069.557
2008:07:03:17:48:52.492,2008:07:05:21:57:34.666,187722.174
2008:07:06:01:20:34.912,2008:07:08:06:19:58.838,190763.927
2008:07:08:09:14:34.360,2008:07:10:13:59:50.977,189916.617
2008:07:10:18:30:13.454,2008:07:12:21:26:17.513,183364.06
2008:07:13:14:31:41.887,2008:07:15:04:47:03.285,137721.398
2008:07:17:09:11:42.613,2008:07:17:12:04:34.537,10371.924
2008:07:24:10:09:17.502,2008:07:24:10:32:11.397,1373.896
2008:07:26:17:22:07.427,2008:07:27:00:55:11.160,27183.733
2008:07:29:00:41:12.040,2008:07:31:01:04:42.747,174210.707
2008:07:31:08:04:57.662,2008:08:02:12:24:16.661,188358.999
2008:08:02:15:38:06.795,2008:08:04:20:38:40.474,190833.679
2008:08:04:23:36:23.689,2008:08:07:04:16:19.915,189596.226
2008:08:07:09:11:32.585,2008:08:09:11:41:55.259,181822.674
2008:08:10:09:49:51.898,2008:08:11:19:02:15.682,119543.784
2008:08:14:00:04:03.238,2008:08:14:02:19:25.982,8122.744
2008:08:21:00:22:50.341,2008:08:21:00:59:26.660,2196.319
2008:08:23:07:37:12.489,2008:08:23:18:45:11.999,40079.511
2008:08:25:14:56:42.005,2008:08:27:16:13:19.265,177397.26
2008:08:27:22:21:08.851,2008:08:30:02:49:22.910,188894.058
2008:08:30:05:55:54.161,2008:09:01:10:56:59.445,190865.284
2008:09:01:13:59:06.669,2008:09:03:18:32:40.961,189214.292
2008:09:03:23:58:12.060,2008:09:06:01:57:29.481,179957.421
2008:09:07:07:12:58.750,2008:09:08:09:17:25.938,93867.189
2008:09:10:14:47:48.348,2008:09:10:16:34:13.864,6385.516
2008:09:17:14:36:59.122,2008:09:17:15:29:07.810,3128.687
2008:09:19:21:52:20.177,2008:09:20:15:15:34.752,62594.575
2008:09:22:05:12:15.208,2008:09:24:07:10:39.548,179904.339
2008:09:24:12:37:26.727,2008:09:26:17:13:10.014,189343.287
2008:09:26:20:13:59.098,2008:09:29:01:14:58.660,190859.562
2008:09:29:04:22:53.031,2008:10:01:08:48:54.920,188761.889
2008:10:01:14:51:45.577,2008:10:03:16:13:00.466,177674.889
2008:10:05:05:04:46.312,2008:10:05:23:32:34.123,66467.811
2008:10:08:05:25:18.540,2008:10:08:06:48:57.376,5018.835
2008:10:15:04:51:25.397,2008:10:15:06:02:41.162,4275.764
2008:10:17:12:07:30.434,2008:10:18:15:15:00.087,97649.653
2008:10:19:19:27:51.920,2008:10:21:21:59:43.483,181911.563
2008:10:22:02:53:52.036,2008:10:24:07:35:51.048,189719.013
2008:10:24:10:32:24.053,2008:10:26:15:32:40.518,190816.465
2008:10:26:18:47:54.728,2008:10:28:23:05:02.469,188227.741
2008:10:29:05:54:24.149,2008:10:31:06:28:28.434,174844.285
2008:11:02:00:56:51.414,2008:11:02:13:47:40.223,46248.809
2008:11:04:19:58:12.145,2008:11:04:21:03:35.160,3923.015
2008:11:11:19:06:02.336,2008:11:11:20:41:52.111,5749.775
2008:11:14:02:22:43.258,2008:11:15:13:45:43.128,127379.869
2008:11:16:09:43:32.434,2008:11:18:12:42:33.325,183540.891
2008:11:18:17:10:25.590,2008:11:20:21:57:36.368,190030.778
2008:11:21:00:51:11.818,2008:11:23:05:50:06.989,190735.172
2008:11:23:09:14:26.401,2008:11:25:13:21:04.148,187597.747
2008:11:25:21:09:15.274,2008:11:27:20:43:53.543,171278.27
2008:11:29:18:51:45.333,2008:11:30:04:02:44.183,33058.85
2008:12:02:10:27:40.237,2008:12:02:11:18:04.884,3024.647
2008:12:09:09:20:46.661,2008:12:09:11:29:10.108,7703.447
2008:12:11:16:37:58.670,2008:12:13:09:00:05.658,145326.988
2008:12:13:23:59:17.042,2008:12:16:03:20:34.715,184877.673
2008:12:16:07:27:08.241,2008:12:18:12:18:34.217,190285.977
2008:12:18:15:10:25.528,2008:12:20:20:07:19.734,190614.206
2008:12:20:23:42:45.895,2008:12:23:03:37:00.414,186854.519
2008:12:23:12:40:55.648,2008:12:25:10:59:15.913,166700.265
2008:12:27:11:32:56.199,2008:12:27:18:17:45.867,24289.668
2008:12:30:00:54:36.868,2008:12:30:01:32:22.241,2265.373
2009:01:05:23:35:35.532,2009:01:06:02:28:18.941,10363.409
2009:01:08:06:53:15.683,2009:01:10:02:24:25.979,156670.296
2009:01:10:14:15:05.005,2009:01:12:17:54:48.190,185983.184
2009:01:12:21:43:59.862,2009:01:15:02:38:50.203,190490.341
2009:01:15:05:30:07.669,2009:01:17:10:24:19.112,190451.442
2009:01:17:14:13:14.127,2009:01:19:17:52:50.646,185976.519
2009:01:20:04:36:29.580,2009:01:22:01:14:34.645,160685.065
2009:01:24:03:28:53.019,2009:01:24:08:32:44.131,18231.112
2009:01:26:15:19:47.269,2009:01:26:15:46:16.833,1589.564
2009:02:02:13:50:29.792,2009:02:02:17:45:16.325,14086.533
2009:02:04:21:08:36.296,2009:02:06:18:48:33.432,164397.136
2009:02:07:04:30:58.547,2009:02:09:08:26:01.181,186902.634
2009:02:09:12:01:03.329,2009:02:11:16:58:31.700,190648.372
2009:02:11:19:50:24.141,2009:02:14:00:41:08.283,190244.142
2009:02:14:04:46:20.376,2009:02:16:08:08:37.191,184936.815
2009:02:16:21:07:27.159,2009:02:18:15:29:51.837,152544.678
2009:02:20:18:55:56.394,2009:02:20:22:47:40.785,13904.391
