Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:02:11.163,2008:07:01:10:02:22.140,10.977
2008:07:01:10:40:41.512,2008:07:01:10:41:03.041,21.529
2008:07:03:17:14:07.443,2008:07:03:17:14:18.748,11.306
2008:07:03:17:53:20.856,2008:07:03:17:53:43.334,22.478
2008:07:06:00:26:05.209,2008:07:06:00:26:16.877,11.668
2008:07:06:01:06:04.356,2008:07:06:01:06:27.843,23.487
2008:07:08:07:38:05.036,2008:07:08:07:38:17.103,12.068
2008:07:08:08:18:53.145,2008:07:08:08:19:17.720,24.575
2008:07:10:14:50:07.347,2008:07:10:14:50:19.864,12.517
2008:07:10:15:31:48.099,2008:07:10:15:32:13.853,25.754
2008:07:12:22:02:12.434,2008:07:12:22:02:25.461,13.027
2008:07:12:22:44:49.808,2008:07:12:22:45:16.860,27.052
2008:07:15:05:14:20.487,2008:07:15:05:14:34.092,13.606
2008:07:15:05:57:58.661,2008:07:15:05:58:27.142,28.481
2008:07:17:12:26:31.618,2008:07:17:12:26:45.880,14.262
2008:07:17:13:11:14.839,2008:07:17:13:11:44.898,30.059
2008:07:19:19:38:45.845,2008:07:19:19:39:00.847,15.002
2008:07:19:20:24:38.318,2008:07:19:20:25:10.108,31.79
2008:07:22:02:51:03.096,2008:07:22:02:51:18.928,15.832
2008:07:22:03:38:08.851,2008:07:22:03:38:42.538,33.687
2008:07:24:10:03:23.261,2008:07:24:10:03:40.009,16.748
2008:07:24:10:51:46.067,2008:07:24:10:52:21.813,35.746
2008:07:26:17:15:46.267,2008:07:26:17:16:04.029,17.762
2008:07:26:18:05:29.699,2008:07:26:18:06:07.671,37.972
2008:07:29:00:28:12.281,2008:07:29:00:28:31.147,18.866
2008:07:29:01:19:19.948,2008:07:29:01:20:00.302,40.354
2008:07:31:07:40:41.855,2008:07:31:07:41:01.917,20.062
2008:07:31:08:33:17.859,2008:07:31:08:34:00.763,42.904
2008:08:02:14:53:16.012,2008:08:02:14:53:37.381,21.369
2008:08:02:15:47:25.471,2008:08:02:15:48:11.120,45.649
2008:08:04:22:05:56.074,2008:08:04:22:06:18.882,22.808
2008:08:04:23:01:45.423,2008:08:04:23:02:34.063,48.64
2008:08:07:05:18:43.382,2008:08:07:05:19:07.808,24.425
2008:08:07:06:16:20.373,2008:08:07:06:17:12.311,51.938
2008:08:09:12:31:39.205,2008:08:09:12:32:05.450,26.245
2008:08:09:13:31:12.716,2008:08:09:13:32:08.325,55.609
2008:08:11:19:44:44.703,2008:08:11:19:45:13.019,28.316
2008:08:11:20:46:24.587,2008:08:11:20:47:24.310,59.722
2008:08:14:02:58:00.976,2008:08:14:02:58:31.656,30.68
2008:08:14:04:01:57.872,2008:08:14:04:03:02.223,64.351
2008:08:16:10:11:28.985,2008:08:16:10:12:02.365,33.379
