Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:02:08:29:19.920,2008:07:02:09:05:05.167,2145.247
2008:07:02:15:24:36.677,2008:07:02:16:00:59.623,2182.946
2008:07:04:18:00:39.100,2008:07:04:18:36:51.599,2172.499
2008:07:05:00:58:27.979,2008:07:05:01:34:11.966,2143.988
2008:07:07:03:34:18.899,2008:07:07:04:10:14.867,2155.968
2008:07:07:10:30:26.777,2008:07:07:11:04:49.375,2062.598
2008:07:09:13:08:31.540,2008:07:09:13:43:28.592,2097.052
2008:07:09:19:58:31.908,2008:07:09:20:30:56.049,1944.14
2008:07:11:22:40:41.356,2008:07:11:23:14:01.681,2000.325
2008:07:12:05:20:14.956,2008:07:12:05:50:11.868,1796.913
2008:07:14:08:07:53.131,2008:07:14:08:39:06.686,1873.554
2008:07:14:14:33:12.266,2008:07:14:15:00:23.542,1631.275
2008:07:16:17:27:23.393,2008:07:16:17:56:10.028,1726.635
2008:07:16:23:35:30.861,2008:07:16:23:59:48.939,1458.079
2008:07:19:02:37:02.183,2008:07:19:03:03:12.192,1570.009
2008:07:19:08:26:01.151,2008:07:19:08:47:28.248,1287.097
2008:07:21:11:35:25.729,2008:07:21:11:58:58.771,1413.043
2008:07:21:17:04:20.166,2008:07:21:17:23:06.043,1125.878
2008:07:23:20:22:01.535,2008:07:23:20:43:04.454,1262.92
2008:07:24:01:30:48.442,2008:07:24:01:47:07.637,979.196
2008:07:26:04:57:06.119,2008:07:26:05:15:50.220,1124.1
2008:07:26:09:46:22.011,2008:07:26:10:00:31.155,849.144
2008:07:28:13:21:36.382,2008:07:28:13:38:14.825,998.443
2008:07:28:17:52:21.382,2008:07:28:18:04:36.982,735.6
2008:07:30:21:36:56.315,2008:07:30:21:51:42.115,885.8
2008:07:31:01:50:18.996,2008:07:31:02:00:56.012,637.016
2008:08:02:05:44:38.586,2008:08:02:05:57:43.534,784.948
2008:08:02:09:41:44.865,2008:08:02:09:50:56.144,551.279
2008:08:04:13:46:04.165,2008:08:04:13:57:38.657,694.491
2008:08:04:17:27:53.108,2008:08:04:17:35:49.593,476.485
2008:08:06:21:42:11.316,2008:08:06:21:52:24.738,613.423
2008:08:07:01:09:36.949,2008:08:07:01:16:28.170,411.22
2008:08:09:05:33:38.656,2008:08:09:05:42:39.766,541.109
2008:08:09:08:47:33.205,2008:08:09:08:53:27.703,354.499
2008:08:11:13:20:53.434,2008:08:11:13:28:50.483,477.049
2008:08:11:16:22:09.204,2008:08:11:16:27:14.704,305.5
2008:08:13:21:04:17.314,2008:08:13:21:11:18.042,420.728
2008:08:13:23:53:47.230,2008:08:13:23:58:10.692,263.461
2008:08:16:04:44:08.842,2008:08:16:04:50:20.440,371.598
2008:08:16:07:22:46.403,2008:08:16:07:26:34.048,227.645
2008:08:17:01:58:04.623,2008:08:17:05:45:10.506,13625.883
2008:08:18:12:20:44.671,2008:08:18:12:26:13.731,329.061
2008:08:18:14:49:23.658,2008:08:18:14:52:41.010,197.352
2008:08:20:19:54:20.970,2008:08:20:19:59:13.447,292.478
2008:08:20:22:13:54.798,2008:08:20:22:16:46.661,171.863
2008:08:23:03:25:15.111,2008:08:23:03:29:36.217,261.105
2008:08:23:05:36:35.449,2008:08:23:05:39:05.926,150.477
2008:08:25:10:53:46.646,2008:08:25:10:57:40.828,234.182
2008:08:25:12:57:41.559,2008:08:25:12:59:54.057,132.497
2008:08:27:18:20:16.959,2008:08:27:18:23:47.871,210.912
2008:08:27:20:17:29.091,2008:08:27:20:19:26.359,117.269
2008:08:30:01:45:07.604,2008:08:30:01:48:18.163,190.559
2008:08:30:03:36:13.066,2008:08:30:03:37:57.288,104.221
2008:09:01:09:08:37.852,2008:09:01:09:11:30.402,172.55
2008:09:01:10:54:06.309,2008:09:01:10:55:39.202,92.893
2008:09:03:16:31:02.655,2008:09:03:16:33:39.106,156.451
2008:09:03:18:11:18.557,2008:09:03:18:12:41.526,82.969
2008:09:05:23:52:32.311,2008:09:05:23:54:54.313,142.002
2008:09:06:01:27:56.567,2008:09:06:01:29:10.795,74.228
2008:09:08:07:13:13.593,2008:09:08:07:15:22.608,129.015
2008:09:08:08:44:04.926,2008:09:08:08:45:11.446,66.521
2008:09:10:14:33:11.019,2008:09:10:14:35:08.382,117.364
2008:09:10:15:59:46.861,2008:09:10:16:00:46.595,59.734
2008:09:12:21:52:27.638,2008:09:12:21:54:14.585,106.946
2008:09:12:23:15:04.719,2008:09:12:23:15:58.494,53.775
2008:09:15:05:11:05.396,2008:09:15:05:12:43.076,97.68
2008:09:15:06:30:00.192,2008:09:15:06:30:48.760,48.567
2008:09:17:12:29:05.517,2008:09:17:12:30:35.004,89.487
2008:09:17:13:44:34.543,2008:09:17:13:45:18.582,44.038
2008:09:19:19:46:29.251,2008:09:19:19:47:51.529,82.278
2008:09:19:20:58:49.003,2008:09:19:20:59:29.125,40.122
2008:09:22:03:03:18.743,2008:09:22:03:04:34.677,75.934
2008:09:22:04:12:45.177,2008:09:22:04:13:21.907,36.73
2008:09:24:10:19:37.395,2008:09:24:10:20:47.722,70.327
2008:09:24:11:26:25.190,2008:09:24:11:26:58.968,33.777
2008:09:26:17:35:29.529,2008:09:26:17:36:34.853,65.324
2008:09:26:18:39:51.515,2008:09:26:18:40:22.696,31.181
2008:09:29:00:50:59.697,2008:09:29:00:52:00.494,60.797
2008:09:29:01:53:06.616,2008:09:29:01:53:35.483,28.867
2008:10:01:08:06:11.982,2008:10:01:08:07:08.642,56.66
2008:10:01:09:06:12.654,2008:10:01:09:06:39.434,26.78
2008:10:03:15:21:09.549,2008:10:03:15:22:02.406,52.857
2008:10:03:16:19:11.284,2008:10:03:16:19:36.174,24.89
2008:10:05:22:35:54.611,2008:10:05:22:36:43.951,49.339
2008:10:05:23:32:03.679,2008:10:05:23:32:26.845,23.166
2008:10:08:05:50:28.582,2008:10:08:05:51:14.676,46.095
2008:10:08:06:44:50.611,2008:10:08:06:45:12.204,21.593
2008:10:10:13:04:52.298,2008:10:10:13:05:35.400,43.102
2008:10:10:13:57:32.569,2008:10:10:13:57:52.737,20.168
2008:10:12:20:19:06.086,2008:10:12:20:19:46.444,40.358
2008:10:12:21:10:09.794,2008:10:12:21:10:28.676,18.882
2008:10:15:03:33:09.788,2008:10:15:03:33:47.649,37.861
2008:10:15:04:22:42.302,2008:10:15:04:23:00.035,17.733
2008:10:17:10:47:02.938,2008:10:17:10:47:38.544,35.606
2008:10:17:11:35:09.952,2008:10:17:11:35:26.667,16.715
2008:10:19:18:00:45.227,2008:10:19:18:01:18.807,33.579
2008:10:19:18:47:32.680,2008:10:19:18:47:48.500,15.819
2008:10:22:01:14:16.944,2008:10:22:01:14:48.700,31.756
2008:10:22:01:59:50.689,2008:10:22:02:00:05.720,15.032
2008:10:24:08:27:39.041,2008:10:24:08:28:09.143,30.102
2008:10:24:09:12:04.475,2008:10:24:09:12:18.808,14.333
2008:10:26:15:40:52.850,2008:10:26:15:41:21.433,28.583
2008:10:26:16:24:14.706,2008:10:26:16:24:28.417,13.712
2008:10:28:22:53:59.796,2008:10:28:22:54:26.975,27.179
2008:10:28:23:36:22.093,2008:10:28:23:36:35.244,13.151
2008:10:31:06:07:01.175,2008:10:31:06:07:27.039,25.864
2008:10:31:06:48:27.289,2008:10:31:06:48:39.924,12.635
2008:11:02:13:19:58.024,2008:11:02:13:20:22.644,24.62
2008:11:02:14:00:30.823,2008:11:02:14:00:42.988,12.165
2008:11:04:20:32:51.088,2008:11:04:20:33:14.539,23.45
2008:11:04:21:12:33.093,2008:11:04:21:12:44.831,11.738
2008:11:07:03:45:40.847,2008:11:07:03:46:03.200,22.353
2008:11:07:04:24:34.383,2008:11:07:04:24:45.733,11.35
2008:11:09:10:58:27.543,2008:11:09:10:58:48.858,21.316
2008:11:09:11:36:34.846,2008:11:09:11:36:45.848,11.002
2008:11:11:18:11:11.117,2008:11:11:18:11:31.474,20.357
2008:11:11:18:48:34.497,2008:11:11:18:48:45.189,10.692
2008:11:14:01:23:51.210,2008:11:14:01:24:10.684,19.474
2008:11:14:02:00:33.174,2008:11:14:02:00:43.600,10.426
2008:11:16:08:36:27.310,2008:11:16:08:36:45.977,18.667
2008:11:16:09:12:30.611,2008:11:16:09:12:40.813,10.202
2008:11:18:15:48:59.072,2008:11:18:15:49:17.003,17.931
2008:11:18:16:24:26.608,2008:11:18:16:24:36.621,10.013
2008:11:20:23:01:26.551,2008:11:20:23:01:43.816,17.265
2008:11:20:23:36:21.158,2008:11:20:23:36:31.018,9.86
2008:11:23:06:13:50.138,2008:11:23:06:14:06.787,16.649
2008:11:23:06:48:14.443,2008:11:23:06:48:24.173,9.73
2008:11:25:13:26:10.406,2008:11:25:13:26:26.480,16.074
2008:11:25:14:00:06.743,2008:11:25:14:00:16.364,9.621
2008:11:27:20:38:27.957,2008:11:27:20:38:43.488,15.532
2008:11:27:21:11:58.388,2008:11:27:21:12:07.915,9.527
2008:11:30:03:50:43.361,2008:11:30:03:50:58.376,15.015
2008:11:30:04:23:49.705,2008:11:30:04:23:59.152,9.448
2008:12:02:11:02:57.112,2008:12:02:11:03:11.635,14.524
2008:12:02:11:35:40.996,2008:12:02:11:35:50.377,9.382
2008:12:04:18:15:09.580,2008:12:04:18:15:23.634,14.055
2008:12:04:18:47:32.515,2008:12:04:18:47:41.844,9.329
2008:12:07:01:27:21.020,2008:12:07:01:27:34.628,13.607
2008:12:07:01:59:24.453,2008:12:07:01:59:33.745,9.292
2008:12:09:08:39:31.524,2008:12:09:08:39:44.710,13.186
2008:12:09:09:11:16.908,2008:12:09:09:11:26.180,9.272
2008:12:11:15:51:40.973,2008:12:11:15:51:53.767,12.794
2008:12:11:16:23:09.826,2008:12:11:16:23:19.101,9.275
2008:12:13:23:03:49.021,2008:12:13:23:04:01.456,12.435
2008:12:13:23:35:02.986,2008:12:13:23:35:12.284,9.298
2008:12:16:06:15:55.257,2008:12:16:06:16:07.368,12.111
2008:12:16:06:46:56.062,2008:12:16:06:47:05.406,9.345
2008:12:18:13:27:59.441,2008:12:18:13:28:11.259,11.818
2008:12:18:13:58:48.838,2008:12:18:13:58:58.247,9.409
2008:12:20:20:40:01.593,2008:12:20:20:40:13.142,11.55
2008:12:20:21:10:41.268,2008:12:20:21:10:50.756,9.488
2008:12:23:03:52:01.913,2008:12:23:03:52:13.218,11.306
2008:12:23:04:22:33.454,2008:12:23:04:22:43.033,9.578
2008:12:25:11:04:00.705,2008:12:25:11:04:11.781,11.076
2008:12:25:11:34:25.595,2008:12:25:11:34:35.273,9.679
2008:12:27:18:15:58.303,2008:12:27:18:16:09.163,10.86
2008:12:27:18:46:17.941,2008:12:27:18:46:27.727,9.786
2008:12:30:01:27:55.050,2008:12:30:01:28:05.702,10.652
2008:12:30:01:58:10.786,2008:12:30:01:58:20.690,9.904
2009:01:01:08:39:50.270,2009:01:01:08:40:00.727,10.457
2009:01:01:09:10:03.427,2009:01:01:09:10:13.460,10.033
2009:01:03:15:51:46.233,2009:01:03:15:51:56.500,10.266
2009:01:03:16:21:58.155,2009:01:03:16:22:08.324,10.17
2009:01:05:23:03:42.115,2009:01:05:23:03:52.207,10.093
2009:01:05:23:33:54.192,2009:01:05:23:34:04.517,10.325
2009:01:08:06:15:37.970,2009:01:08:06:15:47.906,9.935
2009:01:08:06:45:51.653,2009:01:08:06:46:02.153,10.501
2009:01:10:13:27:33.660,2009:01:10:13:27:43.453,9.794
2009:01:10:13:57:50.450,2009:01:10:13:58:01.151,10.702
2009:01:12:20:39:28.872,2009:01:12:20:39:38.547,9.675
2009:01:12:21:09:50.290,2009:01:12:21:10:01.215,10.926
2009:01:15:03:51:23.300,2009:01:15:03:51:32.877,9.577
2009:01:15:04:21:50.816,2009:01:15:04:22:01.987,11.172
2009:01:17:11:03:16.767,2009:01:17:11:03:26.266,9.499
2009:01:17:11:33:51.796,2009:01:17:11:34:03.240,11.444
2009:01:19:18:15:09.283,2009:01:19:18:15:18.723,9.44
2009:01:19:18:45:53.195,2009:01:19:18:46:04.926,11.731
2009:01:22:01:27:00.981,2009:01:22:01:27:10.375,9.394
2009:01:22:01:57:55.107,2009:01:22:01:58:07.140,12.033
2009:01:24:08:38:52.061,2009:01:24:08:39:01.415,9.355
2009:01:24:09:09:57.748,2009:01:24:09:10:10.097,12.349
2009:01:26:15:50:42.773,2009:01:26:15:50:52.100,9.327
2009:01:26:16:22:01.425,2009:01:26:16:22:14.103,12.678
2009:01:28:23:02:33.410,2009:01:28:23:02:42.721,9.311
2009:01:28:23:34:06.534,2009:01:28:23:34:19.557,13.023
2009:01:31:06:14:24.283,2009:01:31:06:14:33.582,9.299
2009:01:31:06:46:13.517,2009:01:31:06:46:26.909,13.392
2009:02:02:13:26:15.663,2009:02:02:13:26:24.966,9.303
2009:02:02:13:58:22.835,2009:02:02:13:58:36.616,13.781
2009:02:04:20:38:07.741,2009:02:04:20:38:17.062,9.32
2009:02:04:21:10:34.852,2009:02:04:21:10:49.058,14.206
2009:02:07:03:50:00.568,2009:02:07:03:50:09.930,9.362
2009:02:07:04:22:49.727,2009:02:07:04:23:04.400,14.673
2009:02:09:11:01:54.007,2009:02:09:11:02:03.439,9.432
2009:02:09:11:35:07.341,2009:02:09:11:35:22.528,15.187
2009:02:09:12:05:57.754,2009:02:09:13:33:37.894,5260.14
2009:02:11:18:13:47.802,2009:02:11:18:13:57.327,9.525
2009:02:11:18:47:27.309,2009:02:11:18:47:43.059,15.751
2009:02:14:01:25:41.704,2009:02:14:01:25:51.350,9.646
2009:02:14:01:59:49.241,2009:02:14:02:00:05.600,16.359
2009:02:16:08:37:35.597,2009:02:16:08:37:45.391,9.794
2009:02:16:09:12:12.897,2009:02:16:09:12:29.908,17.011
2009:02:18:15:49:29.500,2009:02:18:15:49:39.459,9.96
2009:02:18:16:24:38.260,2009:02:18:16:24:55.960,17.7
2009:02:20:23:01:23.535,2009:02:20:23:01:33.685,10.15
2009:02:20:23:37:05.488,2009:02:20:23:37:23.911,18.423
2009:02:23:06:13:17.916,2009:02:23:06:13:28.278,10.363
2009:02:23:06:49:34.916,2009:02:23:06:49:54.102,19.187
2009:02:25:13:25:12.950,2009:02:25:13:25:23.548,10.597
2009:02:25:14:02:07.072,2009:02:25:14:02:27.063,19.991
2009:02:27:20:37:09.042,2009:02:27:20:37:19.900,10.858
2009:02:27:21:14:42.705,2009:02:27:21:15:03.548,20.843
2009:03:02:03:49:06.655,2009:03:02:03:49:17.805,11.15
2009:03:02:04:27:22.710,2009:03:02:04:27:44.466,21.755
2009:03:04:11:01:06.240,2009:03:04:11:01:17.721,11.481
2009:03:04:11:40:07.999,2009:03:04:11:40:30.744,22.745
2009:03:06:18:13:08.139,2009:03:06:18:13:20.001,11.862
2009:03:06:18:52:59.277,2009:03:06:18:53:23.108,23.83
2009:03:09:01:25:12.509,2009:03:09:01:25:24.809,12.3
2009:03:09:02:05:56.874,2009:03:09:02:06:21.902,25.028
2009:03:11:08:37:19.294,2009:03:11:08:37:32.099,12.805
2009:03:11:09:19:00.673,2009:03:11:09:19:27.023,26.35
2009:03:13:15:49:28.319,2009:03:13:15:49:41.697,13.378
2009:03:13:16:32:10.254,2009:03:13:16:32:38.053,27.799
2009:03:15:23:01:39.436,2009:03:15:23:01:53.458,14.022
2009:03:15:23:45:25.219,2009:03:15:23:45:54.593,29.375
2009:03:18:06:13:52.616,2009:03:18:06:14:07.351,14.735
2009:03:18:06:58:45.399,2009:03:18:06:59:16.476,31.077
2009:03:20:13:26:07.969,2009:03:20:13:26:23.493,15.523
2009:03:20:14:12:10.901,2009:03:20:14:12:43.798,32.897
2009:03:22:20:38:25.750,2009:03:22:20:38:42.129,16.379
2009:03:22:21:25:42.126,2009:03:22:21:26:16.977,34.851
2009:03:25:03:50:46.392,2009:03:25:03:51:03.706,17.315
2009:03:25:04:39:19.874,2009:03:25:04:39:56.812,36.939
2009:03:27:11:03:10.577,2009:03:27:11:03:28.915,18.337
2009:03:27:11:53:05.471,2009:03:27:11:53:44.649,39.178
2009:03:29:18:15:39.264,2009:03:29:18:15:58.726,19.463
2009:03:29:19:07:00.849,2009:03:29:19:07:42.451,41.602
2009:04:01:01:28:13.632,2009:04:01:01:28:34.347,20.715
2009:04:01:02:21:08.353,2009:04:01:02:21:52.609,44.256
2009:04:03:08:40:54.855,2009:04:03:08:41:16.982,22.126
2009:04:03:09:35:30.296,2009:04:03:09:36:17.495,47.199
2009:04:05:15:53:43.919,2009:04:05:15:54:07.647,23.728
2009:04:05:16:50:08.512,2009:04:05:16:50:59.003,50.491
2009:04:07:23:06:41.495,2009:04:07:23:07:07.047,25.552
2009:04:08:00:05:04.093,2009:04:08:00:05:58.278,54.185
2009:04:10:06:19:47.949,2009:04:10:06:20:15.577,27.628
2009:04:10:07:20:17.435,2009:04:10:07:21:15.760,58.326
2009:04:12:13:33:03.510,2009:04:12:13:33:33.479,29.969
2009:04:12:14:35:48.577,2009:04:12:14:36:51.510,62.933
2009:04:14:20:46:28.439,2009:04:14:20:47:01.043,32.604
2009:04:14:21:51:37.632,2009:04:14:21:52:45.672,68.04
2009:04:17:04:00:03.192,2009:04:17:04:00:38.745,35.553
2009:04:17:05:07:45.071,2009:04:17:05:08:58.740,73.669
2009:04:19:11:13:48.499,2009:04:19:11:14:27.340,38.841
2009:04:19:12:24:11.884,2009:04:19:12:25:31.733,79.849
2009:04:21:18:27:45.478,2009:04:21:18:28:27.981,42.502
2009:04:21:19:40:59.818,2009:04:21:19:42:26.439,86.621
2009:04:24:01:41:55.899,2009:04:24:01:42:42.484,46.585
2009:04:24:02:58:11.887,2009:04:24:02:59:45.938,94.051
2009:04:26:08:56:22.594,2009:04:26:08:57:13.760,51.165
2009:04:26:10:15:53.055,2009:04:26:10:17:35.298,102.243
2009:04:28:16:11:09.623,2009:04:28:16:12:05.989,56.366
2009:04:28:17:34:10.476,2009:04:28:17:36:01.858,111.382
2009:04:30:23:26:21.996,2009:04:30:23:27:24.340,62.344
2009:05:01:00:53:12.655,2009:05:01:00:55:14.368,121.713
