Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:00:00.000,2008:07:03:16:28:27.798,196107.798
2008:07:03:17:08:10.139,2008:07:05:23:41:08.765,196378.626
2008:07:06:00:20:06.741,2008:07:08:06:53:46.924,196420.183
2008:07:08:07:32:02.564,2008:07:10:14:06:22.735,196460.171
2008:07:10:14:43:57.875,2008:07:12:21:18:56.301,196498.426
2008:07:12:21:55:52.764,2008:07:15:04:31:27.531,196534.767
2008:07:15:05:07:47.213,2008:07:17:11:43:56.240,196569.026
2008:07:17:12:19:41.146,2008:07:19:18:56:22.172,196601.026
2008:07:19:19:31:34.435,2008:07:22:02:08:45.057,196630.623
2008:07:22:02:43:26.915,2008:07:24:09:21:04.699,196657.784
2008:07:24:09:55:18.449,2008:07:26:16:33:21.038,196682.588
2008:07:26:17:07:08.955,2008:07:28:23:45:34.252,196705.297
2008:07:29:00:18:58.485,2008:07:31:06:57:44.802,196726.317
2008:07:31:07:30:47.268,2008:08:02:14:09:53.345,196746.076
2008:08:02:14:42:35.685,2008:08:04:21:22:00.524,196764.839
2008:08:04:21:54:24.137,2008:08:07:04:34:06.769,196782.632
2008:08:07:05:06:12.928,2008:08:09:11:46:12.292,196799.364
2008:08:09:12:18:02.226,2008:08:11:18:58:17.119,196814.894
2008:08:11:19:29:52.090,2008:08:14:02:10:21.182,196829.092
2008:08:14:02:41:42.502,2008:08:16:09:22:24.321,196841.82
2008:08:16:09:53:33.366,2008:08:16:18:31:05.555,31052.188
2008:08:16:23:54:11.728,2008:08:18:16:34:26.298,146414.57
2008:08:18:17:05:24.513,2008:08:20:23:46:26.849,196862.336
2008:08:21:00:17:15.720,2008:08:23:06:58:25.765,196870.045
2008:08:23:07:29:06.779,2008:08:25:14:10:22.987,196876.208
2008:08:25:14:40:57.580,2008:08:27:21:22:18.656,196881.076
2008:08:27:21:52:48.187,2008:08:30:04:34:13.098,196884.911
2008:08:30:05:04:38.838,2008:09:01:11:46:06.751,196887.913
2008:09:01:12:16:29.910,2008:09:03:18:57:59.992,196890.082
2008:09:03:19:28:21.768,2008:09:06:02:09:53.096,196891.328
2008:09:06:02:40:14.707,2008:09:08:09:21:46.201,196891.495
2008:09:08:09:52:08.917,2008:09:10:16:33:39.353,196890.435
2008:09:10:17:04:04.512,2008:09:12:23:45:32.499,196887.987
2008:09:13:00:16:01.493,2008:09:15:06:57:25.512,196884.019
2008:09:15:07:27:59.768,2008:09:17:14:09:18.158,196878.39
2008:09:17:14:39:59.109,2008:09:19:21:21:10.179,196871.07
2008:09:19:21:51:59.202,2008:09:22:04:33:01.389,196862.188
2008:09:22:05:03:59.797,2008:09:24:11:44:51.771,196851.973
2008:09:24:12:16:00.812,2008:09:26:18:56:41.476,196840.664
2008:09:26:19:28:02.399,2008:09:29:02:08:30.797,196828.398
2008:09:29:02:40:04.902,2008:10:01:09:20:20.067,196815.165
2008:10:01:09:52:08.790,2008:10:03:16:32:09.608,196800.818
2008:10:03:17:04:14.531,2008:10:05:23:43:59.653,196785.123
2008:10:06:00:16:22.539,2008:10:08:06:55:50.381,196767.843
2008:10:08:07:28:33.140,2008:10:10:14:07:41.885,196748.745
2008:10:10:14:40:46.581,2008:10:12:21:19:34.175,196727.593
2008:10:12:21:53:02.970,2008:10:15:04:31:27.140,196704.17
2008:10:15:05:05:22.196,2008:10:17:11:43:20.545,196678.348
2008:10:17:12:17:43.929,2008:10:19:18:55:14.137,196650.208
2008:10:19:19:30:07.726,2008:10:22:02:07:07.777,196620.051
2008:10:22:02:42:33.317,2008:10:24:09:19:01.519,196588.202
2008:10:24:09:55:00.736,2008:10:26:16:30:55.581,196554.846
2008:10:26:17:07:30.342,2008:10:28:23:42:50.319,196519.977
2008:10:29:00:20:02.756,2008:10:31:06:54:46.136,196483.38
2008:10:31:07:32:38.734,2008:11:02:14:06:43.451,196444.718
2008:11:02:14:45:19.100,2008:11:04:21:18:42.665,196403.565
2008:11:04:21:58:04.678,2008:11:07:04:30:44.143,196359.466
2008:11:07:05:10:56.235,2008:11:09:11:42:48.199,196311.964
2008:11:09:12:23:54.443,2008:11:11:18:54:55.025,196260.582
2008:11:11:19:36:59.720,2008:11:14:02:07:04.609,196204.889
2008:11:14:02:50:12.023,2008:11:16:09:19:16.741,196144.718
2008:11:16:10:03:30.861,2008:11:18:16:31:31.204,196080.344
2008:11:18:17:16:55.687,2008:11:20:23:43:47.992,196012.305
2008:11:21:00:30:26.369,2008:11:23:06:56:07.379,195941.01
2008:11:23:07:44:03.370,2008:11:25:14:08:29.888,195866.519
2008:11:25:14:57:47.693,2008:11:27:21:20:56.251,195788.558
2008:11:27:22:11:40.787,2008:11:30:04:33:27.376,195706.588
2008:11:30:05:25:44.476,2008:12:02:11:46:04.314,195619.838
2008:12:02:12:40:00.889,2008:12:04:18:58:48.238,195527.35
2008:12:04:19:54:32.378,2008:12:07:02:11:40.401,195428.023
2008:12:07:03:09:21.432,2008:12:09:09:24:42.056,195320.624
2008:12:09:10:24:30.449,2008:12:11:16:37:54.218,195203.768
2008:12:11:17:40:01.256,2008:12:13:23:51:17.432,195076.176
2008:12:14:00:55:54.565,2008:12:16:07:04:51.835,194937.27
2008:12:16:08:12:10.187,2008:12:18:14:18:37.700,194787.512
2008:12:18:15:28:48.163,2008:12:20:21:32:35.868,194627.705
2008:12:20:22:45:49.714,2008:12:23:04:46:47.912,194458.198
2008:12:23:06:03:17.462,2008:12:25:12:01:16.136,194278.674
2008:12:25:13:21:15.416,2008:12:27:19:16:03.674,194088.258
2008:12:27:20:39:49.046,2008:12:30:02:31:14.609,193885.563
2008:12:30:03:59:05.457,2009:01:01:09:46:53.110,193668.653
2009:01:01:11:19:12.502,2009:01:03:17:03:07.506,193435.004
2009:01:03:18:40:22.781,2009:01:06:00:20:04.261,193181.479
2009:01:06:02:02:47.384,2009:01:08:07:37:51.584,192904.199
2009:01:08:09:26:38.948,2009:01:10:14:56:37.477,192598.528
2009:01:10:16:52:08.691,2009:01:12:22:16:28.817,192260.126
2009:01:13:00:19:24.816,2009:01:15:05:37:31.966,191887.15
2009:01:15:07:48:33.892,2009:01:17:12:59:54.745,191480.853
2009:01:17:15:19:44.533,2009:01:19:20:23:48.026,191043.492
2009:01:19:22:53:09.904,2009:01:22:03:49:26.564,190576.66
2009:01:22:06:29:08.611,2009:01:24:11:17:09.950,190081.339
2009:01:24:14:08:05.695,2009:01:26:18:47:24.189,189558.495
2009:01:26:21:50:34.519,2009:01:29:02:20:43.758,189009.239
2009:01:29:05:37:18.974,2009:01:31:09:57:53.562,188434.587
2009:01:31:13:29:15.099,2009:02:02:17:39:49.990,187834.89
2009:02:02:21:27:30.804,2009:02:05:01:27:39.937,187209.132
2009:02:05:05:33:21.937,2009:02:07:09:22:35.491,186553.555
2009:02:07:13:48:02.080,2009:02:09:14:35:51.941,175669.861
2009:02:09:16:27:18.729,2009:02:09:17:25:43.999,3505.27
2009:02:09:22:12:27.034,2009:02:12:01:37:59.762,185132.728
2009:02:12:06:47:05.023,2009:02:14:10:00:04.982,184379.959
2009:02:14:15:32:01.731,2009:02:16:18:32:34.763,183633.032
