"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:11:03:15.393,2018:05:17:18:47:51.951,27876.558
2018:05:17:20:54:38.979,2018:05:18:04:39:15.544,27876.565
2018:05:18:06:46:02.578,2018:05:18:14:30:39.158,27876.581
2018:05:18:16:37:26.197,2018:05:19:00:22:02.789,27876.591
2018:05:19:02:28:49.829,2018:05:19:10:13:26.437,27876.608
2018:05:19:12:20:13.480,2018:05:19:20:04:50.097,27876.617
2018:05:19:22:11:37.143,2018:05:20:05:56:13.775,27876.632
2018:05:20:08:03:00.817,2018:05:20:15:47:37.461,27876.645
2018:05:20:17:54:24.507,2018:05:21:01:39:01.159,27876.653
2018:05:21:03:45:48.203,2018:05:21:11:30:24.860,27876.657
2018:05:21:13:37:11.911,2018:05:21:21:21:48.570,27876.658
2018:05:21:23:28:35.619,2018:05:22:07:13:12.283,27876.664
2018:05:22:09:19:59.332,2018:05:22:17:04:35.994,27876.662
2018:05:22:19:11:23.042,2018:05:23:02:55:59.706,27876.664
2018:05:23:05:02:46.750,2018:05:23:12:47:23.409,27876.659
2018:05:23:14:54:10.447,2018:05:23:22:38:47.107,27876.659
2018:05:24:00:45:34.142,2018:05:24:08:30:10.790,27876.648
2018:05:24:10:36:57.828,2018:05:24:18:21:34.464,27876.637
2018:05:24:20:28:21.498,2018:05:25:04:12:58.127,27876.629
2018:05:25:06:19:45.158,2018:05:25:14:04:21.773,27876.614
2018:05:25:16:11:08.800,2018:05:25:23:55:45.406,27876.605
2018:05:26:02:02:32.428,2018:05:26:09:47:09.019,27876.591
2018:05:26:11:53:56.039,2018:05:26:19:38:32.618,27876.579
2018:05:26:21:45:19.628,2018:05:27:05:29:56.199,27876.571
2018:05:27:07:36:43.207,2018:05:27:15:21:19.757,27876.550
2018:05:27:17:28:06.765,2018:05:28:01:12:43.304,27876.540
2018:05:28:03:19:30.310,2018:05:28:11:04:06.834,27876.524
2018:05:28:13:10:53.836,2018:05:28:20:55:30.351,27876.515
2018:05:28:23:02:17.350,2018:05:29:06:46:53.851,27876.502
2018:05:29:08:53:40.848,2018:05:29:16:38:17.342,27876.494
2018:05:29:18:45:04.331,2018:05:30:02:29:40.819,27876.488
2018:05:30:04:36:27.808,2018:05:30:12:21:04.283,27876.475
2018:05:30:14:27:51.271,2018:05:30:22:12:27.740,27876.469
2018:05:31:00:19:14.730,2018:05:31:08:03:51.190,27876.460
2018:05:31:10:10:38.177,2018:05:31:17:55:14.635,27876.458
2018:05:31:20:02:01.621,2018:06:01:03:46:38.072,27876.451
2018:06:01:05:53:25.059,2018:06:01:13:38:01.509,27876.450
2018:06:01:15:44:48.493,2018:06:01:23:29:24.940,27876.447
2018:06:02:01:36:11.921,2018:06:02:09:20:48.371,27876.451
2018:06:02:11:27:35.351,2018:06:02:19:12:11.796,27876.445
2018:06:02:21:18:58.781,2018:06:03:05:03:35.224,27876.442
2018:06:03:07:10:22.209,2018:06:03:14:54:58.653,27876.444
2018:06:03:17:01:45.639,2018:06:04:00:46:22.080,27876.441
2018:06:04:02:53:09.067,2018:06:04:10:37:45.512,27876.445
2018:06:04:12:44:32.498,2018:06:04:20:29:08.942,27876.444
2018:06:04:22:35:55.929,2018:06:05:06:20:32.375,27876.446
2018:06:05:08:27:19.358,2018:06:05:16:11:55.810,27876.452
2018:06:05:18:18:42.795,2018:06:06:02:03:19.240,27876.446
2018:06:06:04:10:06.228,2018:06:06:11:54:42.677,27876.449
2018:06:06:14:01:29.668,2018:06:06:21:46:06.114,27876.447
2018:06:06:23:52:53.105,2018:06:07:07:37:29.556,27876.451
2018:06:07:09:44:16.546,2018:06:07:17:28:52.996,27876.449
2018:06:07:19:35:39.988,2018:06:08:03:20:16.441,27876.453
2018:06:08:05:27:03.428,2018:06:08:13:11:39.886,27876.458
2018:06:08:15:18:26.876,2018:06:08:23:03:03.335,27876.459
2018:06:09:01:09:50.323,2018:06:09:08:54:26.782,27876.459
2018:06:09:11:01:13.778,2018:06:09:18:45:50.237,27876.459
2018:06:09:20:52:37.232,2018:06:10:04:37:13.697,27876.465
2018:06:10:06:44:00.694,2018:06:10:14:28:37.161,27876.466
2018:06:10:16:35:24.160,2018:06:11:00:20:00.635,27876.475
2018:06:11:02:26:47.634,2018:06:11:10:11:24.114,27876.480
2018:06:11:12:18:11.111,2018:06:11:20:02:47.604,27876.493
2018:06:11:22:09:34.603,2018:06:12:05:54:11.100,27876.498
2018:06:12:08:00:58.107,2018:06:12:15:45:34.612,27876.506
2018:06:12:17:52:21.620,2018:06:13:01:36:58.139,27876.518
2018:06:13:03:43:45.151,2018:06:13:11:28:21.678,27876.527
2018:06:13:13:35:08.694,2018:06:13:21:19:45.238,27876.543
2018:06:13:23:26:32.255,2018:06:14:07:11:08.811,27876.556
2018:06:14:09:17:55.832,2018:06:14:17:02:32.403,27876.572
2018:06:14:19:09:19.423,2018:06:15:02:53:56.013,27876.591
2018:06:15:05:00:43.037,2018:06:15:12:45:19.635,27876.598
2018:06:15:14:52:06.665,2018:06:15:22:36:43.278,27876.613
2018:06:16:00:43:30.313,2018:06:16:08:28:06.936,27876.623
2018:06:16:10:34:53.973,2018:06:16:18:19:30.610,27876.638
2018:06:16:20:26:17.648,2018:06:17:04:10:54.293,27876.645
2018:06:17:06:17:41.334,2018:06:17:14:02:17.990,27876.656
2018:06:17:16:09:05.026,2018:06:17:23:53:41.692,27876.666
2018:06:18:02:00:28.731,2018:06:18:09:45:05.396,27876.665
2018:06:18:11:51:52.436,2018:06:18:19:36:29.106,27876.669
2018:06:18:21:43:16.148,2018:06:19:05:27:52.814,27876.666
2018:06:19:07:34:39.854,2018:06:19:15:19:16.522,27876.668
2018:06:19:17:26:03.560,2018:06:20:01:10:40.221,27876.661
2018:06:20:03:17:27.258,2018:06:20:11:02:03.917,27876.658
2018:06:20:13:08:50.949,2018:06:20:20:53:27.597,27876.648
2018:06:20:23:00:14.626,2018:06:21:06:44:51.273,27876.646
2018:06:21:08:51:38.296,2018:06:21:16:36:14.928,27876.633
2018:06:21:18:43:01.954,2018:06:22:02:27:38.573,27876.619
2018:06:22:04:34:25.594,2018:06:22:12:19:02.204,27876.610
2018:06:22:14:25:49.222,2018:06:22:22:10:25.817,27876.595
2018:06:23:00:17:12.832,2018:06:23:08:01:49.418,27876.586
2018:06:23:10:08:36.427,2018:06:23:17:53:12.998,27876.570
2018:06:23:20:00:00.005,2018:06:24:03:44:36.568,27876.562
2018:06:24:05:51:23.566,2018:06:24:13:36:00.120,27876.553
2018:06:24:15:42:47.118,2018:06:24:23:27:23.652,27876.535
2018:06:25:01:34:10.649,2018:06:25:09:18:47.176,27876.527
2018:06:25:11:25:34.172,2018:06:25:19:10:10.686,27876.514
2018:06:25:21:16:57.679,2018:06:26:05:01:34.187,27876.508
2018:06:26:07:08:21.176,2018:06:26:14:52:57.674,27876.497
2018:06:26:16:59:44.663,2018:06:27:00:44:21.155,27876.492
2018:06:27:02:51:08.136,2018:06:27:10:35:44.626,27876.490
2018:06:27:12:42:31.608,2018:06:27:20:27:08.086,27876.477
2018:06:27:22:33:55.068,2018:06:28:06:18:31.543,27876.475
2018:06:28:08:25:18.527,2018:06:28:16:09:54.995,27876.468
2018:06:28:18:16:41.977,2018:06:29:02:01:18.445,27876.468
2018:06:29:04:08:05.427,2018:06:29:11:52:41.889,27876.462
2018:06:29:13:59:28.871,2018:06:29:21:44:05.334,27876.463
2018:06:29:23:50:52.314,2018:06:30:07:35:28.773,27876.459
2018:06:30:09:42:15.751,2018:06:30:17:26:52.215,27876.464
2018:06:30:19:33:39.190,2018:07:01:03:18:15.650,27876.459
2018:07:01:05:25:02.631,2018:07:01:13:09:39.087,27876.456
2018:07:01:15:16:26.067,2018:07:01:23:01:02.525,27876.458
2018:07:02:01:07:49.506,2018:07:02:08:52:25.960,27876.454
2018:07:02:10:59:12.942,2018:07:02:18:43:49.399,27876.457
2018:07:02:20:50:36.379,2018:07:03:04:35:12.832,27876.453
2018:07:03:06:41:59.813,2018:07:03:14:26:36.271,27876.458
2018:07:03:16:33:23.247,2018:07:04:00:17:59.707,27876.461
2018:07:04:02:24:46.685,2018:07:04:10:09:23.137,27876.452
2018:07:04:12:16:10.118,2018:07:04:20:00:46.573,27876.455
2018:07:04:22:07:33.556,2018:07:05:05:52:10.008,27876.452
