"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:10:00:00.000,2018:07:27:21:51:50.615,6177110.615
2018:07:28:01:45:20.444,2018:09:11:14:50:11.905,3935091.461
2018:09:11:15:07:42.188,2018:09:12:22:15:23.182,112060.994
2018:09:12:23:05:51.160,2018:09:14:05:48:57.321,110586.161
2018:09:14:06:55:36.463,2018:09:15:13:25:14.082,109777.619
2018:09:15:14:42:38.335,2018:09:16:21:03:11.681,109233.346
2018:09:16:22:27:58.637,2018:09:18:04:42:26.302,108867.665
2018:09:18:06:12:01.308,2018:09:19:12:22:47.268,108645.960
2018:09:19:13:54:57.176,2018:09:20:20:04:10.473,108553.297
2018:09:20:21:36:50.535,2018:09:22:03:46:36.288,108585.753
2018:09:22:05:17:41.196,2018:09:23:11:30:09.404,108748.209
2018:09:23:12:57:24.664,2018:09:24:19:15:00.404,109055.740
2018:09:24:20:35:50.555,2018:09:26:03:01:30.926,109540.371
2018:09:26:04:12:37.409,2018:09:27:10:50:31.733,110274.324
2018:09:27:11:46:54.613,2018:09:28:18:45:20.335,111505.722
2018:09:28:19:15:24.756,2018:12:22:15:41:58.678,7331193.921
2018:12:22:18:07:23.051,2019:01:21:00:26:30.640,2528347.589
2019:01:21:04:50:55.553,2019:03:09:13:50:49.731,4093194.177
2019:03:09:13:54:22.781,2019:03:10:21:09:55.844,112533.063
2019:03:10:21:58:35.280,2019:03:12:04:42:55.749,110660.469
2019:03:12:05:48:53.299,2019:03:13:12:18:56.760,109803.461
2019:03:13:13:36:09.525,2019:03:14:19:56:46.299,109236.774
2019:03:14:21:21:36.610,2019:03:16:03:35:57.618,108861.007
2019:03:16:05:05:41.449,2019:03:17:11:16:19.073,108637.624
2019:03:17:12:48:35.909,2019:03:18:18:57:46.338,108550.429
2019:03:18:20:30:24.594,2019:03:20:02:40:19.882,108595.289
2019:03:20:04:11:07.340,2019:03:21:10:24:04.646,108777.306
2019:03:21:11:50:39.479,2019:03:22:18:09:11.802,109112.323
2019:03:22:19:28:50.033,2019:03:24:01:56:04.979,109634.946
2019:03:24:03:05:15.437,2019:03:25:09:45:43.432,110427.994
2019:03:25:10:38:56.398,2019:03:26:17:42:55.819,111839.421
2019:03:26:18:05:04.120,2019:07:16:22:06:21.940,9691277.819
2019:07:17:01:17:30.389,2019:09:12:10:38:19.088,4958448.699
2019:09:12:11:15:18.812,2019:09:13:18:08:38.130,111199.317
2019:09:13:19:08:16.828,2019:09:15:01:43:31.879,110115.050
2019:09:15:02:56:40.774,2019:09:16:09:20:41.126,109440.352
2019:09:16:10:42:49.947,2019:09:17:16:59:23.757,108993.810
2019:09:17:18:27:26.507,2019:09:19:00:39:21.022,108714.515
2019:09:19:02:10:49.208,2019:09:20:08:20:23.674,108574.466
2019:09:20:09:53:07.248,2019:09:21:16:02:27.752,108560.503
2019:09:21:17:34:24.466,2019:09:22:23:45:33.375,108668.909
2019:09:23:01:14:40.576,2019:09:24:07:29:45.131,108904.556
2019:09:24:08:53:50.763,2019:09:25:15:15:14.543,109283.780
2019:09:25:16:31:43.203,2019:09:26:23:02:27.636,109844.432
2019:09:27:00:07:51.550,2019:09:28:06:52:34.244,110682.694
2019:09:28:07:41:05.649,2019:09:29:14:54:12.383,112386.734
2019:09:29:15:02:47.236,2020:03:09:09:32:52.362,13977005.126
2020:03:09:10:08:00.686,2020:03:10:17:02:27.792,111267.106
2020:03:10:18:01:42.537,2020:03:12:00:37:08.572,110126.035
2020:03:12:01:50:20.050,2020:03:13:08:14:13.731,109433.680
2020:03:13:09:36:34.177,2020:03:14:15:52:56.553,108982.376
2020:03:14:17:21:11.518,2020:03:15:23:32:56.155,108704.637
2020:03:16:01:04:32.754,2020:03:17:07:14:02.109,108569.354
2020:03:17:08:46:48.066,2020:03:18:14:56:09.921,108561.855
2020:03:18:16:28:01.685,2020:03:19:22:39:19.767,108678.083
2020:03:20:00:08:13.191,2020:03:21:06:23:36.947,108923.757
2020:03:21:07:47:17.056,2020:03:22:14:09:14.611,109317.555
2020:03:22:15:24:59.947,2020:03:23:21:56:42.336,109902.389
2020:03:23:23:00:52.129,2020:03:25:05:47:22.029,110789.900
2020:03:25:06:33:31.589,2020:05:17:10:00:00.000,4591588.411

