"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:10:00:00.000,2018:07:27:17:26:30.705,6074790.705
2018:07:27:20:16:04.325,2018:09:10:23:04:06.764,3898082.439
2018:09:10:23:27:34.723,2018:09:12:02:36:25.322,97730.599
2018:09:12:03:23:05.754,2018:09:13:06:13:39.088,96633.333
2018:09:13:07:13:41.060,2018:09:14:09:52:49.897,95948.836
2018:09:14:11:02:18.778,2018:09:15:13:33:14.141,95455.363
2018:09:15:14:49:42.522,2018:09:16:17:14:33.364,95090.841
2018:09:16:18:36:10.800,2018:09:17:20:56:38.231,94827.431
2018:09:17:22:21:53.023,2018:09:19:00:39:23.812,94650.788
2018:09:19:02:06:54.204,2018:09:20:04:22:47.759,94553.555
2018:09:20:05:51:16.795,2018:09:21:08:06:49.572,94532.777
2018:09:21:09:35:01.405,2018:09:22:11:51:30.347,94588.942
2018:09:22:13:18:07.046,2018:09:23:15:36:52.951,94725.905
2018:09:23:17:00:30.967,2018:09:24:19:23:02.614,94951.647
2018:09:24:20:42:08.059,2018:09:25:23:10:08.461,95280.403
2018:09:26:00:22:49.293,2018:09:27:02:58:27.385,95738.093
2018:09:27:04:02:17.864,2018:09:28:06:48:36.304,96378.440
2018:09:28:07:39:56.916,2018:09:29:10:42:38.460,97361.544
2018:09:29:11:13:43.239,2019:03:09:15:30:16.922,13925793.683
2019:03:09:16:07:35.880,2019:03:10:19:05:36.076,97080.196
2019:03:10:20:00:04.759,2019:03:11:22:43:51.130,96226.371
2019:03:11:23:49:37.278,2019:03:13:02:23:39.807,95642.529
2019:03:13:03:37:35.700,2019:03:14:06:04:33.467,95217.766
2019:03:14:07:24:28.724,2019:03:15:09:46:18.683,94909.959
2019:03:15:11:10:29.826,2019:03:16:13:28:48.547,94698.721
2019:03:16:14:55:46.034,2019:03:17:17:11:59.642,94573.609
2019:03:17:18:40:20.903,2019:03:18:20:55:50.802,94529.899
2019:03:18:22:24:15.780,2019:03:20:00:40:22.590,94566.810
2019:03:20:02:07:30.273,2019:03:21:04:25:37.240,94686.967
2019:03:21:05:50:02.302,2019:03:22:08:11:39.111,94896.808
2019:03:22:09:31:47.630,2019:03:23:11:58:35.980,95208.350
2019:03:23:13:12:38.538,2019:03:24:15:46:42.328,95643.790
2019:03:24:16:52:20.544,2019:03:25:19:36:29.160,96248.616
2019:03:25:20:30:22.585,2019:03:26:23:29:29.740,97147.155
2019:03:27:00:05:11.304,2019:06:17:06:55:31.241,7109419.937
2019:06:17:09:33:15.684,2019:07:16:21:11:34.770,2547499.086
2019:07:17:02:12:00.103,2019:09:11:02:53:06.969,4840866.867
2019:09:11:03:11:02.306,2019:09:12:06:23:13.995,97931.689
2019:09:12:07:08:41.726,2019:09:13:09:59:55.702,96673.976
2019:09:13:10:59:46.795,2019:09:14:13:38:52.095,95945.300
2019:09:14:14:48:37.582,2019:09:15:17:19:10.721,95433.138
2019:09:15:18:36:06.605,2019:09:16:21:00:29.893,95063.288
2019:09:16:22:22:35.582,2019:09:18:00:42:38.412,94802.829
2019:09:18:02:08:15.738,2019:09:19:04:25:29.919,94634.181
2019:09:19:05:53:13.413,2019:09:20:08:09:00.797,94547.384
2019:09:20:09:37:32.195,2019:09:21:11:53:09.276,94537.081
2019:09:21:13:21:13.770,2019:09:22:15:37:55.154,94601.384
2019:09:22:17:04:18.263,2019:09:23:19:23:19.848,94741.585
2019:09:23:20:46:44.110,2019:09:24:23:09:26.939,94962.829
2019:09:25:00:28:27.573,2019:09:26:02:56:23.438,95275.865
2019:09:26:04:09:21.469,2019:09:27:06:44:22.869,95701.400
2019:09:27:07:49:12.070,2019:09:28:10:33:54.159,96282.090
2019:09:28:11:27:30.279,2019:09:29:14:26:20.828,97130.549
2019:09:29:15:02:52.446,2020:03:08:19:16:58.324,13925645.878
2020:03:08:19:53:17.433,2020:03:09:22:51:41.392,97103.959
2020:03:09:23:46:21.056,2020:03:11:02:29:43.646,96202.590
2020:03:11:03:36:06.132,2020:03:12:06:09:29.297,95603.165
2020:03:12:07:24:08.491,2020:03:13:09:50:25.809,95177.317
2020:03:13:11:11:00.648,2020:03:14:13:32:17.441,94876.793
2020:03:14:14:56:58.257,2020:03:15:17:14:55.374,94677.117
2020:03:15:18:42:10.024,2020:03:16:20:58:14.451,94564.427
2020:03:16:22:26:40.955,2020:03:18:00:42:11.907,94530.952
2020:03:18:02:10:33.667,2020:03:19:04:26:46.864,94573.197
2020:03:19:05:53:48.893,2020:03:20:08:12:00.279,94691.386
2020:03:20:09:36:25.534,2020:03:21:11:57:55.316,94889.782
2020:03:21:13:18:20.309,2020:03:22:15:44:38.347,95178.038
2020:03:22:16:59:26.735,2020:03:23:19:32:21.419,95574.683
2020:03:23:20:39:32.689,2020:03:24:23:21:29.095,96116.405
2020:03:25:00:18:13.537,2020:03:26:03:13:05.341,96891.804
2020:03:26:03:54:25.276,2020:05:18:10:00:00.000,4601134.724

