"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:10:00:00.000,2018:07:27:19:46:39.048,6169599.048
2018:07:27:20:39:54.105,2018:08:16:14:08:11.434,1704497.329
2018:08:16:14:11:19.781,2018:08:17:02:48:39.980,45440.199
2018:08:17:02:57:07.672,2018:08:17:15:30:15.186,45187.515
2018:08:17:15:41:49.207,2018:08:18:04:12:10.290,45021.082
2018:08:18:04:26:11.165,2018:08:18:16:54:16.255,44885.091
2018:08:18:17:10:22.585,2018:08:19:05:36:29.386,44766.801
2018:08:19:05:54:27.195,2018:08:19:18:18:47.735,44660.540
2018:08:19:18:38:26.945,2018:08:20:07:01:10.153,44563.207
2018:08:20:07:22:23.009,2018:08:20:19:43:35.875,44472.866
2018:08:20:20:06:16.163,2018:08:21:08:26:04.387,44388.224
2018:08:21:08:50:06.941,2018:08:21:21:08:35.318,44308.377
2018:08:21:21:33:55.734,2018:08:22:09:51:08.377,44232.643
2018:08:22:10:17:42.853,2018:08:22:22:33:43.369,44160.516
2018:08:22:23:01:28.511,2018:08:23:11:16:20.116,44091.605
2018:08:23:11:45:12.906,2018:08:23:23:58:58.500,44025.593
2018:08:24:00:28:56.177,2018:08:24:12:41:38.411,43962.234
2018:08:24:13:12:38.445,2018:08:25:01:24:19.768,43901.323
2018:08:25:01:56:19.822,2018:08:25:14:07:02.505,43842.684
2018:08:25:14:40:00.379,2018:08:26:02:49:46.567,43786.189
2018:08:26:03:23:40.200,2018:08:26:15:32:31.911,43731.711
2018:08:26:16:07:19.346,2018:08:27:04:15:18.491,43679.145
2018:08:27:04:50:57.870,2018:08:27:16:58:06.286,43628.416
2018:08:27:17:34:35.818,2018:08:28:05:40:55.258,43579.441
2018:08:28:06:18:13.234,2018:08:28:18:23:45.393,43532.159
2018:08:28:19:01:50.159,2018:08:29:07:06:36.665,43486.506
2018:08:29:07:45:26.622,2018:08:29:19:49:29.058,43442.436
2018:08:29:20:29:02.651,2018:08:30:08:32:22.557,43399.905
2018:08:30:09:12:38.277,2018:08:30:21:15:17.143,43358.866
2018:08:30:21:56:13.523,2018:08:31:09:58:12.800,43319.277
2018:08:31:10:39:48.410,2018:08:31:22:41:09.519,43281.110
2018:08:31:23:23:22.960,2018:09:01:11:24:07.282,43244.322
2018:09:01:12:06:57.190,2018:09:02:00:07:06.075,43208.885
2018:09:02:00:50:31.117,2018:09:02:12:50:05.881,43174.764
2018:09:02:13:34:04.758,2018:09:03:01:33:06.686,43141.928
2018:09:03:02:17:38.126,2018:09:03:14:16:08.475,43110.350
2018:09:03:15:01:11.238,2018:09:04:02:59:11.227,43079.990
2018:09:04:03:44:44.096,2018:09:04:15:42:14.927,43050.831
2018:09:04:16:28:16.722,2018:09:05:04:25:19.555,43022.833
2018:09:05:05:11:49.123,2018:09:05:17:08:25.092,42995.969
2018:09:05:17:55:21.309,2018:09:06:05:51:31.520,42970.211
2018:09:06:06:38:53.288,2018:09:06:18:34:38.810,42945.522
2018:09:06:19:22:25.072,2018:09:07:07:17:46.951,42921.878
2018:09:07:08:05:56.666,2018:09:07:20:00:55.920,42899.255
2018:09:07:20:49:28.076,2018:09:08:08:44:05.694,42877.618
2018:09:08:09:32:59.312,2018:09:08:21:27:16.259,42856.947
2018:09:08:22:16:30.377,2018:09:09:10:10:27.597,42837.219
2018:09:09:11:00:01.278,2018:09:09:22:53:39.692,42818.414
2018:09:09:23:43:32.020,2018:09:10:11:36:52.532,42800.512
2018:09:10:12:27:02.606,2018:09:11:00:20:06.108,42783.501
2018:09:11:01:10:33.042,2018:09:11:13:03:20.408,42767.366
2018:09:11:13:54:03.329,2018:09:12:01:46:35.430,42752.101
2018:09:12:02:37:33.472,2018:09:12:14:29:51.171,42737.699
2018:09:12:15:21:03.472,2018:09:13:03:13:07.629,42724.157
2018:09:13:04:04:33.331,2018:09:13:15:56:24.806,42711.475
2018:09:13:16:48:03.054,2018:09:14:04:39:42.705,42699.652
2018:09:14:05:31:32.638,2018:09:14:17:23:01.332,42688.693
2018:09:14:18:15:02.087,2018:09:15:06:06:20.691,42678.604
2018:09:15:06:58:31.401,2018:09:15:18:49:40.791,42669.389
2018:09:15:19:42:00.582,2018:09:16:07:33:01.639,42661.058
2018:09:16:08:25:29.630,2018:09:16:20:16:23.245,42653.615
2018:09:16:21:08:58.544,2018:09:17:08:59:45.618,42647.074
2018:09:17:09:52:27.323,2018:09:17:21:43:08.768,42641.445
2018:09:17:22:35:55.974,2018:09:18:10:26:32.704,42636.730
2018:09:18:11:19:24.487,2018:09:18:23:09:57.437,42632.950
2018:09:19:00:02:52.872,2018:09:19:11:53:22.976,42630.105
2018:09:19:12:46:21.121,2018:09:20:00:36:49.333,42628.212
2018:09:20:01:29:49.234,2018:09:20:13:20:16.514,42627.281
2018:09:20:14:13:17.215,2018:09:21:02:03:44.532,42627.317
2018:09:21:02:56:45.064,2018:09:21:14:47:13.395,42628.331
2018:09:21:15:40:12.773,2018:09:22:03:30:43.110,42630.337
2018:09:22:04:23:40.350,2018:09:22:16:14:13.686,42633.337
2018:09:22:17:07:07.784,2018:09:23:04:57:45.130,42637.345
2018:09:23:05:50:35.086,2018:09:23:17:41:17.447,42642.361
2018:09:23:18:34:02.245,2018:09:24:06:24:50.643,42648.398
2018:09:24:07:17:29.264,2018:09:24:19:08:24.722,42655.458
2018:09:24:20:00:56.146,2018:09:25:07:51:59.687,42663.541
2018:09:25:08:44:22.881,2018:09:25:20:35:35.540,42672.659
2018:09:25:21:27:49.474,2018:09:26:09:19:12.281,42682.807
2018:09:26:10:11:15.925,2018:09:26:22:02:49.909,42693.984
2018:09:26:22:54:42.227,2018:09:27:10:46:28.423,42706.197
2018:09:27:11:38:08.382,2018:09:27:23:30:07.820,42719.438
2018:09:28:00:21:34.388,2018:09:28:12:13:48.094,42733.706
2018:09:28:13:05:00.243,2018:09:29:00:57:29.241,42748.998
2018:09:29:01:48:25.946,2018:09:29:13:41:11.254,42765.308
2018:09:29:14:31:51.494,2018:09:30:02:24:54.127,42782.633
2018:09:30:03:15:16.884,2018:09:30:15:08:37.851,42800.967
2018:09:30:15:58:42.115,2018:10:01:03:52:22.421,42820.306
2018:10:01:04:42:07.183,2018:10:01:16:36:07.825,42840.642
2018:10:01:17:25:32.084,2018:10:02:05:19:54.059,42861.975
2018:10:02:06:08:56.816,2018:10:02:18:03:41.116,42884.300
2018:10:02:18:52:21.372,2018:10:03:06:47:28.989,42907.618
2018:10:03:07:35:45.749,2018:10:03:19:31:17.677,42931.929
2018:10:03:20:19:09.941,2018:10:04:08:15:07.173,42957.232
2018:10:04:09:02:33.938,2018:10:04:20:58:57.480,42983.542
2018:10:04:21:45:57.738,2018:10:05:09:42:48.601,43010.864
2018:10:05:10:29:21.328,2018:10:05:22:26:40.542,43039.214
2018:10:05:23:12:44.701,2018:10:06:11:10:33.306,43068.605
2018:10:06:11:56:07.846,2018:10:06:23:54:26.914,43099.068
2018:10:07:00:39:30.750,2018:10:07:12:38:21.375,43130.625
2018:10:07:13:22:53.399,2018:10:08:01:22:16.710,43163.311
2018:10:08:02:06:15.780,2018:10:08:14:06:12.943,43197.163
2018:10:08:14:49:37.876,2018:10:09:02:50:10.096,43232.221
2018:10:09:03:32:59.668,2018:10:09:15:34:08.202,43268.534
2018:10:09:16:16:21.135,2018:10:10:04:18:07.294,43306.159
2018:10:10:04:59:42.259,2018:10:10:17:02:07.407,43345.148
2018:10:10:17:43:03.015,2018:10:11:05:46:08.577,43385.562
2018:10:11:06:26:23.370,2018:10:11:18:30:10.848,43427.479
2018:10:11:19:09:43.301,2018:10:12:07:14:14.265,43470.964
2018:10:12:07:53:02.775,2018:10:12:19:58:18.874,43516.099
2018:10:12:20:36:21.754,2018:10:13:08:42:24.730,43562.976
2018:10:13:09:19:40.198,2018:10:13:21:26:31.890,43611.692
2018:10:13:22:02:58.062,2018:10:14:10:10:40.415,43662.353
2018:10:14:10:46:15.294,2018:10:14:22:54:50.370,43715.076
2018:10:14:23:29:31.839,2018:10:15:11:39:01.837,43769.998
2018:10:15:12:12:47.618,2018:10:16:00:23:14.900,43827.282
2018:10:16:00:56:02.564,2018:10:16:13:07:29.654,43887.090
2018:10:16:13:39:16.587,2018:10:17:01:51:46.212,43949.625
2018:10:17:02:22:29.569,2018:10:17:14:36:04.713,44015.144
2018:10:17:15:05:41.389,2018:10:18:03:20:25.310,44083.922
2018:10:18:03:48:51.892,2018:10:18:16:04:48.199,44156.307
2018:10:18:16:32:00.879,2018:10:19:04:49:13.617,44232.737
2018:10:19:05:15:08.123,2018:10:19:17:33:41.870,44313.747
2018:10:19:17:58:13.308,2018:10:20:06:18:13.354,44400.046
2018:10:20:06:41:16.041,2018:10:20:19:02:48.609,44492.568
2018:10:20:19:24:15.772,2018:10:21:07:47:28.393,44592.621
2018:10:21:08:07:11.737,2018:10:21:20:32:13.848,44702.111
2018:10:21:20:50:02.791,2018:10:22:09:17:06.823,44824.032
2018:10:22:09:32:47.068,2018:10:22:22:02:10.682,44963.614
2018:10:22:22:15:21.188,2018:10:23:10:47:33.020,45131.832
2018:10:23:10:57:37.548,2018:10:23:23:33:42.148,45364.600
2018:10:23:23:39:07.805,2019:01:21:02:23:13.955,7699446.150
2019:01:21:05:52:37.571,2019:02:12:08:37:21.862,1910684.292
2019:02:12:08:43:22.244,2019:02:12:21:19:09.556,45347.311
2019:02:12:21:29:11.151,2019:02:13:10:01:32.703,45141.551
2019:02:13:10:14:24.153,2019:02:13:22:44:10.937,44986.784
2019:02:13:22:59:21.607,2019:02:14:11:26:58.061,44856.455
2019:02:14:11:44:09.710,2019:02:15:00:09:51.205,44741.495
2019:02:15:00:28:51.306,2019:02:15:12:52:48.761,44637.456
2019:02:15:13:13:27.986,2019:02:16:01:35:49.725,44541.739
2019:02:16:01:58:00.754,2019:02:16:14:18:53.420,44452.666
2019:02:16:14:42:30.254,2019:02:17:03:01:59.368,44369.114
2019:02:17:03:26:56.946,2019:02:17:15:45:07.213,44290.267
2019:02:17:16:11:21.179,2019:02:18:04:28:16.688,44215.509
2019:02:18:04:55:43.183,2019:02:18:17:11:27.580,44144.397
2019:02:18:17:40:03.166,2019:02:19:05:54:39.721,44076.555
2019:02:19:06:24:21.260,2019:02:19:18:37:52.978,44011.717
2019:02:19:19:08:37.594,2019:02:20:07:21:07.227,43949.634
2019:02:20:07:52:52.261,2019:02:20:20:04:22.383,43890.122
2019:02:20:20:37:05.334,2019:02:21:08:47:38.360,43833.025
2019:02:21:09:21:16.882,2019:02:21:21:30:55.086,43778.203
2019:02:21:22:05:26.967,2019:02:22:10:14:12.502,43725.534
2019:02:22:10:49:35.639,2019:02:22:22:57:30.552,43674.913
2019:02:22:23:33:42.943,2019:02:23:11:40:49.187,43626.244
2019:02:23:12:17:48.924,2019:02:24:00:24:08.364,43579.440
2019:02:24:01:01:53.627,2019:02:24:13:07:28.044,43534.418
