"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:10:00:00.000,2018:07:27:18:21:54.328,6078114.328
2018:07:27:21:37:45.959,2018:08:31:03:02:40.870,2957094.911
2018:08:31:03:06:59.774,2018:08:31:12:25:06.568,33486.794
2018:08:31:12:38:16.491,2018:08:31:21:49:32.606,33076.115
2018:08:31:22:07:32.896,2018:09:01:07:14:32.778,32819.882
2018:09:01:07:36:15.203,2018:09:01:16:39:51.617,32616.413
2018:09:01:17:04:38.875,2018:09:02:02:05:22.794,32443.919
2018:09:02:02:32:50.233,2018:09:02:11:31:02.979,32292.746
2018:09:02:12:00:52.615,2018:09:02:20:56:50.150,32157.535
2018:09:02:21:28:48.043,2018:09:03:06:22:42.963,32034.920
2018:09:03:06:56:37.853,2018:09:03:15:48:40.482,31922.629
2018:09:03:16:24:22.987,2018:09:04:01:14:42.005,31819.018
2018:09:04:01:52:04.140,2018:09:04:10:40:47.007,31722.868
2018:09:04:11:19:41.841,2018:09:04:20:06:55.064,31633.223
2018:09:04:20:47:16.506,2018:09:05:05:33:05.847,31549.341
2018:09:05:06:14:48.469,2018:09:05:14:59:19.072,31470.603
2018:09:05:15:42:18.004,2018:09:06:00:25:34.514,31396.510
2018:09:06:01:09:45.339,2018:09:06:09:51:51.976,31326.637
2018:09:06:10:37:10.667,2018:09:06:19:18:11.293,31260.626
2018:09:06:20:04:34.147,2018:09:07:04:44:32.321,31198.173
2018:09:07:05:31:55.931,2018:09:07:14:10:54.934,31139.003
2018:09:07:14:59:16.131,2018:09:07:23:37:19.022,31082.890
2018:09:08:00:26:34.858,2018:09:08:09:03:44.488,31029.630
2018:09:08:09:53:52.203,2018:09:08:18:30:11.247,30979.044
2018:09:08:19:21:08.256,2018:09:09:03:56:39.223,30930.968
2018:09:09:04:48:23.084,2018:09:09:13:23:08.348,30885.265
2018:09:09:14:15:36.753,2018:09:09:22:49:38.565,30841.812
2018:09:09:23:42:49.323,2018:09:10:08:16:09.815,30800.492
2018:09:10:09:10:00.843,2018:09:10:17:42:42.050,30761.207
2018:09:10:18:37:11.360,2018:09:11:03:09:15.234,30723.874
2018:09:11:04:04:20.914,2018:09:11:12:35:49.326,30688.412
2018:09:11:13:31:29.541,2018:09:11:22:02:24.295,30654.754
2018:09:11:22:58:37.272,2018:09:12:07:29:00.109,30622.837
2018:09:12:08:25:44.137,2018:09:12:16:55:36.748,30592.611
2018:09:12:17:52:50.159,2018:09:13:02:22:14.182,30564.022
2018:09:13:03:19:55.361,2018:09:13:11:48:52.393,30537.032
2018:09:13:12:46:59.764,2018:09:13:21:15:31.371,30511.607
2018:09:13:22:14:03.379,2018:09:14:06:42:11.095,30487.716
2018:09:14:07:41:06.229,2018:09:14:16:08:51.553,30465.323
2018:09:14:17:08:08.320,2018:09:15:01:35:32.736,30444.416
2018:09:15:02:35:09.670,2018:09:15:11:02:14.635,30424.965
2018:09:15:12:02:10.280,2018:09:15:20:28:57.243,30406.963
2018:09:15:21:29:10.165,2018:09:16:05:55:40.552,30390.387
2018:09:16:06:56:09.331,2018:09:16:15:22:24.560,30375.229
2018:09:16:16:23:07.782,2018:09:17:00:49:09.262,30361.480
2018:09:17:01:50:05.522,2018:09:17:10:15:54.655,30349.133
2018:09:17:11:17:02.557,2018:09:17:19:42:40.739,30338.182
2018:09:17:20:43:58.887,2018:09:18:05:09:27.513,30328.626
