"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:10:00:00.000,2018:06:28:04:38:52.635,3609532.635
2018:06:28:08:03:38.859,2018:08:18:21:54:45.594,4456266.734
2018:08:18:22:03:23.491,2018:08:19:20:31:46.153,80902.661
2018:08:19:20:45:36.765,2018:08:20:19:09:29.974,80633.209
2018:08:20:19:27:07.754,2018:08:21:17:47:33.545,80425.791
2018:08:21:18:08:20.098,2018:08:22:16:25:49.458,80249.359
2018:08:22:16:49:21.361,2018:08:23:15:04:14.294,80092.933
2018:08:23:15:30:15.106,2018:08:24:13:42:46.198,79951.092
2018:08:24:14:11:03.348,2018:08:25:12:21:24.065,79820.717
2018:08:25:12:51:47.337,2018:08:26:11:00:07.199,79699.863
2018:08:26:11:32:27.929,2018:08:27:09:38:55.134,79587.206
2018:08:27:10:13:05.727,2018:08:28:08:17:47.564,79481.837
2018:08:28:08:53:41.177,2018:08:29:06:56:44.275,79383.098
2018:08:29:07:34:14.622,2018:08:30:05:35:45.103,79290.481
2018:08:30:06:14:46.330,2018:08:31:04:14:49.934,79203.604
2018:08:31:04:55:16.515,2018:09:01:02:53:58.669,79122.154
2018:09:01:03:35:45.354,2018:09:02:01:33:11.217,79045.863
2018:09:02:02:16:12.993,2018:09:03:00:12:27.490,78974.498
2018:09:03:00:56:39.553,2018:09:03:22:51:47.392,78907.839
2018:09:03:23:37:05.141,2018:09:04:21:31:10.826,78845.685
2018:09:04:22:17:29.845,2018:09:05:20:10:37.679,78787.834
2018:09:05:20:57:53.740,2018:09:06:18:50:07.834,78734.095
2018:09:06:19:38:16.897,2018:09:07:17:29:41.169,78684.272
2018:09:07:18:18:39.368,2018:09:08:16:09:17.564,78638.196
2018:09:08:16:59:01.207,2018:09:09:14:48:56.911,78595.704
2018:09:09:15:39:22.453,2018:09:10:13:28:39.122,78556.670
2018:09:10:14:19:43.139,2018:09:11:12:08:24.135,78520.996
2018:09:11:13:00:03.295,2018:09:12:10:48:11.917,78488.622
2018:09:12:11:40:22.942,2018:09:13:09:28:02.462,78459.519
2018:09:13:10:20:42.098,2018:09:14:08:07:55.790,78433.692
2018:09:14:09:01:00.776,2018:09:15:06:47:51.942,78411.166
2018:09:15:07:41:18.985,2018:09:16:05:27:50.973,78391.988
2018:09:16:06:21:36.729,2018:09:17:04:07:52.949,78376.220
2018:09:17:05:01:54.012,2018:09:18:02:47:57.939,78363.927
2018:09:18:03:42:10.838,2018:09:19:01:28:06.020,78355.182
2018:09:19:02:22:27.209,2018:09:20:00:08:17.262,78350.053
2018:09:20:01:02:43.116,2018:09:20:22:48:31.735,78348.619
2018:09:20:23:42:58.563,2018:09:21:21:28:49.504,78350.942
2018:09:21:22:23:13.543,2018:09:22:20:09:10.626,78357.082
2018:09:22:21:03:28.049,2018:09:23:18:49:35.146,78367.097
2018:09:23:19:43:42.080,2018:09:24:17:30:03.097,78381.018
2018:09:24:18:23:55.624,2018:09:25:16:10:34.500,78398.876
2018:09:25:17:04:08.672,2018:09:26:14:51:09.356,78420.684
2018:09:26:15:44:21.221,2018:09:27:13:31:47.652,78446.431
2018:09:27:14:24:33.253,2018:09:28:12:12:29.357,78476.104
2018:09:28:13:04:44.763,2018:09:29:10:53:14.425,78509.661
2018:09:29:11:44:55.736,2018:09:30:09:34:02.799,78547.063
2018:09:30:10:25:06.150,2018:10:01:08:14:54.415,78588.266
2018:10:01:09:05:15.989,2018:10:02:06:55:49.210,78633.221
2018:10:02:07:45:25.228,2018:10:03:05:36:47.121,78681.893
2018:10:03:06:25:33.833,2018:10:04:04:17:48.103,78734.270
2018:10:04:05:05:41.765,2018:10:05:02:58:52.134,78790.369
2018:10:05:03:45:48.975,2018:10:06:01:39:59.222,78850.246
2018:10:06:02:25:55.401,2018:10:07:00:21:09.411,78914.010
2018:10:07:01:06:00.964,2018:10:07:23:02:22.790,78981.825
2018:10:07:23:46:05.572,2018:10:08:21:43:39.488,79053.915
2018:10:08:22:26:09.109,2018:10:09:20:24:59.684,79130.575
2018:10:09:21:06:11.437,2018:10:10:19:06:23.594,79212.157
2018:10:10:19:46:12.386,2018:10:11:17:47:51.475,79299.089
2018:10:11:18:26:11.754,2018:10:12:16:29:23.644,79391.890
2018:10:12:17:06:09.288,2018:10:13:15:11:00.455,79491.167
2018:10:13:15:46:04.676,2018:10:14:13:52:42.361,79597.685
2018:10:14:14:25:57.514,2018:10:15:12:34:29.913,79712.399
2018:10:15:13:05:47.274,2018:10:16:11:16:23.852,79836.578
2018:10:16:11:45:33.237,2018:10:17:09:58:25.198,79971.961
2018:10:17:10:25:14.374,2018:10:18:08:40:35.473,80121.099
2018:10:18:09:04:49.162,2018:10:19:07:22:57.146,80287.984
2018:10:19:07:44:15.083,2018:10:20:06:05:34.761,80479.677
2018:10:20:06:23:27.554,2018:10:21:04:48:38.654,80711.100
2018:10:21:05:02:16.150,2018:10:22:03:32:48.419,81032.269
2018:10:22:03:40:01.183,2019:02:14:10:19:08.578,9959947.394
2019:02:14:10:28:56.343,2019:02:15:08:57:35.765,80919.422
2019:02:15:09:12:18.837,2019:02:16:07:36:39.246,80660.409
2019:02:16:07:55:03.625,2019:02:17:06:15:59.945,80456.320
2019:02:17:06:37:29.632,2019:02:18:04:55:31.183,80281.551
2019:02:18:05:19:43.366,2019:02:19:03:35:09.710,80126.344
2019:02:19:04:01:47.922,2019:02:19:13:44:56.314,34988.391
2019:02:19:18:18:01.661,2019:02:20:02:14:53.651,28611.989
2019:02:20:02:43:44.990,2019:02:21:00:54:41.826,79856.835
2019:02:21:01:25:35.594,2019:02:21:23:34:33.417,79737.823
2019:02:22:00:07:20.423,2019:02:22:22:14:27.834,79627.410
2019:02:22:22:48:59.957,2019:02:23:20:54:24.631,79524.674
2019:02:23:21:30:34.567,2019:02:24:19:34:23.451,79428.884
2019:02:24:20:12:04.557,2019:02:25:18:14:24.020,79339.464
2019:02:25:18:53:30.187,2019:02:26:16:54:26.108,79255.921
2019:02:26:17:34:51.676,2019:02:27:15:34:29.525,79177.849
2019:02:27:16:16:09.226,2019:02:28:14:14:34.117,79104.891
2019:02:28:14:57:23.014,2019:03:01:12:54:39.748,79036.734
2019:03:01:13:38:33.192,2019:03:02:11:34:46.305,78973.112
2019:03:02:12:19:39.907,2019:03:03:10:14:53.701,78913.794
2019:03:03:11:00:43.271,2019:03:04:08:55:01.846,78858.574
2019:03:04:09:41:43.402,2019:03:05:07:35:10.678,78807.276
2019:03:05:08:22:40.382,2019:03:06:06:15:20.136,78759.755
2019:03:06:07:03:34.298,2019:03:07:04:55:30.176,78715.878
2019:03:07:05:44:25.213,2019:03:08:03:35:40.740,78675.527
2019:03:08:04:25:13.180,2019:03:09:02:15:51.808,78638.628
2019:03:09:03:05:58.235,2019:03:10:00:56:03.347,78605.112
2019:03:10:01:46:40.409,2019:03:10:23:36:15.335,78574.926
2019:03:11:00:27:19.703,2019:03:11:22:16:27.754,78548.051
2019:03:11:23:07:56.127,2019:03:12:20:56:40.593,78524.466
2019:03:12:21:48:29.666,2019:03:13:19:36:53.844,78504.178
2019:03:13:20:29:00.299,2019:03:14:18:17:07.505,78487.205
2019:03:14:19:09:27.997,2019:03:15:16:57:21.575,78473.578
2019:03:15:17:49:52.725,2019:03:16:15:37:36.063,78463.338
2019:03:16:16:30:14.445,2019:03:17:14:17:50.968,78456.522
2019:03:17:15:10:33.124,2019:03:18:12:58:06.299,78453.175
2019:03:18:13:50:48.729,2019:03:19:11:38:22.071,78453.341
2019:03:19:12:31:01.245,2019:03:20:10:18:38.291,78457.046
2019:03:20:11:11:10.666,2019:03:21:08:58:54.963,78464.297
2019:03:21:09:51:17.003,2019:03:22:07:39:12.089,78475.086
2019:03:22:08:31:20.285,2019:03:23:06:19:29.680,78489.395
2019:03:23:07:11:20.553,2019:03:24:04:59:47.735,78507.181
2019:03:24:05:51:17.859,2019:03:25:03:40:06.255,78528.395
2019:03:25:04:31:12.260,2019:03:26:02:20:25.242,78552.981
2019:03:26:03:11:03.814,2019:03:27:01:00:44.699,78580.885
2019:03:27:01:50:52.577,2019:03:27:23:41:04.633,78612.056
2019:03:28:00:30:38.600,2019:03:28:22:21:25.050,78646.450
2019:03:28:23:10:21.929,2019:03:29:21:01:45.964,78684.035
2019:03:29:21:50:02.601,2019:03:30:19:42:07.388,78724.787
2019:03:30:20:29:40.638,2019:03:31:18:22:29.344,78768.706
2019:03:31:19:09:16.064,2019:04:01:17:02:51.857,78815.794
2019:04:01:17:48:48.875,2019:04:02:15:43:14.961,78866.087
2019:04:02:16:28:19.059,2019:04:03:14:23:38.699,78919.640
2019:04:03:15:07:46.594,2019:04:04:13:04:03.113,78976.519
2019:04:04:13:47:11.424,2019:04:05:11:44:28.276,79036.853
2019:04:05:12:26:33.489,2019:04:06:10:24:54.258,79100.768
2019:04:06:11:05:52.693,2019:04:07:09:05:21.152,79168.460
2019:04:07:09:45:08.917,2019:04:08:07:45:49.074,79240.157
2019:04:08:08:24:22.027,2019:04:09:06:26:18.171,79316.144
2019:04:09:07:03:31.850,2019:04:10:05:06:48.608,79396.758
2019:04:10:05:42:38.174,2019:04:11:03:47:20.610,79482.436
2019:04:11:04:21:40.770,2019:04:12:02:27:54.442,79573.672
2019:04:12:03:00:39.346,2019:04:13:01:08:30.450,79671.103
2019:04:13:01:39:33.558,2019:04:13:23:49:09.080,79775.522
2019:04:14:00:18:22.977,2019:04:14:22:29:50.937,79887.960
2019:04:14:22:57:07.038,2019:04:15:21:10:36.849,80009.811
2019:04:15:21:35:44.986,2019:04:16:19:51:28.032,80143.046
2019:04:16:20:14:15.706,2019:04:17:18:32:26.398,80290.692
2019:04:17:18:52:37.405,2019:04:18:17:13:35.297,80457.892
2019:04:18:17:30:46.887,2019:04:19:15:55:01.735,80654.848
2019:04:19:16:08:37.320,2019:04:20:14:37:06.894,80909.573
2019:04:20:14:45:47.704,2019:06:17:08:18:58.521,4987990.816
2019:06:17:11:56:58.250,2019:08:18:13:00:19.596,5360601.346
2019:08:18:13:05:17.244,2019:08:19:11:36:25.004,81067.760
2019:08:19:11:48:23.652,2019:08:20:10:13:54.200,80730.548
2019:08:20:10:30:08.064,2019:08:21:08:51:50.918,80502.854
2019:08:21:09:11:26.863,2019:08:22:07:30:03.462,80316.599
2019:08:22:07:52:31.851,2019:08:23:06:08:27.002,80155.151
2019:08:23:06:33:27.942,2019:08:24:04:46:59.005,80011.063
2019:08:24:05:14:17.731,2019:08:25:03:25:37.948,79880.216
2019:08:25:03:55:02.786,2019:08:26:02:04:22.817,79760.031
2019:08:26:02:35:44.132,2019:08:27:00:43:12.886,79648.754
2019:08:27:01:16:22.490,2019:08:27:23:22:07.591,79545.102
2019:08:27:23:56:58.387,2019:08:28:22:01:06.477,79448.090
2019:08:28:22:37:32.219,2019:08:29:20:40:09.159,79356.940
2019:08:29:21:18:04.296,2019:08:30:19:19:15.312,79271.016
2019:08:30:19:58:34.862,2019:08:31:17:58:24.670,79189.808
2019:08:31:18:39:04.113,2019:09:01:16:37:37.014,79112.901
2019:09:01:17:19:32.204,2019:09:02:15:16:52.197,79039.993
2019:09:02:15:59:59.263,2019:09:03:13:56:10.119,78970.857
2019:09:03:14:40:25.389,2019:09:04:12:35:30.740,78905.352
2019:09:04:13:20:50.663,2019:09:05:11:14:54.059,78843.395
2019:09:05:12:01:15.155,2019:09:06:09:54:20.102,78784.947
2019:09:06:10:41:38.912,2019:09:07:08:33:48.922,78730.010
2019:09:07:09:22:01.984,2019:09:08:07:13:20.589,78678.605
2019:09:08:08:02:24.402,2019:09:09:05:52:55.176,78630.774
2019:09:09:06:42:46.206,2019:09:10:04:32:32.760,78586.554
2019:09:10:05:23:07.420,2019:09:11:03:12:13.417,78545.996
2019:09:11:04:03:28.066,2019:09:12:01:51:57.217,78509.152
2019:09:12:02:43:48.167,2019:09:13:00:31:44.226,78476.059
2019:09:13:01:24:07.741,2019:09:13:23:11:34.497,78446.757
2019:09:14:00:04:26.803,2019:09:14:21:51:28.074,78421.271
2019:09:14:22:44:45.371,2019:09:15:20:31:24.988,78399.616
2019:09:15:21:25:03.452,2019:09:16:19:11:25.256,78381.804
2019:09:16:20:05:21.065,2019:09:17:17:51:28.881,78367.816
2019:09:17:18:45:38.210,2019:09:18:16:31:35.853,78357.643
2019:09:18:17:25:54.902,2019:09:19:15:11:46.149,78351.247
2019:09:19:16:06:11.147,2019:09:20:13:51:59.731,78348.584
2019:09:20:14:46:26.951,2019:09:21:12:32:16.553,78349.602
2019:09:21:13:26:42.316,2019:09:22:11:12:36.560,78354.244
2019:09:22:12:06:57.246,2019:09:23:09:52:59.691,78362.445
2019:09:23:10:47:11.739,2019:09:24:08:33:25.884,78374.145
2019:09:24:09:27:25.795,2019:09:25:07:13:55.085,78389.290
2019:09:25:08:07:39.396,2019:09:26:05:54:27.248,78407.853
2019:09:26:06:47:52.542,2019:09:27:04:35:02.350,78429.808
2019:09:27:05:28:05.214,2019:09:28:03:15:40.392,78455.178
2019:09:28:04:08:17.393,2019:09:29:01:56:21.403,78484.010
2019:09:29:02:48:29.047,2019:09:30:00:37:05.442,78516.395
2019:09:30:01:28:40.150,2019:09:30:23:17:52.595,78552.445
2019:10:01:00:08:50.664,2019:10:01:21:58:42.964,78592.300
2019:10:01:22:49:00.548,2019:10:02:20:39:36.665,78636.117
2019:10:02:21:29:09.754,2019:10:03:19:20:33.812,78684.058
2019:10:03:20:09:18.230,2019:10:04:18:01:34.532,78736.302
2019:10:04:18:49:25.917,2019:10:05:16:42:38.942,78793.025
2019:10:05:17:29:32.748,2019:10:06:15:23:47.157,78854.410
2019:10:06:16:09:38.644,2019:10:07:14:04:59.294,78920.650
2019:10:07:14:49:43.517,2019:10:08:12:46:15.469,78991.952
2019:10:08:13:29:47.262,2019:10:09:11:27:35.795,79068.533
2019:10:09:12:09:49.754,2019:10:10:10:09:00.399,79150.645
2019:10:10:10:49:50.852,2019:10:11:08:50:29.421,79238.569
2019:10:11:09:29:50.372,2019:10:12:07:32:03.016,79332.644
