"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:11:04:18.033,2018:05:17:23:10:15.203,43557.170
2018:05:18:01:19:09.102,2018:05:18:13:25:06.305,43557.203
2018:05:18:15:34:00.204,2018:05:19:03:39:57.442,43557.238
2018:05:19:05:48:51.349,2018:05:19:17:54:48.618,43557.269
2018:05:19:20:03:42.525,2018:05:20:08:09:39.824,43557.299
2018:05:20:10:18:33.737,2018:05:20:22:24:31.057,43557.320
2018:05:21:00:33:24.969,2018:05:21:12:39:22.309,43557.340
2018:05:21:14:48:16.222,2018:05:22:02:54:13.572,43557.350
2018:05:22:05:03:07.483,2018:05:22:17:09:04.837,43557.354
2018:05:22:19:17:58.751,2018:05:23:07:23:56.101,43557.350
2018:05:23:09:32:50.007,2018:05:23:21:38:47.345,43557.338
2018:05:23:23:47:41.247,2018:05:24:11:53:38.565,43557.318
2018:05:24:14:02:32.465,2018:05:25:02:08:29.761,43557.297
2018:05:25:04:17:23.653,2018:05:25:16:23:20.919,43557.266
2018:05:25:18:32:14.808,2018:05:26:06:38:12.046,43557.238
2018:05:26:08:47:05.925,2018:05:26:20:53:03.129,43557.203
2018:05:26:23:01:57.006,2018:05:27:11:07:54.177,43557.172
2018:05:27:13:16:48.044,2018:05:28:01:22:45.182,43557.138
2018:05:28:03:31:39.048,2018:05:28:15:37:36.156,43557.108
2018:05:28:17:46:30.012,2018:05:29:05:52:27.091,43557.079
2018:05:29:08:01:20.947,2018:05:29:20:07:18.001,43557.054
2018:05:29:22:16:11.848,2018:05:30:10:22:08.881,43557.033
2018:05:30:12:31:02.731,2018:05:31:00:36:59.744,43557.013
2018:05:31:02:45:53.586,2018:05:31:14:51:50.587,43557.001
2018:05:31:17:00:44.430,2018:06:01:05:06:41.419,43556.989
2018:06:01:07:15:35.259,2018:06:01:19:21:32.242,43556.982
2018:06:01:21:30:26.084,2018:06:02:09:36:23.059,43556.975
2018:06:02:11:45:16.899,2018:06:02:23:51:13.874,43556.975
2018:06:03:02:00:07.713,2018:06:03:14:06:04.688,43556.975
2018:06:03:16:14:58.529,2018:06:04:04:20:55.508,43556.979
2018:06:04:06:29:49.349,2018:06:04:18:35:46.325,43556.976
2018:06:04:20:44:40.168,2018:06:05:08:50:37.146,43556.978
2018:06:05:10:59:30.989,2018:06:05:23:05:27.968,43556.979
2018:06:06:01:14:21.814,2018:06:06:13:20:18.797,43556.983
2018:06:06:15:29:12.642,2018:06:07:03:35:09.626,43556.984
2018:06:07:05:44:03.475,2018:06:07:17:50:00.463,43556.988
2018:06:07:19:58:54.309,2018:06:08:08:04:51.299,43556.989
2018:06:08:10:13:45.151,2018:06:08:22:19:42.146,43556.995
2018:06:09:00:28:35.995,2018:06:09:12:34:32.995,43557.000
2018:06:09:14:43:26.850,2018:06:10:02:49:23.858,43557.007
2018:06:10:04:58:17.710,2018:06:10:17:04:14.729,43557.019
2018:06:10:19:13:08.589,2018:06:11:07:19:05.620,43557.031
2018:06:11:09:27:59.478,2018:06:11:21:33:56.528,43557.051
2018:06:11:23:42:50.393,2018:06:12:11:48:47.465,43557.072
2018:06:12:13:57:41.330,2018:06:13:02:03:38.429,43557.099
2018:06:13:04:12:32.302,2018:06:13:16:18:29.430,43557.127
2018:06:13:18:27:23.305,2018:06:14:06:33:20.467,43557.162
2018:06:14:08:42:14.349,2018:06:14:20:48:11.545,43557.196
2018:06:14:22:57:05.431,2018:06:15:11:03:02.667,43557.236
2018:06:15:13:11:56.558,2018:06:16:01:17:53.824,43557.266
2018:06:16:03:26:47.719,2018:06:16:15:32:45.015,43557.296
2018:06:16:17:41:38.914,2018:06:17:05:47:36.233,43557.319
2018:06:17:07:56:30.137,2018:06:17:20:02:27.477,43557.340
2018:06:17:22:11:21.380,2018:06:18:10:17:18.729,43557.350
2018:06:18:12:26:12.636,2018:06:19:00:32:09.994,43557.357
2018:06:19:02:41:03.895,2018:06:19:14:47:01.248,43557.353
2018:06:19:16:55:55.151,2018:06:20:05:01:52.496,43557.345
2018:06:20:07:10:46.391,2018:06:20:19:16:43.719,43557.328
2018:06:20:21:25:37.614,2018:06:21:09:31:34.921,43557.307
2018:06:21:11:40:28.807,2018:06:21:23:46:26.089,43557.281
2018:06:22:01:55:19.974,2018:06:22:14:01:17.226,43557.253
2018:06:22:16:10:11.101,2018:06:23:04:16:08.324,43557.223
2018:06:23:06:25:02.198,2018:06:23:18:30:59.389,43557.191
2018:06:23:20:39:53.252,2018:06:24:08:45:50.415,43557.163
2018:06:24:10:54:44.276,2018:06:24:23:00:41.409,43557.134
2018:06:25:01:09:35.262,2018:06:25:13:15:32.371,43557.108
2018:06:25:15:24:26.223,2018:06:26:03:30:23.304,43557.081
2018:06:26:05:39:17.149,2018:06:26:17:45:14.213,43557.064
2018:06:26:19:54:08.055,2018:06:27:08:00:05.101,43557.046
2018:06:27:10:08:58.941,2018:06:27:22:14:55.977,43557.036
2018:06:28:00:23:49.814,2018:06:28:12:29:46.834,43557.020
2018:06:28:14:38:40.671,2018:06:29:02:44:37.682,43557.012
2018:06:29:04:53:31.517,2018:06:29:16:59:28.520,43557.003
2018:06:29:19:08:22.357,2018:06:30:07:14:19.357,43557.000
2018:06:30:09:23:13.191,2018:06:30:21:29:10.187,43556.996
2018:06:30:23:38:04.024,2018:07:01:11:44:01.019,43556.995
2018:07:01:13:52:54.853,2018:07:02:01:58:51.844,43556.991
2018:07:02:04:07:45.683,2018:07:02:16:13:42.674,43556.991
2018:07:02:18:22:36.508,2018:07:03:06:28:33.498,43556.990
2018:07:03:08:37:27.337,2018:07:03:20:43:24.326,43556.989
2018:07:03:22:52:18.161,2018:07:04:10:58:15.150,43556.989
2018:07:04:13:07:08.989,2018:07:05:01:13:05.977,43556.987
2018:07:05:03:21:59.812,2018:07:05:15:27:56.802,43556.989
2018:07:05:17:36:50.641,2018:07:06:05:42:47.631,43556.990
2018:07:06:07:51:41.468,2018:07:06:19:57:38.463,43556.995
2018:07:06:22:06:32.304,2018:07:07:10:12:29.303,43556.999
