"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:15:34:46.792,2018:05:18:19:36:41.996,14515.204
2018:05:19:01:42:43.028,2018:05:19:05:44:38.251,14515.223
2018:05:19:11:50:39.296,2018:05:19:15:52:34.529,14515.233
2018:05:19:21:58:35.591,2018:05:20:02:00:30.826,14515.236
2018:05:20:08:06:31.902,2018:05:20:12:08:27.153,14515.250
2018:05:20:18:14:28.237,2018:05:20:22:16:23.495,14515.258
2018:05:21:04:22:24.589,2018:05:21:08:24:19.846,14515.256
2018:05:21:14:30:20.948,2018:05:21:18:32:16.214,14515.266
2018:05:22:00:38:17.318,2018:05:22:04:40:12.586,14515.269
2018:05:22:10:46:13.692,2018:05:22:14:48:08.954,14515.262
2018:05:22:20:54:10.060,2018:05:23:00:56:05.325,14515.265
2018:05:23:07:02:06.424,2018:05:23:11:04:01.687,14515.263
2018:05:23:17:10:02.779,2018:05:23:21:11:58.035,14515.256
2018:05:24:03:17:59.121,2018:05:24:07:19:54.365,14515.244
2018:05:24:13:25:55.437,2018:05:24:17:27:50.679,14515.242
2018:05:24:23:33:51.738,2018:05:25:03:35:46.969,14515.232
2018:05:25:09:41:48.016,2018:05:25:13:43:43.232,14515.216
2018:05:25:19:49:44.260,2018:05:25:23:51:39.472,14515.212
2018:05:26:05:57:40.483,2018:05:26:09:59:35.682,14515.199
2018:05:26:16:05:36.678,2018:05:26:20:07:31.859,14515.181
2018:05:27:02:13:32.837,2018:05:27:06:15:28.014,14515.177
2018:05:27:12:21:28.972,2018:05:27:16:23:24.136,14515.164
2018:05:27:22:29:25.081,2018:05:28:02:31:20.228,14515.146
2018:05:28:08:37:21.155,2018:05:28:12:39:16.298,14515.143
2018:05:28:18:45:17.208,2018:05:28:22:47:12.341,14515.133
2018:05:29:04:53:13.239,2018:05:29:08:55:08.356,14515.116
2018:05:29:15:01:09.241,2018:05:29:19:03:04.356,14515.115
2018:05:30:01:09:05.227,2018:05:30:05:11:00.334,14515.108
2018:05:30:11:17:01.198,2018:05:30:15:18:56.292,14515.094
2018:05:30:21:24:57.146,2018:05:31:01:26:52.242,14515.095
2018:05:31:07:32:53.085,2018:05:31:11:34:48.176,14515.091
2018:05:31:17:40:49.017,2018:05:31:21:42:44.096,14515.079
2018:06:01:03:48:44.932,2018:06:01:07:50:40.016,14515.084
2018:06:01:13:56:40.845,2018:06:01:17:58:35.926,14515.082
2018:06:02:00:04:36.755,2018:06:02:04:06:31.828,14515.073
2018:06:02:10:12:32.656,2018:06:02:14:14:27.735,14515.078
2018:06:02:20:20:28.559,2018:06:03:00:22:23.637,14515.079
2018:06:03:06:28:24.463,2018:06:03:10:30:19.534,14515.072
2018:06:03:16:36:20.362,2018:06:03:20:38:15.440,14515.078
2018:06:04:02:44:16.265,2018:06:04:06:46:11.344,14515.080
2018:06:04:12:52:12.171,2018:06:04:16:54:07.245,14515.074
2018:06:04:23:00:08.075,2018:06:05:03:02:03.155,14515.080
2018:06:05:09:08:03.984,2018:06:05:13:09:59.067,14515.082
2018:06:05:19:15:59.897,2018:06:05:23:17:54.979,14515.082
2018:06:06:05:23:55.814,2018:06:06:09:25:50.892,14515.078
2018:06:06:15:31:51.726,2018:06:06:19:33:46.812,14515.086
2018:06:07:01:39:47.646,2018:06:07:05:41:42.732,14515.086
2018:06:07:11:47:43.571,2018:06:07:15:49:38.652,14515.081
2018:06:07:21:55:39.492,2018:06:08:01:57:34.581,14515.090
2018:06:08:08:03:35.421,2018:06:08:12:05:30.511,14515.090
2018:06:08:18:11:31.356,2018:06:08:22:13:26.442,14515.086
