"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:10:00:00.000,2018:07:27:17:38:13.909,6075493.909
2018:07:27:21:37:37.393,2018:09:01:22:23:22.947,3113145.553
2018:09:01:22:29:07.500,2018:09:02:09:08:25.633,38358.133
2018:09:02:09:23:56.929,2018:09:02:19:55:36.323,37899.394
2018:09:02:20:16:38.394,2018:09:03:06:43:25.900,37607.505
2018:09:03:07:08:41.019,2018:09:03:17:31:37.040,37376.021
2018:09:03:18:00:22.122,2018:09:04:04:20:02.550,37180.428
2018:09:04:04:51:48.891,2018:09:04:15:08:38.602,37009.712
2018:09:04:15:43:05.156,2018:09:05:01:57:22.861,36857.705
2018:09:05:02:34:13.245,2018:09:05:12:46:13.777,36720.532
2018:09:05:13:25:14.707,2018:09:05:23:35:10.246,36595.539
2018:09:06:00:16:10.640,2018:09:06:10:24:11.456,36480.816
2018:09:06:11:07:01.852,2018:09:06:21:13:16.783,36374.931
2018:09:06:21:57:48.962,2018:09:07:08:02:25.735,36276.773
2018:09:07:08:48:32.456,2018:09:07:18:51:37.919,36185.463
2018:09:07:19:39:12.727,2018:09:08:05:40:53.009,36100.281
2018:09:08:06:29:50.094,2018:09:08:16:30:10.734,36020.640
2018:09:08:17:20:24.820,2018:09:09:03:19:30.870,35946.051
2018:09:09:04:10:57.127,2018:09:09:14:08:53.224,35876.097
2018:09:09:15:01:27.202,2018:09:10:00:58:17.632,35810.431
2018:09:10:01:51:55.206,2018:09:10:11:47:43.956,35748.749
2018:09:10:12:42:21.277,2018:09:10:22:37:12.073,35690.796
2018:09:10:23:32:45.528,2018:09:11:09:26:41.883,35636.355
2018:09:11:10:23:08.060,2018:09:11:20:16:13.296,35585.236
2018:09:11:21:13:28.962,2018:09:12:07:05:46.234,35537.273
2018:09:12:08:03:48.306,2018:09:12:17:55:20.633,35492.327
2018:09:12:18:54:06.158,2018:09:13:04:44:56.436,35450.279
2018:09:13:05:44:22.573,2018:09:13:15:34:33.596,35411.024
2018:09:13:16:34:37.598,2018:09:14:02:24:12.070,35374.472
2018:09:14:03:24:51.275,2018:09:14:13:13:51.829,35340.554
2018:09:14:14:15:03.640,2018:09:15:00:03:32.838,35309.198
2018:09:15:01:05:14.720,2018:09:15:10:53:15.074,35280.354
2018:09:15:11:55:24.545,2018:09:15:21:42:58.518,35253.972
2018:09:15:22:45:33.134,2018:09:16:08:32:43.154,35230.020
2018:09:16:09:35:40.504,2018:09:16:19:22:28.968,35208.464
2018:09:16:20:25:46.667,2018:09:17:06:12:15.951,35189.284
2018:09:17:07:15:51.642,2018:09:17:17:02:04.096,35172.454
2018:09:17:18:05:55.434,2018:09:18:03:51:53.401,35157.967
2018:09:18:04:55:58.048,2018:09:18:14:41:43.859,35145.810
2018:09:18:15:45:59.491,2018:09:19:01:31:35.473,35135.982
2018:09:19:02:35:59.764,2018:09:19:12:21:28.245,35128.481
2018:09:19:13:25:58.866,2018:09:19:23:11:22.179,35123.313
2018:09:20:00:15:56.793,2018:09:20:10:01:17.282,35120.489
2018:09:20:11:05:53.548,2018:09:20:20:51:13.564,35120.017
2018:09:20:21:55:49.124,2018:09:21:07:41:11.035,35121.912
2018:09:21:08:45:43.507,2018:09:21:18:31:09.701,35126.194
2018:09:21:19:35:36.689,2018:09:22:05:21:09.582,35132.892
2018:09:22:06:25:28.667,2018:09:22:16:11:10.691,35142.023
2018:09:22:17:15:19.422,2018:09:23:03:01:13.047,35153.625
2018:09:23:04:05:08.938,2018:09:23:13:51:16.666,35167.727
2018:09:23:14:54:57.201,2018:09:24:00:41:21.572,35184.371
2018:09:24:01:44:44.191,2018:09:24:11:31:27.787,35203.597
2018:09:24:12:34:29.888,2018:09:24:22:21:35.338,35225.449
2018:09:24:23:24:14.268,2018:09:25:09:11:44.251,35249.983
2018:09:25:10:13:57.305,2018:09:25:20:01:54.558,35277.252
2018:09:25:21:03:38.973,2018:09:26:06:52:06.290,35307.317
2018:09:26:07:53:19.237,2018:09:26:17:42:19.482,35340.244
2018:09:26:18:42:58.066,2018:09:27:04:32:34.181,35376.115
2018:09:27:05:32:35.420,2018:09:27:15:22:50.422,35415.003
2018:09:27:16:22:11.255,2018:09:28:02:13:08.263,35457.008
