"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:10:00:00.000,2018:07:27:19:34:39.616,6082479.616
2018:07:27:21:46:11.392,2018:09:07:02:14:17.996,3558486.604
2018:09:07:02:31:56.591,2018:09:07:19:06:22.293,59665.702
2018:09:07:19:35:34.960,2018:09:08:12:00:22.125,59087.165
2018:09:08:12:37:17.797,2018:09:09:04:55:13.262,58675.464
2018:09:09:05:38:09.309,2018:09:09:21:50:35.993,58346.684
2018:09:09:22:38:29.182,2018:09:10:14:46:21.068,58071.886
2018:09:10:15:38:26.637,2018:09:11:07:42:23.258,57836.621
2018:09:11:08:38:06.886,2018:09:12:00:38:39.277,57632.391
2018:09:12:01:37:33.196,2018:09:12:17:35:06.923,57453.728
2018:09:12:18:36:47.761,2018:09:13:10:31:44.650,57296.888
2018:09:13:11:35:52.121,2018:09:14:03:28:31.339,57159.218
2018:09:14:04:34:47.395,2018:09:14:20:25:26.166,57038.771
2018:09:14:21:33:34.407,2018:09:15:13:22:28.521,56934.113
2018:09:15:14:32:13.777,2018:09:16:06:19:37.939,56844.162
2018:09:16:07:30:45.969,2018:09:16:23:16:54.088,56768.120
2018:09:17:00:29:11.334,2018:09:17:16:14:16.723,56705.389
2018:09:17:17:27:30.126,2018:09:18:09:11:45.672,56655.547
2018:09:18:10:25:42.527,2018:09:19:02:09:20.835,56618.308
2018:09:19:03:23:48.656,2018:09:19:19:07:02.157,56593.501
2018:09:19:20:21:48.574,2018:09:20:12:04:49.650,56581.076
2018:09:20:13:19:42.296,2018:09:21:05:02:43.359,56581.063
2018:09:21:06:17:29.779,2018:09:21:22:00:43.388,56593.609
2018:09:21:23:15:10.944,2018:09:22:14:58:49.887,56618.943
2018:09:22:16:12:45.656,2018:09:23:07:57:03.051,56657.395
2018:09:23:09:10:13.728,2018:09:24:00:55:23.147,56709.419
2018:09:24:02:07:34.919,2018:09:24:17:53:50.503,56775.584
2018:09:24:19:04:48.910,2018:09:25:10:52:25.524,56856.614
2018:09:25:12:01:55.308,2018:09:26:03:51:08.732,56953.424
2018:09:26:04:58:53.608,2018:09:26:20:50:00.774,57067.166
2018:09:26:21:55:43.171,2018:09:27:13:49:02.484,57199.312
2018:09:27:14:52:23.174,2018:09:28:06:48:14.952,57351.777
2018:09:28:07:48:52.529,2018:09:28:23:47:39.643,57527.114
2018:09:29:00:45:09.775,2018:09:29:16:47:18.605,57728.830
2018:09:29:17:41:12.866,2018:09:30:09:47:14.828,57961.962
2018:09:30:10:36:58.801,2018:10:01:02:47:33.014,58234.213
2018:10:01:03:32:22.877,2018:10:01:19:48:21.292,58558.416
2018:10:01:20:27:16.947,2018:10:02:12:49:56.300,58959.353
2018:10:02:13:21:24.362,2018:10:03:05:53:06.164,59501.803
2018:10:03:06:13:56.976,2019:01:21:02:21:43.088,9490066.112
2019:01:21:06:04:47.139,2019:03:05:06:49:13.375,3717866.235
2019:03:05:07:05:12.921,2019:03:05:23:40:46.217,59733.296
2019:03:06:00:09:22.360,2019:03:06:16:34:34.200,59111.840
2019:03:06:17:11:16.618,2019:03:07:09:29:18.121,58681.503
2019:03:07:10:12:14.878,2019:03:08:02:24:35.819,58340.941
2019:03:08:03:12:39.300,2019:03:08:19:20:17.212,58057.912
2019:03:08:20:12:39.941,2019:03:09:12:16:16.691,57816.750
2019:03:09:13:12:22.407,2019:03:10:05:12:30.763,57608.356
2019:03:10:06:11:50.178,2019:03:10:22:08:57.090,57426.912
2019:03:10:23:11:05.588,2019:03:11:15:05:34.031,57268.443
2019:03:11:16:10:10.281,2019:03:12:08:02:20.399,57130.118
