"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:15:56:24.956,2018:05:18:20:18:03.442,15698.486
2018:05:19:02:46:22.123,2018:05:19:07:08:00.621,15698.499
2018:05:19:13:36:19.316,2018:05:19:17:57:57.833,15698.517
2018:05:20:00:26:16.542,2018:05:20:04:47:55.071,15698.528
2018:05:20:11:16:13.798,2018:05:20:15:37:52.331,15698.533
2018:05:20:22:06:11.071,2018:05:21:02:27:49.617,15698.546
2018:05:21:08:56:08.364,2018:05:21:13:17:46.916,15698.551
2018:05:21:19:46:05.672,2018:05:22:00:07:44.221,15698.549
2018:05:22:06:36:02.980,2018:05:22:10:57:41.536,15698.556
2018:05:22:17:26:00.292,2018:05:22:21:47:38.846,15698.554
2018:05:23:04:15:57.600,2018:05:23:08:37:36.144,15698.545
2018:05:23:15:05:54.896,2018:05:23:19:27:33.435,15698.539
2018:05:24:01:55:52.169,2018:05:24:06:17:30.705,15698.536
2018:05:24:12:45:49.427,2018:05:24:17:07:27.947,15698.520
2018:05:24:23:35:46.659,2018:05:25:03:57:25.168,15698.509
2018:05:25:10:25:43.855,2018:05:25:14:47:22.356,15698.501
2018:05:25:21:15:41.024,2018:05:26:01:37:19.507,15698.482
2018:05:26:08:05:38.161,2018:05:26:12:27:16.630,15698.469
2018:05:26:18:55:35.255,2018:05:26:23:17:13.714,15698.459
2018:05:27:05:45:32.320,2018:05:27:10:07:10.759,15698.439
2018:05:27:16:35:29.350,2018:05:27:20:57:07.776,15698.426
2018:05:28:03:25:26.339,2018:05:28:07:47:04.756,15698.416
2018:05:28:14:15:23.301,2018:05:28:18:37:01.699,15698.398
2018:05:29:01:05:20.234,2018:05:29:05:26:58.620,15698.387
2018:05:29:11:55:17.131,2018:05:29:16:16:55.512,15698.381
2018:05:29:22:45:14.009,2018:05:30:03:06:52.375,15698.366
2018:05:30:09:35:10.866,2018:05:30:13:56:49.223,15698.358
2018:05:30:20:25:07.696,2018:05:31:00:46:46.052,15698.356
2018:05:31:07:15:04.515,2018:05:31:11:36:42.860,15698.345
2018:05:31:18:05:01.322,2018:05:31:22:26:39.662,15698.340
2018:06:01:04:54:58.112,2018:06:01:09:16:36.454,15698.342
2018:06:01:15:44:54.898,2018:06:01:20:06:33.233,15698.335
2018:06:02:02:34:51.682,2018:06:02:06:56:30.014,15698.332
2018:06:02:13:24:48.454,2018:06:02:17:46:26.791,15698.337
2018:06:03:00:14:45.229,2018:06:03:04:36:23.561,15698.332
2018:06:03:11:04:42.007,2018:06:03:15:26:20.338,15698.331
2018:06:03:21:54:38.779,2018:06:04:02:16:17.116,15698.337
2018:06:04:08:44:35.555,2018:06:04:13:06:13.889,15698.333
2018:06:04:19:34:32.338,2018:06:04:23:56:10.671,15698.334
2018:06:05:06:24:29.116,2018:06:05:10:46:07.456,15698.340
2018:06:05:17:14:25.901,2018:06:05:21:36:04.238,15698.337
2018:06:06:04:04:22.692,2018:06:06:08:26:01.029,15698.337
2018:06:06:14:54:19.480,2018:06:06:19:15:57.824,15698.344
2018:06:07:01:44:16.274,2018:06:07:06:05:54.620,15698.346
2018:06:07:12:34:13.075,2018:06:07:16:55:51.416,15698.342
2018:06:07:23:24:09.873,2018:06:08:03:45:48.222,15698.349
2018:06:08:10:14:06.679,2018:06:08:14:35:45.030,15698.351
2018:06:08:21:04:03.492,2018:06:09:01:25:41.840,15698.348
2018:06:09:07:54:00.309,2018:06:09:12:15:38.663,15698.354
2018:06:09:18:43:57.131,2018:06:09:23:05:35.491,15698.360
2018:06:10:05:33:53.967,2018:06:10:09:55:32.326,15698.360
2018:06:10:16:23:50.815,2018:06:10:20:45:29.181,15698.366
2018:06:11:03:13:47.670,2018:06:11:07:35:26.048,15698.377
2018:06:11:14:03:44.550,2018:06:11:18:25:22.930,15698.380
2018:06:12:00:53:41.451,2018:06:12:05:15:19.841,15698.390
2018:06:12:11:43:38.368,2018:06:12:16:05:16.774,15698.406
2018:06:12:22:33:35.320,2018:06:13:02:55:13.732,15698.412
2018:06:13:09:23:32.302,2018:06:13:13:45:10.729,15698.426
2018:06:13:20:13:29.310,2018:06:14:00:35:07.756,15698.445
2018:06:14:07:03:26.360,2018:06:14:11:25:04.814,15698.454
2018:06:14:17:53:23.447,2018:06:14:22:15:01.917,15698.470
2018:06:15:04:43:20.563,2018:06:15:09:04:59.053,15698.489
2018:06:15:15:33:17.721,2018:06:15:19:54:56.219,15698.498
2018:06:16:02:23:14.915,2018:06:16:06:44:53.426,15698.511
2018:06:16:13:13:12.132,2018:06:16:17:34:50.661,15698.528
2018:06:17:00:03:09.383,2018:06:17:04:24:47.915,15698.533
2018:06:17:10:53:06.658,2018:06:17:15:14:45.198,15698.540
2018:06:17:21:43:03.943,2018:06:18:02:04:42.494,15698.551
2018:06:18:08:33:01.245,2018:06:18:12:54:39.793,15698.549
2018:06:18:19:22:58.554,2018:06:18:23:44:37.103,15698.549
2018:06:19:06:12:55.856,2018:06:19:10:34:34.409,15698.553
2018:06:19:17:02:53.156,2018:06:19:21:24:31.700,15698.544
2018:06:20:03:52:50.447,2018:06:20:08:14:28.984,15698.537
2018:06:20:14:42:47.713,2018:06:20:19:04:26.248,15698.534
2018:06:21:01:32:44.963,2018:06:21:05:54:23.482,15698.520
2018:06:21:12:22:42.190,2018:06:21:16:44:20.697,15698.508
2018:06:21:23:12:39.381,2018:06:22:03:34:17.882,15698.501
2018:06:22:10:02:36.546,2018:06:22:14:24:15.029,15698.483
2018:06:22:20:52:33.682,2018:06:23:01:14:12.151,15698.469
2018:06:23:07:42:30.777,2018:06:23:12:04:09.239,15698.461
2018:06:23:18:32:27.844,2018:06:23:22:54:06.287,15698.443
2018:06:24:05:22:24.880,2018:06:24:09:44:03.310,15698.430
2018:06:24:16:12:21.880,2018:06:24:20:34:00.302,15698.423
2018:06:25:03:02:18.852,2018:06:25:07:23:57.263,15698.411
2018:06:25:13:52:15.799,2018:06:25:18:13:54.195,15698.395
2018:06:26:00:42:12.715,2018:06:26:05:03:51.106,15698.391
2018:06:26:11:32:09.611,2018:06:26:15:53:47.994,15698.382
2018:06:26:22:22:06.490,2018:06:27:02:43:44.859,15698.369
2018:06:27:09:12:03.345,2018:06:27:13:33:41.713,15698.368
2018:06:27:20:02:00.188,2018:06:28:00:23:38.551,15698.363
2018:06:28:06:51:57.020,2018:06:28:11:13:35.373,15698.353
2018:06:28:17:41:53.843,2018:06:28:22:03:32.193,15698.350
2018:06:29:04:31:50.650,2018:06:29:08:53:29.002,15698.352
2018:06:29:15:21:47.457,2018:06:29:19:43:25.802,15698.345
2018:06:30:02:11:44.260,2018:06:30:06:33:22.604,15698.344
2018:06:30:13:01:41.053,2018:06:30:17:23:19.400,15698.347
2018:06:30:23:51:37.849,2018:07:01:04:13:16.190,15698.341
2018:07:01:10:41:34.644,2018:07:01:15:03:12.986,15698.341
2018:07:01:21:31:31.431,2018:07:02:01:53:09.777,15698.345
2018:07:02:08:21:28.223,2018:07:02:12:43:06.563,15698.340
2018:07:02:19:11:25.016,2018:07:02:23:33:03.356,15698.340
2018:07:03:06:01:21.800,2018:07:03:10:23:00.145,15698.345
2018:07:03:16:51:18.590,2018:07:03:21:12:56.929,15698.339
2018:07:04:03:41:15.381,2018:07:04:08:02:53.720,15698.339
2018:07:04:14:31:12.164,2018:07:04:18:52:50.509,15698.344
2018:07:05:01:21:08.953,2018:07:05:05:42:47.292,15698.339
2018:07:05:12:11:05.744,2018:07:05:16:32:44.084,15698.340
2018:07:05:23:01:02.530,2018:07:06:03:22:40.877,15698.346
2018:07:06:09:50:59.323,2018:07:06:14:12:37.667,15698.344
2018:07:06:20:40:56.124,2018:07:07:01:02:34.469,15698.345
2018:07:07:07:30:52.924,2018:07:07:11:52:31.278,15698.354
2018:07:07:18:20:49.736,2018:07:07:22:42:28.090,15698.353
2018:07:08:05:10:46.563,2018:07:08:09:32:24.921,15698.358
2018:07:08:16:00:43.398,2018:07:08:20:22:21.768,15698.370
2018:07:09:02:50:40.253,2018:07:09:07:12:18.627,15698.374
2018:07:09:13:40:37.133,2018:07:09:18:02:15.516,15698.383
2018:07:10:00:30:34.032,2018:07:10:04:52:12.431,15698.399
2018:07:10:11:20:30.961,2018:07:10:15:42:09.368,15698.407
2018:07:10:22:10:27.926,2018:07:11:02:32:06.345,15698.420
2018:07:11:09:00:24.918,2018:07:11:13:22:03.358,15698.440
2018:07:11:19:50:21.950,2018:07:12:00:12:00.403,15698.453
2018:07:12:06:40:19.022,2018:07:12:11:01:57.487,15698.465
2018:07:12:17:30:16.126,2018:07:12:21:51:54.611,15698.485
2018:07:13:04:20:13.271,2018:07:13:08:41:51.770,15698.500
2018:07:13:15:10:10.453,2018:07:13:19:31:48.961,15698.508
2018:07:14:02:00:07.662,2018:07:14:06:21:46.187,15698.525
2018:07:14:12:50:04.903,2018:07:14:17:11:43.438,15698.535
2018:07:14:23:40:02.169,2018:07:15:04:01:40.706,15698.538
2018:07:15:10:29:59.453,2018:07:15:14:51:37.997,15698.544
2018:07:15:21:19:56.742,2018:07:16:01:41:35.293,15698.552
2018:07:16:08:09:54.043,2018:07:16:12:31:32.590,15698.547
2018:07:16:18:59:51.345,2018:07:16:23:21:29.890,15698.546
2018:07:17:05:49:48.633,2018:07:17:10:11:27.179,15698.546
