"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:19:00:34:04.405,2018:05:19:13:00:48.585,44804.180
2018:05:20:04:18:06.668,2018:05:20:16:44:51.063,44804.395
2018:05:21:08:02:09.355,2018:05:21:20:28:53.877,44804.522
2018:05:22:11:46:12.253,2018:05:23:00:12:56.777,44804.525
2018:05:23:15:30:15.097,2018:05:24:03:56:59.526,44804.430
2018:05:24:19:14:17.663,2018:05:25:07:41:01.907,44804.243
2018:05:25:22:58:19.769,2018:05:26:11:25:03.754,44803.985
2018:05:27:02:42:21.294,2018:05:27:15:09:05.020,44803.727
2018:05:28:06:26:22.233,2018:05:28:18:53:05.708,44803.475
2018:05:29:10:10:22.641,2018:05:29:22:37:05.896,44803.256
2018:05:30:13:54:22.606,2018:05:31:02:21:05.717,44803.111
2018:05:31:17:38:22.269,2018:06:01:06:05:05.284,44803.015
2018:06:01:21:22:21.755,2018:06:02:09:49:04.714,44802.959
2018:06:03:01:06:21.153,2018:06:03:13:33:04.112,44802.958
2018:06:04:04:50:20.549,2018:06:04:17:17:03.519,44802.970
2018:06:05:08:34:19.984,2018:06:05:21:01:02.966,44802.982
2018:06:06:12:18:19.458,2018:06:07:00:45:02.473,44803.016
2018:06:07:16:02:18.991,2018:06:08:04:29:02.035,44803.043
2018:06:08:19:46:18.596,2018:06:09:08:13:01.671,44803.074
2018:06:09:23:30:18.295,2018:06:10:11:57:01.448,44803.152
2018:06:11:03:14:18.177,2018:06:11:15:41:01.446,44803.269
2018:06:12:06:58:18.358,2018:06:12:19:25:01.795,44803.437
2018:06:13:10:42:18.963,2018:06:13:23:09:02.646,44803.683
2018:06:14:14:26:20.125,2018:06:15:02:53:04.081,44803.955
2018:06:15:18:10:21.899,2018:06:16:06:37:06.107,44804.208
2018:06:16:21:54:24.217,2018:06:17:10:21:08.636,44804.419
2018:06:18:01:38:26.932,2018:06:18:14:05:11.453,44804.521
2018:06:19:05:22:29.807,2018:06:19:17:49:14.306,44804.499
2018:06:20:09:06:32.576,2018:06:20:21:33:16.965,44804.389
2018:06:21:12:50:35.031,2018:06:22:01:17:19.221,44804.191
2018:06:22:16:34:37.018,2018:06:23:05:01:20.958,44803.941
2018:06:23:20:18:38.450,2018:06:24:08:45:22.153,44803.703
2018:06:25:00:02:39.348,2018:06:25:12:29:22.827,44803.479
2018:06:26:03:46:39.776,2018:06:26:16:13:23.065,44803.288
2018:06:27:07:30:39.822,2018:06:27:19:57:22.989,44803.167
2018:06:28:11:14:39.612,2018:06:28:23:41:22.695,44803.083
2018:06:29:14:58:39.246,2018:06:30:03:25:22.275,44803.029
2018:06:30:18:42:38.788,2018:07:01:07:09:21.805,44803.017
2018:07:01:22:26:38.296,2018:07:02:10:53:21.305,44803.008
2018:07:03:02:10:37.793,2018:07:03:14:37:20.787,44802.994
2018:07:04:05:54:37.270,2018:07:04:18:21:20.270,44803.001
2018:07:05:09:38:36.749,2018:07:05:22:05:19.756,44803.007
2018:07:06:13:22:36.259,2018:07:07:01:49:19.286,44803.027
2018:07:07:17:06:35.845,2018:07:08:05:33:18.951,44803.106
2018:07:08:20:50:35.624,2018:07:09:09:17:18.857,44803.233
2018:07:10:00:34:35.731,2018:07:10:13:01:19.149,44803.418
2018:07:11:04:18:36.300,2018:07:11:16:45:19.982,44803.682
2018:07:12:08:02:37.465,2018:07:12:20:29:21.430,44803.965
2018:07:13:11:46:39.261,2018:07:14:00:13:23.480,44804.220
2018:07:14:15:30:41.599,2018:07:15:03:57:26.020,44804.422
2018:07:15:19:14:44.308,2018:07:16:07:41:28.815,44804.507
2018:07:16:22:58:47.140,2018:07:17:11:25:31.606,44804.466
2018:07:18:02:42:49.827,2018:07:18:15:09:34.173,44804.345
2018:07:19:06:26:52.183,2018:07:19:18:53:36.332,44804.149
2018:07:20:10:10:54.083,2018:07:20:22:37:37.997,44803.914
2018:07:21:13:54:55.468,2018:07:22:02:21:39.169,44803.701
2018:07:22:17:38:56.378,2018:07:23:06:05:39.884,44803.507
2018:07:23:21:22:56.882,2018:07:24:09:49:40.224,44803.343
2018:07:25:01:06:57.059,2018:07:25:13:33:40.299,44803.240
2018:07:26:04:50:57.015,2018:07:26:17:17:40.179,44803.164
2018:07:27:08:34:56.824,2018:07:27:21:01:39.929,44803.104
2018:07:28:12:18:56.521,2018:07:29:00:45:39.597,44803.076
2018:07:29:16:02:56.141,2018:07:30:04:29:39.182,44803.041
2018:07:30:19:46:55.688,2018:07:31:08:13:38.685,44802.997
2018:07:31:23:30:55.149,2018:08:01:11:57:38.124,44802.976
2018:08:02:03:14:54.554,2018:08:02:15:41:37.516,44802.962
2018:08:03:06:58:53.952,2018:08:03:19:25:36.924,44802.973
2018:08:04:10:42:53.415,2018:08:04:23:09:36.471,44803.056
2018:08:05:14:26:53.087,2018:08:06:02:53:36.283,44803.197
2018:08:06:18:10:53.121,2018:08:07:06:37:36.521,44803.399
2018:08:07:21:54:53.657,2018:08:08:10:21:37.334,44803.676
2018:08:09:01:38:54.815,2018:08:09:14:05:38.780,44803.966
2018:08:10:05:22:56.612,2018:08:10:17:49:40.828,44804.216
2018:08:11:09:06:58.938,2018:08:11:21:33:43.345,44804.407
2018:08:12:12:51:01.613,2018:08:13:01:17:46.085,44804.473
2018:08:13:16:35:04.368,2018:08:14:05:01:48.792,44804.424
2018:08:14:20:19:06.961,2018:08:15:08:45:51.261,44804.300
2018:08:16:00:03:09.225,2018:08:16:12:29:53.331,44804.106
2018:08:17:03:47:11.048,2018:08:17:16:13:54.943,44803.895
2018:08:18:07:31:12.409,2018:08:18:19:57:56.119,44803.710
2018:08:19:11:15:13.361,2018:08:19:23:41:56.900,44803.539
2018:08:20:14:59:13.959,2018:08:21:03:25:57.363,44803.404
2018:08:21:18:43:14.282,2018:08:22:07:09:57.598,44803.315
2018:08:22:22:27:14.414,2018:08:23:10:53:57.650,44803.237
2018:08:24:02:11:14.386,2018:08:24:14:37:57.557,44803.171
2018:08:25:05:55:14.220,2018:08:25:18:21:57.342,44803.122
2018:08:26:09:39:13.931,2018:08:26:22:05:56.985,44803.055
2018:08:27:13:23:13.495,2018:08:28:01:49:56.481,44802.986
2018:08:28:17:07:12.916,2018:08:29:05:33:55.855,44802.940
2018:08:29:20:51:12.234,2018:08:30:09:17:55.140,44802.906
2018:08:31:00:35:11.509,2018:08:31:13:01:54.427,44802.918
2018:09:01:04:19:10.855,2018:09:01:16:45:53.865,44803.010
2018:09:02:08:03:10.441,2018:09:02:20:29:53.606,44803.164
2018:09:03:11:47:10.424,2018:09:04:00:13:53.813,44803.390
2018:09:04:15:31:10.949,2018:09:05:03:57:54.628,44803.678
2018:09:05:19:15:12.121,2018:09:06:07:41:56.083,44803.962
2018:09:06:22:59:13.915,2018:09:07:11:25:58.121,44804.206
2018:09:08:02:43:16.213,2018:09:08:15:10:00.593,44804.380
2018:09:09:06:27:18.823,2018:09:09:18:54:03.247,44804.425
2018:09:10:10:11:21.481,2018:09:10:22:38:05.853,44804.372
2018:09:11:13:55:23.961,2018:09:12:02:22:08.209,44804.247
2018:09:12:17:39:26.121,2018:09:13:06:06:10.182,44804.061
2018:09:13:21:23:27.870,2018:09:14:09:50:11.746,44803.876
2018:09:15:01:07:29.209,2018:09:15:13:34:12.926,44803.716
2018:09:16:04:51:30.197,2018:09:16:17:18:13.763,44803.566
2018:09:17:08:35:30.885,2018:09:17:21:02:14.340,44803.455
2018:09:18:12:19:31.335,2018:09:19:00:46:14.712,44803.376
2018:09:19:16:03:31.607,2018:09:20:04:30:14.898,44803.291
2018:09:20:19:47:31.706,2018:09:21:08:14:14.923,44803.216
2018:09:21:23:31:31.631,2018:09:22:11:58:14.776,44803.145
2018:09:23:03:15:31.380,2018:09:23:15:42:14.428,44803.047
2018:09:24:06:59:30.926,2018:09:24:19:26:13.885,44802.959
2018:09:25:10:43:30.276,2018:09:25:23:10:13.170,44802.894
2018:09:26:14:27:29.489,2018:09:27:02:54:12.337,44802.847
2018:09:27:18:11:28.649,2018:09:28:06:38:11.518,44802.870
2018:09:28:21:55:27.899,2018:09:29:10:22:10.877,44802.978
2018:09:30:01:39:27.432,2018:09:30:14:06:10.581,44803.149
2018:10:01:05:23:27.409,2018:10:01:17:50:10.808,44803.399
