"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:18:10:00:00.000,2018:07:27:17:15:49.895,6074149.895
2018:07:27:23:23:59.594,2018:08:10:10:06:17.207,1161737.613
2018:08:10:10:08:59.425,2018:08:10:13:39:17.794,12618.369
2018:08:10:13:44:22.270,2018:08:10:17:12:42.586,12500.316
2018:08:10:17:19:20.915,2018:08:10:20:46:16.711,12415.795
2018:08:10:20:54:10.222,2018:08:11:00:19:56.235,12346.013
2018:08:11:00:28:54.136,2018:08:11:03:53:39.387,12285.250
2018:08:11:04:03:34.418,2018:08:11:07:27:25.210,12230.792
2018:08:11:07:38:12.032,2018:08:11:11:01:13.101,12181.069
2018:08:11:11:12:47.578,2018:08:11:14:35:02.659,12135.081
2018:08:11:14:47:21.459,2018:08:11:18:08:53.600,12092.141
2018:08:11:18:21:53.959,2018:08:11:21:42:45.707,12051.748
2018:08:11:21:56:25.292,2018:08:12:01:16:38.819,12013.527
2018:08:12:01:30:55.617,2018:08:12:04:50:32.814,11977.196
2018:08:12:05:05:25.064,2018:08:12:08:24:27.582,11942.518
2018:08:12:08:39:53.733,2018:08:12:11:58:23.048,11909.315
2018:08:12:12:14:21.707,2018:08:12:15:32:19.133,11877.426
2018:08:12:15:48:49.062,2018:08:12:19:06:15.789,11846.726
2018:08:12:19:23:15.849,2018:08:12:22:40:12.955,11817.106
2018:08:12:22:57:42.121,2018:08:13:02:14:10.597,11788.476
2018:08:13:02:32:07.919,2018:08:13:05:48:08.674,11760.755
2018:08:13:06:06:33.281,2018:08:13:09:22:07.155,11733.874
2018:08:13:09:40:58.239,2018:08:13:12:56:06.010,11707.771
2018:08:13:13:15:22.820,2018:08:13:16:30:05.215,11682.395
2018:08:13:16:49:47.055,2018:08:13:20:04:04.747,11657.693
2018:08:13:20:24:10.961,2018:08:13:23:38:04.587,11633.626
2018:08:13:23:58:34.560,2018:08:14:03:12:04.715,11610.155
2018:08:14:03:32:57.870,2018:08:14:06:46:05.114,11587.245
2018:08:14:07:07:20.906,2018:08:14:10:20:05.773,11564.867
2018:08:14:10:41:43.685,2018:08:14:13:54:06.676,11542.991
2018:08:14:14:16:06.221,2018:08:14:17:28:07.807,11521.586
2018:08:14:17:50:28.523,2018:08:14:21:02:09.161,11500.639
2018:08:14:21:24:50.603,2018:08:15:00:36:10.725,11480.122
2018:08:15:00:59:12.473,2018:08:15:04:10:12.490,11460.017
2018:08:15:04:33:34.141,2018:08:15:07:44:14.446,11440.305
2018:08:15:08:07:55.617,2018:08:15:11:18:16.586,11420.968
2018:08:15:11:42:16.909,2018:08:15:14:52:18.901,11401.992
2018:08:15:15:16:38.025,2018:08:15:18:26:21.386,11383.361
2018:08:15:18:50:58.970,2018:08:15:22:00:24.032,11365.062
2018:08:15:22:25:19.752,2018:08:16:01:34:26.835,11347.083
2018:08:16:01:59:40.377,2018:08:16:05:08:29.789,11329.411
2018:08:16:05:34:00.848,2018:08:16:08:42:32.887,11312.039
2018:08:16:09:08:21.180,2018:08:16:12:16:36.126,11294.946
2018:08:16:12:42:41.365,2018:08:16:15:50:39.500,11278.135
2018:08:16:16:17:01.417,2018:08:16:19:24:43.005,11261.588
2018:08:16:19:51:21.337,2018:08:16:22:58:46.637,11245.301
2018:08:16:23:25:41.129,2018:08:17:02:32:50.392,11229.263
2018:08:17:03:00:00.797,2018:08:17:06:06:54.265,11213.468
2018:08:17:06:34:20.346,2018:08:17:09:40:58.255,11197.909
2018:08:17:10:08:39.778,2018:08:17:13:15:02.360,11182.582
2018:08:17:13:42:59.099,2018:08:17:16:49:06.570,11167.471
2018:08:17:17:17:18.309,2018:08:17:20:23:10.884,11152.575
2018:08:17:20:51:37.411,2018:08:17:23:57:15.304,11137.892
2018:08:18:00:25:56.410,2018:08:18:03:31:19.825,11123.414
2018:08:18:04:00:15.307,2018:08:18:07:05:24.443,11109.136
2018:08:18:07:34:34.106,2018:08:18:10:39:29.157,11095.051
2018:08:18:11:08:52.809,2018:08:18:14:13:33.965,11081.157
2018:08:18:14:43:11.417,2018:08:18:17:47:38.864,11067.447
2018:08:18:18:17:29.934,2018:08:18:21:21:43.852,11053.918
2018:08:18:21:51:48.362,2018:08:19:00:55:48.925,11040.563
2018:08:19:01:26:06.702,2018:08:19:04:29:54.087,11027.384
2018:08:19:05:00:24.957,2018:08:19:08:03:59.329,11014.372
2018:08:19:08:34:43.128,2018:08:19:11:38:04.652,11001.524
2018:08:19:12:09:01.218,2018:08:19:15:12:10.055,10988.838
2018:08:19:15:43:19.227,2018:08:19:18:46:15.536,10976.309
2018:08:19:19:17:37.158,2018:08:19:22:20:21.094,10963.936
2018:08:19:22:51:55.012,2018:08:20:01:54:26.726,10951.714
2018:08:20:02:26:12.790,2018:08:20:05:28:32.432,10939.641
2018:08:20:06:00:30.495,2018:08:20:09:02:38.207,10927.712
2018:08:20:09:34:48.126,2018:08:20:12:36:44.056,10915.930
2018:08:20:13:09:05.688,2018:08:20:16:10:49.974,10904.285
2018:08:20:16:43:23.181,2018:08:20:19:44:55.960,10892.779
2018:08:20:20:17:40.604,2018:08:20:23:19:02.013,10881.408
2018:08:20:23:51:57.961,2018:08:21:02:53:08.132,10870.171
2018:08:21:03:26:15.251,2018:08:21:06:27:14.315,10859.064
2018:08:21:07:00:32.479,2018:08:21:10:01:20.563,10848.083
2018:08:21:10:34:49.641,2018:08:21:13:35:26.873,10837.231
2018:08:21:14:09:06.741,2018:08:21:17:09:33.244,10826.503
2018:08:21:17:43:23.776,2018:08:21:20:43:39.676,10815.900
2018:08:21:21:17:40.755,2018:08:22:00:17:46.168,10805.413
2018:08:22:00:51:57.672,2018:08:22:03:51:52.719,10795.047
2018:08:22:04:26:14.531,2018:08:22:07:25:59.328,10784.797
