"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:11:05:51.556,2018:05:18:17:12:10.732,108379.176
2018:05:18:19:24:14.164,2018:05:20:01:30:33.549,108379.385
2018:05:20:03:42:36.993,2018:05:21:09:48:56.533,108379.540
2018:05:21:12:00:59.979,2018:05:22:18:07:19.590,108379.611
2018:05:22:20:19:23.031,2018:05:24:02:25:42.608,108379.577
2018:05:24:04:37:46.038,2018:05:25:10:44:05.486,108379.449
2018:05:25:12:56:08.900,2018:05:26:19:02:28.159,108379.259
2018:05:26:21:14:31.555,2018:05:28:03:20:50.603,108379.048
2018:05:28:05:32:53.984,2018:05:29:11:39:12.833,108378.849
2018:05:29:13:51:16.201,2018:05:30:19:57:34.904,108378.702
2018:05:30:22:09:38.264,2018:06:01:04:15:56.867,108378.603
2018:06:01:06:28:00.225,2018:06:02:12:34:18.777,108378.552
2018:06:02:14:46:22.135,2018:06:03:20:52:40.672,108378.538
2018:06:03:23:04:44.033,2018:06:05:05:11:02.577,108378.545
2018:06:05:07:23:05.941,2018:06:06:13:29:24.501,108378.560
2018:06:06:15:41:27.868,2018:06:07:21:47:46.449,108378.580
2018:06:07:23:59:49.817,2018:06:09:06:06:08.418,108378.602
2018:06:09:08:18:11.789,2018:06:10:14:24:30.441,108378.651
2018:06:10:16:36:33.820,2018:06:11:22:42:52.555,108378.735
2018:06:12:00:54:55.943,2018:06:13:07:01:14.820,108378.878
2018:06:13:09:13:18.219,2018:06:14:15:19:37.293,108379.074
2018:06:14:17:31:40.705,2018:06:15:23:37:59.999,108379.294
2018:06:16:01:50:03.422,2018:06:17:07:56:22.907,108379.485
2018:06:17:10:08:26.336,2018:06:18:16:14:45.934,108379.597
2018:06:18:18:26:49.364,2018:06:20:00:33:08.964,108379.600
2018:06:20:02:45:12.387,2018:06:21:08:51:31.901,108379.514
2018:06:21:11:03:35.311,2018:06:22:17:09:54.663,108379.351
2018:06:22:19:21:58.059,2018:06:24:01:28:17.215,108379.157
2018:06:24:03:40:20.597,2018:06:25:09:46:39.564,108378.967
2018:06:25:11:58:42.934,2018:06:26:18:05:01.743,108378.809
2018:06:26:20:17:05.105,2018:06:28:02:23:23.801,108378.697
2018:06:28:04:35:27.157,2018:06:29:10:41:45.789,108378.631
2018:06:29:12:53:49.140,2018:06:30:19:00:07.734,108378.594
2018:06:30:21:12:11.084,2018:07:02:03:18:29.668,108378.584
2018:07:02:05:30:33.020,2018:07:03:11:36:51.596,108378.575
2018:07:03:13:48:54.950,2018:07:04:19:55:13.521,108378.571
2018:07:04:22:07:16.875,2018:07:06:04:13:35.450,108378.575
2018:07:06:06:25:38.805,2018:07:07:12:31:57.403,108378.598
2018:07:07:14:44:00.761,2018:07:08:20:50:19.421,108378.660
2018:07:08:23:02:22.786,2018:07:10:05:08:41.564,108378.778
2018:07:10:07:20:44.939,2018:07:11:13:27:03.896,108378.957
2018:07:11:15:39:07.281,2018:07:12:21:45:26.459,108379.178
2018:07:12:23:57:29.864,2018:07:14:06:03:49.258,108379.394
2018:07:14:08:15:52.676,2018:07:15:14:22:12.226,108379.550
2018:07:15:16:34:15.649,2018:07:16:22:40:35.256,108379.607
2018:07:17:00:52:38.677,2018:07:18:06:58:58.235,108379.558
2018:07:18:09:11:01.649,2018:07:19:15:17:21.079,108379.430
2018:07:19:17:29:24.478,2018:07:20:23:35:43.736,108379.257
2018:07:21:01:47:47.121,2018:07:22:07:54:06.197,108379.076
2018:07:22:10:06:09.568,2018:07:23:16:12:28.493,108378.925
2018:07:23:18:24:31.857,2018:07:25:00:30:50.660,108378.804
2018:07:25:02:42:54.017,2018:07:26:08:49:12.740,108378.723
2018:07:26:11:01:16.092,2018:07:27:17:07:34.765,108378.673
2018:07:27:19:19:38.113,2018:07:29:01:25:56.753,108378.640
2018:07:29:03:38:00.099,2018:07:30:09:44:18.710,108378.612
