"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2018:05:17:10:00:00.000,2018:07:27:17:48:45.983,6162525.983
2018:07:27:23:10:34.909,2018:08:15:08:07:13.865,1587398.956
2018:08:15:08:07:37.680,2018:08:15:17:55:09.874,35252.194
2018:08:15:18:01:59.489,2018:08:16:03:44:54.016,34974.527
2018:08:16:03:54:33.362,2018:08:16:13:34:57.799,34824.436
2018:08:16:13:46:47.798,2018:08:16:23:25:11.797,34703.999
2018:08:16:23:38:52.224,2018:08:17:09:15:32.367,34600.143
2018:08:17:09:30:50.280,2018:08:17:19:05:57.634,34507.354
2018:08:17:19:22:43.854,2018:08:18:04:56:26.505,34422.652
2018:08:18:05:14:34.037,2018:08:18:14:46:58.262,34344.225
2018:08:18:15:06:21.551,2018:08:19:00:37:32.408,34270.857
2018:08:19:00:58:06.907,2018:08:19:10:28:08.586,34201.679
2018:08:19:10:49:50.455,2018:08:19:20:18:46.534,34136.080
2018:08:19:20:41:32.471,2018:08:20:06:09:26.046,34073.575
2018:08:20:06:33:13.168,2018:08:20:16:00:06.961,34013.793
2018:08:20:16:24:52.712,2018:08:21:01:50:49.149,33956.438
2018:08:21:02:16:31.238,2018:08:21:11:41:32.508,33901.270
2018:08:21:12:08:08.857,2018:08:21:21:32:16.950,33848.093
2018:08:21:21:59:45.658,2018:08:22:07:23:02.408,33796.750
2018:08:22:07:51:21.732,2018:08:22:17:13:48.816,33747.084
2018:08:22:17:42:57.130,2018:08:23:03:04:36.130,33698.999
2018:08:23:03:34:31.915,2018:08:23:12:55:24.304,33652.388
2018:08:23:13:26:06.141,2018:08:23:22:46:13.302,33607.160
2018:08:23:23:17:39.847,2018:08:24:08:37:03.092,33563.246
2018:08:24:09:09:13.069,2018:08:24:18:27:53.651,33520.582
2018:08:24:19:00:45.845,2018:08:25:04:18:44.955,33479.110
2018:08:25:04:52:18.203,2018:08:25:14:09:36.979,33438.775
2018:08:25:14:43:50.174,2018:08:26:00:00:29.709,33399.535
2018:08:26:00:35:21.771,2018:08:26:09:51:23.132,33361.361
2018:08:26:10:26:53.028,2018:08:26:19:42:17.229,33324.202
2018:08:26:20:18:23.959,2018:08:27:05:33:11.989,33288.030
2018:08:27:06:09:54.579,2018:08:27:15:24:07.406,33252.827
2018:08:27:16:01:24.910,2018:08:28:01:15:03.464,33218.554
2018:08:28:01:52:54.965,2018:08:28:11:06:00.155,33185.190
2018:08:28:11:44:24.759,2018:08:28:20:56:57.477,33152.718
2018:08:28:21:35:54.302,2018:08:29:06:47:55.415,33121.113
2018:08:29:07:27:23.609,2018:08:29:16:38:53.962,33090.354
2018:08:29:17:18:52.688,2018:08:30:02:29:53.118,33060.429
2018:08:30:03:10:21.548,2018:08:30:12:20:52.870,33031.322
2018:08:30:13:01:50.202,2018:08:30:22:11:53.215,33003.013
2018:08:30:22:53:18.658,2018:08:31:08:02:54.143,32975.486
2018:08:31:08:44:46.924,2018:08:31:17:53:55.652,32948.727
2018:08:31:18:36:15.005,2018:09:01:03:44:57.731,32922.726
2018:09:01:04:27:42.912,2018:09:01:13:36:00.379,32897.468
2018:09:01:14:19:10.651,2018:09:01:23:27:03.585,32872.934
2018:09:02:00:10:38.227,2018:09:02:09:18:07.345,32849.118
2018:09:02:10:02:05.649,2018:09:02:19:09:11.648,32825.999
2018:09:02:19:53:32.917,2018:09:03:05:00:16.490,32803.573
2018:09:03:05:45:00.042,2018:09:03:14:51:21.864,32781.823
2018:09:03:15:36:27.026,2018:09:04:00:42:27.759,32760.733
2018:09:04:01:27:53.877,2018:09:04:10:33:34.169,32740.292
2018:09:04:11:19:20.595,2018:09:04:20:24:41.088,32720.493
2018:09:04:21:10:47.188,2018:09:05:06:15:48.501,32701.314
2018:09:05:07:02:13.660,2018:09:05:16:06:56.407,32682.747
2018:09:05:16:53:40.011,2018:09:06:01:58:04.790,32664.778
2018:09:06:02:45:06.250,2018:09:06:11:49:13.645,32647.396
2018:09:06:12:36:32.379,2018:09:06:21:40:22.963,32630.584
2018:09:06:22:27:58.397,2018:09:07:07:31:32.734,32614.337
2018:09:07:08:19:24.311,2018:09:07:17:22:42.949,32598.638
2018:09:07:18:10:50.125,2018:09:08:03:13:53.600,32583.475
2018:09:08:04:02:15.838,2018:09:08:13:05:04.678,32568.840
2018:09:08:13:53:41.457,2018:09:08:22:56:16.177,32554.720
2018:09:08:23:45:06.981,2018:09:09:08:47:28.087,32541.107
2018:09:09:09:36:32.412,2018:09:09:18:38:40.404,32527.991
2018:09:09:19:27:57.754,2018:09:10:04:29:53.120,32515.366
2018:09:10:05:19:23.008,2018:09:10:14:21:06.231,32503.224
2018:09:10:15:10:48.175,2018:09:11:00:12:19.733,32491.558
2018:09:11:01:02:13.258,2018:09:11:10:03:33.622,32480.365
2018:09:11:10:53:38.256,2018:09:11:19:54:47.895,32469.639
2018:09:11:20:45:03.175,2018:09:12:05:46:02.551,32459.376
2018:09:12:06:36:28.008,2018:09:12:15:37:17.588,32449.580
2018:09:12:16:27:52.762,2018:09:13:01:28:33.006,32440.243
2018:09:13:02:19:17.439,2018:09:13:11:19:48.804,32431.366
2018:09:13:12:10:42.035,2018:09:13:21:11:04.985,32422.950
2018:09:13:22:02:06.557,2018:09:14:07:02:21.550,32414.993
2018:09:14:07:53:30.996,2018:09:14:16:53:38.499,32407.503
2018:09:14:17:44:55.361,2018:09:15:02:44:55.837,32400.476
2018:09:15:03:36:19.648,2018:09:15:12:36:13.564,32393.916
