9.500255168560253, -140.25423728813558
9.523024399329485, -140.25423728813558
9.531024399329484, -140.25423728813558
9.535332091637176, -140.25423728813558
9.536249953436394, -134.32203389830505
9.53716558018253, -125.84745762711862
9.540533805177873, -107.20338983050846
9.545440491711679, -88.5593220338983
9.550352393369343, -75.84745762711862
9.55373291115664, -71.18644067796612
9.555585770162041, -78.81355932203388
9.558670515924753, -87.71186440677963
9.563607003166325, -102.96610169491521
9.571005028869436, -118.22033898305085
9.581481095176011, -134.74576271186442
9.58887278822872, -142.79661016949154
9.592568448500652, -146.61016949152537
9.59933656174334, -145.33898305084745
9.61533432669026, -142.79661016949154
9.62887167070218, -141.52542372881356
9.644255913577947, -141.1016949152542
9.661485937791022, -140.25423728813558
9.684255168560254, -140.25423728813558
9.705793630098714, -140.25423728813558
9.710101322406407, -140.25423728813558
9.71070925684485, -131.77966101694915
9.713157384987893, -116.52542372881351
9.718061091450922, -94.49152542372877
9.723585397653194, -78.38983050847457
9.727271745203948, -71.61016949152543
9.730356863475508, -80.93220338983048
9.7337507915813, -91.52542372881356
9.739611100763643, -107.62711864406776
9.75070553175638, -127.5423728813559
9.758099087353324, -137.71186440677963
9.764258893648725, -144.49152542372877
9.766722294654498, -146.61016949152537
9.771029241944497, -145.76271186440675
9.780873905755262, -144.06779661016947
9.791333954181413, -142.37288135593218
9.831332091637176, -140.25423728813558
9.872562860867946, -140.25423728813558
9.883639411436022, -139.83050847457628
9.884864593034084, -133.47457627118638
9.886087912087913, -125
9.891601788042466, -97.03389830508473
9.898967777984728, -75.84745762711867
9.902040230955485, -70.76271186440675
9.903275470292419, -75.84745762711862
9.906361333581673, -86.01694915254234
9.91037176382939, -97.8813559322034
9.920545725460979, -120.76271186440675
9.934101322406407, -140.25423728813558
9.940875768299497, -146.18644067796606
9.955027379400262, -143.64406779661016
9.978409759731793, -141.1016949152542
9.999947476252562, -140.25423728813558
9.894976718197057, -86.01694915254234
9.607335071707952, -143.64406779661016
9.58486906314025, -138.5593220338983
9.547589122741666, -82.62711864406776
