"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:01:10:00:00.000,2008:07:04:11:31:14.804,264674.804
2008:07:04:12:17:17.210,2008:07:07:14:00:08.011,265370.802
2008:07:07:14:44:40.509,2008:07:10:16:28:52.626,265452.117
2008:07:10:17:12:00.515,2008:07:13:18:57:29.416,265528.901
2008:07:13:19:39:17.714,2008:07:16:21:25:58.234,265600.520
2008:07:16:22:06:32.148,2008:07:19:23:54:18.553,265666.405
2008:07:20:00:33:43.636,2008:07:23:02:22:29.777,265726.142
2008:07:23:03:00:51.921,2008:07:26:04:50:31.641,265779.720
2008:07:26:05:27:56.837,2008:07:29:07:18:24.686,265827.849
2008:07:29:07:54:58.585,2008:08:01:09:46:10.537,265871.952
2008:08:01:10:21:57.920,2008:08:04:12:13:51.404,265913.484
2008:08:04:12:48:55.983,2008:08:07:14:41:28.960,265952.977
2008:08:07:15:15:53.721,2008:08:10:17:09:03.902,265990.180
2008:08:10:17:42:51.582,2008:08:13:19:36:36.254,266024.672
2008:08:13:20:09:49.663,2008:08:16:21:01:09.083,262279.420
2008:08:16:22:42:45.234,2008:08:20:00:31:31.502,265726.268
2008:08:20:01:03:45.594,2008:08:23:02:58:53.134,266107.540
2008:08:23:03:30:42.562,2008:08:26:05:26:10.376,266127.814
2008:08:26:05:57:38.456,2008:08:29:07:53:23.777,266145.321
2008:08:29:08:24:33.520,2008:09:01:10:20:34.498,266160.978
2008:09:01:10:51:28.492,2008:09:04:12:47:43.679,266175.187
2008:09:04:13:18:24.230,2008:09:07:15:14:52.018,266187.787
2008:09:07:15:45:21.349,2008:09:10:17:41:59.764,266198.414
2008:09:10:18:12:20.144,2008:09:13:20:09:06.817,266206.673
2008:09:13:20:39:20.647,2008:09:16:22:36:12.743,266212.095
2008:09:16:23:06:22.546,2008:09:20:01:03:16.893,266214.347
2008:09:20:01:33:25.232,2008:09:23:03:30:18.805,266213.573
2008:09:23:04:00:28.158,2008:09:26:05:57:18.571,266210.413
2008:09:26:06:27:31.282,2008:09:29:08:24:16.822,266205.540
