"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:01:13:59:02.217,2008:07:01:15:45:51.706,6409.489
2008:07:01:20:24:34.714,2008:07:01:22:03:37.052,5942.338
2008:07:02:02:49:56.739,2008:07:02:04:21:19.736,5482.997
2008:07:02:09:15:05.131,2008:07:02:10:38:59.846,5034.715
2008:07:02:15:39:57.127,2008:07:02:16:56:37.439,4600.312
2008:07:02:22:04:30.473,2008:07:02:23:14:12.556,4182.083
2008:07:03:04:28:43.454,2008:07:03:05:31:45.203,3781.749
2008:07:03:10:52:34.929,2008:07:03:11:49:15.349,3400.420
2008:07:03:17:16:04.329,2008:07:03:18:06:42.909,3038.580
2008:07:03:23:39:11.661,2008:07:04:00:24:07.728,2696.066
2008:07:04:06:01:57.448,2008:07:04:06:41:29.553,2372.104
2008:07:04:12:24:22.757,2008:07:04:12:58:47.976,2065.219
2008:07:04:18:46:29.215,2008:07:04:19:16:02.330,1773.115
2008:07:05:01:08:19.145,2008:07:05:01:33:11.490,1492.345
2008:07:05:07:29:55.929,2008:07:05:07:50:13.433,1217.504
2008:07:05:13:51:25.254,2008:07:05:14:07:03.965,938.711
2008:07:05:20:12:59.977,2008:07:05:20:23:31.779,631.802
2008:07:06:02:36:07.197,2008:07:06:02:38:11.359,124.163
2008:07:11:02:24:20.863,2008:07:11:02:28:34.420,253.557
2008:07:11:08:39:56.779,2008:07:11:08:50:07.611,610.833
2008:07:11:14:56:30.257,2008:07:11:15:10:53.551,863.294
2008:07:11:21:13:21.299,2008:07:11:21:31:33.448,1092.149
2008:07:12:03:30:21.615,2008:07:12:03:52:16.794,1315.179
2008:07:12:09:47:27.885,2008:07:12:10:13:08.106,1540.221
2008:07:12:16:04:38.436,2008:07:12:16:34:10.238,1771.802
2008:07:12:22:21:52.322,2008:07:12:22:55:25.258,2012.935
2008:07:13:04:39:08.956,2008:07:13:05:16:54.790,2265.835
2008:07:13:10:56:27.977,2008:07:13:11:38:40.144,2532.167
