Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:00:00.000,2008:07:05:08:36:43.649,340603.649
2008:07:05:09:22:20.250,2008:07:09:08:11:00.617,341320.367
2008:07:09:08:54:43.011,2008:07:13:07:45:03.910,341420.899
2008:07:13:08:27:00.764,2008:07:17:07:18:53.789,341513.025
2008:07:17:07:59:13.868,2008:07:21:06:52:29.243,341595.376
2008:07:21:07:31:22.009,2008:07:25:06:25:49.244,341667.235
2008:07:25:07:03:24.702,2008:07:29:05:58:54.179,341729.477
2008:07:29:06:35:22.012,2008:08:02:05:31:47.130,341785.118
2008:08:02:06:07:15.359,2008:08:06:05:04:32.564,341837.205
2008:08:06:05:39:07.045,2008:08:10:04:37:13.185,341886.14
2008:08:10:05:10:58.646,2008:08:14:04:09:49.475,341930.829
2008:08:14:04:42:50.577,2008:08:17:03:28:17.087,254726.51
2008:08:17:06:48:54.828,2008:08:18:03:42:20.723,75205.895
2008:08:18:04:14:42.517,2008:08:22:03:14:45.600,342003.083
2008:08:22:03:46:33.585,2008:08:26:02:47:03.251,342029.666
2008:08:26:03:18:22.996,2008:08:30:02:19:14.564,342051.568
2008:08:30:02:50:11.072,2008:09:03:01:51:21.923,342070.851
2008:09:03:02:21:59.372,2008:09:07:01:23:27.395,342088.023
2008:09:07:01:53:49.514,2008:09:11:00:55:31.801,342102.287
2008:09:11:01:25:42.350,2008:09:15:00:27:34.967,342112.617
2008:09:15:00:57:37.953,2008:09:18:23:59:35.868,342117.914
2008:09:19:00:29:35.516,2008:09:22:23:31:33.301,342117.785
2008:09:23:00:01:33.773,2008:09:26:23:03:27.221,342113.448
2008:09:26:23:33:32.429,2008:09:30:22:35:18.983,342106.554
2008:09:30:23:05:32.732,2008:10:04:22:07:10.276,342097.545
2008:10:04:22:37:36.626,2008:10:08:21:39:02.224,342085.598
2008:10:08:22:09:45.720,2008:10:12:21:10:55.212,342069.492
2008:10:12:21:42:00.894,2008:10:16:20:42:48.736,342047.843
2008:10:16:21:14:21.847,2008:10:20:20:14:41.569,342019.722
2008:10:20:20:46:46.980,2008:10:24:19:46:33.141,341986.161
2008:10:24:20:19:15.303,2008:10:28:19:18:24.282,341948.979
2008:10:28:19:51:47.929,2008:11:01:18:50:16.611,341908.682
2008:11:01:19:24:27.488,2008:11:05:18:22:11.742,341864.254
2008:11:05:18:57:16.998,2008:11:09:17:54:10.918,341813.919
2008:11:09:18:30:19.104,2008:11:13:17:26:14.608,341755.504
2008:11:13:18:03:35.135,2008:11:17:16:58:22.013,341686.878
2008:11:17:17:37:03.752,2008:11:21:16:30:32.285,341608.534
2008:11:21:17:10:43.100,2008:11:25:16:02:46.191,341523.091
2008:11:25:16:44:34.376,2008:11:29:15:35:05.959,341431.583
2008:11:29:16:18:41.895,2008:12:03:15:07:34.707,341332.812
2008:12:03:15:53:12.052,2008:12:07:14:40:16.008,341223.956
2008:12:07:15:28:12.321,2008:12:11:14:13:13.205,341100.884
2008:12:11:15:03:49.616,2008:12:15:13:46:27.754,340958.137
2008:12:15:14:40:06.407,2008:12:19:13:19:59.466,340793.059
2008:12:19:14:17:01.268,2008:12:23:12:53:50.232,340608.965
2008:12:23:13:54:37.156,2008:12:27:12:28:05.502,340408.345
2008:12:27:13:33:04.567,2008:12:31:12:02:54.522,340189.955
2008:12:31:13:12:41.660,2009:01:04:11:38:29.837,339949.177
2009:01:04:12:53:53.656,2009:01:08:11:15:10.902,339677.246
2009:01:08:12:37:15.029,2009:01:12:10:53:14.235,339359.206
2009:01:12:12:23:14.295,2009:01:16:10:32:53.445,338979.15
2009:01:16:12:12:09.653,2009:01:20:10:14:26.779,338537.125
2009:01:20:12:04:25.916,2009:01:24:09:58:27.805,338041.889
2009:01:24:12:00:53.935,2009:01:28:09:45:53.777,337499.842
2009:01:28:12:03:02.483,2009:02:01:09:38:19.964,336917.48
2009:02:01:12:13:17.968,2009:02:05:09:38:15.715,336297.747
2009:02:05:12:35:21.383,2009:02:09:09:49:06.951,335625.568
2009:02:09:14:57:21.142,2009:02:13:10:14:56.389,328655.247
