"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:03:09:02:49.590,2008:07:03:18:08:39.257,32749.668
2008:07:06:01:21:41.587,2008:07:06:02:45:38.343,5036.757
2008:07:08:10:50:12.338,2008:07:08:11:27:39.358,2247.020
2008:07:10:19:35:11.432,2008:07:10:20:34:06.504,3535.072
2008:07:13:04:11:51.078,2008:07:13:08:00:49.505,13738.427
2008:07:15:12:48:01.164,2008:07:16:23:57:30.721,126569.557
2008:07:17:21:27:04.346,2008:07:20:00:41:46.070,184481.724
2008:07:20:06:13:51.460,2008:07:22:11:42:00.659,192489.199
2008:07:22:15:21:36.470,2008:07:24:20:59:38.026,193081.556
2008:07:25:01:45:23.935,2008:07:27:05:50:10.797,187486.862
2008:07:27:21:37:30.925,2008:07:29:14:31:00.251,147209.326
2008:07:31:19:12:46.742,2008:07:31:23:08:13.350,14126.608
2008:08:03:06:51:10.073,2008:08:03:07:46:00.574,3290.501
2008:08:05:15:54:46.750,2008:08:05:16:33:21.121,2314.371
2008:08:08:00:35:00.568,2008:08:08:02:03:50.417,5329.848
2008:08:10:09:11:01.533,2008:08:10:17:07:14.231,28572.697
2008:08:12:17:47:53.223,2008:08:14:15:26:29.989,164316.766
2008:08:15:02:29:01.983,2008:08:17:06:58:40.562,188978.579
2008:08:17:11:21:09.912,2008:08:19:17:02:08.628,193258.716
2008:08:19:20:45:35.089,2008:08:22:02:06:06.268,192031.179
2008:08:22:08:30:51.049,2008:08:24:10:51:57.609,181266.560
2008:08:25:23:59:23.723,2008:08:26:19:30:57.310,70293.587
2008:08:29:02:05:12.595,2008:08:29:04:07:49.985,7357.390
2008:08:31:12:06:06.653,2008:08:31:12:47:31.015,2484.362
2008:09:02:20:56:41.046,2008:09:02:21:43:49.326,2828.280
2008:09:05:05:34:22.322,2008:09:05:08:02:42.365,8900.043
2008:09:07:14:10:20.032,2008:09:08:10:23:05.291,72765.259
2008:09:09:22:48:19.469,2008:09:12:00:32:34.253,179054.784
2008:09:12:07:32:24.533,2008:09:14:12:43:26.456,191461.924
2008:09:14:16:32:25.838,2008:09:16:22:15:17.055,193371.217
2008:09:17:02:24:50.262,2008:09:19:07:10:18.264,189928.002
2008:09:19:17:14:53.918,2008:09:21:15:52:51.114,167877.195
