"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:01:10:00:00.000,2008:07:03:21:09:39.922,212979.922
2008:07:03:22:14:26.601,2008:07:06:10:38:52.617,217466.017
2008:07:06:11:42:05.765,2008:07:09:00:07:52.802,217547.037
2008:07:09:01:09:36.734,2008:07:11:13:36:42.279,217625.544
2008:07:11:14:37:00.903,2008:07:14:03:05:21.220,217700.317
2008:07:14:04:04:18.491,2008:07:16:16:33:49.000,217770.509
2008:07:16:17:31:29.126,2008:07:19:06:02:04.577,217835.452
2008:07:19:06:58:32.077,2008:07:21:19:30:06.765,217894.687
2008:07:21:20:25:26.458,2008:07:24:08:57:54.590,217948.132
2008:07:24:09:52:11.493,2008:07:26:22:25:27.824,217996.331
2008:07:26:23:18:46.930,2008:07:29:11:52:47.488,218040.558
2008:07:29:12:45:13.435,2008:08:01:01:19:56.032,218082.597
2008:08:01:02:11:32.817,2008:08:03:14:46:56.722,218123.905
2008:08:03:15:37:47.579,2008:08:06:04:13:52.341,218164.762
2008:08:06:05:03:59.909,2008:08:08:17:40:44.423,218204.514
2008:08:08:18:30:11.079,2008:08:11:07:07:33.463,218242.383
2008:08:11:07:56:21.541,2008:08:13:20:34:19.264,218277.723
2008:08:13:21:22:31.205,2008:08:16:10:01:01.158,218309.954
2008:08:16:10:48:39.558,2008:08:16:17:41:59.486,24799.928
2008:08:16:23:55:31.907,2008:08:18:23:27:38.086,171126.178
2008:08:19:00:14:45.726,2008:08:21:12:54:08.834,218363.108
2008:08:21:13:40:48.626,2008:08:24:02:20:32.539,218383.913
2008:08:24:03:06:47.424,2008:08:26:15:46:49.187,218401.763
2008:08:26:16:32:41.996,2008:08:29:05:12:59.875,218417.879
2008:08:29:05:58:33.180,2008:08:31:18:39:06.491,218433.311
2008:08:31:19:24:22.589,2008:09:03:08:05:11.034,218448.446
2008:09:03:08:50:11.998,2008:09:05:21:31:14.954,218462.956
2008:09:05:22:16:02.761,2008:09:08:10:57:19.030,218476.269
2008:09:08:11:41:55.676,2008:09:11:00:23:23.487,218487.812
2008:09:11:01:07:51.046,2008:09:13:13:49:28.099,218497.053
2008:09:13:14:33:48.730,2008:09:16:03:15:32.116,218503.386
2008:09:16:03:59:48.061,2008:09:18:16:41:34.358,218506.297
2008:09:18:17:25:47.893,2008:09:21:06:07:33.664,218505.771
2008:09:21:06:51:47.015,2008:09:23:19:33:29.500,218502.485
2008:09:23:20:17:44.820,2008:09:26:08:59:22.301,218497.482
2008:09:26:09:43:41.646,2008:09:28:22:25:13.304,218491.658
2008:09:28:23:09:38.705,2008:10:01:11:51:04.106,218485.401
2008:10:01:12:35:37.666,2008:10:04:01:16:56.193,218478.527
2008:10:04:02:01:40.140,2008:10:06:14:42:50.658,218470.519
2008:10:06:15:27:47.400,2008:10:09:04:08:48.213,218460.812
2008:10:09:04:54:00.324,2008:10:11:17:34:49.124,218448.800
2008:10:11:18:20:19.338,2008:10:14:07:00:53.104,218433.766
2008:10:14:07:46:44.228,2008:10:16:20:26:59.155,218414.927
2008:10:16:21:13:13.930,2008:10:19:09:53:05.895,218391.965
2008:10:19:10:39:46.871,2008:10:21:23:19:12.358,218365.487
2008:10:22:00:06:21.890,2008:10:24:12:45:18.546,218336.656
2008:10:24:13:32:58.946,2008:10:27:02:11:25.388,218306.443
2008:10:27:02:59:39.106,2008:10:29:15:37:34.391,218275.285
2008:10:29:16:26:24.191,2008:11:01:05:03:47.286,218243.095
2008:11:01:05:53:16.356,2008:11:03:18:30:05.730,218209.375
2008:11:03:19:20:17.726,2008:11:06:07:56:31.163,218173.437
2008:11:06:08:47:30.214,2008:11:08:21:23:04.695,218134.481
2008:11:08:22:14:55.363,2008:11:11:10:49:46.880,218091.517
2008:11:11:11:42:33.998,2008:11:14:00:16:37.254,218043.255
2008:11:14:01:10:25.637,2008:11:16:13:43:34.361,217988.723
2008:11:16:14:38:28.435,2008:11:19:03:10:36.709,217928.274
2008:11:19:04:06:40.469,2008:11:21:16:37:43.898,217863.430
2008:11:21:17:35:01.199,2008:11:24:06:04:56.812,217795.613
2008:11:24:07:03:31.768,2008:11:26:19:32:17.307,217725.539
2008:11:26:20:32:14.636,2008:11:29:08:59:47.916,217653.280
2008:11:29:10:01:13.206,2008:12:01:22:27:31.601,217578.395
2008:12:01:23:30:31.479,2008:12:04:11:55:31.535,217500.057
2008:12:04:13:00:13.775,2008:12:07:01:23:50.871,217417.095
2008:12:07:02:30:24.399,2008:12:09:14:52:32.323,217327.925
2008:12:09:16:01:07.052,2008:12:12:04:21:37.313,217230.261
2008:12:12:05:32:23.586,2008:12:14:17:51:05.155,217121.570
2008:12:14:19:04:12.914,2008:12:17:07:20:54.022,217001.108
2008:12:17:08:36:32.349,2008:12:19:20:51:03.162,216870.813
2008:12:19:22:09:20.682,2008:12:22:10:21:33.990,216733.308
2008:12:22:11:42:39.645,2008:12:24:23:52:29.912,216590.268
2008:12:25:01:16:33.655,2008:12:27:13:23:56.110,216442.455
2008:12:27:14:51:09.500,2008:12:30:02:55:59.509,216290.009
2008:12:30:04:26:36.275,2009:01:01:16:28:47.665,216132.390
2009:01:01:18:03:04.169,2009:01:04:06:02:32.433,215968.264
2009:01:04:07:40:47.959,2009:01:06:19:37:23.159,215795.201
2009:01:06:21:19:59.796,2009:01:09:09:13:28.794,215608.998
2009:01:09:11:00:50.543,2009:01:11:22:50:54.127,215403.583
2009:01:12:00:43:25.009,2009:01:14:12:29:39.598,215174.589
2009:01:14:14:27:41.919,2009:01:17:02:09:45.630,214923.712
2009:01:17:04:13:39.944,2009:01:19:15:51:16.635,214656.691
2009:01:19:18:01:22.956,2009:01:22:05:34:21.912,214378.957
2009:01:22:07:51:00.973,2009:01:24:19:19:15.818,214094.845
2009:01:24:21:42:50.202,2009:01:27:09:06:18.700,213808.498
2009:01:27:11:37:14.047,2009:01:29:22:55:57.927,213523.880
2009:01:30:01:34:44.127,2009:02:01:12:48:47.719,213243.592
2009:02:01:15:35:59.573,2009:02:04:02:45:26.725,212967.153
2009:02:04:05:41:43.295,2009:02:06:16:46:32.088,212688.792
2009:02:06:19:52:33.734,2009:02:09:06:52:29.857,212396.123
2009:02:09:10:08:52.489,2009:02:09:12:12:18.655,7406.166
2009:02:09:14:17:16.227,2009:02:11:21:03:29.081,197172.854
2009:02:12:00:30:38.021,2009:02:14:11:19:28.954,211730.933
2009:02:14:14:57:36.335,2009:02:17:01:40:31.007,211374.672
2009:02:17:05:29:36.559,2009:02:19:16:06:44.119,211027.560
2009:02:19:20:06:36.693,2009:02:22:06:38:25.247,210708.554
2009:02:22:10:48:44.390,2009:02:24:21:16:01.886,210437.496
2009:02:25:01:36:19.979,2009:02:27:12:00:15.356,210235.377
2009:02:27:16:29:59.605,2009:03:02:02:51:57.547,210117.942
2009:03:02:07:30:29.672,2009:03:04:17:51:54.893,210085.220
2009:03:04:22:38:26.380,2009:03:07:09:00:21.042,210114.662
2009:03:07:13:53:44.818,2009:03:10:00:16:29.176,210164.358
2009:03:10:05:15:12.310,2009:03:12:15:38:25.812,210193.501
2009:03:12:20:40:30.899,2009:03:15:07:03:40.955,210190.056
2009:03:15:12:06:58.150,2009:03:17:22:29:49.205,210171.055
2009:03:18:03:32:11.131,2009:03:20:13:54:50.831,210159.701
2009:03:20:18:54:23.518,2009:03:23:05:17:17.449,210173.930
2009:03:23:10:12:26.497,2009:03:25:20:36:16.193,210229.696
2009:03:26:01:25:48.555,2009:03:28:11:51:31.200,210342.645
2009:03:28:16:34:31.714,2009:03:31:03:03:09.938,210518.225
2009:03:31:07:38:52.882,2009:04:02:18:11:12.615,210739.733
2009:04:02:22:38:53.235,2009:04:05:09:15:07.193,210973.958
2009:04:05:13:33:59.736,2009:04:08:00:13:50.433,211190.696
2009:04:08:04:23:13.639,2009:04:10:15:06:11.465,211377.826
2009:04:10:19:05:36.710,2009:04:13:05:51:19.850,211543.141
2009:04:13:09:40:35.889,2009:04:15:20:28:59.098,211703.209
2009:04:16:00:08:11.150,2009:04:18:10:59:22.473,211871.324
2009:04:18:14:28:47.975,2009:04:21:01:23:02.965,212054.990
2009:04:21:04:43:06.796,2009:04:23:15:40:46.706,212259.911
2009:04:23:18:51:56.652,2009:04:26:05:53:29.173,212492.521
2009:04:26:08:56:11.385,2009:04:28:20:02:06.936,212755.551
2009:04:28:22:56:42.269,2009:05:01:10:07:23.191,213040.922
2009:05:01:12:54:06.848,2009:05:04:00:09:39.242,213332.394
2009:05:04:02:48:44.189,2009:05:06:14:08:59.518,213615.329
2009:05:06:16:40:40.630,2009:05:09:04:05:22.264,213881.634
2009:05:09:06:29:58.633,2009:05:11:17:58:47.828,214129.195
2009:05:11:20:16:42.816,2009:05:14:07:49:22.258,214359.442
2009:05:14:10:01:02.101,2009:05:16:21:37:17.032,214574.932
2009:05:16:23:43:08.993,2009:05:19:11:22:47.325,214778.332
2009:05:19:13:23:18.106,2009:05:22:01:06:11.094,214972.988
2009:05:22:03:01:45.449,2009:05:24:14:47:49.248,215163.799
2009:05:24:16:38:48.530,2009:05:27:04:28:04.217,215355.687
2009:05:27:06:14:45.266,2009:05:29:18:07:14.603,215549.337
2009:05:29:19:49:50.123,2009:06:01:07:45:30.464,215740.341
2009:06:01:09:24:11.055,2009:06:03:21:22:54.431,215923.376
2009:06:03:22:57:50.650,2009:06:06:10:59:25.716,216095.066
2009:06:06:12:30:49.116,2009:06:09:00:35:03.113,216253.997
2009:06:09:02:03:06.348,2009:06:11:14:09:46.483,216400.135
2009:06:11:15:34:42.963,2009:06:14:03:43:37.221,216534.258
2009:06:14:05:05:40.569,2009:06:16:17:16:38.218,216657.649
2009:06:16:18:36:01.719,2009:06:19:06:48:53.858,216772.139
2009:06:19:08:05:49.918,2009:06:21:20:20:30.460,216880.542
2009:06:21:21:35:09.980,2009:06:24:09:51:36.312,216986.332
2009:06:24:11:04:08.038,2009:06:26:23:22:19.613,217091.575
2009:06:27:00:32:50.108,2009:06:29:12:52:45.452,217195.344
2009:06:29:14:01:19.982,2009:07:02:02:22:55.315,217295.333
2009:07:02:03:29:38.864,2009:07:04:15:52:48.647,217389.783
2009:07:04:16:57:46.528,2009:07:07:05:22:24.232,217477.704
2009:07:07:06:25:42.205,2009:07:09:18:51:40.894,217558.689
2009:07:09:19:53:25.138,2009:07:12:08:20:37.863,217632.725
2009:07:12:09:20:54.803,2009:07:14:21:49:14.995,217700.193
2009:07:14:22:48:11.078,2009:07:17:11:17:32.955,217761.877
2009:07:17:12:15:14.398,2009:07:20:00:45:33.605,217819.207
2009:07:20:01:42:06.094,2009:07:22:14:13:20.350,217874.255
2009:07:22:15:08:48.648,2009:07:25:03:40:57.428,217928.780
2009:07:25:04:35:25.243,2009:07:27:17:08:28.098,217982.855
2009:07:27:18:01:58.384,2009:07:30:06:35:53.691,218035.307
2009:07:30:07:28:29.148,2009:08:01:20:03:14.141,218084.993
2009:08:01:20:54:57.557,2009:08:04:09:30:28.722,218131.165
2009:08:04:10:21:23.091,2009:08:06:22:57:36.448,218173.356
2009:08:06:23:47:44.999,2009:08:09:12:24:36.299,218211.300
2009:08:09:13:14:02.436,2009:08:12:01:51:27.427,218244.991
2009:08:12:02:40:14.654,2009:08:14:15:18:09.413,218274.759
2009:08:14:16:06:21.208,2009:08:17:04:44:42.600,218301.392
2009:08:17:05:32:22.256,2009:08:19:18:11:08.466,218326.210
2009:08:19:18:58:18.929,2009:08:22:07:37:29.470,218350.541
2009:08:22:08:24:13.242,2009:08:24:21:03:48.017,218374.775
2009:08:24:21:50:07.238,2009:08:27:10:30:05.494,218398.257
2009:08:27:11:16:02.168,2009:08:29:23:56:22.263,218420.095
2009:08:30:00:41:58.425,2009:09:01:13:22:38.068,218439.644
2009:09:01:14:07:55.845,2009:09:04:02:48:52.281,218456.436
2009:09:04:03:33:53.925,2009:09:06:16:15:04.017,218470.092
2009:09:06:16:59:51.866,2009:09:09:05:41:12.285,218480.419
2009:09:09:06:25:48.725,2009:09:11:19:07:16.258,218487.533
2009:09:11:19:51:43.654,2009:09:14:08:33:15.641,218491.988
2009:09:14:09:17:36.274,2009:09:16:21:59:11.028,218494.753
2009:09:16:22:43:27.066,2009:09:19:11:25:03.988,218496.922
2009:09:19:12:09:17.490,2009:09:22:00:50:56.460,218498.969
2009:09:22:01:35:09.465,2009:09:24:14:16:49.962,218500.497
2009:09:24:15:01:04.561,2009:09:27:03:42:45.286,218500.725
2009:09:27:04:27:03.657,2009:09:29:17:08:42.630,218498.972
2009:09:29:17:53:07.083,2009:10:02:06:34:41.783,218494.700
2009:10:02:07:19:14.703,2009:10:04:20:00:42.128,218487.425
2009:10:04:20:45:25.945,2009:10:07:09:26:42.694,218476.749
2009:10:07:10:11:39.800,2009:10:09:22:52:42.407,218462.606
2009:10:09:23:37:55.078,2009:10:12:12:18:40.558,218445.480
2009:10:12:13:04:10.962,2009:10:15:01:44:37.271,218426.308
2009:10:15:02:30:27.510,2009:10:17:15:10:33.634,218406.125
2009:10:17:15:56:45.928,2009:10:20:04:36:31.424,218385.496
2009:10:20:05:23:08.240,2009:10:22:18:02:32.414,218364.174
2009:10:22:18:49:36.566,2009:10:25:07:28:37.957,218341.391
2009:10:25:08:16:12.580,2009:10:27:20:54:48.888,218316.308
2009:10:27:21:42:57.414,2009:10:30:10:21:05.610,218288.197
2009:10:30:11:09:51.683,2009:11:01:23:47:28.017,218256.334
2009:11:02:00:36:55.382,2009:11:04:13:13:55.345,218219.962
2009:11:04:14:04:07.674,2009:11:07:02:40:26.331,218178.657
2009:11:07:03:31:27.036,2009:11:09:16:06:59.848,218132.812
2009:11:09:16:58:52.052,2009:11:12:05:33:35.633,218083.581
2009:11:12:06:26:22.370,2009:11:14:19:00:14.619,218032.249
2009:11:14:19:53:59.164,2009:11:17:08:26:58.756,217979.592
2009:11:17:09:21:44.948,2009:11:19:21:53:50.484,217925.536
2009:11:19:22:49:42.926,2009:11:22:11:20:52.221,217869.295
2009:11:22:12:17:56.321,2009:11:25:00:48:06.077,217809.755
2009:11:25:01:46:28.015,2009:11:27:14:15:33.798,217745.783
2009:11:27:15:15:20.430,2009:11:30:03:43:16.582,217676.152
2009:11:30:04:44:35.242,2009:12:02:17:11:14.604,217599.362
2009:12:02:18:14:12.749,2009:12:05:06:39:26.759,217514.010
2009:12:05:07:44:11.450,2009:12:07:20:07:51.429,217419.979
2009:12:07:21:14:29.117,2009:12:10:09:36:27.974,217318.857
