"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:03:08:17:34.309,2008:07:03:23:17:29.738,53995.429
2008:07:06:09:07:00.285,2008:07:06:13:20:33.931,15213.646
2008:07:09:00:46:25.413,2008:07:09:03:47:30.756,10865.343
2008:07:11:15:04:26.693,2008:07:11:19:55:22.961,17456.267
2008:07:14:05:03:35.863,2008:07:14:22:29:37.000,62761.138
2008:07:16:19:00:41.688,2008:07:18:19:30:07.026,174565.338
2008:07:19:09:06:52.956,2008:07:21:16:34:02.414,199629.459
2008:07:21:23:43:08.519,2008:07:24:08:14:47.397,203498.878
2008:07:24:16:05:23.571,2008:07:26:22:42:11.840,196608.269
2008:07:27:18:42:45.542,2008:07:29:12:46:54.381,151448.838
2008:07:31:17:49:43.308,2008:08:01:02:46:19.617,32196.308
2008:08:03:13:25:45.087,2008:08:03:16:53:42.102,12477.014
2008:08:06:04:24:50.376,2008:08:06:07:38:05.795,11595.420
2008:08:08:18:33:53.421,2008:08:09:01:12:01.021,23887.599
2008:08:11:08:31:11.302,2008:08:12:13:34:31.785,104600.483
2008:08:13:22:29:51.249,2008:08:16:02:30:54.166,187262.917
2008:08:16:12:42:16.528,2008:08:18:20:49:35.841,202039.313
2008:08:19:03:38:16.763,2008:08:21:11:56:37.309,202700.546
2008:08:21:21:26:14.186,2008:08:24:02:13:56.311,190062.124
2008:08:25:10:56:51.089,2008:08:26:16:15:35.263,105524.174
2008:08:29:00:17:54.851,2008:08:29:06:15:51.602,21476.751
2008:08:31:17:24:04.161,2008:08:31:20:30:02.330,11158.169
2008:09:03:07:59:02.067,2008:09:03:11:42:05.307,13383.240
2008:09:05:22:02:18.235,2008:09:06:07:54:15.688,35517.453
2008:09:08:11:58:56.037,2008:09:10:04:41:18.004,146541.967
2008:09:11:02:00:18.917,2008:09:13:08:04:51.985,194673.069
2008:09:13:16:21:36.839,2008:09:16:00:49:22.935,203266.095
2008:09:16:07:47:35.417,2008:09:18:15:33:59.855,200784.438
2008:09:19:04:11:01.615,2008:09:21:05:44:12.951,178391.336
2008:09:23:03:22:11.124,2008:09:23:19:44:07.256,58916.132
2008:09:26:05:22:33.212,2008:09:26:09:46:37.608,15844.396
2008:09:28:21:10:34.376,2008:09:29:00:11:17.130,10842.754
2008:10:01:11:30:30.093,2008:10:01:16:08:46.063,16695.969
2008:10:04:01:30:08.561,2008:10:04:17:28:24.626,57496.064
2008:10:06:15:27:09.106,2008:10:08:15:09:39.811,171750.706
2008:10:09:05:32:38.634,2008:10:11:12:51:24.285,199125.651
2008:10:11:20:06:41.670,2008:10:14:04:38:56.986,203535.315
2008:10:14:12:20:08.235,2008:10:16:19:08:14.498,197286.263
2008:10:17:13:51:37.068,2008:10:19:09:13:31.228,156114.160
2008:10:21:13:36:23.214,2008:10:21:23:12:52.446,34589.232
2008:10:24:09:45:44.105,2008:10:24:13:19:20.847,12816.743
2008:10:27:00:49:53.885,2008:10:27:04:00:12.373,11418.489
2008:10:29:15:00:12.054,2008:10:29:21:15:54.926,22542.872
2008:11:01:04:57:46.341,2008:11:02:07:51:37.420,96831.079
2008:11:03:18:56:11.531,2008:11:05:22:31:14.845,185703.314
2008:11:06:09:07:37.171,2008:11:08:17:10:18.406,201761.235
2008:11:09:00:00:22.173,2008:11:11:08:21:39.793,202877.621
2008:11:11:17:33:12.125,2008:11:13:22:40:16.237,191224.112
2008:11:15:05:13:23.760,2008:11:16:12:42:15.472,113331.712
2008:11:18:20:23:38.573,2008:11:19:02:42:15.576,22717.003
2008:11:21:13:46:35.822,2008:11:21:16:55:03.735,11307.913
2008:11:24:04:24:41.750,2008:11:24:08:01:30.028,13008.279
2008:11:26:18:28:47.145,2008:11:27:03:39:52.568,33065.422
2008:11:29:08:25:30.876,2008:11:30:23:34:28.544,140937.669
2008:12:01:22:26:28.556,2008:12:04:04:16:01.371,193772.815
2008:12:04:12:46:22.013,2008:12:06:21:12:11.428,203149.415
2008:12:07:04:07:23.237,2008:12:09:11:59:39.090,201135.852
2008:12:10:00:02:41.237,2008:12:12:02:10:44.830,180483.593
2008:12:13:22:20:03.545,2008:12:14:16:10:47.522,64243.977
2008:12:17:01:37:26.432,2008:12:17:06:12:47.137,16520.705
2008:12:19:17:34:38.213,2008:12:19:20:35:21.478,10843.265
2008:12:22:07:56:34.079,2008:12:22:12:23:34.681,16020.602
2008:12:24:21:56:43.821,2008:12:25:12:37:56.293,52872.472
2008:12:27:11:53:40.992,2008:12:29:10:46:09.638,168748.647
2008:12:30:01:58:32.642,2009:01:01:09:08:30.349,198598.707
