"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:05:07:56:11.399,2008:07:05:09:17:56.121,4904.722
2008:07:13:08:44:51.388,2008:07:13:12:23:36.782,13125.394
2008:07:17:08:29:58.753,2008:07:21:05:04:57.284,333298.531
2008:07:21:08:33:24.678,2008:07:25:06:14:23.801,337259.123
2008:07:25:10:48:24.264,2008:07:29:06:11:28.099,328983.835
2008:08:02:05:05:59.014,2008:08:02:05:54:11.409,2892.395
2008:08:10:05:21:31.466,2008:08:10:12:15:52.784,24861.317
2008:08:14:05:07:56.471,2008:08:18:02:05:42.052,334665.580
2008:08:18:05:16:43.258,2008:08:22:02:54:45.110,337081.852
2008:08:22:08:40:18.760,2008:08:26:02:48:50.843,324512.083
2008:08:30:02:03:00.847,2008:08:30:02:30:02.114,1621.267
2008:09:03:02:21:14.639,2008:09:03:02:28:17.273,422.633
2008:09:07:01:58:18.690,2008:09:08:01:21:39.996,84201.306
2008:09:08:07:07:59.201,2008:09:10:08:05:38.385,176259.183
2008:09:11:01:46:13.220,2008:09:14:23:00:10.011,335636.791
2008:09:15:02:01:51.529,2008:09:18:23:34:25.282,336753.754
2008:09:19:07:27:31.061,2008:09:22:23:26:02.994,316711.932
2008:09:26:22:54:21.326,2008:09:26:23:04:32.439,611.114
2008:09:30:22:55:15.778,2008:09:30:23:17:06.302,1310.524
2008:10:04:22:35:13.456,2008:10:08:12:25:11.662,308998.206
2008:10:08:22:24:53.084,2008:10:12:19:50:18.767,336325.683
2008:10:12:22:49:29.372,2008:10:16:20:13:32.363,336242.991
2008:10:17:08:42:28.830,2008:10:20:20:03:05.722,300036.892
2008:10:28:19:30:57.146,2008:10:28:20:08:33.187,2256.041
2008:11:01:19:12:16.509,2008:11:05:12:06:16.306,320039.797
2008:11:05:19:04:01.329,2008:11:09:16:37:23.124,336801.795
2008:11:09:19:40:36.756,2008:11:13:16:52:12.484,335495.728
2008:11:17:09:51:38.571,2008:11:17:16:39:59.816,24501.244
2008:11:25:16:07:04.417,2008:11:25:17:06:58.462,3594.045
2008:11:29:15:49:28.940,2008:12:03:10:24:12.626,326083.686
2008:12:03:15:43:44.751,2008:12:07:13:22:12.495,337107.744
2008:12:07:16:36:46.984,2008:12:11:13:30:30.335,334423.352
2008:12:15:09:56:07.792,2008:12:15:13:16:45.542,12037.750
2008:12:23:12:43:25.115,2008:12:23:14:18:29.448,5704.333
2008:12:27:12:26:52.093,2008:12:31:08:03:42.959,329810.865
2008:12:31:12:24:12.234,2009:01:04:10:05:19.615,337268.381
2009:01:04:13:40:30.826,2009:01:08:10:08:28.552,332877.726
2009:01:12:08:00:59.564,2009:01:12:09:53:21.497,6741.933
2009:01:20:09:19:54.003,2009:01:20:11:55:40.877,9346.874
2009:01:24:09:04:26.652,2009:01:28:05:22:12.944,332266.293
2009:01:28:09:05:34.575,2009:02:01:06:47:10.211,337295.636
2009:02:01:10:56:12.253,2009:02:05:06:46:11.999,330599.746
2009:02:09:05:23:24.491,2009:02:09:06:29:48.002,3983.511
2009:02:17:05:56:31.389,2009:02:17:10:30:02.991,16411.601
2009:02:21:05:42:16.732,2009:02:25:02:28:07.838,333951.106
2009:02:25:05:48:09.787,2009:03:01:03:28:00.495,337190.708
2009:03:01:08:32:01.461,2009:03:05:03:23:41.962,327100.502
2009:03:09:02:26:36.664,2009:03:09:03:05:59.439,2362.775
2009:03:17:02:33:15.764,2009:03:17:11:57:31.155,33855.391
2009:03:21:02:20:24.014,2009:03:24:23:25:59.093,335135.080
