Start Time (YYYY:MM:DD),Stop Time (YYYY:MM:DD),Duration (sec)
2008:07:01:10:00:00.000,2008:07:01:12:09:14.434,7754.434
2008:07:01:12:54:15.384,2008:07:01:15:14:46.515,8431.131
2008:07:01:15:59:47.245,2008:07:01:18:20:18.594,8431.349
2008:07:01:19:05:19.099,2008:07:01:21:25:50.672,8431.573
2008:07:01:22:10:50.953,2008:07:02:00:31:22.746,8431.793
2008:07:02:01:16:22.807,2008:07:02:03:36:54.822,8432.015
2008:07:02:04:21:54.661,2008:07:02:06:42:26.894,8432.233
2008:07:02:07:27:26.514,2008:07:02:09:47:58.965,8432.452
2008:07:02:10:32:58.364,2008:07:02:12:53:31.036,8432.672
2008:07:02:13:38:30.213,2008:07:02:15:59:03.105,8432.892
2008:07:02:16:44:02.062,2008:07:02:19:04:35.176,8433.114
2008:07:02:19:49:33.910,2008:07:02:22:10:07.244,8433.334
2008:07:02:22:55:05.757,2008:07:03:01:15:39.312,8433.555
2008:07:03:02:00:37.607,2008:07:03:04:21:11.380,8433.774
2008:07:03:05:06:09.454,2008:07:03:07:26:43.448,8433.994
2008:07:03:08:11:41.299,2008:07:03:10:32:15.515,8434.216
2008:07:03:11:17:13.148,2008:07:03:13:37:47.583,8434.435
2008:07:03:14:22:44.993,2008:07:03:16:43:19.650,8434.657
2008:07:03:17:28:16.840,2008:07:03:19:48:51.718,8434.877
2008:07:03:20:33:48.688,2008:07:03:22:54:23.786,8435.098
2008:07:03:23:39:20.537,2008:07:04:01:59:55.858,8435.321
2008:07:04:02:44:52.384,2008:07:04:05:05:27.923,8435.54
2008:07:04:05:50:24.232,2008:07:04:08:10:59.995,8435.763
2008:07:04:08:55:56.081,2008:07:04:11:16:32.065,8435.983
2008:07:04:12:01:27.931,2008:07:04:14:22:04.137,8436.205
2008:07:04:15:06:59.784,2008:07:04:17:27:36.209,8436.425
2008:07:04:18:12:31.634,2008:07:04:20:33:08.283,8436.649
2008:07:04:21:18:03.487,2008:07:04:23:38:40.358,8436.872
2008:07:05:00:23:35.342,2008:07:05:02:44:12.435,8437.093
2008:07:05:03:29:07.196,2008:07:05:05:49:44.512,8437.316
2008:07:05:06:34:39.052,2008:07:05:08:55:16.592,8437.54
2008:07:05:09:40:10.910,2008:07:05:12:00:48.673,8437.764
2008:07:05:12:45:42.770,2008:07:05:15:06:20.756,8437.986
2008:07:05:15:51:14.629,2008:07:05:18:11:52.840,8438.21
2008:07:05:18:56:46.492,2008:07:05:21:17:24.930,8438.438
2008:07:05:22:02:18.355,2008:07:06:00:22:57.015,8438.66
2008:07:06:01:07:50.221,2008:07:06:03:28:29.106,8438.885
2008:07:06:04:13:22.089,2008:07:06:06:34:01.198,8439.109
2008:07:06:07:18:53.957,2008:07:06:09:39:33.292,8439.335
2008:07:06:10:24:25.828,2008:07:06:12:45:05.389,8439.561
2008:07:06:13:29:57.701,2008:07:06:15:50:37.488,8439.787
2008:07:06:16:35:29.577,2008:07:06:18:56:09.590,8440.012
2008:07:06:19:41:01.453,2008:07:06:22:01:41.695,8440.242
2008:07:06:22:46:33.332,2008:07:07:01:07:13.801,8440.469
2008:07:07:01:52:05.213,2008:07:07:04:12:45.908,8440.695
2008:07:07:04:57:37.096,2008:07:07:07:18:18.019,8440.923
2008:07:07:08:03:08.980,2008:07:07:10:23:50.132,8441.151
2008:07:07:11:08:40.869,2008:07:07:13:29:22.251,8441.382
2008:07:07:14:14:12.759,2008:07:07:16:34:54.368,8441.609
2008:07:07:17:19:44.651,2008:07:07:19:40:26.489,8441.838
2008:07:07:20:25:16.545,2008:07:07:22:45:58.613,8442.068
2008:07:07:23:30:48.442,2008:07:08:01:51:30.739,8442.298
2008:07:08:02:36:20.342,2008:07:08:04:57:02.870,8442.528
2008:07:08:05:41:52.244,2008:07:08:08:02:35.002,8442.758
2008:07:08:08:47:24.148,2008:07:08:11:08:07.137,8442.989
2008:07:08:11:52:56.054,2008:07:08:14:13:39.275,8443.221
2008:07:08:14:58:27.964,2008:07:08:17:19:11.418,8443.454
2008:07:08:18:03:59.874,2008:07:08:20:24:43.559,8443.684
2008:07:08:21:09:31.788,2008:07:08:23:30:15.705,8443.917
2008:07:09:00:15:03.705,2008:07:09:02:35:47.854,8444.15
2008:07:09:03:20:35.623,2008:07:09:05:41:20.006,8444.383
2008:07:09:06:26:07.546,2008:07:09:08:46:52.161,8444.615
2008:07:09:09:31:39.470,2008:07:09:11:52:24.318,8444.848
2008:07:09:12:37:11.394,2008:07:09:14:57:56.478,8445.085
2008:07:09:15:42:43.323,2008:07:09:18:03:28.644,8445.321
2008:07:09:18:48:15.254,2008:07:09:21:09:00.808,8445.553
2008:07:09:21:53:47.188,2008:07:10:00:14:32.976,8445.788
2008:07:10:00:59:19.125,2008:07:10:03:20:05.148,8446.023
2008:07:10:04:04:51.063,2008:07:10:06:25:37.322,8446.26
2008:07:10:07:10:23.005,2008:07:10:09:31:09.499,8446.494
2008:07:10:10:15:54.946,2008:07:10:12:36:41.679,8446.733
2008:07:10:13:21:26.894,2008:07:10:15:42:13.863,8446.969
2008:07:10:16:26:58.841,2008:07:10:18:47:46.048,8447.207
2008:07:10:19:32:30.792,2008:07:10:21:53:18.235,8447.443
2008:07:10:22:38:02.745,2008:07:11:00:58:50.425,8447.681
2008:07:11:01:43:34.699,2008:07:11:04:04:22.619,8447.919
2008:07:11:04:49:06.658,2008:07:11:07:09:54.815,8448.157
2008:07:11:07:54:38.618,2008:07:11:10:15:27.013,8448.395
2008:07:11:11:00:10.580,2008:07:11:13:20:59.214,8448.634
2008:07:11:14:05:42.545,2008:07:11:16:26:31.418,8448.873
2008:07:11:17:11:14.511,2008:07:11:19:32:03.624,8449.113
2008:07:11:20:16:46.481,2008:07:11:22:37:35.835,8449.354
2008:07:11:23:22:18.452,2008:07:12:01:43:08.044,8449.591
2008:07:12:02:27:50.426,2008:07:12:04:48:40.257,8449.831
2008:07:12:05:33:22.401,2008:07:12:07:54:12.473,8450.073
2008:07:12:08:38:54.381,2008:07:12:10:59:44.691,8450.31
2008:07:12:11:44:26.361,2008:07:12:14:05:16.912,8450.551
2008:07:12:14:49:58.341,2008:07:12:17:10:49.139,8450.797
2008:07:12:17:55:30.325,2008:07:12:20:16:21.360,8451.035
2008:07:12:21:01:02.311,2008:07:12:23:21:53.587,8451.276
2008:07:13:00:06:34.299,2008:07:13:02:27:25.817,8451.518
2008:07:13:03:12:06.288,2008:07:13:05:32:58.049,8451.76
2008:07:13:06:17:38.280,2008:07:13:08:38:30.282,8452.002
2008:07:13:09:23:10.274,2008:07:13:11:44:02.518,8452.243
2008:07:13:12:28:42.270,2008:07:13:14:49:34.754,8452.485
2008:07:13:15:34:14.266,2008:07:13:17:55:06.994,8452.728
2008:07:13:18:39:46.265,2008:07:13:21:00:39.236,8452.971
2008:07:13:21:45:18.268,2008:07:14:00:06:11.479,8453.211
2008:07:14:00:50:50.268,2008:07:14:03:11:43.727,8453.459
2008:07:14:03:56:22.272,2008:07:14:06:17:15.971,8453.699
2008:07:14:07:01:54.277,2008:07:14:09:22:48.220,8453.942
2008:07:14:10:07:26.284,2008:07:14:12:28:20.470,8454.186
2008:07:14:13:12:58.296,2008:07:14:15:33:52.722,8454.427
2008:07:14:16:18:30.306,2008:07:14:18:39:24.975,8454.669
2008:07:14:19:24:02.317,2008:07:14:21:44:57.230,8454.913
2008:07:14:22:29:34.327,2008:07:15:00:50:29.489,8455.162
2008:07:15:01:35:06.341,2008:07:15:03:56:01.744,8455.403
2008:07:15:04:40:38.357,2008:07:15:07:01:34.003,8455.647
2008:07:15:07:46:10.376,2008:07:15:10:07:06.264,8455.888
2008:07:15:10:51:42.393,2008:07:15:13:12:38.525,8456.132
2008:07:15:13:57:14.412,2008:07:15:16:18:10.788,8456.376
2008:07:15:17:02:46.430,2008:07:15:19:23:43.052,8456.621
2008:07:15:20:08:18.450,2008:07:15:22:29:15.316,8456.866
2008:07:15:23:13:50.472,2008:07:16:01:34:47.582,8457.11
2008:07:16:02:19:22.495,2008:07:16:04:40:19.849,8457.354
2008:07:16:05:24:54.518,2008:07:16:07:45:52.116,8457.598
2008:07:16:08:30:26.542,2008:07:16:10:51:24.384,8457.841
2008:07:16:11:35:58.567,2008:07:16:13:56:56.653,8458.085
2008:07:16:14:41:30.596,2008:07:16:17:02:28.922,8458.326
2008:07:16:17:47:02.619,2008:07:16:20:08:01.192,8458.573
2008:07:16:20:52:34.646,2008:07:16:23:13:33.463,8458.816
2008:07:16:23:58:06.673,2008:07:17:02:19:05.733,8459.06
2008:07:17:03:03:38.701,2008:07:17:05:24:38.005,8459.303
2008:07:17:06:09:10.732,2008:07:17:08:30:10.276,8459.544
2008:07:17:09:14:42.758,2008:07:17:11:35:42.551,8459.793
2008:07:17:12:20:14.786,2008:07:17:14:41:14.820,8460.033
2008:07:17:15:25:46.815,2008:07:17:17:46:47.091,8460.276
2008:07:17:18:31:18.844,2008:07:17:20:52:19.363,8460.519
2008:07:17:21:36:50.876,2008:07:17:23:57:51.635,8460.759
2008:07:18:00:42:22.902,2008:07:18:03:03:23.906,8461.004
2008:07:18:03:47:54.933,2008:07:18:06:08:56.180,8461.247
2008:07:18:06:53:26.960,2008:07:18:09:14:28.449,8461.489
2008:07:18:09:58:58.988,2008:07:18:12:20:00.719,8461.731
2008:07:18:13:04:31.017,2008:07:18:15:25:32.990,8461.973
2008:07:18:16:10:03.045,2008:07:18:18:31:05.259,8462.215
2008:07:18:19:15:35.075,2008:07:18:21:36:37.528,8462.454
2008:07:18:22:21:07.099,2008:07:19:00:42:09.796,8462.697
2008:07:19:01:26:39.126,2008:07:19:03:47:42.064,8462.938
2008:07:19:04:32:11.152,2008:07:19:06:53:14.331,8463.179
2008:07:19:07:37:43.178,2008:07:19:09:58:46.596,8463.418
2008:07:19:10:43:15.202,2008:07:19:13:04:18.861,8463.659
2008:07:19:13:48:47.228,2008:07:19:16:09:51.124,8463.897
2008:07:19:16:54:19.248,2008:07:19:19:15:23.390,8464.142
2008:07:19:19:59:51.270,2008:07:19:22:20:55.648,8464.378
2008:07:19:23:05:23.291,2008:07:20:01:26:27.908,8464.617
2008:07:20:02:10:55.313,2008:07:20:04:32:00.166,8464.853
2008:07:20:05:16:27.332,2008:07:20:07:37:32.423,8465.092
2008:07:20:08:21:59.350,2008:07:20:10:43:04.679,8465.329
2008:07:20:11:27:31.363,2008:07:20:13:48:36.935,8465.572
2008:07:20:14:33:03.378,2008:07:20:16:54:09.185,8465.807
2008:07:20:17:38:35.391,2008:07:20:19:59:41.435,8466.044
2008:07:20:20:44:07.403,2008:07:20:23:05:13.683,8466.28
2008:07:20:23:49:39.416,2008:07:21:02:10:45.930,8466.514
2008:07:21:02:55:11.422,2008:07:21:05:16:18.174,8466.752
2008:07:21:06:00:43.429,2008:07:21:08:21:50.417,8466.987
2008:07:21:09:06:15.435,2008:07:21:11:27:22.657,8467.222
2008:07:21:12:11:47.438,2008:07:21:14:32:54.895,8467.457
2008:07:21:15:17:19.442,2008:07:21:17:38:27.136,8467.693
2008:07:21:18:22:51.440,2008:07:21:20:43:59.368,8467.928
2008:07:21:21:28:23.437,2008:07:21:23:49:31.595,8468.157
2008:07:22:00:33:55.433,2008:07:22:02:55:03.823,8468.39
2008:07:22:03:39:27.427,2008:07:22:06:00:36.049,8468.622
2008:07:22:06:44:59.419,2008:07:22:09:06:08.272,8468.853
2008:07:22:09:50:31.410,2008:07:22:12:11:40.492,8469.083
2008:07:22:12:56:03.397,2008:07:22:15:17:12.710,8469.313
2008:07:22:16:01:35.382,2008:07:22:18:22:44.925,8469.543
2008:07:22:19:07:07.364,2008:07:22:21:28:17.139,8469.776
2008:07:22:22:12:39.341,2008:07:23:00:33:49.346,8470.005
2008:07:23:01:18:11.318,2008:07:23:03:39:21.552,8470.234
2008:07:23:04:23:43.293,2008:07:23:06:44:53.755,8470.462
2008:07:23:07:29:15.267,2008:07:23:09:50:25.955,8470.687
2008:07:23:10:34:47.237,2008:07:23:12:55:58.151,8470.915
2008:07:23:13:40:19.201,2008:07:23:16:01:30.344,8471.144
2008:07:23:16:45:51.165,2008:07:23:19:07:02.535,8471.37
2008:07:23:19:51:23.126,2008:07:23:22:12:34.721,8471.595
2008:07:23:22:56:55.084,2008:07:24:01:18:06.905,8471.82
2008:07:24:02:02:27.042,2008:07:24:04:23:39.085,8472.042
2008:07:24:05:07:58.995,2008:07:24:07:29:11.261,8472.266
2008:07:24:08:13:30.943,2008:07:24:10:34:43.434,8472.491
2008:07:24:11:19:02.891,2008:07:24:13:40:15.606,8472.715
2008:07:24:14:24:34.832,2008:07:24:16:45:47.770,8472.937
2008:07:24:17:30:06.773,2008:07:24:19:51:19.932,8473.159
2008:07:24:20:35:38.710,2008:07:24:22:56:52.091,8473.38
2008:07:24:23:41:10.646,2008:07:25:02:02:24.246,8473.6
2008:07:25:02:46:42.579,2008:07:25:05:07:56.397,8473.818
2008:07:25:05:52:14.505,2008:07:25:08:13:28.549,8474.045
2008:07:25:08:57:46.430,2008:07:25:11:19:00.689,8474.259
2008:07:25:12:03:18.351,2008:07:25:14:24:32.829,8474.478
2008:07:25:15:08:50.270,2008:07:25:17:30:04.966,8474.695
2008:07:25:18:14:22.186,2008:07:25:20:35:37.098,8474.913
