"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:06:15:41:38.064,2008:07:06:16:01:28.586,1190.522
2008:07:11:22:34:46.195,2008:07:11:23:34:04.153,3557.958
2008:07:17:05:04:23.575,2008:07:22:09:09:11.080,446687.505
2008:07:22:12:10:30.034,2008:07:27:16:32:24.264,447714.230
2008:08:01:21:57:16.556,2008:08:01:23:04:13.909,4017.353
2008:08:07:05:37:13.204,2008:08:07:05:58:16.485,1263.280
2008:08:12:12:03:33.333,2008:08:17:15:29:49.617,444376.284
2008:08:17:18:55:45.233,2008:08:22:23:29:28.222,448422.989
2008:08:23:10:42:55.664,2008:08:25:09:02:03.323,166747.659
2008:08:28:02:34:37.980,2008:08:28:06:05:32.575,12654.596
2008:09:07:19:03:25.416,2008:09:12:21:11:24.120,439678.704
2008:09:13:01:46:47.281,2008:09:18:06:24:36.209,448668.928
2008:09:18:11:50:52.870,2008:09:23:13:06:12.497,436519.627
2008:10:04:02:03:49.833,2008:10:04:14:36:52.161,45182.328
2008:10:05:13:08:04.909,2008:10:09:00:57:07.513,301742.604
2008:10:09:08:41:15.375,2008:10:14:13:16:45.959,448530.584
2008:10:14:17:00:46.602,2008:10:19:20:06:17.284,443130.682
2008:10:30:09:04:41.492,2008:10:30:11:53:17.074,10115.582
2008:11:04:15:37:53.883,2008:11:09:20:04:05.761,447971.878
2008:11:09:23:10:33.555,2008:11:15:03:05:40.620,446107.065
2008:11:20:09:14:35.174,2008:11:20:09:32:57.966,1102.792
2008:11:25:16:06:02.146,2008:11:25:17:08:55.082,3772.936
2008:11:30:22:35:59.167,2008:12:06:02:42:58.247,446819.080
2008:12:06:05:43:50.712,2008:12:11:10:04:09.385,447618.674
2008:12:16:15:33:25.576,2008:12:16:16:35:45.270,3739.694
2008:12:21:23:08:17.712,2008:12:21:23:31:24.720,1387.008
2008:12:27:05:35:04.610,2009:01:01:09:05:30.745,444627.135
2009:01:01:12:28:21.627,2009:01:06:17:01:20.853,448379.226
2009:01:07:05:35:30.330,2009:01:08:21:30:37.995,143707.666
2009:01:11:20:26:49.877,2009:01:11:23:37:04.022,11414.145
2009:01:22:12:34:52.423,2009:01:27:14:51:41.697,440209.274
2009:01:27:19:18:58.574,2009:02:01:23:56:41.582,448663.008
2009:02:02:05:40:08.853,2009:02:07:06:37:45.827,435456.974
2009:02:17:19:35:14.060,2009:02:18:11:25:10.127,56996.067
2009:02:19:00:23:36.219,2009:02:22:18:52:58.681,325762.461
2009:02:23:02:13:10.862,2009:02:28:06:49:10.787,448559.925
2009:02:28:10:39:36.619,2009:03:05:13:37:53.365,442696.746
2009:03:16:02:36:02.890,2009:03:16:05:37:20.068,10877.178
2009:03:21:09:09:38.742,2009:03:26:13:37:01.748,448043.006
2009:03:26:16:45:44.322,2009:03:31:20:37:20.435,445896.113
2009:04:06:02:47:32.548,2009:04:06:03:04:24.663,1012.115
2009:04:11:09:37:19.693,2009:04:11:10:44:08.925,4009.232
2009:04:16:16:07:36.499,2009:04:21:20:16:48.301,446951.803
2009:04:21:23:17:22.825,2009:04:27:03:35:54.267,447511.442
2009:05:02:09:09:09.004,2009:05:02:10:07:15.313,3486.308
2009:05:07:16:39:25.820,2009:05:07:17:04:32.053,1506.233
2009:05:12:23:06:36.435,2009:05:18:02:41:07.032,444870.597
2009:05:18:06:01:03.776,2009:05:23:10:33:13.913,448330.136
2009:05:24:00:51:52.821,2009:05:25:09:44:50.198,118377.377
2009:05:28:14:15:27.099,2009:05:28:17:08:35.887,10388.787
2009:06:08:06:06:21.114,2009:06:13:08:31:21.702,440700.588
2009:06:13:12:51:11.946,2009:06:18:17:28:45.366,448653.420
2009:06:18:23:30:29.732,2009:06:24:00:09:18.974,434329.242
2009:07:04:13:06:39.535,2009:07:09:12:45:44.358,430744.823
2009:07:09:19:45:06.940,2009:07:15:00:21:31.451,448584.511
2009:07:15:04:18:32.185,2009:07:20:07:09:28.680,442256.494
2009:07:30:20:07:25.602,2009:07:30:23:21:17.022,11631.420
2009:08:03:13:25:01.223,2009:08:04:05:53:46.951,59325.728
2009:08:05:02:41:23.887,2009:08:10:07:09:50.446,448106.559
2009:08:10:10:20:54.185,2009:08:15:14:08:59.138,445684.953
2009:08:20:20:20:12.340,2009:08:20:20:35:51.269,938.928
2009:08:26:03:08:39.270,2009:08:26:04:19:09.204,4229.934
2009:08:31:09:39:14.438,2009:09:05:13:50:27.122,447072.684
2009:09:05:16:50:54.987,2009:09:10:21:07:38.027,447403.041
2009:09:16:02:44:06.122,2009:09:16:03:38:44.978,3278.856
2009:09:21:10:10:38.469,2009:09:21:10:37:29.974,1611.505
2009:09:26:16:38:09.416,2009:10:01:20:16:25.558,445096.142
2009:10:01:23:33:46.601,2009:10:07:04:05:05.166,448278.565
2009:10:07:20:45:15.496,2009:10:08:21:35:54.259,89438.763
2009:10:12:08:00:55.983,2009:10:12:10:40:06.709,9550.725
2009:10:22:23:37:50.530,2009:10:28:02:10:34.188,441163.658
2009:10:28:06:23:27.174,2009:11:02:11:00:48.019,448640.845
2009:11:02:17:22:29.195,2009:11:06:16:00:14.139,340664.944
2009:11:07:02:14:10.404,2009:11:07:17:40:51.578,55601.174
2009:11:18:06:38:06.233,2009:11:23:06:37:24.153,431957.921
2009:11:23:13:17:05.545,2009:11:28:17:53:52.246,448606.701
2009:11:28:21:58:05.909,2009:12:04:00:41:03.987,441778.078
2009:12:14:13:38:49.973,2009:12:14:17:07:17.306,12507.333
2009:12:18:00:44:51.684,2009:12:19:02:47:43.519,93771.835
2009:12:19:20:13:11.893,2009:12:25:00:42:41.678,448169.785
2009:12:25:03:56:26.629,2009:12:30:07:40:38.453,445451.824
2010:01:04:13:52:54.855,2010:01:04:14:07:15.428,860.573
2010:01:09:20:40:01.000,2010:01:09:21:54:42.422,4481.423
2010:01:15:03:10:55.326,2010:01:20:07:24:12.754,447197.429
2010:01:20:10:24:42.539,2010:01:25:14:39:23.162,447280.623
2010:01:30:20:18:59.497,2010:01:30:21:10:14.392,3074.895
2010:02:05:03:41:54.455,2010:02:05:04:10:39.209,1724.754
2010:02:10:10:09:45.245,2010:02:15:13:51:57.654,445332.409
2010:02:15:17:06:40.320,2010:02:20:21:36:58.640,448218.320
2010:02:21:18:52:17.549,2010:02:22:07:04:39.946,43942.397
2010:02:26:01:45:31.904,2010:02:26:04:11:37.870,8765.966
2010:03:08:17:09:22.539,2010:03:13:19:50:07.448,441644.910
2010:03:13:23:55:49.944,2010:03:19:04:32:53.534,448623.590
2010:03:19:11:18:11.746,2010:03:23:01:46:27.116,311295.370
2010:03:23:23:51:06.593,2010:03:24:11:12:24.770,40878.177
2010:04:04:00:09:35.146,2010:04:09:00:29:02.595,433167.448
2010:04:09:06:49:09.016,2010:04:14:11:26:15.682,448626.667
2010:04:14:15:38:42.001,2010:04:19:18:12:39.784,441237.783
2010:04:30:07:10:16.137,2010:04:30:10:55:58.549,13542.413
2010:05:03:12:59:26.653,2010:05:04:22:34:08.349,120881.696
2010:05:05:13:45:02.650,2010:05:10:18:15:33.443,448230.793
2010:05:10:21:32:19.464,2010:05:16:01:12:17.672,445198.207
2010:05:21:07:25:36.343,2010:05:21:07:38:36.558,780.215
2010:05:26:14:11:24.250,2010:05:26:15:30:35.337,4751.086
2010:05:31:20:42:37.392,2010:06:06:00:57:53.188,447315.796
2010:06:06:03:58:35.393,2010:06:11:08:11:07.099,447151.706
2010:06:16:13:53:25.945,2010:06:16:14:41:42.516,2896.571
2010:06:21:21:13:12.739,2010:06:21:21:43:45.701,1832.962
2010:06:27:03:41:21.256,2010:06:30:10:00:00.000,281918.744
