"Start Time (YYYY:MM:DD)","Stop Time (YYYY:MM:DD)","Duration (sec)"
2008:07:03:10:35:41.004,2008:07:03:15:53:35.478,19074.475
2008:07:12:17:21:02.020,2008:07:12:18:07:08.664,2766.643
2008:07:14:23:35:01.999,2008:07:15:15:31:16.923,57374.924
2008:07:17:05:54:01.602,2008:07:19:07:12:51.045,177529.443
2008:07:19:12:17:33.348,2008:07:21:16:13:00.194,186926.846
2008:07:21:18:50:35.883,2008:07:23:23:12:54.706,188538.823
2008:07:24:01:51:58.672,2008:07:26:05:45:52.250,186833.578
2008:07:26:11:13:20.679,2008:07:28:12:09:19.030,176158.351
2008:07:30:10:38:31.688,2008:07:30:18:27:44.501,28152.813
2008:08:08:19:56:25.984,2008:08:08:20:26:33.616,1807.632
2008:08:11:02:08:59.958,2008:08:11:12:29:46.231,37246.272
2008:08:13:08:27:35.929,2008:08:15:09:04:48.884,175032.955
2008:08:15:14:50:30.635,2008:08:17:18:38:35.672,186485.037
2008:08:17:21:22:03.968,2008:08:20:01:44:06.320,188522.352
2008:08:20:04:18:23.944,2008:08:22:08:18:43.690,187219.746
2008:08:22:13:08:16.269,2008:08:24:14:42:52.574,178476.305
2008:08:26:08:47:30.902,2008:08:26:21:01:48.765,44057.863
2008:08:29:03:02:12.456,2008:08:29:03:06:59.396,286.940
2008:09:04:22:33:20.921,2008:09:04:22:47:20.656,839.735
2008:09:07:04:43:00.841,2008:09:07:11:48:39.962,25539.120
2008:09:09:11:01:13.053,2008:09:11:10:45:25.984,171852.931
2008:09:11:17:23:33.406,2008:09:13:21:02:55.021,185961.615
2008:09:13:23:53:46.751,2008:09:16:04:14:59.446,188472.695
2008:09:16:06:45:46.564,2008:09:18:10:51:28.519,187541.955
2008:09:18:15:11:01.736,2008:09:20:17:16:22.759,180321.023
2008:09:22:02:37:22.830,2008:09:22:23:35:48.941,75506.111
2008:09:25:05:17:17.727,2008:09:25:05:47:30.611,1812.885
2008:10:04:07:17:04.973,2008:10:04:12:19:55.133,18170.160
2008:10:06:13:34:52.897,2008:10:08:12:10:08.751,167715.855
2008:10:08:19:56:41.242,2008:10:10:23:25:43.312,185342.070
2008:10:11:02:25:42.656,2008:10:13:06:45:31.750,188389.094
2008:10:13:09:13:57.757,2008:10:15:13:24:06.176,187808.419
2008:10:15:17:19:39.626,2008:10:17:19:49:49.458,181809.832
2008:10:18:17:53:54.244,2008:10:20:02:09:45.482,116151.238
2008:10:22:07:33:06.455,2008:10:22:08:23:29.543,3023.088
2008:10:31:09:51:12.854,2008:10:31:13:31:49.792,13236.938
2008:11:02:16:08:35.378,2008:11:04:13:11:36.329,162180.952
2008:11:04:22:29:53.772,2008:11:07:01:46:41.520,184607.748
2008:11:07:04:57:50.292,2008:11:09:09:15:40.418,188270.126
2008:11:09:11:42:50.303,2008:11:11:15:56:36.018,188025.715
2008:11:11:19:32:47.272,2008:11:13:22:23:12.548,183025.276
2008:11:14:13:56:50.585,2008:11:16:04:43:38.713,139608.128
2008:11:18:09:44:28.178,2008:11:18:10:58:38.507,4450.329
2008:11:27:12:25:25.205,2008:11:27:15:08:30.061,9784.856
2008:11:29:18:42:20.462,2008:12:01:13:37:02.929,154482.467
2008:12:02:01:03:10.637,2008:12:04:04:05:24.736,183734.099
2008:12:04:07:30:08.385,2008:12:06:11:45:21.932,188113.547
2008:12:06:14:12:18.114,2008:12:08:18:28:57.219,188199.105
2008:12:08:21:49:24.524,2008:12:11:00:56:31.794,184027.270
2008:12:11:12:49:23.314,2008:12:13:07:17:28.849,152885.535
2008:12:15:11:48:44.649,2008:12:15:13:33:23.924,6279.275
2008:12:24:14:59:43.073,2008:12:24:17:01:07.795,7284.722
2008:12:26:21:16:08.076,2008:12:28:13:02:04.830,143156.754
2008:12:29:03:36:31.475,2008:12:31:06:21:19.767,182688.292
2008:12:31:10:02:35.761,2009:01:02:14:14:30.821,187916.061
2009:01:02:16:42:14.986,2009:01:04:21:01:07.686,188332.699
2009:01:05:00:08:45.606,2009:01:07:03:29:45.888,184860.282
2009:01:07:13:01:01.704,2009:01:09:09:51:14.975,161413.271
2009:01:11:13:42:19.918,2009:01:11:16:07:54.301,8734.384
2009:01:20:17:34:07.125,2009:01:20:19:04:26.545,5419.420
2009:01:22:23:49:57.154,2009:01:24:10:35:15.004,125117.850
2009:01:25:06:09:54.924,2009:01:27:08:33:40.934,181426.010
2009:01:27:12:35:10.346,2009:01:29:16:43:03.531,187673.185
2009:01:29:19:12:38.552,2009:01:31:23:33:08.106,188429.554
2009:02:01:02:30:18.855,2009:02:03:06:02:56.383,185557.527
2009:02:03:13:55:53.317,2009:02:05:12:24:59.088,167345.771
2009:02:07:15:19:34.487,2009:02:07:18:42:16.156,12161.669
2009:02:16:20:08:42.227,2009:02:16:21:15:08.228,3986.001
2009:02:19:02:23:49.676,2009:02:20:04:48:30.646,95080.969
2009:02:21:08:43:22.645,2009:02:23:10:41:29.634,179886.989
2009:02:23:15:07:53.192,2009:02:25:19:10:52.309,187379.117
2009:02:25:21:43:24.179,2009:02:28:02:04:55.963,188491.785
2009:02:28:04:53:37.917,2009:03:02:08:36:01.814,186143.897
2009:03:02:15:17:10.421,2009:03:04:14:58:40.107,171689.686
2009:03:06:16:30:35.549,2009:03:06:21:16:30.917,17155.368
2009:03:15:22:43:33.032,2009:03:15:23:30:57.036,2844.004
2009:03:18:04:57:44.673,2009:03:18:21:48:10.607,60625.934
2009:03:20:11:16:53.404,2009:03:22:12:43:21.654,177988.250
2009:03:22:17:40:42.565,2009:03:24:21:37:49.080,187026.515
2009:03:25:00:14:29.005,2009:03:27:04:36:29.591,188520.586
2009:03:27:07:18:23.694,2009:03:29:11:09:01.679,186637.985
2009:03:29:16:55:54.332,2009:03:31:17:32:17.935,174983.604
2009:04:02:16:56:31.714,2009:04:02:23:50:40.032,24848.318
2009:04:12:01:18:53.004,2009:04:12:01:50:12.149,1879.145
2009:04:14:07:31:42.319,2009:04:14:18:21:23.847,38981.529
2009:04:16:13:50:27.030,2009:04:18:14:37:19.976,175612.946
2009:04:18:20:13:37.880,2009:04:21:00:03:44.171,186606.292
2009:04:21:02:45:50.771,2009:04:23:07:07:47.182,188516.411
2009:04:23:09:44:21.647,2009:04:25:13:41:55.512,187053.865
2009:04:25:18:46:47.889,2009:04:27:20:05:52.502,177544.613
2009:04:29:15:55:52.019,2009:04:30:02:24:44.454,37732.435
2009:05:02:08:26:35.208,2009:05:02:08:29:37.877,182.669
2009:05:09:03:55:33.521,2009:05:09:04:11:01.520,927.998
2009:05:11:10:05:42.877,2009:05:11:17:27:52.735,26529.858
2009:05:13:16:24:03.442,2009:05:15:16:20:34.462,172591.021
2009:05:15:22:46:38.708,2009:05:18:02:28:25.749,186107.041
2009:05:18:05:17:27.633,2009:05:20:09:38:46.710,188479.077
2009:05:20:12:11:20.396,2009:05:22:16:14:42.812,187402.416
2009:05:22:20:46:30.309,2009:05:24:22:39:23.712,179573.402
2009:05:26:11:42:47.639,2009:05:27:04:58:44.821,62157.182
2009:05:29:10:41:59.070,2009:05:29:11:10:32.278,1713.208
2009:06:07:12:39:46.722,2009:06:07:17:52:33.519,18766.798
2009:06:09:18:57:42.581,2009:06:11:17:48:46.806,168664.225
2009:06:12:01:19:44.660,2009:06:14:04:51:39.025,185514.365
2009:06:14:07:49:18.029,2009:06:16:12:09:25.758,188407.729
2009:06:16:14:39:10.719,2009:06:18:18:47:22.985,187692.266
2009:06:18:22:52:46.906,2009:06:21:01:12:51.445,181204.539
2009:06:22:02:57:05.921,2009:06:23:07:32:41.601,102935.680
2009:06:25:12:58:47.475,2009:06:25:13:46:29.063,2861.588
2009:07:04:15:13:54.350,2009:07:04:19:00:38.443,13604.092
2009:07:06:21:31:24.371,2009:07:08:18:55:03.076,163418.705
2009:07:09:03:52:55.364,2009:07:11:07:13:05.228,184809.863
2009:07:11:10:21:20.540,2009:07:13:14:39:41.454,188300.914
2009:07:13:17:07:44.935,2009:07:15:21:19:55.334,187930.399
2009:07:16:01:04:03.483,2009:07:18:03:46:15.543,182532.060
2009:07:18:21:19:21.897,2009:07:20:10:06:35.082,132433.185
2009:07:22:15:11:31.259,2009:07:22:16:21:36.608,4205.349
2009:07:31:17:48:06.458,2009:07:31:20:34:58.008,10011.550
2009:08:03:00:05:08.747,2009:08:04:19:27:32.074,156143.327
2009:08:05:06:26:10.460,2009:08:07:09:32:20.262,183969.802
2009:08:07:12:53:33.864,2009:08:09:17:09:30.354,188156.490
2009:08:09:19:36:56.629,2009:08:11:23:52:19.032,188122.404
2009:08:12:03:19:12.297,2009:08:14:06:19:35.758,183623.461
2009:08:14:19:24:12.814,2009:08:16:12:40:25.470,148572.657
2009:08:18:17:17:44.310,2009:08:18:18:56:21.029,5916.719
2009:08:27:20:22:24.087,2009:08:27:22:26:08.341,7424.255
2009:08:30:02:38:55.667,2009:08:31:19:03:53.192,145497.525
2009:09:01:08:59:29.604,2009:09:03:11:48:53.050,182963.446
2009:09:03:15:25:56.887,2009:09:05:19:38:48.408,187971.520
2009:09:05:22:06:40.482,2009:09:08:02:24:33.153,188272.670
2009:09:08:05:37:23.768,2009:09:10:08:52:51.841,184528.073
2009:09:10:19:11:35.451,2009:09:12:15:14:12.863,158557.411
2009:09:14:19:14:13.228,2009:09:14:21:30:51.647,8198.419
2009:09:23:22:56:48.942,2009:09:24:00:28:34.209,5505.267
2009:09:26:05:12:45.118,2009:09:27:16:57:08.608,128663.490
2009:09:28:11:32:52.531,2009:09:30:14:02:03.028,181750.497
2009:09:30:17:58:28.636,2009:10:02:22:07:30.876,187742.241
2009:10:03:00:36:52.161,2009:10:05:04:56:36.681,188384.520
